,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,Johnny Cueto,Miami Marlins,Washington Nationals,0,5.0,5,3,3,2,4,2
1,Geoff Hartlieb,Miami Marlins,Washington Nationals,0,3.0,1,0,0,2,1,0
2,JT Chargois,Miami Marlins,Washington Nationals,0,1.0,4,2,2,0,0,0
3,Trevor Williams,Washington Nationals,Miami Marlins,1,4.0,12,9,8,0,3,4
4,Joe La Sorsa,Washington Nationals,Miami Marlins,1,2.0,3,2,2,0,0,0
5,Amos Willingham,Washington Nationals,Miami Marlins,1,3.0,3,0,0,0,2,0
0,Griffin Canning,Los Angeles Angels,Oakland Athletics,0,6.0,4,2,2,0,7,1
1,Aaron Loup,Los Angeles Angels,Oakland Athletics,0,1.0,0,0,0,0,0,0
2,Andrew Wantz,Los Angeles Angels,Oakland Athletics,0,1.0,1,0,0,0,1,0
3,Paul Blackburn,Oakland Athletics,Los Angeles Angels,1,5.0,4,1,1,3,4,0
4,Kirby Snead,Oakland Athletics,Los Angeles Angels,1,1.0,1,0,0,0,0,0
5,Spencer Patton,Oakland Athletics,Los Angeles Angels,1,0.1,1,0,0,2,0,0
6,Sam Long,Oakland Athletics,Los Angeles Angels,1,0.2,0,0,0,0,0,0
7,Dany Jiménez,Oakland Athletics,Los Angeles Angels,1,1.0,0,0,0,1,0,0
8,Trevor May,Oakland Athletics,Los Angeles Angels,1,1.0,0,0,0,2,0,0
0,Zack Littell,Tampa Bay Rays,Cleveland Guardians,0,4.2,9,4,4,0,1,1
1,Jake Diekman,Tampa Bay Rays,Cleveland Guardians,0,1.1,0,0,0,0,2,0
2,Shawn Armstrong,Tampa Bay Rays,Cleveland Guardians,0,1.0,0,0,0,0,1,0
3,Colin Poche,Tampa Bay Rays,Cleveland Guardians,0,1.0,0,0,0,0,1,0
4,Pete Fairbanks,Tampa Bay Rays,Cleveland Guardians,0,1.0,3,1,1,0,2,0
5,Robert Stephenson,Tampa Bay Rays,Cleveland Guardians,0,1.0,0,0,0,1,3,0
6,Chris Devenski,Tampa Bay Rays,Cleveland Guardians,0,0.2,1,2,1,1,1,0
7,Logan Allen,Cleveland Guardians,Tampa Bay Rays,1,5.0,7,4,4,0,5,2
8,Nick Sandlin,Cleveland Guardians,Tampa Bay Rays,1,0.2,1,1,1,0,1,1
9,Matt Moore,Cleveland Guardians,Tampa Bay Rays,1,1.1,0,0,0,0,2,0
10,Reynaldo López,Cleveland Guardians,Tampa Bay Rays,1,1.0,0,0,0,1,0,0
11,Enyel De Los Santos,Cleveland Guardians,Tampa Bay Rays,1,1.0,1,0,0,0,2,0
12,Emmanuel Clase,Cleveland Guardians,Tampa Bay Rays,1,1.0,0,0,0,0,0,0
13,Sam Hentges,Cleveland Guardians,Tampa Bay Rays,1,1.0,1,1,0,0,0,0
0,Javier Assad,Chicago Cubs,Cincinnati Reds,0,8.0,7,0,0,1,7,0
1,Mark Leiter Jr.,Chicago Cubs,Cincinnati Reds,0,0.1,2,2,2,1,0,0
2,Jose Cuas,Chicago Cubs,Cincinnati Reds,0,0.1,0,0,0,0,0,0
3,Andrew Abbott,Cincinnati Reds,Chicago Cubs,1,6.1,4,1,1,2,5,1
4,Buck Farmer,Cincinnati Reds,Chicago Cubs,1,0.2,0,0,0,0,0,0
5,Tejay Antone,Cincinnati Reds,Chicago Cubs,1,1.0,1,0,0,0,1,0
6,Sam Moll,Cincinnati Reds,Chicago Cubs,1,1.0,0,0,0,1,1,0
0,Reese Olson,Detroit Tigers,Chicago White Sox,0,7.0,4,0,0,0,1,0
1,Miguel Díaz,Detroit Tigers,Chicago White Sox,0,1.0,0,0,0,0,2,0
2,Alex Faedo,Detroit Tigers,Chicago White Sox,0,1.0,0,0,0,0,1,0
3,Mike Clevinger,Chicago White Sox,Detroit Tigers,1,4.0,12,8,8,0,2,1
4,Luis Patiño,Chicago White Sox,Detroit Tigers,1,4.0,5,2,1,3,4,0
5,Edgar Navarro,Chicago White Sox,Detroit Tigers,1,1.0,1,0,0,0,1,0
0,Luis Severino,New York Yankees,Houston Astros,0,4.0,6,4,4,1,3,2
1,Jhony Brito,New York Yankees,Houston Astros,0,3.2,2,0,0,0,1,0
2,Wandy Peralta,New York Yankees,Houston Astros,0,0.1,0,0,0,0,0,0
3,Clay Holmes,New York Yankees,Houston Astros,0,1.0,1,0,0,0,1,0
4,Hunter Brown,Houston Astros,New York Yankees,1,4.0,5,5,3,4,5,1
5,Phil Maton,Houston Astros,New York Yankees,1,1.0,1,0,0,1,2,0
6,Rafael Montero,Houston Astros,New York Yankees,1,1.0,1,0,0,1,1,0
7,Hector Neris,Houston Astros,New York Yankees,1,1.0,0,0,0,0,3,0
8,Bryan Abreu,Houston Astros,New York Yankees,1,1.0,1,0,0,0,1,0
