,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,0,Dylan Cease,Chicago White Sox,Cleveland Guardians,0,6.0,5,2,2,2,3,1
1,1,Keynan Middleton,Chicago White Sox,Cleveland Guardians,0,1.0,0,0,0,0,1,0
2,2,Joe Kelly,Chicago White Sox,Cleveland Guardians,0,1.0,1,0,0,0,0,0
3,3,Kendall Graveman,Chicago White Sox,Cleveland Guardians,0,1.0,1,0,0,1,1,0
4,4,Logan Allen,Cleveland Guardians,Chicago White Sox,1,6.0,7,4,3,1,4,1
5,5,Enyel De Los Santos,Cleveland Guardians,Chicago White Sox,1,1.0,0,0,0,0,3,0
6,6,James Karinchak,Cleveland Guardians,Chicago White Sox,1,1.0,0,0,0,0,1,0
7,7,Xzavion Curry,Cleveland Guardians,Chicago White Sox,1,1.0,1,0,0,1,2,0
8,0,Nathan Eovaldi,Texas Rangers,Pittsburgh Pirates,0,9.0,6,1,1,1,5,0
9,1,Rich Hill,Pittsburgh Pirates,Texas Rangers,1,5.1,7,5,5,2,9,0
10,2,Jose Hernandez,Pittsburgh Pirates,Texas Rangers,1,1.2,0,0,0,0,1,0
11,3,Duane Underwood Jr.,Pittsburgh Pirates,Texas Rangers,1,2.0,2,1,1,0,2,1
12,0,Adam Wainwright,St. Louis Cardinals,Cincinnati Reds,0,5.2,8,5,5,1,2,1
13,1,Chris Stratton,St. Louis Cardinals,Cincinnati Reds,0,1.1,0,0,0,0,1,0
14,2,Giovanny Gallegos,St. Louis Cardinals,Cincinnati Reds,0,1.0,0,0,0,0,0,0
15,3,Ryan Helsley,St. Louis Cardinals,Cincinnati Reds,0,1.0,1,0,0,2,1,0
16,4,Graham Ashcraft,Cincinnati Reds,St. Louis Cardinals,1,5.0,10,7,7,0,5,2
17,5,Silvino Bracho,Cincinnati Reds,St. Louis Cardinals,1,2.0,0,0,0,2,2,0
18,6,Alan Busenitz,Cincinnati Reds,St. Louis Cardinals,1,2.0,2,1,1,0,1,0
19,0,Ryne Nelson,Arizona Diamondbacks,Philadelphia Phillies,0,6.0,3,1,1,0,4,0
20,1,Kyle Nelson,Arizona Diamondbacks,Philadelphia Phillies,0,0.1,1,2,2,1,0,0
21,2,José Ruiz,Arizona Diamondbacks,Philadelphia Phillies,0,0.2,1,0,0,0,0,0
22,3,Andrew Chafin,Arizona Diamondbacks,Philadelphia Phillies,0,0.2,1,0,0,0,0,0
23,4,Scott McGough,Arizona Diamondbacks,Philadelphia Phillies,0,0.1,0,0,0,1,0,0
24,5,Miguel Castro,Arizona Diamondbacks,Philadelphia Phillies,0,1.0,0,0,0,0,0,0
25,6,Matt Strahm,Philadelphia Phillies,Arizona Diamondbacks,1,2.0,3,2,2,0,3,1
26,7,Dylan Covey,Philadelphia Phillies,Arizona Diamondbacks,1,5.0,5,1,1,1,6,0
27,8,Seranthony Domínguez,Philadelphia Phillies,Arizona Diamondbacks,1,0.0,2,1,1,1,0,0
28,9,Gregory Soto,Philadelphia Phillies,Arizona Diamondbacks,1,1.0,0,0,0,1,2,0
29,10,Yunior Marte,Philadelphia Phillies,Arizona Diamondbacks,1,1.0,0,0,0,0,0,0
30,0,José Berríos,Toronto Blue Jays,Tampa Bay Rays,0,7.0,5,1,1,2,5,1
31,1,Tim Mayza,Toronto Blue Jays,Tampa Bay Rays,0,1.0,0,0,0,0,0,0
32,2,Adam Cimber,Toronto Blue Jays,Tampa Bay Rays,0,1.0,1,0,0,1,0,0
33,3,Taj Bradley,Tampa Bay Rays,Toronto Blue Jays,1,4.0,9,4,4,0,7,1
34,4,Zack Burdi,Tampa Bay Rays,Toronto Blue Jays,1,1.0,5,6,5,1,1,0
35,5,Kevin Kelly,Tampa Bay Rays,Toronto Blue Jays,1,1.0,1,0,0,0,0,0
36,6,Colin Poche,Tampa Bay Rays,Toronto Blue Jays,1,1.0,1,0,0,0,0,0
37,7,Luke Raley,Tampa Bay Rays,Toronto Blue Jays,1,1.2,8,7,7,0,1,2
38,8,Christian Bethancourt,Tampa Bay Rays,Toronto Blue Jays,1,0.1,3,3,3,0,0,1
39,0,Kyle Bradish,Baltimore Orioles,New York Yankees,0,5.0,7,4,4,3,3,1
40,1,Mychal Givens,Baltimore Orioles,New York Yankees,0,1.0,0,0,0,0,1,0
41,2,Yennier Cano,Baltimore Orioles,New York Yankees,0,2.0,3,0,0,0,2,0
42,3,Félix Bautista,Baltimore Orioles,New York Yankees,0,1.0,1,1,1,0,3,1
43,4,Bryan Baker,Baltimore Orioles,New York Yankees,0,0.2,0,1,0,1,0,0
44,5,Gerrit Cole,New York Yankees,Baltimore Orioles,1,5.0,6,5,5,3,2,2
45,6,Ron Marinaccio,New York Yankees,Baltimore Orioles,1,2.0,1,0,0,1,2,0
46,7,Wandy Peralta,New York Yankees,Baltimore Orioles,1,1.0,0,0,0,0,1,0
47,8,Michael King,New York Yankees,Baltimore Orioles,1,2.0,0,0,0,1,3,0
48,0,Yu Darvish,San Diego Padres,Washington Nationals,0,6.0,6,3,3,1,4,2
49,1,Tim Hill,San Diego Padres,Washington Nationals,0,1.0,0,0,0,0,1,0
50,2,Nick Martinez,San Diego Padres,Washington Nationals,0,1.0,2,1,1,0,1,0
51,3,Josh Hader,San Diego Padres,Washington Nationals,0,1.0,1,0,0,0,1,0
52,4,MacKenzie Gore,Washington Nationals,San Diego Padres,1,4.2,7,3,3,4,5,2
53,5,Andrés Machado,Washington Nationals,San Diego Padres,1,0.1,0,0,0,0,1,0
54,6,Erasmo Ramírez,Washington Nationals,San Diego Padres,1,1.0,4,4,4,1,0,2
55,7,Mason Thompson,Washington Nationals,San Diego Padres,1,1.0,0,0,0,2,2,0
56,8,Chad Kuhl,Washington Nationals,San Diego Padres,1,2.0,1,0,0,1,2,0
57,0,Bobby Miller,Los Angeles Dodgers,Atlanta Braves,0,5.0,4,1,1,1,5,0
58,1,Yency Almonte,Los Angeles Dodgers,Atlanta Braves,0,1.0,0,0,0,0,3,0
59,2,Brusdar Graterol,Los Angeles Dodgers,Atlanta Braves,0,1.0,1,0,0,0,1,0
60,3,Evan Phillips,Los Angeles Dodgers,Atlanta Braves,0,1.0,0,0,0,1,1,0
61,4,Victor González,Los Angeles Dodgers,Atlanta Braves,0,1.0,0,0,0,0,1,0
62,5,Spencer Strider,Atlanta Braves,Los Angeles Dodgers,1,6.0,5,4,2,3,11,1
63,6,Collin McHugh,Atlanta Braves,Los Angeles Dodgers,1,1.0,2,1,1,1,0,0
64,7,Michael Tonkin,Atlanta Braves,Los Angeles Dodgers,1,2.0,2,3,3,1,0,1
65,0,Tylor Megill,New York Mets,Chicago Cubs,0,3.2,6,6,4,2,5,2
66,1,Dominic Leone,New York Mets,Chicago Cubs,0,1.1,1,0,0,1,3,0
67,2,Stephen Nogosek,New York Mets,Chicago Cubs,0,2.2,1,1,1,3,4,1
68,3,Jeff Brigham,New York Mets,Chicago Cubs,0,0.1,0,0,0,0,0,0
69,4,Drew Smyly,Chicago Cubs,New York Mets,1,5.0,4,2,2,2,5,1
70,5,Jeremiah Estrada,Chicago Cubs,New York Mets,1,1.0,0,0,0,0,0,0
71,6,Julian Merryweather,Chicago Cubs,New York Mets,1,0.2,2,0,0,0,2,0
72,7,Mark Leiter Jr.,Chicago Cubs,New York Mets,1,1.1,0,0,0,0,2,0
73,8,Michael Fulmer,Chicago Cubs,New York Mets,1,1.0,0,0,0,0,1,0
74,0,Eduardo Rodriguez,Detroit Tigers,Kansas City Royals,0,5.0,8,4,2,2,9,0
75,1,Tyler Holton,Detroit Tigers,Kansas City Royals,0,3.0,3,0,0,1,1,0
76,2,Mike Mayers,Kansas City Royals,Detroit Tigers,1,4.2,6,1,1,1,8,0
77,3,Jose Cuas,Kansas City Royals,Detroit Tigers,1,1.1,2,0,0,1,2,0
78,4,Josh Staumont,Kansas City Royals,Detroit Tigers,1,1.0,0,0,0,1,0,0
79,5,Taylor Clarke,Kansas City Royals,Detroit Tigers,1,1.0,0,0,0,0,0,0
80,6,Aroldis Chapman,Kansas City Royals,Detroit Tigers,1,1.0,0,0,0,1,2,0
81,0,J.P. France,Houston Astros,Milwaukee Brewers,0,5.2,5,2,1,1,8,1
82,1,Phil Maton,Houston Astros,Milwaukee Brewers,0,1.1,0,0,0,0,3,0
83,2,Rafael Montero,Houston Astros,Milwaukee Brewers,0,1.0,4,4,4,1,1,1
84,3,Colin Rea,Milwaukee Brewers,Houston Astros,1,5.1,4,0,0,2,4,0
85,4,Joel Payamps,Milwaukee Brewers,Houston Astros,1,0.2,0,0,0,0,2,0
86,5,Elvis Peguero,Milwaukee Brewers,Houston Astros,1,1.0,0,0,0,0,1,0
87,6,Peter Strzelecki,Milwaukee Brewers,Houston Astros,1,1.0,0,0,0,1,2,0
88,7,Bryse Wilson,Milwaukee Brewers,Houston Astros,1,1.0,1,0,0,0,0,0
89,0,Alex Cobb,San Francisco Giants,Minnesota Twins,0,7.0,6,3,3,1,8,2
90,1,Scott Alexander,San Francisco Giants,Minnesota Twins,0,1.0,0,0,0,0,0,0
91,2,Camilo Doval,San Francisco Giants,Minnesota Twins,0,1.0,0,0,0,0,3,0
92,3,Sonny Gray,Minnesota Twins,San Francisco Giants,1,5.0,6,2,2,2,6,0
93,4,Jovani Moran,Minnesota Twins,San Francisco Giants,1,0.2,0,0,0,1,1,0
94,5,Brock Stewart,Minnesota Twins,San Francisco Giants,1,0.1,0,0,0,1,1,0
95,6,Jorge López,Minnesota Twins,San Francisco Giants,1,1.0,2,2,2,0,0,1
96,7,Griffin Jax,Minnesota Twins,San Francisco Giants,1,1.0,2,0,0,0,3,0
97,8,Emilio Pagán,Minnesota Twins,San Francisco Giants,1,1.0,0,0,0,0,1,0
98,0,Eury Pérez,Miami Marlins,Colorado Rockies,0,4.1,4,4,3,3,3,0
99,1,Huascar Brazoban,Miami Marlins,Colorado Rockies,0,1.2,2,1,1,0,1,0
100,2,Andrew Nardi,Miami Marlins,Colorado Rockies,0,1.0,1,0,0,1,1,0
101,3,Matt Barnes,Miami Marlins,Colorado Rockies,0,1.0,0,0,0,0,1,0
102,4,Austin Gomber,Colorado Rockies,Miami Marlins,1,5.2,4,3,3,1,2,2
103,5,Jake Bird,Colorado Rockies,Miami Marlins,1,0.1,2,0,0,0,1,0
104,6,Brent Suter,Colorado Rockies,Miami Marlins,1,2.0,3,0,0,1,2,0
105,7,Pierce Johnson,Colorado Rockies,Miami Marlins,1,1.0,2,1,1,0,1,0
106,0,Brayan Bello,Boston Red Sox,Los Angeles Angels,0,7.0,6,2,2,0,6,2
107,1,Joely Rodríguez,Boston Red Sox,Los Angeles Angels,0,0.1,3,2,2,1,1,1
108,2,Justin Garza,Boston Red Sox,Los Angeles Angels,0,0.2,0,0,0,0,1,0
109,3,Griffin Canning,Los Angeles Angels,Boston Red Sox,1,7.0,2,0,0,3,5,0
110,4,Matt Moore,Los Angeles Angels,Boston Red Sox,1,1.0,0,0,0,1,0,0
111,5,Jacob Webb,Los Angeles Angels,Boston Red Sox,1,1.0,0,0,0,0,2,0
112,0,Luis Medina,Oakland Athletics,Seattle Mariners,0,5.1,5,3,3,2,4,2
113,1,Austin Pruitt,Oakland Athletics,Seattle Mariners,0,0.2,0,0,0,0,0,0
