,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,0,Hogan Harris,Oakland Athletics,Pittsburgh Pirates,0,5.0,4,3,3,3,2,1
1,1,Lucas Erceg,Oakland Athletics,Pittsburgh Pirates,0,0.2,1,0,0,0,1,0
2,2,Richard Lovelady,Oakland Athletics,Pittsburgh Pirates,0,0.1,0,0,0,0,1,0
3,3,Ken Waldichuk,Oakland Athletics,Pittsburgh Pirates,0,2.1,3,2,2,4,1,0
4,4,Trevor May,Oakland Athletics,Pittsburgh Pirates,0,0.2,1,0,0,0,0,0
5,5,Roansy Contreras,Pittsburgh Pirates,Oakland Athletics,1,0.1,6,7,7,2,1,0
6,6,Rob Zastryzny,Pittsburgh Pirates,Oakland Athletics,1,1.2,0,0,0,3,1,0
7,7,Luis Ortiz,Pittsburgh Pirates,Oakland Athletics,1,5.0,10,2,2,2,1,1
8,8,Dauri Moreta,Pittsburgh Pirates,Oakland Athletics,1,1.0,1,0,0,1,1,0
9,9,Angel Perdomo,Pittsburgh Pirates,Oakland Athletics,1,1.0,0,0,0,0,2,0
10,0,George Kirby,Seattle Mariners,San Diego Padres,0,3.2,11,5,5,0,3,1
11,1,Matt Brash,Seattle Mariners,San Diego Padres,0,0.2,1,2,2,1,2,0
12,2,Tayler Saucedo,Seattle Mariners,San Diego Padres,0,0.1,2,1,1,0,1,0
13,3,Matt Festa,Seattle Mariners,San Diego Padres,0,1.1,0,0,0,0,2,0
14,4,Chris Flexen,Seattle Mariners,San Diego Padres,0,2.0,3,2,2,1,0,0
15,5,Michael Wacha,San Diego Padres,Seattle Mariners,1,6.0,2,0,0,1,7,0
16,6,Tim Hill,San Diego Padres,Seattle Mariners,1,1.0,0,0,0,0,1,0
17,7,Drew Carlton,San Diego Padres,Seattle Mariners,1,1.0,1,3,3,3,0,0
18,8,Josh Hader,San Diego Padres,Seattle Mariners,1,1.0,1,0,0,1,0,0
19,0,Jordan Lyles,Kansas City Royals,Miami Marlins,0,7.0,6,5,5,1,2,1
20,1,Jose Cuas,Kansas City Royals,Miami Marlins,0,1.0,2,1,1,0,1,0
21,2,Edward Cabrera,Miami Marlins,Kansas City Royals,1,5.0,2,1,1,2,4,0
22,3,Steven Okert,Miami Marlins,Kansas City Royals,1,1.0,0,0,0,1,0,0
23,4,Tanner Scott,Miami Marlins,Kansas City Royals,1,1.0,0,0,0,0,2,0
24,5,Andrew Nardi,Miami Marlins,Kansas City Royals,1,1.0,0,0,0,0,1,0
25,6,A.J. Puk,Miami Marlins,Kansas City Royals,1,1.0,1,0,0,0,3,0
26,0,Pablo López,Minnesota Twins,Tampa Bay Rays,0,7.0,5,1,1,1,6,1
27,1,Brock Stewart,Minnesota Twins,Tampa Bay Rays,0,1.0,0,0,0,0,2,0
28,2,Jhoan Duran,Minnesota Twins,Tampa Bay Rays,0,0.0,1,1,1,0,0,1
29,3,Shawn Armstrong,Tampa Bay Rays,Minnesota Twins,1,2.0,1,0,0,0,1,0
30,4,Cooper Criswell,Tampa Bay Rays,Minnesota Twins,1,3.1,1,0,0,2,4,0
31,5,Kevin Kelly,Tampa Bay Rays,Minnesota Twins,1,0.2,0,0,0,1,2,0
32,6,Robert Stephenson,Tampa Bay Rays,Minnesota Twins,1,1.0,0,0,0,0,1,0
33,7,Colin Poche,Tampa Bay Rays,Minnesota Twins,1,1.0,0,0,0,0,1,0
34,8,Jason Adam,Tampa Bay Rays,Minnesota Twins,1,1.0,1,1,1,1,0,0
35,0,Zach Davies,Arizona Diamondbacks,Washington Nationals,0,6.2,5,2,2,1,8,0
36,1,Austin Adams,Arizona Diamondbacks,Washington Nationals,0,0.1,0,0,0,0,0,0
37,2,Scott McGough,Arizona Diamondbacks,Washington Nationals,0,1.0,0,0,0,0,1,0
38,3,Andrew Chafin,Arizona Diamondbacks,Washington Nationals,0,1.0,2,0,0,0,2,0
39,4,Patrick Corbin,Washington Nationals,Arizona Diamondbacks,1,6.0,11,3,3,1,4,0
40,5,Carl Edwards Jr.,Washington Nationals,Arizona Diamondbacks,1,1.0,2,1,1,0,1,0
41,6,Mason Thompson,Washington Nationals,Arizona Diamondbacks,1,1.0,0,0,0,0,0,0
42,7,Jordan Weems,Washington Nationals,Arizona Diamondbacks,1,1.0,2,2,2,0,0,1
43,0,Ronel Blanco,Houston Astros,Toronto Blue Jays,0,6.0,3,2,2,4,5,2
44,1,Hector Neris,Houston Astros,Toronto Blue Jays,0,1.0,1,1,1,2,0,0
45,2,Bryan Abreu,Houston Astros,Toronto Blue Jays,0,1.0,1,0,0,0,1,0
46,3,Chris Bassitt,Toronto Blue Jays,Houston Astros,1,8.0,4,2,2,0,5,1
47,4,Jordan Romano,Toronto Blue Jays,Houston Astros,1,1.0,1,0,0,0,1,0
48,0,Noah Syndergaard,Los Angeles Dodgers,Cincinnati Reds,0,3.0,7,6,6,0,3,2
49,1,Alex Vesia,Los Angeles Dodgers,Cincinnati Reds,0,1.0,1,0,0,0,2,0
50,2,Nick Robertson,Los Angeles Dodgers,Cincinnati Reds,0,2.0,0,0,0,0,3,0
51,3,Brusdar Graterol,Los Angeles Dodgers,Cincinnati Reds,0,1.0,2,0,0,0,1,0
52,4,Yency Almonte,Los Angeles Dodgers,Cincinnati Reds,0,1.0,1,0,0,0,1,0
53,5,Evan Phillips,Los Angeles Dodgers,Cincinnati Reds,0,0.0,2,2,2,0,0,1
54,6,Brandon Williamson,Cincinnati Reds,Los Angeles Dodgers,1,5.2,8,6,6,2,3,3
55,7,Buck Farmer,Cincinnati Reds,Los Angeles Dodgers,1,1.1,0,0,0,0,1,0
56,8,Lucas Sims,Cincinnati Reds,Los Angeles Dodgers,1,1.0,0,0,0,0,1,0
57,9,Alexis Díaz,Cincinnati Reds,Los Angeles Dodgers,1,1.0,0,0,0,0,2,0
58,0,Kutter Crawford,Boston Red Sox,Cleveland Guardians,0,3.0,5,3,2,0,3,0
59,1,Brennan Bernardino,Boston Red Sox,Cleveland Guardians,0,1.0,0,0,0,0,0,0
60,2,Justin Garza,Boston Red Sox,Cleveland Guardians,0,0.2,3,2,2,0,0,0
61,3,Chris Murphy,Boston Red Sox,Cleveland Guardians,0,3.1,2,0,0,1,5,0
62,4,Tanner Bibee,Cleveland Guardians,Boston Red Sox,1,5.0,4,2,1,2,2,0
63,5,Eli Morgan,Cleveland Guardians,Boston Red Sox,1,1.0,0,0,0,0,3,0
64,6,Sam Hentges,Cleveland Guardians,Boston Red Sox,1,1.0,0,0,0,1,1,0
65,7,Trevor Stephan,Cleveland Guardians,Boston Red Sox,1,1.0,1,0,0,0,0,0
66,8,Emmanuel Clase,Cleveland Guardians,Boston Red Sox,1,1.0,0,0,0,1,2,0
67,0,Max Scherzer,New York Mets,Atlanta Braves,0,5.2,11,5,5,0,10,1
68,1,Dominic Leone,New York Mets,Atlanta Braves,0,1.0,0,0,0,0,0,0
