,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,AJ Smith-Shawver,Atlanta Braves,Cincinnati Reds,0,3.1,4,5,5,2,4,3
1,Collin McHugh,Atlanta Braves,Cincinnati Reds,0,1.0,2,4,4,0,2,1
2,Ben Heller,Atlanta Braves,Cincinnati Reds,0,1.0,2,2,2,3,1,0
3,Kirby Yates,Atlanta Braves,Cincinnati Reds,0,1.2,1,0,0,0,3,0
4,Joe Jiménez,Atlanta Braves,Cincinnati Reds,0,1.0,0,0,0,1,0,0
5,Luke Weaver,Cincinnati Reds,Atlanta Braves,1,3.1,7,5,5,1,3,1
6,Daniel Duarte,Cincinnati Reds,Atlanta Braves,1,1.1,3,2,2,0,1,1
7,Alex Young,Cincinnati Reds,Atlanta Braves,1,0.2,1,0,0,0,0,0
8,Ian Gibaut,Cincinnati Reds,Atlanta Braves,1,0.2,0,0,0,1,0,0
9,Buck Farmer,Cincinnati Reds,Atlanta Braves,1,1.0,2,0,0,0,1,0
10,Lucas Sims,Cincinnati Reds,Atlanta Braves,1,1.0,3,3,3,0,3,3
11,Alexis Díaz,Cincinnati Reds,Atlanta Braves,1,1.0,0,0,0,1,0,0
0,Kenta Maeda,Minnesota Twins,Detroit Tigers,0,5.0,3,0,0,2,8,0
1,Jovani Moran,Minnesota Twins,Detroit Tigers,0,0.1,1,1,1,1,1,0
2,Brock Stewart,Minnesota Twins,Detroit Tigers,0,1.2,2,0,0,0,3,0
3,Griffin Jax,Minnesota Twins,Detroit Tigers,0,1.0,1,0,0,0,1,0
4,Jhoan Duran,Minnesota Twins,Detroit Tigers,0,1.0,0,0,0,1,3,0
5,Joey Wentz,Detroit Tigers,Minnesota Twins,1,5.0,5,4,3,4,4,2
6,Brendan White,Detroit Tigers,Minnesota Twins,1,1.0,0,0,0,0,2,0
7,Mason Englert,Detroit Tigers,Minnesota Twins,1,1.2,0,0,0,0,3,0
8,Tyler Alexander,Detroit Tigers,Minnesota Twins,1,1.1,1,0,0,0,1,0
0,Luis Ortiz,Pittsburgh Pirates,Miami Marlins,0,8.0,7,1,1,2,5,0
1,David Bednar,Pittsburgh Pirates,Miami Marlins,0,1.0,0,0,0,0,2,0
2,Jesús Luzardo,Miami Marlins,Pittsburgh Pirates,1,7.0,2,0,0,1,9,0
3,Tanner Scott,Miami Marlins,Pittsburgh Pirates,1,1.0,0,0,0,0,1,0
4,A.J. Puk,Miami Marlins,Pittsburgh Pirates,1,0.2,3,3,3,0,0,0
5,Dylan Floro,Miami Marlins,Pittsburgh Pirates,1,0.1,2,0,0,0,0,0
0,Zack Greinke,Kansas City Royals,Tampa Bay Rays,0,4.2,9,7,7,1,3,1
1,Jose Cuas,Kansas City Royals,Tampa Bay Rays,0,0.0,2,1,1,1,0,0
2,Brooks Kriske,Kansas City Royals,Tampa Bay Rays,0,2.1,1,0,0,0,3,0
3,Jackson Kowar,Kansas City Royals,Tampa Bay Rays,0,1.0,5,3,3,0,2,0
4,Zach Eflin,Tampa Bay Rays,Kansas City Royals,1,6.0,7,3,3,2,7,2
5,Robert Stephenson,Tampa Bay Rays,Kansas City Royals,1,1.0,1,0,0,1,1,0
6,Jake Diekman,Tampa Bay Rays,Kansas City Royals,1,1.0,1,0,0,0,3,0
7,Shawn Armstrong,Tampa Bay Rays,Kansas City Royals,1,1.0,2,0,0,0,1,0
0,Logan Gilbert,Seattle Mariners,Baltimore Orioles,0,7.0,2,1,1,1,5,1
1,Justin Topa,Seattle Mariners,Baltimore Orioles,0,1.0,1,0,0,0,1,0
2,Tayler Saucedo,Seattle Mariners,Baltimore Orioles,0,1.0,0,0,0,0,1,0
3,Kyle Gibson,Baltimore Orioles,Seattle Mariners,1,3.0,7,5,5,3,4,1
4,Logan Gillaspie,Baltimore Orioles,Seattle Mariners,1,2.0,1,1,1,0,2,1
5,Cionel Pérez,Baltimore Orioles,Seattle Mariners,1,2.0,1,0,0,0,3,0
6,Keegan Akin,Baltimore Orioles,Seattle Mariners,1,0.2,6,7,6,1,0,0
7,Bryan Baker,Baltimore Orioles,Seattle Mariners,1,0.1,1,0,0,0,0,0
8,Josh Lester,Baltimore Orioles,Seattle Mariners,1,1.0,1,0,0,1,1,0
0,Dane Dunning,Texas Rangers,New York Yankees,0,7.0,5,2,2,2,2,0
1,John King,Texas Rangers,New York Yankees,0,1.0,0,0,0,0,1,0
2,Joe Barlow,Texas Rangers,New York Yankees,0,1.0,1,0,0,0,0,0
3,Will Smith,Texas Rangers,New York Yankees,0,1.0,0,0,0,0,1,0
4,Clarke Schmidt,New York Yankees,Texas Rangers,1,5.1,6,1,0,1,3,0
5,Jimmy Cordero,New York Yankees,Texas Rangers,1,0.2,0,0,0,0,0,0
6,Wandy Peralta,New York Yankees,Texas Rangers,1,1.0,0,0,0,1,0,0
7,Clay Holmes,New York Yankees,Texas Rangers,1,1.0,2,1,1,0,1,0
8,Tommy Kahnle,New York Yankees,Texas Rangers,1,1.0,1,0,0,0,1,0
9,Michael King,New York Yankees,Texas Rangers,1,1.0,1,2,1,0,2,1
0,Kodai Senga,New York Mets,Philadelphia Phillies,0,5.1,5,4,2,3,6,0
1,Josh Walker,New York Mets,Philadelphia Phillies,0,0.1,1,1,1,1,0,0
2,Jeff Brigham,New York Mets,Philadelphia Phillies,0,0.1,1,0,0,0,0,0
3,Brooks Raley,New York Mets,Philadelphia Phillies,0,1.0,0,0,0,1,1,0
4,Vinny Nittoli,New York Mets,Philadelphia Phillies,0,1.0,1,0,0,0,0,0
5,Taijuan Walker,Philadelphia Phillies,New York Mets,1,6.0,3,1,1,1,5,1
6,Gregory Soto,Philadelphia Phillies,New York Mets,1,1.0,0,0,0,0,3,0
7,José Alvarado,Philadelphia Phillies,New York Mets,1,1.0,0,0,0,1,1,0
8,Craig Kimbrel,Philadelphia Phillies,New York Mets,1,1.0,0,0,0,1,1,0
0,James Kaprielian,Oakland Athletics,Toronto Blue Jays,0,6.0,6,4,4,1,8,1
1,Sam Moll,Oakland Athletics,Toronto Blue Jays,0,1.0,0,0,0,0,0,0
2,Lucas Erceg,Oakland Athletics,Toronto Blue Jays,0,1.0,0,0,0,0,3,0
3,Trevor May,Oakland Athletics,Toronto Blue Jays,0,1.0,1,0,0,0,0,0
4,Chris Bassitt,Toronto Blue Jays,Oakland Athletics,1,5.0,5,4,4,2,4,1
5,Trevor Richards,Toronto Blue Jays,Oakland Athletics,1,1.2,1,0,0,1,1,0
6,Tim Mayza,Toronto Blue Jays,Oakland Athletics,1,0.1,0,0,0,0,0,0
7,Erik Swanson,Toronto Blue Jays,Oakland Athletics,1,1.0,0,0,0,0,3,0
8,Jordan Romano,Toronto Blue Jays,Oakland Athletics,1,1.0,1,1,1,0,0,1
0,Wade Miley,Milwaukee Brewers,Cleveland Guardians,0,6.0,3,0,0,0,3,0
1,Peter Strzelecki,Milwaukee Brewers,Cleveland Guardians,0,1.0,1,1,1,0,1,1
2,Adrian Houser,Milwaukee Brewers,Cleveland Guardians,0,1.0,2,0,0,0,1,0
3,Matt Bush,Milwaukee Brewers,Cleveland Guardians,0,1.0,0,0,0,0,1,0
4,Shane Bieber,Cleveland Guardians,Milwaukee Brewers,1,5.0,5,4,4,2,8,1
5,Tim Herrin,Cleveland Guardians,Milwaukee Brewers,1,1.0,3,2,2,0,1,0
6,Xzavion Curry,Cleveland Guardians,Milwaukee Brewers,1,3.0,2,1,1,1,2,1
0,Brayan Bello,Boston Red Sox,Chicago White Sox,0,6.2,6,1,1,1,5,0
1,Nick Pivetta,Boston Red Sox,Chicago White Sox,0,0.1,0,0,0,0,0,0
2,Chris Martin,Boston Red Sox,Chicago White Sox,0,1.0,2,0,0,0,0,0
3,Kenley Jansen,Boston Red Sox,Chicago White Sox,0,1.0,0,0,0,0,1,0
4,Lucas Giolito,Chicago White Sox,Boston Red Sox,1,6.0,3,3,1,1,10,1
5,Gregory Santos,Chicago White Sox,Boston Red Sox,1,1.0,0,0,0,0,2,0
6,Reynaldo López,Chicago White Sox,Boston Red Sox,1,1.0,1,0,0,0,2,0
