,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,Framber Valdez,Houston Astros,Detroit Tigers,0,7.0,0,0,0,5,6,0
1,Bryan Abreu,Houston Astros,Detroit Tigers,0,1.0,1,0,0,0,0,0
2,Ryan Pressly,Houston Astros,Detroit Tigers,0,0.2,4,4,4,0,2,1
3,Matt Manning,Detroit Tigers,Houston Astros,1,6.1,1,1,0,0,3,0
4,Brendan White,Detroit Tigers,Houston Astros,1,1.2,0,0,0,1,3,0
5,Alex Lange,Detroit Tigers,Houston Astros,1,1.0,0,0,0,1,0,0
0,Joan Adon,Washington Nationals,Miami Marlins,0,6.0,2,0,0,0,3,0
1,Mason Thompson,Washington Nationals,Miami Marlins,0,0.0,5,4,4,0,0,0
2,Robert Garcia,Washington Nationals,Miami Marlins,0,2.0,0,0,0,0,2,0
3,Hunter Harvey,Washington Nationals,Miami Marlins,0,1.0,1,0,0,0,1,0
4,Braxton Garrett,Miami Marlins,Washington Nationals,1,6.0,7,3,3,0,3,1
5,Steven Okert,Miami Marlins,Washington Nationals,1,0.2,2,3,3,1,0,0
6,Jorge López,Miami Marlins,Washington Nationals,1,0.2,3,1,1,0,0,0
7,A.J. Puk,Miami Marlins,Washington Nationals,1,0.2,1,0,0,0,1,0
8,JT Chargois,Miami Marlins,Washington Nationals,1,1.0,0,0,0,0,1,0
0,Gerrit Cole,New York Yankees,Tampa Bay Rays,0,7.2,3,2,1,0,11,1
1,Jonathan Loáisiga,New York Yankees,Tampa Bay Rays,0,1.1,1,0,0,0,0,0
2,Zach Eflin,Tampa Bay Rays,New York Yankees,1,6.0,7,2,2,1,11,1
3,Trevor Kelley,Tampa Bay Rays,New York Yankees,1,2.0,4,4,4,2,3,1
4,Jake Diekman,Tampa Bay Rays,New York Yankees,1,1.0,0,0,0,0,1,0
0,Kyle Freeland,Colorado Rockies,Baltimore Orioles,0,6.0,8,3,3,0,3,2
1,Jake Bird,Colorado Rockies,Baltimore Orioles,0,1.0,1,0,0,0,1,0
2,Brent Suter,Colorado Rockies,Baltimore Orioles,0,1.0,1,2,2,2,0,1
3,Cole Irvin,Baltimore Orioles,Colorado Rockies,1,6.0,6,4,4,1,5,1
4,Shintaro Fujinami,Baltimore Orioles,Colorado Rockies,1,2.0,1,0,0,0,2,0
5,Félix Bautista,Baltimore Orioles,Colorado Rockies,1,0.2,0,0,0,0,1,0
6,Danny Coulombe,Baltimore Orioles,Colorado Rockies,1,0.1,0,0,0,0,1,0
0,Miles Mikolas,St. Louis Cardinals,Philadelphia Phillies,0,6.0,8,5,5,0,3,1
1,Andrew Suárez,St. Louis Cardinals,Philadelphia Phillies,0,2.0,3,2,2,0,1,1
2,Cristopher Sánchez,Philadelphia Phillies,St. Louis Cardinals,1,6.0,5,2,2,0,6,1
