,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,0,Bryce Elder,Atlanta Braves,Miami Marlins,0,7.0,3,0,0,0,6,0
1,1,Kirby Yates,Atlanta Braves,Miami Marlins,0,1.0,0,0,0,2,2,0
2,2,Joe Jiménez,Atlanta Braves,Miami Marlins,0,1.0,1,0,0,0,1,0
3,3,Sandy Alcantara,Miami Marlins,Atlanta Braves,1,5.0,6,3,3,3,5,1
4,4,Matt Barnes,Miami Marlins,Atlanta Braves,1,1.0,1,0,0,1,1,0
5,5,Steven Okert,Miami Marlins,Atlanta Braves,1,1.0,0,0,0,0,2,0
6,6,Johan Quezada,Miami Marlins,Atlanta Braves,1,0.2,1,3,3,5,0,0
7,7,Andrew Nardi,Miami Marlins,Atlanta Braves,1,1.1,1,0,0,0,2,0
8,0,Roansy Contreras,Pittsburgh Pirates,Tampa Bay Rays,0,5.1,6,4,4,4,3,1
9,1,Dauri Moreta,Pittsburgh Pirates,Tampa Bay Rays,0,1.2,0,0,0,2,2,0
10,2,Yohan Ramirez,Pittsburgh Pirates,Tampa Bay Rays,0,1.0,0,0,0,1,0,0
11,3,Javy Guerra,Tampa Bay Rays,Pittsburgh Pirates,1,0.2,0,0,0,2,0,0
12,4,Josh Fleming,Tampa Bay Rays,Pittsburgh Pirates,1,3.1,2,1,1,3,1,0
13,5,Colin Poche,Tampa Bay Rays,Pittsburgh Pirates,1,1.0,1,0,0,0,1,0
14,6,Ryan Thompson,Tampa Bay Rays,Pittsburgh Pirates,1,1.0,1,0,0,0,2,0
15,7,Jalen Beeks,Tampa Bay Rays,Pittsburgh Pirates,1,1.0,0,0,0,1,0,0
16,8,Kevin Kelly,Tampa Bay Rays,Pittsburgh Pirates,1,1.0,0,0,0,0,1,0
17,9,Jason Adam,Tampa Bay Rays,Pittsburgh Pirates,1,1.0,1,0,0,0,3,0
18,0,Tanner Bibee,Cleveland Guardians,New York Yankees,0,5.1,4,2,2,0,5,1
19,1,James Karinchak,Cleveland Guardians,New York Yankees,0,1.1,2,1,1,1,1,1
20,2,Eli Morgan,Cleveland Guardians,New York Yankees,0,1.1,3,1,1,0,0,0
21,3,Gerrit Cole,New York Yankees,Cleveland Guardians,1,6.0,5,2,2,3,8,0
22,4,Ron Marinaccio,New York Yankees,Cleveland Guardians,1,0.2,0,0,0,1,0,0
23,5,Wandy Peralta,New York Yankees,Cleveland Guardians,1,0.2,1,0,0,0,0,0
24,6,Michael King,New York Yankees,Cleveland Guardians,1,1.2,0,0,0,1,3,0
25,0,Hayden Wesneski,Chicago Cubs,Washington Nationals,0,6.0,5,1,1,0,2,0
26,1,Keegan Thompson,Chicago Cubs,Washington Nationals,0,0.1,4,3,3,0,0,0
27,2,Michael Rucker,Chicago Cubs,Washington Nationals,0,0.2,0,0,0,0,0,0
28,3,Jeremiah Estrada,Chicago Cubs,Washington Nationals,0,1.0,0,0,0,0,1,0
29,4,Trevor Williams,Washington Nationals,Chicago Cubs,1,5.1,4,0,0,1,4,0
30,5,Carl Edwards Jr.,Washington Nationals,Chicago Cubs,1,0.2,1,0,0,1,1,0
31,6,Mason Thompson,Washington Nationals,Chicago Cubs,1,0.2,1,1,1,1,1,1
32,7,Hunter Harvey,Washington Nationals,Chicago Cubs,1,1.1,1,0,0,1,1,0
33,8,Kyle Finnegan,Washington Nationals,Chicago Cubs,1,1.0,1,0,0,0,1,0
34,0,Yusei Kikuchi,Toronto Blue Jays,Boston Red Sox,0,4.1,9,5,5,0,2,2
35,1,Zach Pop,Toronto Blue Jays,Boston Red Sox,0,0.2,2,1,1,0,0,1
36,2,Tim Mayza,Toronto Blue Jays,Boston Red Sox,0,0.2,2,0,0,0,0,0
37,3,Yimi García,Toronto Blue Jays,Boston Red Sox,0,1.1,0,0,0,1,1,0
38,4,Erik Swanson,Toronto Blue Jays,Boston Red Sox,0,1.0,1,1,1,0,1,1
39,5,Tanner Houck,Boston Red Sox,Toronto Blue Jays,1,6.0,6,6,6,3,5,1
40,6,John Schreiber,Boston Red Sox,Toronto Blue Jays,1,1.0,1,0,0,0,1,0
41,7,Richard Bleier,Boston Red Sox,Toronto Blue Jays,1,1.0,0,0,0,0,0,0
42,8,Josh Winckowski,Boston Red Sox,Toronto Blue Jays,1,1.0,1,0,0,0,0,0
43,0,Joe Ryan,Minnesota Twins,Chicago White Sox,0,6.0,1,0,0,2,7,0
44,1,Jorge López,Minnesota Twins,Chicago White Sox,0,1.0,3,2,2,0,0,1
45,2,Griffin Jax,Minnesota Twins,Chicago White Sox,0,1.0,0,0,0,0,1,0
46,3,Brock Stewart,Minnesota Twins,Chicago White Sox,0,1.0,0,0,0,3,0,0
47,4,Caleb Thielbar,Minnesota Twins,Chicago White Sox,0,0.2,1,1,0,0,0,0
48,5,Michael Kopech,Chicago White Sox,Minnesota Twins,1,6.0,1,1,1,5,7,0
49,6,Gregory Santos,Chicago White Sox,Minnesota Twins,1,1.0,0,0,0,0,0,0
50,7,Alex Colomé,Chicago White Sox,Minnesota Twins,1,0.2,2,1,1,0,1,1
51,8,Keynan Middleton,Chicago White Sox,Minnesota Twins,1,1.1,0,0,0,0,1,0
52,9,Jimmy Lambert,Chicago White Sox,Minnesota Twins,1,1.0,0,0,0,0,2,0
53,0,Tyler Wells,Baltimore Orioles,Kansas City Royals,0,6.0,3,4,4,3,4,3
54,1,Mike Baumann,Baltimore Orioles,Kansas City Royals,0,0.2,3,3,3,0,2,1
55,2,Cionel Pérez,Baltimore Orioles,Kansas City Royals,0,0.1,0,0,0,0,0,0
56,3,Bryan Baker,Baltimore Orioles,Kansas City Royals,0,1.0,0,0,0,0,3,0
57,4,Yennier Cano,Baltimore Orioles,Kansas City Royals,0,1.0,1,0,0,0,1,0
58,5,Ryan Yarbrough,Kansas City Royals,Baltimore Orioles,1,3.2,5,5,5,3,5,1
59,6,Jose Cuas,Kansas City Royals,Baltimore Orioles,1,1.1,3,2,2,1,1,1
60,7,Josh Taylor,Kansas City Royals,Baltimore Orioles,1,1.0,3,3,3,1,0,0
61,8,Carlos Hernández,Kansas City Royals,Baltimore Orioles,1,1.0,1,0,0,2,2,0
62,9,Taylor Clarke,Kansas City Royals,Baltimore Orioles,1,1.0,3,1,1,0,3,0
63,10,Scott Barlow,Kansas City Royals,Baltimore Orioles,1,1.0,0,0,0,1,3,0
64,0,Patrick Sandoval,Los Angeles Angels,St. Louis Cardinals,0,5.0,3,1,1,3,4,0
65,1,Chris Devenski,Los Angeles Angels,St. Louis Cardinals,0,2.0,0,0,0,0,0,0
66,2,Matt Moore,Los Angeles Angels,St. Louis Cardinals,0,1.0,1,0,0,0,3,0
67,3,Carlos Estévez,Los Angeles Angels,St. Louis Cardinals,0,1.0,0,0,0,0,2,0
68,4,Steven Matz,St. Louis Cardinals,Los Angeles Angels,1,5.0,6,4,4,2,4,1
69,5,Drew VerHagen,St. Louis Cardinals,Los Angeles Angels,1,1.0,2,1,1,1,0,0
70,6,Chris Stratton,St. Louis Cardinals,Los Angeles Angels,1,2.0,0,0,0,0,2,0
71,7,Guillermo Zuñiga,St. Louis Cardinals,Los Angeles Angels,1,1.0,0,0,0,0,2,0
72,0,Zac Gallen,Arizona Diamondbacks,Texas Rangers,0,5.0,7,3,3,0,6,0
73,1,Scott McGough,Arizona Diamondbacks,Texas Rangers,0,1.0,2,2,2,0,1,1
74,2,Kyle Nelson,Arizona Diamondbacks,Texas Rangers,0,0.2,1,1,1,1,1,0
75,3,Kevin Ginkel,Arizona Diamondbacks,Texas Rangers,0,1.0,0,0,0,1,0,0
76,4,Andrew Chafin,Arizona Diamondbacks,Texas Rangers,0,0.1,0,0,0,0,1,0
77,5,Jon Gray,Texas Rangers,Arizona Diamondbacks,1,5.1,8,4,4,1,2,2
78,6,Brock Burke,Texas Rangers,Arizona Diamondbacks,1,1.1,0,0,0,0,0,0
79,7,Jonathan Hernández,Texas Rangers,Arizona Diamondbacks,1,1.0,0,0,0,2,1,0
80,8,Will Smith,Texas Rangers,Arizona Diamondbacks,1,1.1,1,0,0,1,1,0
81,0,Anthony DeSclafani,San Francisco Giants,Houston Astros,0,8.0,3,0,0,0,3,0
82,1,Camilo Doval,San Francisco Giants,Houston Astros,0,1.0,0,0,0,0,1,0
83,2,Hunter Brown,Houston Astros,San Francisco Giants,1,4.1,4,2,2,5,4,0
84,3,Matt Gage,Houston Astros,San Francisco Giants,1,1.2,2,0,0,0,1,0
85,4,Ryne Stanek,Houston Astros,San Francisco Giants,1,1.0,0,0,0,1,1,0
86,5,Hector Neris,Houston Astros,San Francisco Giants,1,1.0,0,0,0,1,1,0
87,6,Ronel Blanco,Houston Astros,San Francisco Giants,1,1.0,1,0,0,2,0,0
88,0,Freddy Peralta,Milwaukee Brewers,Colorado Rockies,0,6.0,7,2,2,3,10,2
89,1,Joel Payamps,Milwaukee Brewers,Colorado Rockies,0,1.0,0,0,0,0,2,0
90,2,Peter Strzelecki,Milwaukee Brewers,Colorado Rockies,0,1.0,2,1,1,0,0,0
91,3,Ryan Feltner,Colorado Rockies,Milwaukee Brewers,1,5.1,6,2,2,1,3,0
92,4,Jake Bird,Colorado Rockies,Milwaukee Brewers,1,1.2,0,0,0,0,1,0
93,5,Justin Lawrence,Colorado Rockies,Milwaukee Brewers,1,1.0,1,0,0,0,0,0
