,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,0,Luis Garcia,Houston Astros,Minnesota Twins,0,4.0,6,4,4,3,4,1
1,1,Phil Maton,Houston Astros,Minnesota Twins,0,1.0,0,0,0,0,1,0
2,2,Seth Martinez,Houston Astros,Minnesota Twins,0,1.0,2,1,1,0,1,0
3,3,Ryne Stanek,Houston Astros,Minnesota Twins,0,1.0,0,0,0,0,0,0
4,4,Ronel Blanco,Houston Astros,Minnesota Twins,0,1.0,4,4,4,2,0,1
5,5,Joe Ryan,Minnesota Twins,Houston Astros,1,6.0,3,4,4,1,10,1
6,6,Jorge López,Minnesota Twins,Houston Astros,1,1.0,0,0,0,0,3,0
7,7,Griffin Jax,Minnesota Twins,Houston Astros,1,1.0,0,0,0,0,2,0
8,8,Jovani Moran,Minnesota Twins,Houston Astros,1,0.2,4,2,2,0,1,1
9,9,Jhoan Duran,Minnesota Twins,Houston Astros,1,0.1,0,0,0,0,1,0
10,0,Martín Pérez,Texas Rangers,Chicago Cubs,0,5.0,5,3,2,0,5,1
11,1,Ian Kennedy,Texas Rangers,Chicago Cubs,0,0.1,2,2,1,0,1,0
12,2,Brock Burke,Texas Rangers,Chicago Cubs,0,0.2,1,0,0,0,1,0
13,3,Taylor Hearn,Texas Rangers,Chicago Cubs,0,1.2,5,4,4,1,2,1
14,4,Dane Dunning,Texas Rangers,Chicago Cubs,0,0.1,1,1,0,1,0,0
15,5,Justin Steele,Chicago Cubs,Texas Rangers,1,6.0,4,1,1,4,3,0
16,6,Keegan Thompson,Chicago Cubs,Texas Rangers,1,1.0,1,1,1,2,1,0
17,7,Brad Boxberger,Chicago Cubs,Texas Rangers,1,1.0,0,0,0,0,0,0
18,8,Michael Rucker,Chicago Cubs,Texas Rangers,1,1.0,2,1,1,0,2,0
19,0,Nick Lodolo,Cincinnati Reds,Philadelphia Phillies,0,7.0,3,0,0,2,12,0
20,1,Alexis Díaz,Cincinnati Reds,Philadelphia Phillies,0,1.0,2,3,3,1,3,0
21,2,Ian Gibaut,Cincinnati Reds,Philadelphia Phillies,0,0.1,1,0,0,0,0,0
22,3,Bailey Falter,Philadelphia Phillies,Cincinnati Reds,1,5.0,4,1,1,0,2,1
23,4,Andrew Bellatti,Philadelphia Phillies,Cincinnati Reds,1,1.0,1,0,0,0,1,0
24,5,Connor Brogdon,Philadelphia Phillies,Cincinnati Reds,1,1.0,2,0,0,1,1,0
25,6,Seranthony Domínguez,Philadelphia Phillies,Cincinnati Reds,1,1.0,0,0,0,0,0,0
26,7,Andrew Vasquez,Philadelphia Phillies,Cincinnati Reds,1,1.0,1,1,1,1,1,0
27,0,Brady Singer,Kansas City Royals,San Francisco Giants,0,6.0,8,5,5,0,4,1
28,1,Amir Garrett,Kansas City Royals,San Francisco Giants,0,1.0,1,0,0,0,2,0
29,2,Taylor Clarke,Kansas City Royals,San Francisco Giants,0,1.0,3,0,0,0,3,0
30,3,Aroldis Chapman,Kansas City Royals,San Francisco Giants,0,1.0,0,0,0,0,2,0
31,4,Sean Manaea,San Francisco Giants,Kansas City Royals,1,6.0,3,1,1,1,8,1
32,5,Ross Stripling,San Francisco Giants,Kansas City Royals,1,1.2,4,4,4,0,1,2
33,6,John Brebbia,San Francisco Giants,Kansas City Royals,1,0.1,0,0,0,0,0,0
34,7,Camilo Doval,San Francisco Giants,Kansas City Royals,1,1.0,1,1,1,0,1,0
35,0,Tanner Houck,Boston Red Sox,Detroit Tigers,0,5.0,3,2,2,2,4,0
36,1,Zack Kelly,Boston Red Sox,Detroit Tigers,0,2.0,0,0,0,1,1,0
37,2,Kaleb Ort,Boston Red Sox,Detroit Tigers,0,1.0,1,0,0,0,3,0
38,3,Ryan Brasier,Boston Red Sox,Detroit Tigers,0,1.0,2,3,2,1,2,0
39,4,Joey Wentz,Detroit Tigers,Boston Red Sox,1,1.2,1,5,5,4,0,0
40,5,Garrett Hill,Detroit Tigers,Boston Red Sox,1,3.1,2,3,3,2,2,2
41,6,Tyler Alexander,Detroit Tigers,Boston Red Sox,1,3.0,6,4,4,0,1,1
42,7,Zach McKinstry,Detroit Tigers,Boston Red Sox,1,1.0,3,2,2,0,0,1
43,0,Trevor Rogers,Miami Marlins,New York Mets,0,4.2,4,3,3,2,5,1
44,1,Huascar Brazoban,Miami Marlins,New York Mets,0,0.2,3,2,2,0,1,1
45,2,Andrew Nardi,Miami Marlins,New York Mets,0,0.2,0,0,0,1,0,0
46,3,Matt Barnes,Miami Marlins,New York Mets,0,1.0,1,0,0,0,1,0
47,4,JT Chargois,Miami Marlins,New York Mets,0,1.0,0,0,0,0,1,0
48,5,Kodai Senga,New York Mets,Miami Marlins,1,6.0,3,1,1,3,6,1
49,6,Drew Smith,New York Mets,Miami Marlins,1,0.1,1,1,1,1,0,0
50,7,Brooks Raley,New York Mets,Miami Marlins,1,0.1,1,0,0,1,0,0
51,8,John Curtiss,New York Mets,Miami Marlins,1,1.1,0,0,0,0,0,0
52,9,David Robertson,New York Mets,Miami Marlins,1,1.0,0,0,0,0,1,0
53,0,Shintaro Fujinami,Oakland Athletics,Tampa Bay Rays,0,4.1,3,5,5,4,1,0
54,1,Sam Moll,Oakland Athletics,Tampa Bay Rays,0,0.2,0,0,0,0,0,0
55,2,Domingo Acevedo,Oakland Athletics,Tampa Bay Rays,0,1.0,3,4,4,1,0,2
56,3,Jeurys Familia,Oakland Athletics,Tampa Bay Rays,0,1.0,0,0,0,0,0,0
57,4,Carlos Pérez,Oakland Athletics,Tampa Bay Rays,0,1.0,2,2,2,1,0,1
58,5,Jeffrey Springs,Tampa Bay Rays,Oakland Athletics,1,7.0,3,0,0,3,7,0
59,6,Kevin Kelly,Tampa Bay Rays,Oakland Athletics,1,2.0,0,0,0,0,3,0
60,0,Marco Gonzales,Seattle Mariners,Cleveland Guardians,0,5.2,6,1,1,3,5,0
61,1,Penn Murfee,Seattle Mariners,Cleveland Guardians,0,0.1,0,0,0,0,0,0
62,2,Matt Festa,Seattle Mariners,Cleveland Guardians,0,0.1,1,1,1,1,0,0
63,3,Gabe Speier,Seattle Mariners,Cleveland Guardians,0,1.2,1,0,0,1,2,0
64,4,Paul Sewald,Seattle Mariners,Cleveland Guardians,0,1.0,1,0,0,1,1,0
65,5,Cal Quantrill,Cleveland Guardians,Seattle Mariners,1,5.0,7,3,3,1,3,0
66,6,Eli Morgan,Cleveland Guardians,Seattle Mariners,1,2.0,0,0,0,0,3,0
67,7,Enyel De Los Santos,Cleveland Guardians,Seattle Mariners,1,1.0,2,0,0,0,1,0
68,8,Trevor Stephan,Cleveland Guardians,Seattle Mariners,1,1.0,2,0,0,0,0,0
69,0,Mike Clevinger,Chicago White Sox,Pittsburgh Pirates,0,5.1,8,4,4,2,1,0
70,1,Joe Kelly,Chicago White Sox,Pittsburgh Pirates,0,0.2,0,0,0,0,1,0
71,2,Aaron Bummer,Chicago White Sox,Pittsburgh Pirates,0,1.0,1,0,0,0,1,0
72,3,Kendall Graveman,Chicago White Sox,Pittsburgh Pirates,0,1.0,0,0,0,1,1,0
73,4,Reynaldo López,Chicago White Sox,Pittsburgh Pirates,0,1.0,1,1,1,0,2,1
74,5,Vince Velasquez,Pittsburgh Pirates,Chicago White Sox,1,2.2,6,5,5,4,1,0
75,6,Chase De Jong,Pittsburgh Pirates,Chicago White Sox,1,2.2,2,1,1,1,2,0
76,7,Rob Zastryzny,Pittsburgh Pirates,Chicago White Sox,1,1.0,3,3,3,1,1,0
77,8,Duane Underwood Jr.,Pittsburgh Pirates,Chicago White Sox,1,0.2,3,2,2,0,0,0
78,9,Jose Hernandez,Pittsburgh Pirates,Chicago White Sox,1,2.0,0,0,0,0,2,0
79,0,Jhony Brito,New York Yankees,Baltimore Orioles,0,5.0,3,1,1,2,2,0
80,1,Michael King,New York Yankees,Baltimore Orioles,0,2.0,1,0,0,0,3,0
81,2,Wandy Peralta,New York Yankees,Baltimore Orioles,0,1.0,0,0,0,1,2,0
82,3,Clay Holmes,New York Yankees,Baltimore Orioles,0,1.0,0,0,0,1,1,0
83,4,Cole Irvin,Baltimore Orioles,New York Yankees,1,4.2,4,3,3,4,5,0
84,5,Austin Voth,Baltimore Orioles,New York Yankees,1,2.0,2,1,1,0,1,1
85,6,Keegan Akin,Baltimore Orioles,New York Yankees,1,1.1,1,0,0,0,0,0
86,7,Mike Baumann,Baltimore Orioles,New York Yankees,1,1.0,0,0,0,1,1,0
87,0,Jordan Montgomery,St. Louis Cardinals,Milwaukee Brewers,0,7.0,3,0,0,2,9,0
88,1,Zack Thompson,St. Louis Cardinals,Milwaukee Brewers,0,1.0,2,0,0,1,1,0
89,2,Drew VerHagen,St. Louis Cardinals,Milwaukee Brewers,0,1.0,0,0,0,0,1,0
90,3,Eric Lauer,Milwaukee Brewers,St. Louis Cardinals,1,4.0,7,6,6,3,4,2
91,4,Gus Varland,Milwaukee Brewers,St. Louis Cardinals,1,2.0,2,0,0,0,1,0
92,5,Javy Guerra,Milwaukee Brewers,St. Louis Cardinals,1,2.0,1,0,0,1,2,0
93,6,Joel Payamps,Milwaukee Brewers,St. Louis Cardinals,1,1.0,2,0,0,0,2,0
94,0,Michael Wacha,San Diego Padres,Atlanta Braves,0,6.0,2,0,0,1,10,0
95,1,Steven Wilson,San Diego Padres,Atlanta Braves,0,1.0,0,0,0,1,1,0
96,2,Luis García,San Diego Padres,Atlanta Braves,0,1.0,2,1,1,0,1,0
97,3,Josh Hader,San Diego Padres,Atlanta Braves,0,1.0,1,0,0,1,3,0
98,4,Charlie Morton,Atlanta Braves,San Diego Padres,1,5.0,6,3,2,3,6,1
99,5,Dylan Lee,Atlanta Braves,San Diego Padres,1,2.0,0,0,0,0,2,0
100,6,Danny Young,Atlanta Braves,San Diego Padres,1,1.1,2,1,1,0,2,0
101,7,Kirby Yates,Atlanta Braves,San Diego Padres,1,0.2,0,0,0,2,1,0
102,0,Noah Syndergaard,Los Angeles Dodgers,Arizona Diamondbacks,0,4.0,8,6,6,0,2,2
103,1,Alex Vesia,Los Angeles Dodgers,Arizona Diamondbacks,0,1.0,2,1,1,0,1,0
104,2,Brusdar Graterol,Los Angeles Dodgers,Arizona Diamondbacks,0,1.0,2,2,2,0,1,0
105,3,Andre Jackson,Los Angeles Dodgers,Arizona Diamondbacks,0,2.0,5,3,3,0,2,0
106,4,Zach Davies,Arizona Diamondbacks,Los Angeles Dodgers,1,4.1,5,5,5,4,3,1
107,5,Kyle Nelson,Arizona Diamondbacks,Los Angeles Dodgers,1,1.0,1,0,0,1,1,0
108,6,Kevin Ginkel,Arizona Diamondbacks,Los Angeles Dodgers,1,0.2,2,1,1,0,1,0
109,7,Scott McGough,Arizona Diamondbacks,Los Angeles Dodgers,1,1.1,1,1,1,0,2,1
110,8,Luis Frías,Arizona Diamondbacks,Los Angeles Dodgers,1,1.2,2,1,1,0,2,0
111,0,Trevor Williams,Washington Nationals,Colorado Rockies,0,5.1,5,2,2,0,4,0
112,1,Hunter Harvey,Washington Nationals,Colorado Rockies,0,0.2,0,0,0,0,0,0
113,2,Mason Thompson,Washington Nationals,Colorado Rockies,0,1.0,0,0,0,0,0,0
114,3,Kyle Finnegan,Washington Nationals,Colorado Rockies,0,1.0,1,0,0,1,1,0
115,4,Anthony Banda,Washington Nationals,Colorado Rockies,0,0.0,2,3,3,1,0,1
116,5,Carl Edwards Jr.,Washington Nationals,Colorado Rockies,0,1.0,3,1,1,0,1,0
117,6,Austin Gomber,Colorado Rockies,Washington Nationals,1,4.2,7,5,5,1,5,1
118,7,Connor Seabold,Colorado Rockies,Washington Nationals,1,2.1,2,1,1,0,3,0
119,8,Brent Suter,Colorado Rockies,Washington Nationals,1,2.0,2,1,1,1,2,0
120,0,José Berríos,Toronto Blue Jays,Los Angeles Angels,0,4.0,6,6,4,1,5,1
121,1,Adam Cimber,Toronto Blue Jays,Los Angeles Angels,0,1.0,1,1,1,1,0,1
122,2,Trevor Richards,Toronto Blue Jays,Los Angeles Angels,0,1.0,1,0,0,0,1,0
123,3,Zach Pop,Toronto Blue Jays,Los Angeles Angels,0,1.0,0,0,0,0,1,0
124,4,Anthony Bass,Toronto Blue Jays,Los Angeles Angels,0,1.0,2,2,2,1,1,1
125,5,Tyler Anderson,Los Angeles Angels,Toronto Blue Jays,1,4.2,7,5,5,2,4,3
126,6,Jaime Barria,Los Angeles Angels,Toronto Blue Jays,1,1.0,0,0,0,0,2,0
127,7,Ryan Tepera,Los Angeles Angels,Toronto Blue Jays,1,1.0,2,0,0,0,0,0
128,8,Aaron Loup,Los Angeles Angels,Toronto Blue Jays,1,0.1,0,0,0,0,0,0
129,9,José Quijada,Los Angeles Angels,Toronto Blue Jays,1,1.0,0,0,0,1,2,0
130,10,Carlos Estévez,Los Angeles Angels,Toronto Blue Jays,1,1.0,1,0,0,1,2,0
