,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,0,Zac Gallen,Arizona Diamondbacks,Pittsburgh Pirates,0,3.2,8,8,5,4,2,0
1,1,Anthony Misiewicz,Arizona Diamondbacks,Pittsburgh Pirates,0,1.1,4,3,3,0,2,1
2,2,Luis Frías,Arizona Diamondbacks,Pittsburgh Pirates,0,2.0,1,0,0,2,1,0
3,3,Jose Herrera,Arizona Diamondbacks,Pittsburgh Pirates,0,1.0,4,2,2,0,0,0
4,4,Johan Oviedo,Pittsburgh Pirates,Arizona Diamondbacks,1,6.0,2,1,1,3,7,1
5,5,Duane Underwood Jr.,Pittsburgh Pirates,Arizona Diamondbacks,1,0.1,1,2,2,2,0,0
6,6,Yohan Ramirez,Pittsburgh Pirates,Arizona Diamondbacks,1,1.2,1,0,0,0,2,0
7,7,Colin Holderman,Pittsburgh Pirates,Arizona Diamondbacks,1,1.0,0,0,0,0,2,0
8,0,Clarke Schmidt,New York Yankees,Cincinnati Reds,0,5.0,5,2,2,2,6,0
9,1,Jimmy Cordero,New York Yankees,Cincinnati Reds,0,1.0,1,0,0,1,2,0
10,2,Albert Abreu,New York Yankees,Cincinnati Reds,0,1.0,0,0,0,1,1,0
11,3,Wandy Peralta,New York Yankees,Cincinnati Reds,0,1.0,0,0,0,0,2,0
12,4,Nick Ramirez,New York Yankees,Cincinnati Reds,0,1.0,0,0,0,1,0,0
13,5,Ben Lively,Cincinnati Reds,New York Yankees,1,5.2,2,2,2,1,8,1
14,6,Ian Gibaut,Cincinnati Reds,New York Yankees,1,1.1,3,1,1,0,1,1
15,7,Alex Young,Cincinnati Reds,New York Yankees,1,1.0,0,0,0,0,1,0
16,8,Silvino Bracho,Cincinnati Reds,New York Yankees,1,0.2,1,3,3,3,0,0
17,9,Alan Busenitz,Cincinnati Reds,New York Yankees,1,0.1,1,0,0,0,0,0
18,0,Adrian Houser,Milwaukee Brewers,Tampa Bay Rays,0,6.0,4,0,0,1,4,0
19,1,Joel Payamps,Milwaukee Brewers,Tampa Bay Rays,0,1.0,0,0,0,0,2,0
20,2,Peter Strzelecki,Milwaukee Brewers,Tampa Bay Rays,0,1.0,1,1,1,0,1,0
21,3,Shane McClanahan,Tampa Bay Rays,Milwaukee Brewers,1,7.0,6,0,0,1,7,0
22,4,Jason Adam,Tampa Bay Rays,Milwaukee Brewers,1,1.0,1,0,0,0,2,0
