,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
5,Jake Bird,Colorado Rockies,Chicago White Sox,1,1.0,2,1,1,0,0,0
6,Matt Koch,Colorado Rockies,Chicago White Sox,1,0.0,3,4,4,1,0,0
7,Justin Bruihl,Colorado Rockies,Chicago White Sox,1,0.1,1,2,2,1,0,0
8,Justin Lawrence,Colorado Rockies,Chicago White Sox,1,0.2,1,1,1,0,0,1
9,Tommy Doyle,Colorado Rockies,Chicago White Sox,1,1.0,0,0,0,0,1,0
0,Kyle Bradish,Baltimore Orioles,Oakland Athletics,0,6.0,2,0,0,1,8,0
1,Nick Vespi,Baltimore Orioles,Oakland Athletics,0,2.0,1,1,1,0,1,1
2,Shintaro Fujinami,Baltimore Orioles,Oakland Athletics,0,1.0,1,0,0,0,1,0
3,JP Sears,Oakland Athletics,Baltimore Orioles,1,4.0,9,7,7,2,4,2
4,Zach Neal,Oakland Athletics,Baltimore Orioles,1,3.1,7,5,5,1,1,1
5,Francisco Pérez,Oakland Athletics,Baltimore Orioles,1,1.2,1,0,0,0,3,0
0,Zack Wheeler,Philadelphia Phillies,Washington Nationals,0,7.0,7,4,4,1,5,0
1,Luis Ortiz,Philadelphia Phillies,Washington Nationals,0,1.0,2,0,0,0,0,0
2,Trevor Williams,Washington Nationals,Philadelphia Phillies,1,6.0,2,0,0,3,4,0
3,Jordan Weems,Washington Nationals,Philadelphia Phillies,1,1.0,0,0,0,0,1,0
4,Hunter Harvey,Washington Nationals,Philadelphia Phillies,1,1.0,1,0,0,0,1,0
5,Mason Thompson,Washington Nationals,Philadelphia Phillies,1,0.2,2,2,2,0,0,0
6,Kyle Finnegan,Washington Nationals,Philadelphia Phillies,1,0.1,1,1,1,0,1,1
