,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
9,Josh Sborz,Texas Rangers,Houston Astros,1,0.2,2,3,3,2,0,0
10,Brock Burke,Texas Rangers,Houston Astros,1,1.1,1,1,1,0,1,1
0,Matt Manning,Detroit Tigers,Colorado Rockies,0,5.0,5,4,4,0,4,0
1,Brendan White,Detroit Tigers,Colorado Rockies,0,0.2,3,2,2,1,0,1
2,Chasen Shreve,Detroit Tigers,Colorado Rockies,0,0.1,0,0,0,0,0,0
3,José Cisnero,Detroit Tigers,Colorado Rockies,0,0.2,2,0,0,0,0,0
4,Tyler Alexander,Detroit Tigers,Colorado Rockies,0,1.1,3,3,3,0,3,1
5,Jason Foley,Detroit Tigers,Colorado Rockies,0,1.0,1,0,0,0,2,0
6,Connor Seabold,Colorado Rockies,Detroit Tigers,1,5.0,7,8,8,1,4,3
7,Gavin Hollowell,Colorado Rockies,Detroit Tigers,1,1.2,2,2,2,0,1,1
8,Brad Hand,Colorado Rockies,Detroit Tigers,1,1.0,2,4,4,3,0,1
9,Matt Koch,Colorado Rockies,Detroit Tigers,1,1.1,1,0,0,0,0,0
0,Zac Gallen,Arizona Diamondbacks,Los Angeles Angels,0,7.0,5,4,4,1,12,2
1,Kyle Nelson,Arizona Diamondbacks,Los Angeles Angels,0,1.0,1,1,1,0,1,1
2,Reid Detmers,Los Angeles Angels,Arizona Diamondbacks,1,6.0,3,2,2,2,9,1
3,José Soriano,Los Angeles Angels,Arizona Diamondbacks,1,1.0,1,0,0,1,1,0
4,Jacob Webb,Los Angeles Angels,Arizona Diamondbacks,1,1.0,0,0,0,0,1,0
5,Carlos Estévez,Los Angeles Angels,Arizona Diamondbacks,1,1.0,1,0,0,0,1,0
0,Touki Toussaint,Chicago White Sox,Oakland Athletics,0,3.2,3,2,2,4,5,0
1,Aaron Bummer,Chicago White Sox,Oakland Athletics,0,2.1,2,1,1,0,2,0
2,Keynan Middleton,Chicago White Sox,Oakland Athletics,0,1.0,0,0,0,0,0,0
3,Bryan Shaw,Chicago White Sox,Oakland Athletics,0,1.0,2,2,2,0,1,1
4,Gregory Santos,Chicago White Sox,Oakland Athletics,0,1.0,3,2,2,0,1,0
5,Paul Blackburn,Oakland Athletics,Chicago White Sox,1,5.0,6,5,5,4,5,0
6,Richard Lovelady,Oakland Athletics,Chicago White Sox,1,0.2,2,2,2,0,1,0
7,Rico Garcia,Oakland Athletics,Chicago White Sox,1,2.1,3,1,1,1,2,1
8,Sam Long,Oakland Athletics,Chicago White Sox,1,1.0,1,0,0,0,1,0
0,Taj Bradley,Tampa Bay Rays,Seattle Mariners,0,3.1,9,5,5,1,3,1
1,Kevin Kelly,Tampa Bay Rays,Seattle Mariners,0,1.2,0,0,0,0,1,0
2,Colin Poche,Tampa Bay Rays,Seattle Mariners,0,0.1,1,1,1,2,0,1
3,Shawn Armstrong,Tampa Bay Rays,Seattle Mariners,0,0.2,0,0,0,0,0,0
4,Jason Adam,Tampa Bay Rays,Seattle Mariners,0,1.0,0,1,1,2,2,0
5,Zack Littell,Tampa Bay Rays,Seattle Mariners,0,1.0,0,0,0,0,2,0
6,Luis Castillo,Seattle Mariners,Tampa Bay Rays,1,6.0,8,6,5,0,6,2
7,Andrés Muñoz,Seattle Mariners,Tampa Bay Rays,1,1.0,0,0,0,0,1,0
8,Matt Brash,Seattle Mariners,Tampa Bay Rays,1,1.0,0,0,0,1,1,0
9,Paul Sewald,Seattle Mariners,Tampa Bay Rays,1,1.0,0,0,0,0,2,0
0,Aaron Civale,Cleveland Guardians,Chicago Cubs,0,6.0,3,1,1,1,2,0
1,Enyel De Los Santos,Cleveland Guardians,Chicago Cubs,0,1.0,0,0,0,0,2,0
2,Trevor Stephan,Cleveland Guardians,Chicago Cubs,0,1.0,2,1,1,1,0,1
3,Emmanuel Clase,Cleveland Guardians,Chicago Cubs,0,1.0,4,4,4,1,0,0
4,Sam Hentges,Cleveland Guardians,Chicago Cubs,0,1.0,0,0,0,0,2,0
5,Jameson Taillon,Chicago Cubs,Cleveland Guardians,1,5.0,7,6,5,0,6,1
6,Michael Rucker,Chicago Cubs,Cleveland Guardians,1,1.0,0,0,0,0,1,0
7,Anthony Kay,Chicago Cubs,Cleveland Guardians,1,1.0,0,0,0,0,0,0
8,Hayden Wesneski,Chicago Cubs,Cleveland Guardians,1,2.0,2,0,0,0,1,0
9,Adbert Alzolay,Chicago Cubs,Cleveland Guardians,1,1.0,2,2,1,0,1,0
0,Ross Stripling,San Francisco Giants,New York Mets,0,2.0,0,0,0,1,2,0
1,Alex Wood,San Francisco Giants,New York Mets,0,1.2,2,5,4,4,3,1
2,Tristan Beck,San Francisco Giants,New York Mets,0,2.1,4,0,0,1,1,0
3,Tyler Rogers,San Francisco Giants,New York Mets,0,1.0,2,1,1,0,0,0
4,Ryan Walker,San Francisco Giants,New York Mets,0,1.0,3,2,2,0,0,1
5,David Peterson,New York Mets,San Francisco Giants,1,4.0,3,1,1,3,3,0
6,Grant Hartwig,New York Mets,San Francisco Giants,1,2.0,2,0,0,1,3,0
7,Jeff Brigham,New York Mets,San Francisco Giants,1,0.1,2,3,3,1,1,1
8,Dominic Leone,New York Mets,San Francisco Giants,1,0.1,1,0,0,1,1,0
9,Brooks Raley,New York Mets,San Francisco Giants,1,1.0,0,0,0,0,2,0
10,Adam Ottavino,New York Mets,San Francisco Giants,1,0.1,0,0,0,1,1,0
11,David Robertson,New York Mets,San Francisco Giants,1,1.0,0,0,0,0,2,0
