,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,0,Shane McClanahan,Tampa Bay Rays,Boston Red Sox,0,6.0,5,1,1,2,5,1
1,1,Calvin Faucher,Tampa Bay Rays,Boston Red Sox,0,1.0,1,0,0,1,1,0
2,2,Colin Poche,Tampa Bay Rays,Boston Red Sox,0,1.0,0,0,0,1,1,0
3,3,Jason Adam,Tampa Bay Rays,Boston Red Sox,0,1.0,0,0,0,0,2,0
4,4,Brayan Bello,Boston Red Sox,Tampa Bay Rays,1,6.0,6,3,3,1,5,0
5,5,Nick Pivetta,Boston Red Sox,Tampa Bay Rays,1,0.2,1,1,1,3,1,0
6,6,Brennan Bernardino,Boston Red Sox,Tampa Bay Rays,1,1.1,1,0,0,0,1,0
7,7,Kaleb Ort,Boston Red Sox,Tampa Bay Rays,1,1.0,0,0,0,1,1,0
8,0,Carlos Hernández,Kansas City Royals,Miami Marlins,0,2.0,0,0,0,0,3,0
9,1,Mike Mayers,Kansas City Royals,Miami Marlins,0,3.0,9,7,6,1,1,0
10,2,Josh Staumont,Kansas City Royals,Miami Marlins,0,1.0,2,2,2,0,1,1
11,3,Nick Wittgren,Kansas City Royals,Miami Marlins,0,2.0,0,0,0,0,0,0
12,4,Braxton Garrett,Miami Marlins,Kansas City Royals,1,5.0,6,4,4,0,6,1
13,5,Huascar Brazoban,Miami Marlins,Kansas City Royals,1,0.2,0,0,0,3,1,0
14,6,Andrew Nardi,Miami Marlins,Kansas City Royals,1,1.1,0,0,0,0,2,0
15,7,JT Chargois,Miami Marlins,Kansas City Royals,1,1.0,1,1,1,0,1,0
16,8,Steven Okert,Miami Marlins,Kansas City Royals,1,0.1,2,1,1,0,1,0
17,9,Dylan Floro,Miami Marlins,Kansas City Royals,1,0.2,0,0,0,0,0,0
18,0,Joey Wentz,Detroit Tigers,Philadelphia Phillies,0,4.2,7,5,5,5,4,2
19,1,Mason Englert,Detroit Tigers,Philadelphia Phillies,0,2.0,4,3,3,2,2,0
20,2,Chasen Shreve,Detroit Tigers,Philadelphia Phillies,0,1.1,0,0,0,0,2,0
21,3,Aaron Nola,Philadelphia Phillies,Detroit Tigers,1,7.0,1,3,0,3,12,1
22,4,Seranthony Domínguez,Philadelphia Phillies,Detroit Tigers,1,1.0,1,0,0,1,1,0
23,5,Andrew Vasquez,Philadelphia Phillies,Detroit Tigers,1,1.0,1,0,0,0,0,0
24,0,JP Sears,Oakland Athletics,Pittsburgh Pirates,0,4.2,2,1,1,5,6,0
25,1,Lucas Erceg,Oakland Athletics,Pittsburgh Pirates,0,0.1,1,1,1,1,1,0
26,2,Richard Lovelady,Oakland Athletics,Pittsburgh Pirates,0,0.1,0,2,2,2,1,0
27,3,Shintaro Fujinami,Oakland Athletics,Pittsburgh Pirates,0,1.2,1,0,0,2,1,0
28,4,Sam Moll,Oakland Athletics,Pittsburgh Pirates,0,1.0,2,1,1,0,1,0
29,5,Johan Oviedo,Pittsburgh Pirates,Oakland Athletics,1,7.0,4,3,2,2,5,0
30,6,Rob Zastryzny,Pittsburgh Pirates,Oakland Athletics,1,0.1,1,1,1,2,0,0
31,7,Angel Perdomo,Pittsburgh Pirates,Oakland Athletics,1,0.2,0,0,0,0,1,0
32,8,Colin Holderman,Pittsburgh Pirates,Oakland Athletics,1,1.0,3,0,0,0,1,0
33,0,Brandon Bielak,Houston Astros,Toronto Blue Jays,0,6.2,10,3,3,1,2,1
34,1,Seth Martinez,Houston Astros,Toronto Blue Jays,0,1.1,1,1,1,0,1,1
35,2,Ryne Stanek,Houston Astros,Toronto Blue Jays,0,1.0,1,0,0,0,2,0
36,3,Alek Manoah,Toronto Blue Jays,Houston Astros,1,0.1,7,6,6,1,0,1
37,4,Jay Jackson,Toronto Blue Jays,Houston Astros,1,2.2,2,0,0,0,4,0
38,5,Trevor Richards,Toronto Blue Jays,Houston Astros,1,1.0,2,2,2,0,2,2
39,6,Anthony Bass,Toronto Blue Jays,Houston Astros,1,1.0,3,2,2,0,0,1
40,7,Yimi García,Toronto Blue Jays,Houston Astros,1,1.0,0,0,0,0,0,0
41,8,Adam Cimber,Toronto Blue Jays,Houston Astros,1,1.2,1,1,1,0,2,0
42,9,Tim Mayza,Toronto Blue Jays,Houston Astros,1,1.1,4,0,0,0,2,0
43,0,Julio Teheran,Milwaukee Brewers,Cincinnati Reds,0,6.1,6,2,2,1,5,2
44,1,Hoby Milner,Milwaukee Brewers,Cincinnati Reds,0,0.2,0,0,0,0,1,0
45,2,Trevor Megill,Milwaukee Brewers,Cincinnati Reds,0,1.0,0,0,0,0,2,0
46,3,Andrew Abbott,Cincinnati Reds,Milwaukee Brewers,1,6.0,1,0,0,4,6,0
47,4,Buck Farmer,Cincinnati Reds,Milwaukee Brewers,1,1.0,1,0,0,0,0,0
48,5,Lucas Sims,Cincinnati Reds,Milwaukee Brewers,1,1.0,1,0,0,0,0,0
49,6,Alexis Díaz,Cincinnati Reds,Milwaukee Brewers,1,1.0,0,0,0,0,3,0
50,0,Adam Wainwright,St. Louis Cardinals,Texas Rangers,0,5.1,8,3,3,2,3,0
51,1,Andre Pallante,St. Louis Cardinals,Texas Rangers,0,1.1,1,0,0,0,3,0
52,2,Drew VerHagen,St. Louis Cardinals,Texas Rangers,0,0.1,0,0,0,0,0,0
53,3,Ryan Helsley,St. Louis Cardinals,Texas Rangers,0,1.0,0,0,0,0,2,0
54,4,Génesis Cabrera,St. Louis Cardinals,Texas Rangers,0,0.1,2,1,1,1,0,0
55,5,Martín Pérez,Texas Rangers,St. Louis Cardinals,1,7.0,3,1,0,1,5,0
56,6,Grant Anderson,Texas Rangers,St. Louis Cardinals,1,1.0,3,2,2,1,0,0
57,7,Will Smith,Texas Rangers,St. Louis Cardinals,1,1.0,0,0,0,1,1,0
58,0,Kyle Hendricks,Chicago Cubs,San Diego Padres,0,6.0,6,4,4,0,4,1
59,1,Javier Assad,Chicago Cubs,San Diego Padres,0,2.0,3,1,1,3,0,0
60,2,Blake Snell,San Diego Padres,Chicago Cubs,1,6.0,2,0,0,3,8,0
61,3,Steven Wilson,San Diego Padres,Chicago Cubs,1,1.0,0,0,0,0,1,0
