,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,0,Jon Gray,Texas Rangers,Cincinnati Reds,0,6.0,4,3,3,2,2,0
1,1,Josh Sborz,Texas Rangers,Cincinnati Reds,0,2.0,1,0,0,1,4,0
2,2,Jonathan Hernández,Texas Rangers,Cincinnati Reds,0,0.0,2,2,2,0,0,1
3,3,Graham Ashcraft,Cincinnati Reds,Texas Rangers,1,6.0,3,2,2,4,3,0
4,4,Alex Young,Cincinnati Reds,Texas Rangers,1,1.1,0,0,0,0,2,0
5,5,Ian Gibaut,Cincinnati Reds,Texas Rangers,1,0.2,2,1,1,0,1,0
6,6,Lucas Sims,Cincinnati Reds,Texas Rangers,1,1.0,0,0,0,0,2,0
7,0,Tanner Houck,Boston Red Sox,Baltimore Orioles,0,5.0,7,4,3,2,2,0
8,1,Richard Bleier,Boston Red Sox,Baltimore Orioles,0,1.0,2,1,1,1,0,0
9,2,Brennan Bernardino,Boston Red Sox,Baltimore Orioles,0,1.0,0,0,0,0,2,0
10,3,John Schreiber,Boston Red Sox,Baltimore Orioles,0,1.0,2,1,1,1,0,0
11,4,Tyler Wells,Baltimore Orioles,Boston Red Sox,1,5.2,4,2,2,1,7,1
12,5,Danny Coulombe,Baltimore Orioles,Boston Red Sox,1,0.2,2,0,0,0,0,0
13,6,Yennier Cano,Baltimore Orioles,Boston Red Sox,1,1.2,0,0,0,0,1,0
14,7,Félix Bautista,Baltimore Orioles,Boston Red Sox,1,1.0,1,0,0,1,2,0
15,0,Michael Kopech,Chicago White Sox,Toronto Blue Jays,0,5.0,6,4,4,2,4,0
16,1,Jimmy Lambert,Chicago White Sox,Toronto Blue Jays,0,1.2,3,3,3,2,2,1
17,2,Keynan Middleton,Chicago White Sox,Toronto Blue Jays,0,0.1,0,0,0,0,1,0
18,3,Gregory Santos,Chicago White Sox,Toronto Blue Jays,0,1.0,2,1,0,0,2,0
19,4,Yusei Kikuchi,Toronto Blue Jays,Chicago White Sox,1,5.2,4,0,0,1,8,0
20,5,Erik Swanson,Toronto Blue Jays,Chicago White Sox,1,1.1,0,0,0,0,4,0
21,6,Yimi García,Toronto Blue Jays,Chicago White Sox,1,1.0,0,0,0,0,2,0
22,7,Trevor Richards,Toronto Blue Jays,Chicago White Sox,1,1.0,0,0,0,0,3,0
23,0,Germán Márquez,Colorado Rockies,Cleveland Guardians,0,3.2,6,3,3,1,4,1
24,1,Jake Bird,Colorado Rockies,Cleveland Guardians,0,1.1,2,0,0,1,0,0
25,2,Daniel Bard,Colorado Rockies,Cleveland Guardians,0,1.1,1,0,0,1,1,0
26,3,Brad Hand,Colorado Rockies,Cleveland Guardians,0,1.0,1,1,1,1,2,0
27,4,Pierce Johnson,Colorado Rockies,Cleveland Guardians,0,0.2,0,0,0,0,0,0
28,5,Tanner Bibee,Cleveland Guardians,Colorado Rockies,1,5.2,6,1,1,0,8,0
29,6,Eli Morgan,Cleveland Guardians,Colorado Rockies,1,1.1,0,0,0,0,3,0
30,7,Trevor Stephan,Cleveland Guardians,Colorado Rockies,1,1.0,0,0,0,0,1,0
31,8,Emmanuel Clase,Cleveland Guardians,Colorado Rockies,1,1.0,1,0,0,0,0,0
32,0,Domingo Germán,New York Yankees,Minnesota Twins,0,6.0,5,6,6,2,8,3
33,1,Ian Hamilton,New York Yankees,Minnesota Twins,0,2.0,0,0,0,1,2,0
34,2,Clay Holmes,New York Yankees,Minnesota Twins,0,1.0,0,0,0,0,1,0
35,3,Kenta Maeda,Minnesota Twins,New York Yankees,1,3.0,11,10,10,2,2,0
36,4,Brent Headrick,Minnesota Twins,New York Yankees,1,5.0,3,2,2,2,8,1
37,5,Emilio Pagán,Minnesota Twins,New York Yankees,1,1.0,0,0,0,0,1,0
38,0,Michael Lorenzen,Detroit Tigers,Milwaukee Brewers,0,5.0,7,5,5,2,5,1
39,1,Will Vest,Detroit Tigers,Milwaukee Brewers,0,1.0,0,0,0,1,3,0
40,2,Tyler Holton,Detroit Tigers,Milwaukee Brewers,0,2.0,1,1,1,0,2,1
