,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,0,Merrill Kelly,Arizona Diamondbacks,Detroit Tigers,0,6.1,7,3,3,2,5,1
1,1,Drey Jameson,Arizona Diamondbacks,Detroit Tigers,0,2.1,3,2,2,0,1,1
2,2,Miguel Castro,Arizona Diamondbacks,Detroit Tigers,0,0.1,1,1,1,0,0,1
3,3,Michael Lorenzen,Detroit Tigers,Arizona Diamondbacks,1,6.2,7,6,6,1,3,1
4,4,Will Vest,Detroit Tigers,Arizona Diamondbacks,1,0.1,1,3,2,1,0,1
5,5,Garrett Hill,Detroit Tigers,Arizona Diamondbacks,1,2.0,3,2,1,2,2,0
6,0,Andrew Heaney,Texas Rangers,Tampa Bay Rays,0,5.0,4,4,3,2,5,1
7,1,Spencer Howard,Texas Rangers,Tampa Bay Rays,0,0.1,4,4,4,1,0,1
8,2,John King,Texas Rangers,Tampa Bay Rays,0,2.2,0,0,0,0,1,0
9,3,Tyler Glasnow,Tampa Bay Rays,Texas Rangers,1,6.0,1,1,1,3,6,1
10,4,Kevin Kelly,Tampa Bay Rays,Texas Rangers,1,1.0,0,0,0,0,2,0
11,5,Luis Patiño,Tampa Bay Rays,Texas Rangers,1,2.0,2,2,2,0,3,2
12,0,Daniel Lynch,Kansas City Royals,Baltimore Orioles,0,6.0,8,3,3,1,4,1
13,1,Carlos Hernández,Kansas City Royals,Baltimore Orioles,0,1.0,0,0,0,0,1,0
14,2,Aroldis Chapman,Kansas City Royals,Baltimore Orioles,0,1.0,0,0,0,1,3,0
15,3,Tyler Wells,Baltimore Orioles,Kansas City Royals,1,6.2,5,2,2,1,4,0
16,4,Mike Baumann,Baltimore Orioles,Kansas City Royals,1,0.1,0,0,0,0,1,0
17,5,Yennier Cano,Baltimore Orioles,Kansas City Royals,1,1.0,2,0,0,0,0,0
18,6,Félix Bautista,Baltimore Orioles,Kansas City Royals,1,1.0,0,0,0,0,2,0
19,0,Garrett Whitlock,Boston Red Sox,New York Yankees,0,6.1,7,2,1,1,6,1
20,1,Nick Pivetta,Boston Red Sox,New York Yankees,0,0.2,0,0,0,0,0,0
21,2,Chris Martin,Boston Red Sox,New York Yankees,0,1.0,0,0,0,0,0,0
22,3,Kenley Jansen,Boston Red Sox,New York Yankees,0,1.0,2,0,0,0,1,0
23,4,Gerrit Cole,New York Yankees,Boston Red Sox,1,6.0,7,2,2,1,6,1
24,5,Albert Abreu,New York Yankees,Boston Red Sox,1,0.1,2,1,1,0,1,1
25,6,Nick Ramirez,New York Yankees,Boston Red Sox,1,1.0,1,0,0,1,1,0
26,7,Jimmy Cordero,New York Yankees,Boston Red Sox,1,1.2,0,0,0,0,2,0
27,0,Victor González,Los Angeles Dodgers,Philadelphia Phillies,0,0.2,0,0,0,1,0,0
28,1,Michael Grove,Los Angeles Dodgers,Philadelphia Phillies,0,4.0,7,4,4,1,2,0
29,2,Alex Vesia,Los Angeles Dodgers,Philadelphia Phillies,0,1.1,0,0,0,0,3,0
30,3,Shelby Miller,Los Angeles Dodgers,Philadelphia Phillies,0,2.0,0,0,0,0,3,0
31,4,Caleb Ferguson,Los Angeles Dodgers,Philadelphia Phillies,0,0.2,1,1,1,0,0,1
32,5,Ranger Suárez,Philadelphia Phillies,Los Angeles Dodgers,1,6.0,4,1,1,2,8,0
33,6,Matt Strahm,Philadelphia Phillies,Los Angeles Dodgers,1,1.0,2,3,3,1,2,2
34,7,José Alvarado,Philadelphia Phillies,Los Angeles Dodgers,1,1.0,1,0,0,1,2,0
35,8,Gregory Soto,Philadelphia Phillies,Los Angeles Dodgers,1,1.0,0,0,0,0,1,0
36,0,Tylor Megill,New York Mets,Pittsburgh Pirates,0,3.2,8,9,7,3,1,0
37,1,Zach Muckenhirn,New York Mets,Pittsburgh Pirates,0,2.1,6,3,3,1,1,0
38,2,Tommy Hunter,New York Mets,Pittsburgh Pirates,0,2.0,3,2,2,0,2,2
39,3,Rich Hill,Pittsburgh Pirates,New York Mets,1,7.0,7,2,2,2,6,1
40,4,Rob Zastryzny,Pittsburgh Pirates,New York Mets,1,1.2,2,3,0,0,2,0
41,5,David Bednar,Pittsburgh Pirates,New York Mets,1,0.1,3,2,2,0,0,0
42,0,Sonny Gray,Minnesota Twins,Toronto Blue Jays,0,5.0,5,1,1,2,5,0
43,1,Jovani Moran,Minnesota Twins,Toronto Blue Jays,0,0.2,1,1,1,0,1,0
44,2,Brock Stewart,Minnesota Twins,Toronto Blue Jays,0,1.1,1,0,0,0,3,0
45,3,Griffin Jax,Minnesota Twins,Toronto Blue Jays,0,1.0,0,0,0,0,0,0
46,4,Jhoan Duran,Minnesota Twins,Toronto Blue Jays,0,2.0,1,0,0,2,2,0
47,5,Yusei Kikuchi,Toronto Blue Jays,Minnesota Twins,1,5.0,4,2,2,1,4,1
48,6,Nate Pearson,Toronto Blue Jays,Minnesota Twins,1,2.0,2,0,0,0,1,0
49,7,Yimi García,Toronto Blue Jays,Minnesota Twins,1,1.0,0,0,0,0,2,0
50,8,Erik Swanson,Toronto Blue Jays,Minnesota Twins,1,1.0,0,0,0,0,2,0
51,9,Adam Cimber,Toronto Blue Jays,Minnesota Twins,1,0.2,1,1,0,0,0,0
52,10,Tim Mayza,Toronto Blue Jays,Minnesota Twins,1,0.1,0,0,0,0,0,0
53,0,Cristian Javier,Houston Astros,Cleveland Guardians,0,5.0,7,4,4,3,2,0
54,1,Ryne Stanek,Houston Astros,Cleveland Guardians,0,1.0,1,0,0,0,0,0
55,2,Rafael Montero,Houston Astros,Cleveland Guardians,0,1.0,1,1,1,0,0,1
56,3,Hector Neris,Houston Astros,Cleveland Guardians,0,1.0,0,0,0,0,0,0
57,4,Ryan Pressly,Houston Astros,Cleveland Guardians,0,1.0,1,1,1,1,1,0
58,5,Phil Maton,Houston Astros,Cleveland Guardians,0,1.0,0,0,0,1,0,0
59,6,Seth Martinez,Houston Astros,Cleveland Guardians,0,3.1,4,4,1,3,4,0
60,7,Logan Allen,Cleveland Guardians,Houston Astros,1,6.0,9,5,5,2,4,1
61,8,Nick Sandlin,Cleveland Guardians,Houston Astros,1,1.0,1,0,0,0,2,0
62,9,James Karinchak,Cleveland Guardians,Houston Astros,1,1.0,1,1,1,2,1,0
63,10,Eli Morgan,Cleveland Guardians,Houston Astros,1,1.0,0,0,0,1,1,0
64,11,Emmanuel Clase,Cleveland Guardians,Houston Astros,1,1.0,0,0,0,0,1,0
65,12,Trevor Stephan,Cleveland Guardians,Houston Astros,1,1.0,0,0,0,0,0,0
66,13,Sam Hentges,Cleveland Guardians,Houston Astros,1,2.0,3,2,0,0,3,0
67,14,Xzavion Curry,Cleveland Guardians,Houston Astros,1,1.0,1,1,0,0,0,0
68,0,Josiah Gray,Washington Nationals,Atlanta Braves,0,5.0,2,1,1,4,6,0
69,1,Mason Thompson,Washington Nationals,Atlanta Braves,0,1.0,2,0,0,0,2,0
70,2,Carl Edwards Jr.,Washington Nationals,Atlanta Braves,0,1.0,1,0,0,0,0,0
71,3,Kyle Finnegan,Washington Nationals,Atlanta Braves,0,1.0,3,2,1,0,0,0
72,4,AJ Smith-Shawver,Atlanta Braves,Washington Nationals,1,5.1,3,2,0,2,2,0
73,5,Collin McHugh,Atlanta Braves,Washington Nationals,1,1.2,3,0,0,0,1,0
74,6,Kirby Yates,Atlanta Braves,Washington Nationals,1,1.0,0,0,0,0,2,0
75,7,Raisel Iglesias,Atlanta Braves,Washington Nationals,1,1.0,0,0,0,0,2,0
76,0,Eury Pérez,Miami Marlins,Chicago White Sox,0,5.0,5,1,1,2,6,1
77,1,Tanner Scott,Miami Marlins,Chicago White Sox,0,1.0,2,0,0,0,2,0
78,2,JT Chargois,Miami Marlins,Chicago White Sox,0,1.0,1,0,0,0,1,0
79,3,Andrew Nardi,Miami Marlins,Chicago White Sox,0,1.0,1,0,0,0,2,0
80,4,Dylan Floro,Miami Marlins,Chicago White Sox,0,0.1,2,1,1,1,1,0
81,5,Dylan Cease,Chicago White Sox,Miami Marlins,1,6.0,4,1,1,2,7,1
82,6,Keynan Middleton,Chicago White Sox,Miami Marlins,1,1.0,0,0,0,0,0,0
83,7,Kendall Graveman,Chicago White Sox,Miami Marlins,1,1.0,0,0,0,0,0,0
84,8,Liam Hendriks,Chicago White Sox,Miami Marlins,1,1.0,0,0,0,0,0,0
85,0,Sam Moll,Oakland Athletics,Milwaukee Brewers,0,1.0,1,0,0,0,3,0
86,1,Luis Medina,Oakland Athletics,Milwaukee Brewers,0,5.0,3,2,2,3,6,0
87,2,Lucas Erceg,Oakland Athletics,Milwaukee Brewers,0,2.0,0,0,0,1,1,0
88,3,Trevor May,Oakland Athletics,Milwaukee Brewers,0,1.0,0,0,0,0,2,0
89,4,Adrian Houser,Milwaukee Brewers,Oakland Athletics,1,4.0,6,5,5,4,4,0
90,5,Trevor Megill,Milwaukee Brewers,Oakland Athletics,1,1.0,0,0,0,2,1,0
91,6,Hoby Milner,Milwaukee Brewers,Oakland Athletics,1,2.0,0,0,0,1,2,0
92,7,Bryse Wilson,Milwaukee Brewers,Oakland Athletics,1,1.0,0,0,0,0,2,0
93,8,Tyson Miller,Milwaukee Brewers,Oakland Athletics,1,1.0,0,0,0,0,1,0
94,0,Ben Lively,Cincinnati Reds,St. Louis Cardinals,0,6.2,10,7,7,1,8,3
95,1,Joel Kuhnel,Cincinnati Reds,St. Louis Cardinals,0,1.1,1,0,0,1,0,0
96,2,Jordan Montgomery,St. Louis Cardinals,Cincinnati Reds,1,6.0,3,0,0,1,6,0
97,3,Jordan Hicks,St. Louis Cardinals,Cincinnati Reds,1,0.1,2,2,2,2,1,0
98,4,Andre Pallante,St. Louis Cardinals,Cincinnati Reds,1,0.2,0,0,0,0,0,0
99,5,Chris Stratton,St. Louis Cardinals,Cincinnati Reds,1,0.2,2,2,2,2,1,0
100,6,Giovanny Gallegos,St. Louis Cardinals,Cincinnati Reds,1,1.1,0,0,0,0,1,0
