,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,0,Connor Overton,Cincinnati Reds,Philadelphia Phillies,0,4.0,6,4,4,3,4,1
1,1,Fernando Cruz,Cincinnati Reds,Philadelphia Phillies,0,2.0,0,0,0,0,2,0
2,2,Kevin Herget,Cincinnati Reds,Philadelphia Phillies,0,2.0,1,0,0,0,1,0
3,3,Ian Gibaut,Cincinnati Reds,Philadelphia Phillies,0,1.0,0,0,0,0,2,0
4,4,Taijuan Walker,Philadelphia Phillies,Cincinnati Reds,1,4.2,3,2,2,5,5,0
5,5,Connor Brogdon,Philadelphia Phillies,Cincinnati Reds,1,0.1,0,0,0,1,1,0
6,6,Gregory Soto,Philadelphia Phillies,Cincinnati Reds,1,1.0,0,0,0,0,1,0
7,7,José Alvarado,Philadelphia Phillies,Cincinnati Reds,1,1.0,0,0,0,0,3,0
8,8,Craig Kimbrel,Philadelphia Phillies,Cincinnati Reds,1,1.0,1,1,1,1,0,0
9,9,Seranthony Domínguez,Philadelphia Phillies,Cincinnati Reds,1,1.0,2,3,3,2,2,0
10,0,Kutter Crawford,Boston Red Sox,Detroit Tigers,0,5.0,5,1,1,0,6,0
11,1,John Schreiber,Boston Red Sox,Detroit Tigers,0,1.0,0,0,0,0,1,0
12,2,Josh Winckowski,Boston Red Sox,Detroit Tigers,0,1.0,0,0,0,0,1,0
13,3,Chris Martin,Boston Red Sox,Detroit Tigers,0,1.0,2,0,0,0,0,0
14,4,Kenley Jansen,Boston Red Sox,Detroit Tigers,0,1.0,2,0,0,1,2,0
15,5,Matthew Boyd,Detroit Tigers,Boston Red Sox,1,4.2,5,2,2,4,4,0
16,6,Jason Foley,Detroit Tigers,Boston Red Sox,1,1.1,0,0,0,0,2,0
17,7,Alex Lange,Detroit Tigers,Boston Red Sox,1,1.0,1,1,1,1,0,0
18,8,Trey Wingenter,Detroit Tigers,Boston Red Sox,1,1.0,0,0,0,0,1,0
19,9,Chasen Shreve,Detroit Tigers,Boston Red Sox,1,1.0,1,1,1,0,2,1
20,0,James Kaprielian,Oakland Athletics,Tampa Bay Rays,0,4.2,7,7,7,3,6,3
21,1,Dany Jiménez,Oakland Athletics,Tampa Bay Rays,0,0.1,0,0,0,0,0,0
22,2,Trevor May,Oakland Athletics,Tampa Bay Rays,0,0.2,1,2,2,4,0,0
23,3,Adrián Martinez,Oakland Athletics,Tampa Bay Rays,0,2.1,4,2,2,0,1,0
24,4,Drew Rasmussen,Tampa Bay Rays,Oakland Athletics,1,7.0,1,0,0,0,8,0
25,5,Ryan Thompson,Tampa Bay Rays,Oakland Athletics,1,1.0,0,0,0,0,0,0
26,6,Jason Adam,Tampa Bay Rays,Oakland Athletics,1,1.0,0,0,0,1,1,0
27,0,Nestor Cortes,New York Yankees,Baltimore Orioles,0,5.1,4,2,2,2,5,0
28,1,Albert Abreu,New York Yankees,Baltimore Orioles,0,1.0,1,0,0,1,2,0
29,2,Ron Marinaccio,New York Yankees,Baltimore Orioles,0,0.2,0,0,0,0,1,0
30,3,Jimmy Cordero,New York Yankees,Baltimore Orioles,0,1.0,1,1,1,0,2,1
31,4,Clay Holmes,New York Yankees,Baltimore Orioles,0,1.0,0,0,0,0,1,0
32,5,Tyler Wells,Baltimore Orioles,New York Yankees,1,6.0,6,4,4,0,6,2
33,6,Danny Coulombe,Baltimore Orioles,New York Yankees,1,0.2,1,0,0,0,1,0
34,7,Logan Gillaspie,Baltimore Orioles,New York Yankees,1,1.1,2,1,1,1,1,1
35,8,Mike Baumann,Baltimore Orioles,New York Yankees,1,1.0,0,0,0,0,2,0
36,0,Michael Kopech,Chicago White Sox,Pittsburgh Pirates,0,6.0,2,1,1,3,5,0
37,1,Jimmy Lambert,Chicago White Sox,Pittsburgh Pirates,0,1.0,0,0,0,1,2,0
38,2,Jake Diekman,Chicago White Sox,Pittsburgh Pirates,0,1.0,0,0,0,0,1,0
39,3,Johan Oviedo,Pittsburgh Pirates,Chicago White Sox,1,6.2,5,0,0,0,5,0
40,4,Dauri Moreta,Pittsburgh Pirates,Chicago White Sox,1,0.1,0,0,0,0,1,0
41,5,Colin Holderman,Pittsburgh Pirates,Chicago White Sox,1,1.0,0,0,0,0,1,0
42,6,David Bednar,Pittsburgh Pirates,Chicago White Sox,1,1.0,1,0,0,0,2,0
43,0,George Kirby,Seattle Mariners,Cleveland Guardians,0,6.0,5,1,1,0,4,0
