,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,0,Trevor Kelley,Tampa Bay Rays,Boston Red Sox,0,2.1,1,0,0,0,2,0
1,1,Joe La Sorsa,Tampa Bay Rays,Boston Red Sox,0,2.1,3,1,1,2,1,0
2,2,Kevin Kelly,Tampa Bay Rays,Boston Red Sox,0,0.1,0,0,0,0,1,0
3,3,Jalen Beeks,Tampa Bay Rays,Boston Red Sox,0,0.2,4,6,6,2,2,0
4,4,Cooper Criswell,Tampa Bay Rays,Boston Red Sox,0,2.1,4,1,1,0,1,0
5,5,Garrett Whitlock,Boston Red Sox,Tampa Bay Rays,1,4.2,6,4,4,2,5,0
6,6,Ryan Sherriff,Boston Red Sox,Tampa Bay Rays,1,0.1,0,0,0,0,1,0
7,7,Corey Kluber,Boston Red Sox,Tampa Bay Rays,1,1.0,0,0,0,0,1,0
8,8,Josh Winckowski,Boston Red Sox,Tampa Bay Rays,1,1.0,3,1,1,0,1,0
9,9,Chris Martin,Boston Red Sox,Tampa Bay Rays,1,1.0,0,0,0,0,1,0
10,10,Kenley Jansen,Boston Red Sox,Tampa Bay Rays,1,1.0,1,0,0,0,3,0
11,0,Michael Lorenzen,Detroit Tigers,Chicago White Sox,0,7.0,2,1,1,0,6,0
12,1,Jason Foley,Detroit Tigers,Chicago White Sox,0,1.0,1,0,0,1,2,0
13,2,Alex Lange,Detroit Tigers,Chicago White Sox,0,1.0,1,0,0,0,2,0
14,3,José Cisnero,Detroit Tigers,Chicago White Sox,0,0.2,0,1,0,1,0,0
15,4,Dylan Cease,Chicago White Sox,Detroit Tigers,1,5.1,2,1,1,3,6,0
16,5,Keynan Middleton,Chicago White Sox,Detroit Tigers,1,0.2,0,0,0,0,1,0
17,6,Liam Hendriks,Chicago White Sox,Detroit Tigers,1,1.0,0,0,0,0,1,0
18,7,Gregory Santos,Chicago White Sox,Detroit Tigers,1,1.0,1,0,0,0,2,0
19,8,Kendall Graveman,Chicago White Sox,Detroit Tigers,1,1.0,0,0,0,0,1,0
20,9,Reynaldo López,Chicago White Sox,Detroit Tigers,1,1.0,0,0,0,1,0,0
21,0,Jordan Montgomery,St. Louis Cardinals,Pittsburgh Pirates,0,5.2,4,4,1,1,5,1
22,1,Jordan Hicks,St. Louis Cardinals,Pittsburgh Pirates,0,0.1,2,0,0,0,1,0
