,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,Kenta Maeda,Minnesota Twins,Atlanta Braves,0,5.0,5,2,2,2,4,0
1,Jovani Moran,Minnesota Twins,Atlanta Braves,0,2.0,0,0,0,1,3,0
2,Jordan Balazovic,Minnesota Twins,Atlanta Braves,0,1.0,1,1,1,0,1,1
3,Kolby Allard,Atlanta Braves,Minnesota Twins,1,4.2,3,0,0,1,8,0
4,Kirby Yates,Atlanta Braves,Minnesota Twins,1,1.1,0,0,0,0,3,0
5,A.J. Minter,Atlanta Braves,Minnesota Twins,1,1.0,1,0,0,0,0,0
6,Joe Jiménez,Atlanta Braves,Minnesota Twins,1,1.0,0,0,0,0,1,0
7,Raisel Iglesias,Atlanta Braves,Minnesota Twins,1,1.0,0,0,0,0,2,0
0,Patrick Corbin,Washington Nationals,Seattle Mariners,0,7.0,5,0,0,0,9,0
1,Amos Willingham,Washington Nationals,Seattle Mariners,0,1.0,1,1,1,0,0,1
2,Hunter Harvey,Washington Nationals,Seattle Mariners,0,1.0,0,0,0,0,2,0
3,Logan Gilbert,Seattle Mariners,Washington Nationals,1,6.0,8,4,4,2,4,0
4,Ty Adcock,Seattle Mariners,Washington Nationals,1,2.0,0,0,0,0,1,0
5,Tayler Saucedo,Seattle Mariners,Washington Nationals,1,1.0,0,0,0,2,1,0
0,Luke Weaver,Cincinnati Reds,Baltimore Orioles,0,4.1,6,4,4,2,2,0
1,Alex Young,Cincinnati Reds,Baltimore Orioles,0,0.2,0,0,0,1,1,0
2,Daniel Duarte,Cincinnati Reds,Baltimore Orioles,0,0.2,0,0,0,2,0,0
3,Lucas Sims,Cincinnati Reds,Baltimore Orioles,0,0.1,0,0,0,0,0,0
4,Ian Gibaut,Cincinnati Reds,Baltimore Orioles,0,1.0,0,0,0,0,1,0
5,Buck Farmer,Cincinnati Reds,Baltimore Orioles,0,1.0,3,3,3,0,2,1
6,Alexis Díaz,Cincinnati Reds,Baltimore Orioles,0,1.0,0,0,0,0,0,0
7,Fernando Cruz,Cincinnati Reds,Baltimore Orioles,0,1.0,1,0,0,0,3,0
8,Kyle Gibson,Baltimore Orioles,Cincinnati Reds,1,4.2,9,6,6,1,5,0
9,Mike Baumann,Baltimore Orioles,Cincinnati Reds,1,1.0,0,0,0,2,0,0
10,Danny Coulombe,Baltimore Orioles,Cincinnati Reds,1,1.0,0,0,0,0,2,0
11,Yennier Cano,Baltimore Orioles,Cincinnati Reds,1,1.1,2,1,1,0,1,0
12,Félix Bautista,Baltimore Orioles,Cincinnati Reds,1,1.0,2,0,0,0,2,0
13,Keegan Akin,Baltimore Orioles,Cincinnati Reds,1,0.2,3,4,2,1,2,1
14,Bruce Zimmermann,Baltimore Orioles,Cincinnati Reds,1,0.1,0,0,0,0,1,0
0,Blake Snell,San Diego Padres,Pittsburgh Pirates,0,6.0,3,2,2,2,10,1
1,Nick Martinez,San Diego Padres,Pittsburgh Pirates,0,0.0,4,5,5,1,0,0
2,Luis García,San Diego Padres,Pittsburgh Pirates,0,1.0,1,0,0,0,1,0
3,Ray Kerr,San Diego Padres,Pittsburgh Pirates,0,1.0,1,0,0,0,0,0
4,Mitch Keller,Pittsburgh Pirates,San Diego Padres,1,6.0,4,1,1,2,5,0
5,Carmen Mlodzinski,Pittsburgh Pirates,San Diego Padres,1,1.0,1,0,0,0,2,0
6,Yerry De Los Santos,Pittsburgh Pirates,San Diego Padres,1,1.0,0,0,0,0,0,0
7,Cody Bolton,Pittsburgh Pirates,San Diego Padres,1,1.0,2,0,0,1,1,0
0,Logan Webb,San Francisco Giants,Toronto Blue Jays,0,5.0,8,5,5,0,5,0
1,Ross Stripling,San Francisco Giants,Toronto Blue Jays,0,3.0,4,1,1,0,3,0
2,Trevor Richards,Toronto Blue Jays,San Francisco Giants,1,3.0,1,0,0,1,5,0
3,Bowden Francis,Toronto Blue Jays,San Francisco Giants,1,4.0,4,1,1,0,2,1
4,Trent Thornton,Toronto Blue Jays,San Francisco Giants,1,1.0,1,0,0,0,1,0
5,Yimi García,Toronto Blue Jays,San Francisco Giants,1,1.0,0,0,0,0,1,0
0,Braxton Garrett,Miami Marlins,Boston Red Sox,0,5.0,3,1,1,1,2,1
1,Huascar Brazoban,Miami Marlins,Boston Red Sox,0,1.2,2,0,0,0,2,0
2,Andrew Nardi,Miami Marlins,Boston Red Sox,0,0.1,0,0,0,0,1,0
3,Tanner Scott,Miami Marlins,Boston Red Sox,0,1.0,0,0,0,0,1,0
4,Dylan Floro,Miami Marlins,Boston Red Sox,0,0.1,3,1,1,0,0,0
5,A.J. Puk,Miami Marlins,Boston Red Sox,0,0.2,0,0,0,0,0,0
6,Kaleb Ort,Boston Red Sox,Miami Marlins,1,2.0,2,1,1,0,1,1
7,Nick Pivetta,Boston Red Sox,Miami Marlins,1,3.1,1,2,2,2,7,0
8,Josh Winckowski,Boston Red Sox,Miami Marlins,1,0.1,1,1,1,1,1,0
9,Brennan Bernardino,Boston Red Sox,Miami Marlins,1,1.1,1,0,0,1,1,0
10,Chris Murphy,Boston Red Sox,Miami Marlins,1,2.0,2,2,2,2,1,1
0,Wade Miley,Milwaukee Brewers,New York Mets,0,4.0,3,2,2,3,3,1
1,Bryse Wilson,Milwaukee Brewers,New York Mets,0,1.2,2,0,0,0,1,0
2,Hoby Milner,Milwaukee Brewers,New York Mets,0,0.1,0,0,0,0,1,0
3,Elvis Peguero,Milwaukee Brewers,New York Mets,0,1.0,1,0,0,0,0,0
4,Joel Payamps,Milwaukee Brewers,New York Mets,0,1.0,1,0,0,0,1,0
5,Devin Williams,Milwaukee Brewers,New York Mets,0,1.0,0,0,0,0,2,0
6,Kodai Senga,New York Mets,Milwaukee Brewers,1,5.0,5,2,2,2,8,0
7,Grant Hartwig,New York Mets,Milwaukee Brewers,1,1.1,2,1,1,0,1,0
8,Brooks Raley,New York Mets,Milwaukee Brewers,1,1.0,0,0,0,0,1,0
9,Adam Ottavino,New York Mets,Milwaukee Brewers,1,0.2,2,2,2,1,1,0
10,T.J. McFarland,New York Mets,Milwaukee Brewers,1,1.0,0,0,0,0,1,0
