,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,0,Taijuan Walker,Philadelphia Phillies,Cincinnati Reds,0,6.0,4,1,1,2,4,0
1,1,Seranthony Domínguez,Philadelphia Phillies,Cincinnati Reds,0,1.0,1,1,1,1,1,0
2,2,José Alvarado,Philadelphia Phillies,Cincinnati Reds,0,1.0,1,0,0,0,3,0
3,3,Connor Brogdon,Philadelphia Phillies,Cincinnati Reds,0,1.0,0,1,0,1,0,0
4,4,Connor Overton,Cincinnati Reds,Philadelphia Phillies,1,3.0,5,5,5,3,0,1
5,5,Kevin Herget,Cincinnati Reds,Philadelphia Phillies,1,2.2,2,0,0,0,1,0
6,6,Reiver Sanmartin,Cincinnati Reds,Philadelphia Phillies,1,1.2,2,0,0,1,1,0
7,7,Fernando Cruz,Cincinnati Reds,Philadelphia Phillies,1,1.2,4,3,3,0,4,0
8,0,Sean Manaea,San Francisco Giants,Detroit Tigers,0,3.1,4,2,2,1,4,0
9,1,Jakob Junis,San Francisco Giants,Detroit Tigers,0,3.0,5,2,2,3,4,0
10,2,Sean Hjelle,San Francisco Giants,Detroit Tigers,0,0.2,0,0,0,0,0,0
11,3,Tyler Rogers,San Francisco Giants,Detroit Tigers,0,1.0,0,0,0,1,3,0
12,4,Scott Alexander,San Francisco Giants,Detroit Tigers,0,1.0,0,0,0,0,1,0
13,5,Camilo Doval,San Francisco Giants,Detroit Tigers,0,1.2,1,3,0,0,3,1
14,6,Joey Wentz,Detroit Tigers,San Francisco Giants,1,5.2,6,1,1,1,7,1
15,7,Tyler Alexander,Detroit Tigers,San Francisco Giants,1,1.1,1,0,0,0,0,0
16,8,Garrett Hill,Detroit Tigers,San Francisco Giants,1,0.1,1,2,2,1,0,0
17,9,Mason Englert,Detroit Tigers,San Francisco Giants,1,2.2,1,1,1,1,5,1
18,10,José Cisnero,Detroit Tigers,San Francisco Giants,1,1.0,2,1,0,0,1,0
19,0,Madison Bumgarner,Arizona Diamondbacks,Miami Marlins,0,5.0,9,5,5,1,1,0
20,1,Peter Solomon,Arizona Diamondbacks,Miami Marlins,0,3.0,2,0,0,0,1,0
21,2,Trevor Rogers,Miami Marlins,Arizona Diamondbacks,1,6.0,5,1,1,1,7,0
22,3,Huascar Brazoban,Miami Marlins,Arizona Diamondbacks,1,1.0,0,0,0,0,0,0
23,4,Dylan Floro,Miami Marlins,Arizona Diamondbacks,1,1.0,0,0,0,0,1,0
24,5,A.J. Puk,Miami Marlins,Arizona Diamondbacks,1,1.0,1,0,0,0,0,0
25,0,Louie Varland,Minnesota Twins,New York Yankees,0,6.0,6,3,3,1,8,3
26,1,Emilio Pagán,Minnesota Twins,New York Yankees,0,1.0,0,0,0,0,1,0
