,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
9,Bowden Francis,Toronto Blue Jays,Philadelphia Phillies,1,1.0,1,1,1,0,0,1
0,Randy Vásquez,New York Yankees,Atlanta Braves,0,3.1,2,2,2,3,3,1
1,Michael King,New York Yankees,Atlanta Braves,0,3.2,1,0,0,1,3,0
2,Keynan Middleton,New York Yankees,Atlanta Braves,0,1.0,0,0,0,0,2,0
3,Charlie Morton,Atlanta Braves,New York Yankees,1,6.0,4,0,0,1,10,0
4,Pierce Johnson,Atlanta Braves,New York Yankees,1,1.0,0,0,0,0,1,0
5,Kirby Yates,Atlanta Braves,New York Yankees,1,1.0,0,0,0,0,1,0
6,Raisel Iglesias,Atlanta Braves,New York Yankees,1,1.0,0,0,0,0,1,0
0,Mike Clevinger,Chicago White Sox,Chicago Cubs,0,7.0,3,0,0,2,7,0
1,Aaron Bummer,Chicago White Sox,Chicago Cubs,0,1.0,1,1,1,1,1,1
2,Gregory Santos,Chicago White Sox,Chicago Cubs,0,0.0,2,3,3,1,0,1
3,Javier Assad,Chicago Cubs,Chicago White Sox,1,6.0,4,3,2,2,4,1
4,Mark Leiter Jr.,Chicago Cubs,Chicago White Sox,1,1.0,0,0,0,0,1,0
5,Jose Cuas,Chicago Cubs,Chicago White Sox,1,0.0,1,0,0,2,0,0
6,Michael Fulmer,Chicago Cubs,Chicago White Sox,1,1.0,0,0,0,0,3,0
7,Drew Smyly,Chicago Cubs,Chicago White Sox,1,1.0,1,0,0,0,2,0
0,Reid Detmers,Los Angeles Angels,Texas Rangers,0,7.1,1,0,0,4,5,0
1,Reynaldo López,Los Angeles Angels,Texas Rangers,0,0.2,0,0,0,1,1,0
2,Carlos Estévez,Los Angeles Angels,Texas Rangers,0,1.0,2,0,0,0,2,0
3,Jon Gray,Texas Rangers,Los Angeles Angels,1,7.0,6,1,1,2,4,1
4,Aroldis Chapman,Texas Rangers,Los Angeles Angels,1,1.0,1,0,0,0,1,0
5,Josh Sborz,Texas Rangers,Los Angeles Angels,1,1.0,1,1,1,0,1,1
0,Luis Castillo,Seattle Mariners,Kansas City Royals,0,7.0,9,4,4,1,3,0
1,Gabe Speier,Seattle Mariners,Kansas City Royals,0,1.0,0,0,0,1,1,0
2,Matt Brash,Seattle Mariners,Kansas City Royals,0,1.0,1,1,1,0,1,1
3,James McArthur,Kansas City Royals,Seattle Mariners,1,1.0,3,3,3,0,2,1
4,Alec Marsh,Kansas City Royals,Seattle Mariners,1,5.0,4,1,1,5,6,0
5,Austin Cox,Kansas City Royals,Seattle Mariners,1,1.0,1,0,0,0,1,0
6,Dylan Coleman,Kansas City Royals,Seattle Mariners,1,0.2,1,1,0,1,1,0
7,Tucker Davidson,Kansas City Royals,Seattle Mariners,1,1.1,3,1,1,0,1,0
0,Dean Kremer,Baltimore Orioles,San Diego Padres,0,6.0,5,3,3,2,4,0
1,Shintaro Fujinami,Baltimore Orioles,San Diego Padres,0,0.2,2,2,2,0,0,1
2,Cionel Pérez,Baltimore Orioles,San Diego Padres,0,0.1,1,0,0,0,0,0
3,Jacob Webb,Baltimore Orioles,San Diego Padres,0,1.0,0,0,0,0,0,0
4,Blake Snell,San Diego Padres,Baltimore Orioles,1,6.0,3,2,2,2,5,1
5,Nick Martinez,San Diego Padres,Baltimore Orioles,1,1.0,0,0,0,0,1,0
6,Robert Suarez,San Diego Padres,Baltimore Orioles,1,1.0,1,0,0,0,0,0
7,Josh Hader,San Diego Padres,Baltimore Orioles,1,1.0,1,0,0,0,2,0
0,Wade Miley,Milwaukee Brewers,Los Angeles Dodgers,0,5.0,7,4,3,2,2,1
1,Abner Uribe,Milwaukee Brewers,Los Angeles Dodgers,0,1.0,2,2,0,1,1,0
2,Andrew Chafin,Milwaukee Brewers,Los Angeles Dodgers,0,1.0,1,1,1,1,1,1
3,Trevor Megill,Milwaukee Brewers,Los Angeles Dodgers,0,1.0,0,0,0,0,2,0
4,Clayton Kershaw,Los Angeles Dodgers,Milwaukee Brewers,1,5.0,3,1,1,2,2,1
5,Brusdar Graterol,Los Angeles Dodgers,Milwaukee Brewers,1,1.0,0,0,0,0,0,0
6,Ryan Brasier,Los Angeles Dodgers,Milwaukee Brewers,1,1.0,0,0,0,0,2,0
7,Gus Varland,Los Angeles Dodgers,Milwaukee Brewers,1,2.0,0,0,0,1,3,0
