,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,Lucas Giolito,Los Angeles Angels,Atlanta Braves,0,3.2,8,9,9,3,2,3
1,Jaime Barria,Los Angeles Angels,Atlanta Braves,0,4.1,4,3,3,3,2,0
2,Yonny Chirinos,Atlanta Braves,Los Angeles Angels,1,5.0,6,3,3,1,5,0
3,Michael Tonkin,Atlanta Braves,Los Angeles Angels,1,1.0,1,1,1,1,2,0
4,Pierce Johnson,Atlanta Braves,Los Angeles Angels,1,1.0,0,0,0,0,1,0
5,Kirby Yates,Atlanta Braves,Los Angeles Angels,1,1.0,0,0,0,1,1,0
6,Collin McHugh,Atlanta Braves,Los Angeles Angels,1,1.0,1,1,0,0,0,0
0,Eduardo Rodriguez,Detroit Tigers,Pittsburgh Pirates,0,6.0,7,2,2,1,5,0
1,José Cisnero,Detroit Tigers,Pittsburgh Pirates,0,1.0,0,0,0,0,3,0
2,Jason Foley,Detroit Tigers,Pittsburgh Pirates,0,1.0,1,0,0,1,2,0
3,Alex Lange,Detroit Tigers,Pittsburgh Pirates,0,0.2,1,1,1,3,2,0
4,Tyler Holton,Detroit Tigers,Pittsburgh Pirates,0,0.1,0,0,0,0,1,0
5,Osvaldo Bido,Pittsburgh Pirates,Detroit Tigers,1,3.0,3,4,4,1,3,1
6,Ryan Borucki,Pittsburgh Pirates,Detroit Tigers,1,2.0,1,0,0,0,0,0
7,Dauri Moreta,Pittsburgh Pirates,Detroit Tigers,1,1.0,2,1,1,0,0,0
8,Jose Hernandez,Pittsburgh Pirates,Detroit Tigers,1,1.0,0,0,0,0,1,0
9,Yerry De Los Santos,Pittsburgh Pirates,Detroit Tigers,1,2.0,2,1,1,1,0,1
0,Wade Miley,Milwaukee Brewers,Washington Nationals,0,4.0,3,1,1,2,5,0
1,Hoby Milner,Milwaukee Brewers,Washington Nationals,0,0.2,1,0,0,0,0,0
2,Bryse Wilson,Milwaukee Brewers,Washington Nationals,0,1.1,0,0,0,1,0,0
3,Elvis Peguero,Milwaukee Brewers,Washington Nationals,0,1.0,0,0,0,0,0,0
4,Joel Payamps,Milwaukee Brewers,Washington Nationals,0,1.0,0,0,0,0,1,0
5,Devin Williams,Milwaukee Brewers,Washington Nationals,0,0.0,1,2,0,1,0,0
6,MacKenzie Gore,Washington Nationals,Milwaukee Brewers,1,6.0,3,2,2,2,5,1
7,Jordan Weems,Washington Nationals,Milwaukee Brewers,1,1.1,1,0,0,0,0,0
8,Jose Ferrer,Washington Nationals,Milwaukee Brewers,1,0.2,0,0,0,0,0,0
9,Kyle Finnegan,Washington Nationals,Milwaukee Brewers,1,1.0,0,0,0,0,0,0
0,Tanner Bibee,Cleveland Guardians,Houston Astros,0,5.0,7,2,2,4,4,1
1,Nick Sandlin,Cleveland Guardians,Houston Astros,0,0.2,1,1,1,1,0,1
2,Sam Hentges,Cleveland Guardians,Houston Astros,0,0.1,2,0,0,0,0,0
3,Trevor Stephan,Cleveland Guardians,Houston Astros,0,1.0,0,0,0,0,2,0
4,Enyel De Los Santos,Cleveland Guardians,Houston Astros,0,1.0,0,0,0,0,1,0
5,Ronel Blanco,Houston Astros,Cleveland Guardians,1,4.0,5,2,2,4,3,0
6,Parker Mushinski,Houston Astros,Cleveland Guardians,1,1.0,0,0,0,0,0,0
7,Phil Maton,Houston Astros,Cleveland Guardians,1,1.0,1,0,0,0,1,0
8,Hector Neris,Houston Astros,Cleveland Guardians,1,1.0,0,0,0,0,2,0
9,Bryan Abreu,Houston Astros,Cleveland Guardians,1,1.0,1,0,0,1,0,0
10,Ryan Pressly,Houston Astros,Cleveland Guardians,1,1.0,0,0,0,0,2,0
0,Nick Martinez,San Diego Padres,Colorado Rockies,0,3.0,1,0,0,0,3,0
1,Ray Kerr,San Diego Padres,Colorado Rockies,0,2.1,1,1,1,3,6,0
2,Scott Barlow,San Diego Padres,Colorado Rockies,0,1.2,0,0,0,0,3,0
3,Tom Cosgrove,San Diego Padres,Colorado Rockies,0,1.0,1,0,0,0,2,0
4,Luis García,San Diego Padres,Colorado Rockies,0,1.0,1,0,0,1,1,0
5,Kyle Freeland,Colorado Rockies,San Diego Padres,1,6.0,7,4,4,1,6,3
6,Brent Suter,Colorado Rockies,San Diego Padres,1,1.0,1,0,0,1,1,0
7,Matt Koch,Colorado Rockies,San Diego Padres,1,1.0,0,0,0,0,0,0
8,Daniel Bard,Colorado Rockies,San Diego Padres,1,0.1,3,4,4,1,1,2
9,Connor Seabold,Colorado Rockies,San Diego Padres,1,0.2,3,3,3,1,0,0
