,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,Cal Quantrill,Cleveland Guardians,Chicago Cubs,0,3.1,8,6,6,2,1,0
1,Xzavion Curry,Cleveland Guardians,Chicago Cubs,0,2.2,3,3,3,0,1,2
2,Tim Herrin,Cleveland Guardians,Chicago Cubs,0,1.0,2,1,1,0,1,0
3,David Fry,Cleveland Guardians,Chicago Cubs,0,1.0,0,0,0,0,0,0
4,Justin Steele,Chicago Cubs,Cleveland Guardians,1,6.1,3,0,0,1,6,0
5,Michael Fulmer,Chicago Cubs,Cleveland Guardians,1,1.1,1,0,0,0,0,0
6,Anthony Kay,Chicago Cubs,Cleveland Guardians,1,0.1,0,0,0,2,0,0
7,Michael Rucker,Chicago Cubs,Cleveland Guardians,1,1.0,1,1,1,0,2,1
0,Seth Lugo,San Diego Padres,Cincinnati Reds,0,6.0,5,1,0,0,6,0
1,Brent Honeywell Jr.,San Diego Padres,Cincinnati Reds,0,0.1,2,1,1,1,0,1
2,Nick Martinez,San Diego Padres,Cincinnati Reds,0,1.2,0,0,0,0,1,0
3,Josh Hader,San Diego Padres,Cincinnati Reds,0,1.0,0,0,0,1,3,0
4,Ray Kerr,San Diego Padres,Cincinnati Reds,0,1.0,1,2,1,0,0,1
5,Drew Carlton,San Diego Padres,Cincinnati Reds,0,0.2,2,3,2,0,0,1
6,Graham Ashcraft,Cincinnati Reds,San Diego Padres,1,6.2,3,1,1,2,7,1
7,Lucas Sims,Cincinnati Reds,San Diego Padres,1,1.1,1,0,0,0,2,0
8,Alexis Díaz,Cincinnati Reds,San Diego Padres,1,1.0,2,1,1,0,0,0
9,Ian Gibaut,Cincinnati Reds,San Diego Padres,1,1.0,2,2,1,0,0,0
10,Alex Young,Cincinnati Reds,San Diego Padres,1,0.2,1,1,0,0,0,0
11,Daniel Duarte,Cincinnati Reds,San Diego Padres,1,0.1,0,0,0,1,0,0
0,Josiah Gray,Washington Nationals,Philadelphia Phillies,0,6.0,6,1,1,1,8,0
1,Mason Thompson,Washington Nationals,Philadelphia Phillies,0,0.2,1,0,0,0,2,0
2,Kyle Finnegan,Washington Nationals,Philadelphia Phillies,0,1.1,1,0,0,0,0,0
3,Hunter Harvey,Washington Nationals,Philadelphia Phillies,0,1.0,0,0,0,0,2,0
4,Cristopher Sánchez,Philadelphia Phillies,Washington Nationals,1,6.0,7,2,1,1,6,1
5,Jeff Hoffman,Philadelphia Phillies,Washington Nationals,1,1.0,0,0,0,0,2,0
6,Matt Strahm,Philadelphia Phillies,Washington Nationals,1,1.0,0,0,0,0,2,0
7,Andrew Vasquez,Philadelphia Phillies,Washington Nationals,1,1.0,1,0,0,0,1,0
0,Pablo López,Minnesota Twins,Baltimore Orioles,0,6.0,3,1,1,3,6,1
1,Jovani Moran,Minnesota Twins,Baltimore Orioles,0,1.0,0,0,0,0,1,0
2,Emilio Pagán,Minnesota Twins,Baltimore Orioles,0,1.0,1,0,0,0,2,0
3,Jordan Balazovic,Minnesota Twins,Baltimore Orioles,0,1.0,0,0,0,0,0,0
4,Dean Kremer,Baltimore Orioles,Minnesota Twins,1,3.0,7,7,7,2,5,2
5,Bruce Zimmermann,Baltimore Orioles,Minnesota Twins,1,2.0,2,1,1,0,2,1
6,Nick Vespi,Baltimore Orioles,Minnesota Twins,1,3.0,3,0,0,0,3,0
7,Cionel Pérez,Baltimore Orioles,Minnesota Twins,1,1.0,1,0,0,0,1,0
0,Freddy Peralta,Milwaukee Brewers,Pittsburgh Pirates,0,5.1,3,3,3,2,8,1
1,Thomas Pannone,Milwaukee Brewers,Pittsburgh Pirates,0,2.2,5,2,2,1,4,0
2,Matt Bush,Milwaukee Brewers,Pittsburgh Pirates,0,0.2,3,3,3,0,0,1
3,Osvaldo Bido,Pittsburgh Pirates,Milwaukee Brewers,1,3.1,4,4,4,1,0,0
4,Ryan Borucki,Pittsburgh Pirates,Milwaukee Brewers,1,1.0,1,0,0,0,0,0
5,Yerry De Los Santos,Pittsburgh Pirates,Milwaukee Brewers,1,1.0,0,0,0,1,0,0
6,Angel Perdomo,Pittsburgh Pirates,Milwaukee Brewers,1,0.2,0,2,0,0,1,0
7,Dauri Moreta,Pittsburgh Pirates,Milwaukee Brewers,1,1.0,2,1,1,0,1,0
8,Carmen Mlodzinski,Pittsburgh Pirates,Milwaukee Brewers,1,2.0,1,0,0,1,2,0
0,James Paxton,Boston Red Sox,Toronto Blue Jays,0,7.2,3,0,0,2,7,0
1,Chris Martin,Boston Red Sox,Toronto Blue Jays,0,0.1,0,0,0,0,1,0
2,Kaleb Ort,Boston Red Sox,Toronto Blue Jays,0,1.0,0,0,0,0,1,0
3,José Berríos,Toronto Blue Jays,Boston Red Sox,1,6.0,5,4,4,0,8,3
