,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
2,Mark Leiter Jr.,Chicago Cubs,Milwaukee Brewers,0,0.2,2,2,2,0,0,0
3,Adbert Alzolay,Chicago Cubs,Milwaukee Brewers,0,1.1,4,2,2,0,3,0
4,Daniel Palencia,Chicago Cubs,Milwaukee Brewers,0,2.0,1,0,0,0,0,0
5,Wade Miley,Milwaukee Brewers,Chicago Cubs,1,5.0,9,4,4,2,4,1
6,Bryse Wilson,Milwaukee Brewers,Chicago Cubs,1,2.1,1,1,1,0,2,0
7,Hoby Milner,Milwaukee Brewers,Chicago Cubs,1,0.2,2,1,1,0,2,0
8,J.B. Bukauskas,Milwaukee Brewers,Chicago Cubs,1,1.0,0,0,0,0,2,0
9,Elvis Peguero,Milwaukee Brewers,Chicago Cubs,1,1.0,0,0,0,1,0,0
10,Clayton Andrews,Milwaukee Brewers,Chicago Cubs,1,1.0,1,1,0,0,2,0
0,Aaron Nola,Philadelphia Phillies,Tampa Bay Rays,0,7.1,5,1,1,1,12,1
1,José Alvarado,Philadelphia Phillies,Tampa Bay Rays,0,0.2,1,0,0,0,0,0
2,Craig Kimbrel,Philadelphia Phillies,Tampa Bay Rays,0,1.0,0,0,0,0,2,0
3,Zach Eflin,Tampa Bay Rays,Philadelphia Phillies,1,7.0,4,2,2,0,9,0
4,Jalen Beeks,Tampa Bay Rays,Philadelphia Phillies,1,2.0,2,1,1,0,3,0
0,Logan Gilbert,Seattle Mariners,San Francisco Giants,0,9.0,5,0,0,0,7,0
1,Keaton Winn,San Francisco Giants,Seattle Mariners,1,4.0,6,3,3,1,2,1
2,Sean Manaea,San Francisco Giants,Seattle Mariners,1,2.0,4,1,1,0,2,0
3,Jakob Junis,San Francisco Giants,Seattle Mariners,1,3.0,3,2,2,0,5,1
0,JP Sears,Oakland Athletics,Detroit Tigers,0,7.1,5,0,0,0,4,0
1,Lucas Erceg,Oakland Athletics,Detroit Tigers,0,0.2,1,0,0,1,2,0
2,Shintaro Fujinami,Oakland Athletics,Detroit Tigers,0,1.0,0,0,0,0,3,0
3,Trevor May,Oakland Athletics,Detroit Tigers,0,1.0,0,0,0,1,1,0
4,Tarik Skubal,Detroit Tigers,Oakland Athletics,1,4.0,0,0,0,0,6,0
5,Reese Olson,Detroit Tigers,Oakland Athletics,1,5.0,1,0,0,1,5,0
6,Tyler Holton,Detroit Tigers,Oakland Athletics,1,1.0,1,1,0,0,1,0
0,Shohei Ohtani,Los Angeles Angels,San Diego Padres,0,5.0,7,5,5,4,5,2
1,Aaron Loup,Los Angeles Angels,San Diego Padres,0,1.0,0,0,0,0,1,0
2,Gerardo Reyes,Los Angeles Angels,San Diego Padres,0,1.0,2,2,2,1,0,0
3,Chris Devenski,Los Angeles Angels,San Diego Padres,0,1.0,2,1,1,0,1,0
4,Joe Musgrove,San Diego Padres,Los Angeles Angels,1,7.0,3,1,1,1,11,1
5,Luis García,San Diego Padres,Los Angeles Angels,1,1.0,1,0,0,0,2,0
6,José Castillo,San Diego Padres,Los Angeles Angels,1,0.1,2,4,4,2,0,0
7,Josh Hader,San Diego Padres,Los Angeles Angels,1,0.2,0,0,0,2,1,0
0,Kolby Allard,Atlanta Braves,Cleveland Guardians,0,5.0,4,3,3,1,3,1
1,Collin McHugh,Atlanta Braves,Cleveland Guardians,0,1.0,1,0,0,0,1,0
2,Kirby Yates,Atlanta Braves,Cleveland Guardians,0,1.0,3,2,2,0,0,0
3,Joe Jiménez,Atlanta Braves,Cleveland Guardians,0,1.0,2,0,0,0,2,0
4,Nick Anderson,Atlanta Braves,Cleveland Guardians,0,1.0,0,0,0,0,0,0
5,Raisel Iglesias,Atlanta Braves,Cleveland Guardians,0,0.2,1,1,0,2,0,0
6,Shane Bieber,Cleveland Guardians,Atlanta Braves,1,4.2,6,4,4,5,4,1
7,Eli Morgan,Cleveland Guardians,Atlanta Braves,1,1.1,1,0,0,0,2,0
8,Nick Sandlin,Cleveland Guardians,Atlanta Braves,1,1.0,1,0,0,0,2,0
9,Trevor Stephan,Cleveland Guardians,Atlanta Braves,1,1.0,1,0,0,0,0,0
10,Emmanuel Clase,Cleveland Guardians,Atlanta Braves,1,1.0,1,1,1,0,1,1
11,Enyel De Los Santos,Cleveland Guardians,Atlanta Braves,1,1.0,0,0,0,0,0,0
0,Chris Bassitt,Toronto Blue Jays,Chicago White Sox,0,6.0,6,3,3,1,5,1
1,Nate Pearson,Toronto Blue Jays,Chicago White Sox,0,1.0,0,0,0,0,1,0
2,Erik Swanson,Toronto Blue Jays,Chicago White Sox,0,1.0,1,0,0,0,0,0
3,Jordan Romano,Toronto Blue Jays,Chicago White Sox,0,1.0,0,0,0,0,3,0
4,Lucas Giolito,Chicago White Sox,Toronto Blue Jays,1,6.0,4,2,2,2,4,0
5,Reynaldo López,Chicago White Sox,Toronto Blue Jays,1,1.0,1,0,0,1,0,0
6,Joe Kelly,Chicago White Sox,Toronto Blue Jays,1,1.0,1,2,2,1,2,1
7,Kendall Graveman,Chicago White Sox,Toronto Blue Jays,1,1.0,0,0,0,1,0,0
0,Luis Ortiz,Pittsburgh Pirates,Los Angeles Dodgers,0,3.1,9,6,6,1,3,3
1,Carmen Mlodzinski,Pittsburgh Pirates,Los Angeles Dodgers,0,1.0,0,0,0,0,1,0
2,Ryan Borucki,Pittsburgh Pirates,Los Angeles Dodgers,0,1.0,0,0,0,0,3,0
3,Colin Holderman,Pittsburgh Pirates,Los Angeles Dodgers,0,1.2,0,0,0,1,0,0
4,Angel Perdomo,Pittsburgh Pirates,Los Angeles Dodgers,0,0.1,1,1,1,0,1,1
5,David Bednar,Pittsburgh Pirates,Los Angeles Dodgers,0,1.2,1,0,0,1,2,0
6,Emmet Sheehan,Los Angeles Dodgers,Pittsburgh Pirates,1,3.2,4,5,5,4,4,1
7,Caleb Ferguson,Los Angeles Dodgers,Pittsburgh Pirates,1,0.1,1,0,0,0,0,0
8,Gavin Stone,Los Angeles Dodgers,Pittsburgh Pirates,1,2.0,5,1,1,1,3,0
9,Yency Almonte,Los Angeles Dodgers,Pittsburgh Pirates,1,1.0,0,0,0,0,3,0
10,Phil Bickford,Los Angeles Dodgers,Pittsburgh Pirates,1,1.0,0,0,0,0,0,0
11,Evan Phillips,Los Angeles Dodgers,Pittsburgh Pirates,1,1.0,2,3,3,2,2,0
