,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
4,Trevor Williams,Washington Nationals,Colorado Rockies,1,6.0,9,4,4,0,3,1
5,Amos Willingham,Washington Nationals,Colorado Rockies,1,0.1,2,0,0,0,1,0
6,Jose Ferrer,Washington Nationals,Colorado Rockies,1,1.2,3,1,1,0,2,0
7,Kyle Finnegan,Washington Nationals,Colorado Rockies,1,1.0,1,0,0,0,1,0
0,Charlie Morton,Atlanta Braves,Boston Red Sox,0,3.2,6,4,4,5,1,0
1,Michael Tonkin,Atlanta Braves,Boston Red Sox,0,2.1,4,1,1,0,1,0
2,Joe Jiménez,Atlanta Braves,Boston Red Sox,0,1.0,0,0,0,0,3,0
3,Daysbel Hernández,Atlanta Braves,Boston Red Sox,0,1.0,2,2,2,1,1,1
4,John Schreiber,Boston Red Sox,Atlanta Braves,1,1.0,2,1,1,1,0,0
5,Nick Pivetta,Boston Red Sox,Atlanta Braves,1,5.0,3,0,0,1,5,0
6,Richard Bleier,Boston Red Sox,Atlanta Braves,1,0.2,1,0,0,1,0,0
7,Chris Martin,Boston Red Sox,Atlanta Braves,1,0.1,0,0,0,0,1,0
8,Joely Rodríguez,Boston Red Sox,Atlanta Braves,1,2.0,3,0,0,0,3,0
0,Zack Greinke,Kansas City Royals,Cleveland Guardians,0,5.0,4,4,4,0,1,2
1,Austin Cox,Kansas City Royals,Cleveland Guardians,0,1.0,3,1,1,0,0,0
2,Jonathan Heasley,Kansas City Royals,Cleveland Guardians,0,1.0,1,0,0,0,0,0
3,Nick Wittgren,Kansas City Royals,Cleveland Guardians,0,1.0,0,0,0,0,0,0
4,Aaron Civale,Cleveland Guardians,Kansas City Royals,1,8.0,5,1,1,2,5,0
5,Emmanuel Clase,Cleveland Guardians,Kansas City Royals,1,1.0,0,0,0,0,0,0
0,George Kirby,Seattle Mariners,Minnesota Twins,0,4.0,7,5,5,1,9,1
1,Gabe Speier,Seattle Mariners,Minnesota Twins,0,1.0,0,0,0,0,3,0
2,Isaiah Campbell,Seattle Mariners,Minnesota Twins,0,1.0,0,1,1,2,2,0
3,Tayler Saucedo,Seattle Mariners,Minnesota Twins,0,1.0,0,0,0,1,1,0
4,Matt Brash,Seattle Mariners,Minnesota Twins,0,1.0,0,0,0,1,3,0
5,Paul Sewald,Seattle Mariners,Minnesota Twins,0,1.0,1,1,1,0,0,1
6,Pablo López,Minnesota Twins,Seattle Mariners,1,7.0,6,2,2,1,8,2
7,Jovani Moran,Minnesota Twins,Seattle Mariners,1,0.0,1,3,3,2,0,0
8,Emilio Pagán,Minnesota Twins,Seattle Mariners,1,1.0,1,1,1,0,1,1
9,Oliver Ortega,Minnesota Twins,Seattle Mariners,1,1.0,2,3,3,1,2,0
0,Kyle Hendricks,Chicago Cubs,Chicago White Sox,0,6.1,4,3,3,1,4,0
1,Mark Leiter Jr.,Chicago Cubs,Chicago White Sox,0,1.1,0,0,0,0,1,0
2,Michael Fulmer,Chicago Cubs,Chicago White Sox,0,0.1,1,0,0,1,1,0
3,Adbert Alzolay,Chicago Cubs,Chicago White Sox,0,1.0,0,0,0,0,3,0
4,Michael Kopech,Chicago White Sox,Chicago Cubs,1,5.0,9,5,4,1,5,3
5,Jesse Scholtens,Chicago White Sox,Chicago Cubs,1,2.0,3,2,2,0,3,1
6,Tanner Banks,Chicago White Sox,Chicago Cubs,1,2.0,1,0,0,0,1,0
0,Yerry Rodríguez,Texas Rangers,Houston Astros,0,2.0,2,2,2,1,3,0
1,Cody Bradford,Texas Rangers,Houston Astros,0,5.0,6,2,2,0,3,2
2,Spencer Howard,Texas Rangers,Houston Astros,0,1.0,0,0,0,0,0,0
3,J.P. France,Houston Astros,Texas Rangers,1,7.0,5,1,0,2,3,0
4,Hector Neris,Houston Astros,Texas Rangers,1,1.0,2,0,0,1,1,0
5,Ryan Pressly,Houston Astros,Texas Rangers,1,1.0,2,2,2,0,0,1
0,Andrew Abbott,Cincinnati Reds,Milwaukee Brewers,0,6.0,7,0,0,1,9,0
1,Ian Gibaut,Cincinnati Reds,Milwaukee Brewers,0,1.0,0,0,0,1,0,0
2,Lucas Sims,Cincinnati Reds,Milwaukee Brewers,0,1.0,0,0,0,1,1,0
3,Daniel Duarte,Cincinnati Reds,Milwaukee Brewers,0,0.2,2,3,3,1,0,1
4,Alexis Díaz,Cincinnati Reds,Milwaukee Brewers,0,0.1,1,0,0,0,0,0
5,Corbin Burnes,Milwaukee Brewers,Cincinnati Reds,1,6.0,3,2,2,1,6,0
6,Abner Uribe,Milwaukee Brewers,Cincinnati Reds,1,1.0,0,0,0,2,1,0
7,Bryse Wilson,Milwaukee Brewers,Cincinnati Reds,1,2.0,3,2,2,0,1,1
0,Steven Matz,St. Louis Cardinals,Arizona Diamondbacks,0,6.0,5,0,0,1,6,0
1,JoJo Romero,St. Louis Cardinals,Arizona Diamondbacks,0,1.0,2,2,2,0,0,0
2,Chris Stratton,St. Louis Cardinals,Arizona Diamondbacks,0,1.0,1,1,1,1,2,0
3,Merrill Kelly,Arizona Diamondbacks,St. Louis Cardinals,1,6.0,4,1,1,2,5,0
4,Luis Frías,Arizona Diamondbacks,St. Louis Cardinals,1,1.0,0,0,0,0,0,0
5,Miguel Castro,Arizona Diamondbacks,St. Louis Cardinals,1,0.2,0,0,0,2,2,0
6,Kyle Nelson,Arizona Diamondbacks,St. Louis Cardinals,1,0.1,0,0,0,0,0,0
7,Kevin Ginkel,Arizona Diamondbacks,St. Louis Cardinals,1,1.0,1,0,0,0,0,0
0,Rich Hill,Pittsburgh Pirates,San Diego Padres,0,4.1,7,2,2,2,3,1
1,Yerry De Los Santos,Pittsburgh Pirates,San Diego Padres,0,2.0,1,0,0,0,2,0
2,Angel Perdomo,Pittsburgh Pirates,San Diego Padres,0,0.1,1,1,1,0,0,1
3,Dauri Moreta,Pittsburgh Pirates,San Diego Padres,0,1.1,2,2,2,0,2,1
4,Blake Snell,San Diego Padres,Pittsburgh Pirates,1,6.0,2,1,1,5,4,0
5,Steven Wilson,San Diego Padres,Pittsburgh Pirates,1,1.0,1,0,0,1,1,0
6,Robert Suarez,San Diego Padres,Pittsburgh Pirates,1,1.0,0,0,0,0,0,0
7,Josh Hader,San Diego Padres,Pittsburgh Pirates,1,1.0,0,0,0,1,3,0
0,Tayler Scott,Oakland Athletics,San Francisco Giants,0,1.0,1,0,0,0,2,0
1,Ken Waldichuk,Oakland Athletics,San Francisco Giants,0,4.2,1,1,0,2,6,0
2,Austin Pruitt,Oakland Athletics,San Francisco Giants,0,1.1,0,0,0,0,1,0
3,Lucas Erceg,Oakland Athletics,San Francisco Giants,0,0.2,1,1,1,1,1,0
4,Sam Moll,Oakland Athletics,San Francisco Giants,0,0.1,1,0,0,1,0,0
5,Alex Cobb,San Francisco Giants,Oakland Athletics,1,6.0,3,0,0,1,9,0
6,Tyler Rogers,San Francisco Giants,Oakland Athletics,1,2.0,2,1,1,0,2,0
7,Camilo Doval,San Francisco Giants,Oakland Athletics,1,1.0,0,0,0,0,3,0
0,Chris Bassitt,Toronto Blue Jays,Los Angeles Dodgers,0,5.0,4,2,2,4,6,1
1,Génesis Cabrera,Toronto Blue Jays,Los Angeles Dodgers,0,2.0,1,0,0,0,3,0
2,Tim Mayza,Toronto Blue Jays,Los Angeles Dodgers,0,1.0,1,1,1,0,1,1
3,Erik Swanson,Toronto Blue Jays,Los Angeles Dodgers,0,1.0,5,4,4,1,1,0
4,Mitch White,Toronto Blue Jays,Los Angeles Dodgers,0,0.1,1,1,0,0,0,0
5,Julio Urías,Los Angeles Dodgers,Toronto Blue Jays,1,6.0,8,3,3,2,5,1
6,Yency Almonte,Los Angeles Dodgers,Toronto Blue Jays,1,1.0,0,0,0,0,2,0
7,Caleb Ferguson,Los Angeles Dodgers,Toronto Blue Jays,1,1.0,1,1,1,2,2,0
8,Justin Bruihl,Los Angeles Dodgers,Toronto Blue Jays,1,1.0,2,3,3,3,0,0
9,Brusdar Graterol,Los Angeles Dodgers,Toronto Blue Jays,1,1.0,1,0,0,0,1,0
