,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,0,Carlos Carrasco,New York Mets,Milwaukee Brewers,0,4.0,4,5,5,4,4,1
1,1,Tommy Hunter,New York Mets,Milwaukee Brewers,0,2.0,5,5,5,2,1,1
2,2,Dennis Santana,New York Mets,Milwaukee Brewers,0,1.0,0,0,0,2,1,0
3,3,Luis Guillorme,New York Mets,Milwaukee Brewers,0,1.0,1,0,0,0,0,0
4,4,Freddy Peralta,Milwaukee Brewers,New York Mets,1,6.0,2,0,0,3,7,0
5,5,Bryse Wilson,Milwaukee Brewers,New York Mets,1,3.0,1,0,0,3,2,0
6,0,Anthony DeSclafani,San Francisco Giants,Chicago White Sox,0,6.0,3,0,0,0,4,0
7,1,Sean Manaea,San Francisco Giants,Chicago White Sox,0,2.0,2,3,3,2,1,1
8,2,Tyler Rogers,San Francisco Giants,Chicago White Sox,0,1.0,0,0,0,0,0,0
9,3,Michael Kopech,Chicago White Sox,San Francisco Giants,1,4.2,8,7,7,3,5,5
10,4,Jake Diekman,Chicago White Sox,San Francisco Giants,1,2.0,0,0,0,2,3,0
11,5,Jimmy Lambert,Chicago White Sox,San Francisco Giants,1,1.1,1,0,0,1,0,0
12,6,José Ruiz,Chicago White Sox,San Francisco Giants,1,0.1,3,5,5,2,0,2
13,7,Hanser Alberto,Chicago White Sox,San Francisco Giants,1,0.2,2,0,0,0,1,0
14,0,Drew Smyly,Chicago Cubs,Cincinnati Reds,0,4.2,9,7,6,2,3,1
15,1,Keegan Thompson,Chicago Cubs,Cincinnati Reds,0,3.1,1,0,0,0,3,0
16,2,Connor Overton,Cincinnati Reds,Chicago Cubs,1,4.0,8,5,5,1,5,1
17,3,Ian Gibaut,Cincinnati Reds,Chicago Cubs,1,0.2,0,1,1,0,0,0
18,4,Alex Young,Cincinnati Reds,Chicago Cubs,1,0.1,1,0,0,0,1,0
19,5,Fernando Cruz,Cincinnati Reds,Chicago Cubs,1,1.1,1,0,0,1,0,0
20,6,Reiver Sanmartin,Cincinnati Reds,Chicago Cubs,1,0.2,0,0,0,1,2,0
21,7,Buck Farmer,Cincinnati Reds,Chicago Cubs,1,1.0,0,0,0,0,0,0
22,8,Derek Law,Cincinnati Reds,Chicago Cubs,1,1.0,2,0,0,0,0,0
23,0,Tyler Mahle,Minnesota Twins,Miami Marlins,0,5.0,5,1,1,1,7,0
24,1,Jorge Alcala,Minnesota Twins,Miami Marlins,0,2.0,2,0,0,0,3,0
25,2,Cole Sands,Minnesota Twins,Miami Marlins,0,2.0,5,0,0,0,1,0
26,3,Johnny Cueto,Miami Marlins,Minnesota Twins,1,1.0,3,4,4,1,0,2
27,4,Jeff Lindgren,Miami Marlins,Minnesota Twins,1,5.0,4,4,4,3,0,0
28,5,Andrew Nardi,Miami Marlins,Minnesota Twins,1,1.0,2,2,2,0,1,1
