,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,0,Edward Cabrera,Miami Marlins,Chicago Cubs,0,5.0,5,3,3,1,8,1
1,1,Steven Okert,Miami Marlins,Chicago Cubs,0,1.0,0,0,0,0,3,0
2,2,Matt Barnes,Miami Marlins,Chicago Cubs,0,1.0,1,0,0,0,2,0
3,3,Tanner Scott,Miami Marlins,Chicago Cubs,0,1.0,2,1,1,1,2,0
4,4,Justin Steele,Chicago Cubs,Miami Marlins,1,7.0,6,1,1,0,4,0
5,5,Michael Fulmer,Chicago Cubs,Miami Marlins,1,1.0,1,0,0,0,0,0
6,6,Mark Leiter Jr.,Chicago Cubs,Miami Marlins,1,1.0,1,0,0,0,1,0
7,0,Chris Bassitt,Toronto Blue Jays,Pittsburgh Pirates,0,7.0,4,0,0,4,5,0
8,1,Erik Swanson,Toronto Blue Jays,Pittsburgh Pirates,0,1.0,0,0,0,0,1,0
9,2,Jordan Romano,Toronto Blue Jays,Pittsburgh Pirates,0,1.0,0,0,0,0,1,0
10,3,Rich Hill,Pittsburgh Pirates,Toronto Blue Jays,1,5.1,8,4,4,2,5,1
11,4,Dauri Moreta,Pittsburgh Pirates,Toronto Blue Jays,1,1.2,0,0,0,0,3,0
12,5,Chase De Jong,Pittsburgh Pirates,Toronto Blue Jays,1,1.0,0,0,0,2,0,0
13,6,David Bednar,Pittsburgh Pirates,Toronto Blue Jays,1,1.0,0,0,0,0,2,0
14,0,Lance Lynn,Chicago White Sox,Cincinnati Reds,0,6.2,8,4,4,0,8,1
15,1,Joe Kelly,Chicago White Sox,Cincinnati Reds,0,1.1,0,0,0,0,3,0
16,2,Reynaldo López,Chicago White Sox,Cincinnati Reds,0,1.0,0,0,0,1,1,0
17,3,Hunter Greene,Cincinnati Reds,Chicago White Sox,1,5.2,7,5,5,1,7,2
18,4,Lucas Sims,Cincinnati Reds,Chicago White Sox,1,1.1,0,0,0,1,1,0
19,5,Buck Farmer,Cincinnati Reds,Chicago White Sox,1,2.0,0,0,0,0,2,0
20,0,Jhony Brito,New York Yankees,Tampa Bay Rays,0,4.0,6,4,4,1,2,2
21,1,Albert Abreu,New York Yankees,Tampa Bay Rays,0,1.1,0,0,0,0,1,0
22,2,Ian Hamilton,New York Yankees,Tampa Bay Rays,0,0.2,0,0,0,0,1,0
