,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,0,Michael Lorenzen,Detroit Tigers,Cleveland Guardians,0,7.0,5,1,1,0,3,0
1,1,José Cisnero,Detroit Tigers,Cleveland Guardians,0,0.2,2,1,1,1,1,0
2,2,Tyler Alexander,Detroit Tigers,Cleveland Guardians,0,0.1,0,0,0,0,0,0
3,3,Shane Bieber,Cleveland Guardians,Detroit Tigers,1,6.0,7,0,0,1,9,0
4,4,James Karinchak,Cleveland Guardians,Detroit Tigers,1,0.2,0,0,0,2,2,0
5,5,Sam Hentges,Cleveland Guardians,Detroit Tigers,1,0.2,1,0,0,0,1,0
6,6,Trevor Stephan,Cleveland Guardians,Detroit Tigers,1,0.2,0,0,0,0,0,0
7,7,Emmanuel Clase,Cleveland Guardians,Detroit Tigers,1,1.0,1,0,0,0,0,0
8,0,Zach Eflin,Tampa Bay Rays,Baltimore Orioles,0,6.0,7,4,4,1,4,1
9,1,Chase Anderson,Tampa Bay Rays,Baltimore Orioles,0,2.0,0,0,0,1,0,0
10,2,Grayson Rodriguez,Baltimore Orioles,Tampa Bay Rays,1,5.2,7,2,2,2,4,2
11,3,Mike Baumann,Baltimore Orioles,Tampa Bay Rays,1,0.1,0,0,0,2,0,0
12,4,Yennier Cano,Baltimore Orioles,Tampa Bay Rays,1,1.2,1,0,0,0,2,0
13,5,Félix Bautista,Baltimore Orioles,Tampa Bay Rays,1,1.1,0,0,0,3,1,0
14,0,Connor Seabold,Colorado Rockies,Pittsburgh Pirates,0,5.0,3,1,1,3,3,0
15,1,Brent Suter,Colorado Rockies,Pittsburgh Pirates,0,1.0,0,0,0,1,2,0
16,2,Jake Bird,Colorado Rockies,Pittsburgh Pirates,0,1.0,1,0,0,0,3,0
17,3,Nick Mears,Colorado Rockies,Pittsburgh Pirates,0,2.0,0,0,0,2,3,0
18,4,Luis Ortiz,Pittsburgh Pirates,Colorado Rockies,1,5.0,7,5,2,1,1,1
19,5,Jose Hernandez,Pittsburgh Pirates,Colorado Rockies,1,1.0,0,1,1,1,1,0
20,6,Duane Underwood Jr.,Pittsburgh Pirates,Colorado Rockies,1,1.0,4,4,4,1,0,1
21,7,Yohan Ramirez,Pittsburgh Pirates,Colorado Rockies,1,1.0,0,0,0,0,2,0
22,8,Robert Stephenson,Pittsburgh Pirates,Colorado Rockies,1,1.0,0,0,0,1,0,0
23,0,David Peterson,New York Mets,Cincinnati Reds,0,3.1,7,4,4,2,4,0
24,1,Stephen Nogosek,New York Mets,Cincinnati Reds,0,1.2,3,3,3,1,2,0
25,2,Jeff Brigham,New York Mets,Cincinnati Reds,0,1.0,0,0,0,1,2,0
26,3,Adam Ottavino,New York Mets,Cincinnati Reds,0,1.0,0,0,0,0,0,0
27,4,Drew Smith,New York Mets,Cincinnati Reds,0,1.0,0,0,0,0,1,0
28,5,Luke Weaver,Cincinnati Reds,New York Mets,1,6.0,4,4,4,1,2,3
29,6,Derek Law,Cincinnati Reds,New York Mets,1,1.0,1,0,0,1,0,0
30,7,Alex Young,Cincinnati Reds,New York Mets,1,0.1,1,2,2,0,0,1
31,8,Lucas Sims,Cincinnati Reds,New York Mets,1,0.1,1,0,0,1,0,0
32,9,Alexis Díaz,Cincinnati Reds,New York Mets,1,1.1,0,0,0,1,3,0
33,0,Alek Manoah,Toronto Blue Jays,Philadelphia Phillies,0,4.2,4,3,3,4,1,1
34,1,Tim Mayza,Toronto Blue Jays,Philadelphia Phillies,0,0.2,1,1,1,0,0,0
35,2,Nate Pearson,Toronto Blue Jays,Philadelphia Phillies,0,0.1,2,1,1,1,0,0
36,3,Trevor Richards,Toronto Blue Jays,Philadelphia Phillies,0,1.1,1,3,3,2,3,0
37,4,Erik Swanson,Toronto Blue Jays,Philadelphia Phillies,0,1.0,1,0,0,0,2,0
38,5,Aaron Nola,Philadelphia Phillies,Toronto Blue Jays,1,6.0,5,2,2,2,6,1
39,6,Seranthony Domínguez,Philadelphia Phillies,Toronto Blue Jays,1,0.1,2,2,0,0,1,0
40,7,Gregory Soto,Philadelphia Phillies,Toronto Blue Jays,1,0.2,0,0,0,0,1,0
41,8,Connor Brogdon,Philadelphia Phillies,Toronto Blue Jays,1,1.0,0,0,0,0,0,0
42,9,Craig Kimbrel,Philadelphia Phillies,Toronto Blue Jays,1,1.0,0,0,0,0,2,0
43,0,Drew Rucinski,Oakland Athletics,New York Yankees,0,5.0,6,7,5,3,2,1
44,1,Spencer Patton,Oakland Athletics,New York Yankees,0,3.0,4,3,3,1,0,1
45,2,Clarke Schmidt,New York Yankees,Oakland Athletics,1,6.0,5,2,2,2,7,1
46,3,Albert Abreu,New York Yankees,Oakland Athletics,1,0.2,1,1,1,1,1,1
47,4,Wandy Peralta,New York Yankees,Oakland Athletics,1,0.1,1,0,0,1,0,0
48,5,Greg Weissert,New York Yankees,Oakland Athletics,1,1.0,3,2,2,1,2,1
49,6,Clay Holmes,New York Yankees,Oakland Athletics,1,1.0,0,0,0,1,3,0
50,0,Nick Pivetta,Boston Red Sox,Atlanta Braves,0,4.0,8,7,7,3,2,1
51,1,Brennan Bernardino,Boston Red Sox,Atlanta Braves,0,1.0,2,1,1,1,1,0
52,2,Ryan Brasier,Boston Red Sox,Atlanta Braves,0,1.0,1,0,0,0,1,0
53,3,Zack Littell,Boston Red Sox,Atlanta Braves,0,2.0,1,1,1,1,2,0
54,4,Charlie Morton,Atlanta Braves,Boston Red Sox,1,6.0,5,2,2,2,7,1
55,5,Kirby Yates,Atlanta Braves,Boston Red Sox,1,1.0,0,0,0,1,2,0
56,6,A.J. Minter,Atlanta Braves,Boston Red Sox,1,1.0,2,1,1,1,1,0
57,7,Danny Young,Atlanta Braves,Boston Red Sox,1,1.0,1,0,0,0,2,0
58,0,Jack Flaherty,St. Louis Cardinals,Chicago Cubs,0,5.0,7,3,3,5,3,1
59,1,Andre Pallante,St. Louis Cardinals,Chicago Cubs,0,1.2,1,1,1,1,1,1
60,2,Chris Stratton,St. Louis Cardinals,Chicago Cubs,0,1.1,1,0,0,1,2,0
61,3,Giovanny Gallegos,St. Louis Cardinals,Chicago Cubs,0,1.0,0,0,0,0,0,0
62,4,Jameson Taillon,Chicago Cubs,St. Louis Cardinals,1,2.2,5,4,4,2,5,2
63,5,Julian Merryweather,Chicago Cubs,St. Louis Cardinals,1,0.1,0,0,0,1,0,0
64,6,Javier Assad,Chicago Cubs,St. Louis Cardinals,1,5.1,4,2,2,2,1,1
65,7,Michael Rucker,Chicago Cubs,St. Louis Cardinals,1,0.2,0,0,0,0,1,0
66,0,Lucas Giolito,Chicago White Sox,Kansas City Royals,0,6.0,5,2,2,2,9,1
67,1,Joe Kelly,Chicago White Sox,Kansas City Royals,0,1.0,0,0,0,0,1,0
68,2,Reynaldo López,Chicago White Sox,Kansas City Royals,0,1.0,0,0,0,0,1,0
69,3,Kendall Graveman,Chicago White Sox,Kansas City Royals,0,1.0,0,0,0,0,0,0
70,4,Jordan Lyles,Kansas City Royals,Chicago White Sox,1,9.0,6,4,4,0,6,2
71,0,Noah Syndergaard,Los Angeles Dodgers,Milwaukee Brewers,0,1.0,1,0,0,1,0,0
72,1,Phil Bickford,Los Angeles Dodgers,Milwaukee Brewers,0,1.1,1,0,0,0,1,0
73,2,Justin Bruihl,Los Angeles Dodgers,Milwaukee Brewers,0,1.2,0,0,0,0,2,0
74,3,Yency Almonte,Los Angeles Dodgers,Milwaukee Brewers,0,1.0,0,0,0,0,0,0
75,4,Victor González,Los Angeles Dodgers,Milwaukee Brewers,0,1.0,0,0,0,0,1,0
76,5,Shelby Miller,Los Angeles Dodgers,Milwaukee Brewers,0,1.2,2,2,2,1,2,2
77,6,Brusdar Graterol,Los Angeles Dodgers,Milwaukee Brewers,0,1.0,1,0,0,1,2,0
78,7,Evan Phillips,Los Angeles Dodgers,Milwaukee Brewers,0,0.1,0,0,0,0,0,0
79,8,Eric Lauer,Milwaukee Brewers,Los Angeles Dodgers,1,3.2,4,4,3,2,4,2
80,9,Bryse Wilson,Milwaukee Brewers,Los Angeles Dodgers,1,2.1,2,2,2,0,2,1
81,10,Gus Varland,Milwaukee Brewers,Los Angeles Dodgers,1,1.1,1,0,0,3,1,0
82,11,Elvis Peguero,Milwaukee Brewers,Los Angeles Dodgers,1,1.2,1,0,0,1,0,0
83,0,Michael Wacha,San Diego Padres,Minnesota Twins,0,6.0,3,1,1,3,4,0
84,1,Luis García,San Diego Padres,Minnesota Twins,0,0.1,2,0,0,0,1,0
85,2,Steven Wilson,San Diego Padres,Minnesota Twins,0,0.2,0,0,0,0,2,0
86,3,Nick Martinez,San Diego Padres,Minnesota Twins,0,1.0,0,0,0,1,2,0
87,4,Tim Hill,San Diego Padres,Minnesota Twins,0,1.0,1,0,0,1,0,0
88,5,Louie Varland,Minnesota Twins,San Diego Padres,1,6.0,5,1,1,2,6,0
89,6,Griffin Jax,Minnesota Twins,San Diego Padres,1,0.2,1,2,1,2,0,0
90,7,Emilio Pagán,Minnesota Twins,San Diego Padres,1,1.1,1,0,0,0,2,0
91,8,Jorge Alcala,Minnesota Twins,San Diego Padres,1,1.0,3,3,3,1,1,1
92,0,Framber Valdez,Houston Astros,Los Angeles Angels,0,8.0,3,1,1,0,12,1
93,1,Ryan Pressly,Houston Astros,Los Angeles Angels,0,1.0,0,0,0,0,2,0
94,2,Shohei Ohtani,Los Angeles Angels,Houston Astros,1,7.0,6,3,3,2,7,1
95,3,Andrew Wantz,Los Angeles Angels,Houston Astros,1,2.0,1,0,0,0,1,0
96,0,Jesús Luzardo,Miami Marlins,Arizona Diamondbacks,0,6.0,7,1,1,2,5,0
97,1,Huascar Brazoban,Miami Marlins,Arizona Diamondbacks,0,1.0,0,0,0,0,2,0
