,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,0,Bailey Falter,Philadelphia Phillies,Chicago White Sox,0,7.0,3,3,3,3,3,1
1,1,Luis Ortiz,Philadelphia Phillies,Chicago White Sox,0,1.0,0,0,0,0,1,0
2,2,Lucas Giolito,Chicago White Sox,Philadelphia Phillies,1,6.0,0,0,0,1,7,0
3,3,Kendall Graveman,Chicago White Sox,Philadelphia Phillies,1,1.0,0,0,0,0,1,0
4,4,Aaron Bummer,Chicago White Sox,Philadelphia Phillies,1,0.2,1,0,0,0,1,0
5,5,Reynaldo López,Chicago White Sox,Philadelphia Phillies,1,1.1,0,0,0,0,3,0
6,0,Peyton Battenfield,Cleveland Guardians,Detroit Tigers,0,6.0,3,1,1,3,5,1
7,1,Xzavion Curry,Cleveland Guardians,Detroit Tigers,0,2.0,2,0,0,0,3,0
8,2,Eduardo Rodriguez,Detroit Tigers,Cleveland Guardians,1,8.0,4,0,0,0,10,0
9,3,Jason Foley,Detroit Tigers,Cleveland Guardians,1,1.0,0,0,0,0,1,0
10,0,Hunter Gaddis,Cleveland Guardians,Detroit Tigers,0,5.0,8,3,3,1,1,0
11,1,Eli Morgan,Cleveland Guardians,Detroit Tigers,0,1.2,4,0,0,0,2,0
12,2,Nick Sandlin,Cleveland Guardians,Detroit Tigers,0,1.0,1,0,0,0,1,0
13,3,James Karinchak,Cleveland Guardians,Detroit Tigers,0,1.0,1,1,1,0,0,1
14,4,Matthew Boyd,Detroit Tigers,Cleveland Guardians,1,5.0,5,3,3,2,4,1
15,5,Mason Englert,Detroit Tigers,Cleveland Guardians,1,3.0,2,0,0,0,2,0
16,6,Alex Lange,Detroit Tigers,Cleveland Guardians,1,1.0,1,0,0,0,1,0
17,0,Zack Wheeler,Philadelphia Phillies,Chicago White Sox,0,5.0,8,4,4,0,5,0
18,1,Gregory Soto,Philadelphia Phillies,Chicago White Sox,0,1.0,0,0,0,0,2,0
19,2,Craig Kimbrel,Philadelphia Phillies,Chicago White Sox,0,1.0,0,0,0,0,2,0
20,3,Seranthony Domínguez,Philadelphia Phillies,Chicago White Sox,0,1.0,0,0,0,0,2,0
21,4,José Alvarado,Philadelphia Phillies,Chicago White Sox,0,1.0,0,0,0,0,2,0
22,5,Lance Lynn,Chicago White Sox,Philadelphia Phillies,1,5.1,10,5,5,3,7,0
23,6,Jimmy Lambert,Chicago White Sox,Philadelphia Phillies,1,1.2,3,2,2,0,3,1
24,7,Gregory Santos,Chicago White Sox,Philadelphia Phillies,1,1.0,0,0,0,1,1,0
25,8,Jake Diekman,Chicago White Sox,Philadelphia Phillies,1,1.0,1,0,0,1,2,0
26,0,Taj Bradley,Tampa Bay Rays,Cincinnati Reds,0,5.1,3,0,0,1,9,0
27,1,Yonny Chirinos,Tampa Bay Rays,Cincinnati Reds,0,2.2,1,0,0,1,1,0
28,2,Garrett Cleavinger,Tampa Bay Rays,Cincinnati Reds,0,1.0,0,0,0,0,2,0
29,3,Nick Lodolo,Cincinnati Reds,Tampa Bay Rays,1,4.2,12,8,8,1,4,3
30,4,Casey Legumina,Cincinnati Reds,Tampa Bay Rays,1,2.1,2,1,1,0,1,1
31,5,Alexis Díaz,Cincinnati Reds,Tampa Bay Rays,1,1.0,0,0,0,0,3,0
32,6,Luke Maile,Cincinnati Reds,Tampa Bay Rays,1,1.0,3,1,1,0,0,0
33,0,Alex Wood,San Francisco Giants,Miami Marlins,0,2.1,1,1,1,1,3,0
34,1,Jakob Junis,San Francisco Giants,Miami Marlins,0,2.2,6,3,3,0,1,1
35,2,Ross Stripling,San Francisco Giants,Miami Marlins,0,2.1,2,0,0,0,3,0
36,3,Taylor Rogers,San Francisco Giants,Miami Marlins,0,0.2,0,0,0,0,1,0
37,4,Edward Cabrera,Miami Marlins,San Francisco Giants,1,6.0,6,2,2,2,8,1
38,5,Tanner Scott,Miami Marlins,San Francisco Giants,1,1.0,0,0,0,0,1,0
39,6,Dylan Floro,Miami Marlins,San Francisco Giants,1,1.0,0,0,0,0,1,0
40,7,A.J. Puk,Miami Marlins,San Francisco Giants,1,1.0,1,0,0,0,2,0
41,0,José Suarez,Los Angeles Angels,New York Yankees,0,3.1,3,2,2,6,1,0
42,1,Andrew Wantz,Los Angeles Angels,New York Yankees,0,1.2,0,0,0,1,2,0
43,2,Jimmy Herget,Los Angeles Angels,New York Yankees,0,2.0,0,0,0,0,2,0
44,3,Jaime Barria,Los Angeles Angels,New York Yankees,0,1.0,1,0,0,0,1,0
45,4,José Quijada,Los Angeles Angels,New York Yankees,0,1.0,0,0,0,0,2,0
46,5,Clarke Schmidt,New York Yankees,Los Angeles Angels,1,3.2,6,4,4,0,5,1
47,6,Greg Weissert,New York Yankees,Los Angeles Angels,1,0.1,0,0,0,1,0,0
48,7,Ron Marinaccio,New York Yankees,Los Angeles Angels,1,2.0,0,1,0,0,2,0
49,8,Jimmy Cordero,New York Yankees,Los Angeles Angels,1,2.0,1,0,0,0,3,0
50,9,Albert Abreu,New York Yankees,Los Angeles Angels,1,1.0,1,0,0,0,1,0
51,0,Dean Kremer,Baltimore Orioles,Washington Nationals,0,6.2,4,0,0,0,6,0
52,1,Danny Coulombe,Baltimore Orioles,Washington Nationals,0,0.1,0,0,0,0,0,0
53,2,Yennier Cano,Baltimore Orioles,Washington Nationals,0,1.0,0,0,0,0,1,0
54,3,Félix Bautista,Baltimore Orioles,Washington Nationals,0,1.0,1,0,0,0,0,0
55,4,Josiah Gray,Washington Nationals,Baltimore Orioles,1,5.0,4,1,1,4,3,0
56,5,Mason Thompson,Washington Nationals,Baltimore Orioles,1,2.0,0,0,0,0,1,0
57,6,Carl Edwards Jr.,Washington Nationals,Baltimore Orioles,1,1.0,1,0,0,0,1,0
58,7,Erasmo Ramírez,Washington Nationals,Baltimore Orioles,1,1.0,0,0,0,0,2,0
59,0,Sonny Gray,Minnesota Twins,Boston Red Sox,0,5.0,7,1,1,2,7,0
60,1,Jorge López,Minnesota Twins,Boston Red Sox,0,1.0,0,0,0,0,1,0
