,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
64,6,Erik Swanson,Toronto Blue Jays,Houston Astros,1,1.0,0,0,0,0,1,0
65,7,Jordan Romano,Toronto Blue Jays,Houston Astros,1,1.0,0,0,0,0,1,0
66,0,Matt Dermody,Boston Red Sox,Cleveland Guardians,0,4.0,4,3,3,1,1,2
67,1,Corey Kluber,Boston Red Sox,Cleveland Guardians,0,3.1,11,7,7,1,1,2
68,2,Brennan Bernardino,Boston Red Sox,Cleveland Guardians,0,0.2,0,0,0,0,0,0
69,3,Aaron Civale,Cleveland Guardians,Boston Red Sox,1,5.2,4,2,2,2,3,1
70,4,James Karinchak,Cleveland Guardians,Boston Red Sox,1,0.1,0,0,0,1,0,0
71,5,Enyel De Los Santos,Cleveland Guardians,Boston Red Sox,1,1.0,1,0,0,1,2,0
72,6,Xzavion Curry,Cleveland Guardians,Boston Red Sox,1,2.0,3,1,1,0,2,0
73,0,Justin Verlander,New York Mets,Atlanta Braves,0,3.0,7,5,4,4,3,1
74,1,Stephen Nogosek,New York Mets,Atlanta Braves,0,1.1,4,1,1,0,0,1
75,2,Jeff Brigham,New York Mets,Atlanta Braves,0,1.0,1,1,1,0,0,0
76,3,Brooks Raley,New York Mets,Atlanta Braves,0,1.0,2,0,0,0,0,0
77,4,Drew Smith,New York Mets,Atlanta Braves,0,1.0,2,2,2,0,0,1
78,5,David Robertson,New York Mets,Atlanta Braves,0,1.2,2,1,1,0,3,1
79,6,Tommy Hunter,New York Mets,Atlanta Braves,0,0.2,1,3,2,1,0,1
80,7,Spencer Strider,Atlanta Braves,New York Mets,1,4.0,8,8,8,2,8,2
81,8,Michael Tonkin,Atlanta Braves,New York Mets,1,2.0,5,2,2,0,1,1
82,9,Joe Jiménez,Atlanta Braves,New York Mets,1,2.0,0,0,0,1,3,0
83,10,Jesse Chavez,Atlanta Braves,New York Mets,1,1.0,1,0,0,2,2,0
84,11,Raisel Iglesias,Atlanta Braves,New York Mets,1,1.0,0,0,0,0,2,0
85,0,Drew Smyly,Chicago Cubs,Los Angeles Angels,0,6.0,7,3,2,3,4,1
86,1,Julian Merryweather,Chicago Cubs,Los Angeles Angels,0,1.0,0,0,0,2,2,0
87,2,Adbert Alzolay,Chicago Cubs,Los Angeles Angels,0,1.0,1,0,0,0,1,0
88,3,Reid Detmers,Los Angeles Angels,Chicago Cubs,1,5.2,5,1,1,2,8,0
89,4,Chris Devenski,Los Angeles Angels,Chicago Cubs,1,1.1,0,0,0,0,1,0
90,5,José Soriano,Los Angeles Angels,Chicago Cubs,1,1.0,0,0,0,0,2,0
91,6,Carlos Estévez,Los Angeles Angels,Chicago Cubs,1,1.0,0,0,0,0,1,0
