,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,0,Braxton Garrett,Miami Marlins,Atlanta Braves,0,3.0,1,0,0,0,3,0
1,1,Matt Barnes,Miami Marlins,Atlanta Braves,0,1.0,3,4,4,2,1,0
2,2,Steven Okert,Miami Marlins,Atlanta Braves,0,1.0,0,0,0,0,1,0
3,3,Devin Smeltzer,Miami Marlins,Atlanta Braves,0,2.0,1,0,0,1,2,0
4,4,A.J. Puk,Miami Marlins,Atlanta Braves,0,1.0,0,0,0,0,1,0
5,5,Dylan Floro,Miami Marlins,Atlanta Braves,0,1.0,0,0,0,0,2,0
6,6,Kyle Wright,Atlanta Braves,Miami Marlins,1,3.0,2,0,0,1,6,0
7,7,Collin McHugh,Atlanta Braves,Miami Marlins,1,2.0,3,0,0,0,1,0
8,8,Dylan Lee,Atlanta Braves,Miami Marlins,1,1.0,0,0,0,0,2,0
9,9,Kirby Yates,Atlanta Braves,Miami Marlins,1,1.0,0,0,0,1,0,0
10,10,Nick Anderson,Atlanta Braves,Miami Marlins,1,1.0,0,0,0,0,2,0
11,11,A.J. Minter,Atlanta Braves,Miami Marlins,1,0.2,5,5,5,0,2,0
12,12,Jesse Chavez,Atlanta Braves,Miami Marlins,1,0.1,1,0,0,0,1,0
13,0,Julio Urías,Los Angeles Dodgers,Pittsburgh Pirates,0,5.2,7,6,6,2,5,2
14,1,Phil Bickford,Los Angeles Dodgers,Pittsburgh Pirates,0,1.1,1,0,0,0,1,0
15,2,Victor González,Los Angeles Dodgers,Pittsburgh Pirates,0,1.0,0,0,0,0,2,0
16,3,Mitch Keller,Pittsburgh Pirates,Los Angeles Dodgers,1,6.0,5,2,2,1,10,0
17,4,Duane Underwood Jr.,Pittsburgh Pirates,Los Angeles Dodgers,1,1.1,0,0,0,0,1,0
18,5,Jose Hernandez,Pittsburgh Pirates,Los Angeles Dodgers,1,0.2,0,0,0,0,1,0
19,6,David Bednar,Pittsburgh Pirates,Los Angeles Dodgers,1,1.0,0,0,0,0,1,0
20,0,George Kirby,Seattle Mariners,Philadelphia Phillies,0,8.0,4,1,1,1,7,0
21,1,Matt Strahm,Philadelphia Phillies,Seattle Mariners,1,5.1,2,0,0,0,5,0
22,2,Seranthony Domínguez,Philadelphia Phillies,Seattle Mariners,1,0.2,0,0,0,0,0,0
23,3,Connor Brogdon,Philadelphia Phillies,Seattle Mariners,1,0.2,1,0,0,0,1,0
24,4,Gregory Soto,Philadelphia Phillies,Seattle Mariners,1,1.1,0,0,0,2,1,0
25,5,Craig Kimbrel,Philadelphia Phillies,Seattle Mariners,1,1.0,0,0,0,0,2,0
26,0,Seth Lugo,San Diego Padres,Chicago Cubs,0,5.0,7,4,4,0,3,2
27,1,Brent Honeywell Jr.,San Diego Padres,Chicago Cubs,0,1.0,0,0,0,0,1,0
28,2,Tim Hill,San Diego Padres,Chicago Cubs,0,1.0,1,1,1,0,1,1
29,3,Luis García,San Diego Padres,Chicago Cubs,0,1.0,1,0,0,0,1,0
30,4,Hayden Wesneski,Chicago Cubs,San Diego Padres,1,5.0,4,1,1,1,3,1
31,5,Michael Fulmer,Chicago Cubs,San Diego Padres,1,1.0,0,0,0,1,2,0
32,6,Mark Leiter Jr.,Chicago Cubs,San Diego Padres,1,0.2,1,0,0,1,0,0
33,7,Keegan Thompson,Chicago Cubs,San Diego Padres,1,1.1,1,1,1,1,0,0
34,8,Brad Boxberger,Chicago Cubs,San Diego Padres,1,1.0,0,0,0,1,0,0
35,0,Miles Mikolas,St. Louis Cardinals,San Francisco Giants,0,6.1,4,0,0,2,6,0
36,1,Génesis Cabrera,St. Louis Cardinals,San Francisco Giants,0,1.2,2,0,0,1,2,0
37,2,Drew VerHagen,St. Louis Cardinals,San Francisco Giants,0,1.0,0,0,0,0,2,0
38,3,Logan Webb,San Francisco Giants,St. Louis Cardinals,1,6.2,7,2,2,1,7,1
39,4,John Brebbia,San Francisco Giants,St. Louis Cardinals,1,1.0,2,2,2,0,0,0
40,5,Tristan Beck,San Francisco Giants,St. Louis Cardinals,1,1.1,3,2,2,1,2,1
41,0,JP Sears,Oakland Athletics,Los Angeles Angels,0,4.1,6,6,6,2,4,1
42,1,Chad Smith,Oakland Athletics,Los Angeles Angels,0,0.0,1,1,1,2,0,0
43,2,Domingo Acevedo,Oakland Athletics,Los Angeles Angels,0,1.2,2,1,1,0,2,0
44,3,Sam Moll,Oakland Athletics,Los Angeles Angels,0,1.0,0,0,0,1,0,0
45,4,Jeurys Familia,Oakland Athletics,Los Angeles Angels,0,0.1,1,0,0,1,1,0
46,5,Richard Lovelady,Oakland Athletics,Los Angeles Angels,0,0.2,0,0,0,0,1,0
47,6,Shohei Ohtani,Los Angeles Angels,Oakland Athletics,1,6.0,3,5,5,2,8,2
48,7,Matt Moore,Los Angeles Angels,Oakland Athletics,1,1.0,0,0,0,1,1,0
49,8,José Quijada,Los Angeles Angels,Oakland Athletics,1,0.1,3,2,1,0,0,0
50,9,Aaron Loup,Los Angeles Angels,Oakland Athletics,1,0.2,0,0,0,0,0,0
