,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,Cole Irvin,Baltimore Orioles,Chicago Cubs,0,4.0,5,3,3,1,4,3
1,Mike Baumann,Baltimore Orioles,Chicago Cubs,0,1.0,1,2,2,2,0,0
2,Cionel Pérez,Baltimore Orioles,Chicago Cubs,0,0.1,1,2,2,1,0,0
3,Reed Garrett,Baltimore Orioles,Chicago Cubs,0,1.2,5,3,3,1,0,0
4,Keegan Akin,Baltimore Orioles,Chicago Cubs,0,1.0,0,0,0,0,0,0
5,Kyle Hendricks,Chicago Cubs,Baltimore Orioles,1,5.0,5,2,2,0,1,0
6,Michael Fulmer,Chicago Cubs,Baltimore Orioles,1,1.0,1,0,0,0,2,0
7,Anthony Kay,Chicago Cubs,Baltimore Orioles,1,1.0,0,0,0,0,2,0
8,Javier Assad,Chicago Cubs,Baltimore Orioles,1,2.0,3,1,1,0,2,0
0,Sandy Alcantara,Miami Marlins,Washington Nationals,0,5.1,10,5,5,0,1,1
1,Andrew Nardi,Miami Marlins,Washington Nationals,0,1.2,1,0,0,0,3,0
2,Tanner Scott,Miami Marlins,Washington Nationals,0,1.0,0,0,0,0,2,0
3,A.J. Puk,Miami Marlins,Washington Nationals,0,1.0,1,0,0,0,1,0
4,Trevor Williams,Washington Nationals,Miami Marlins,1,4.1,7,5,5,3,2,1
5,Jordan Weems,Washington Nationals,Miami Marlins,1,1.2,0,0,0,0,2,0
6,Mason Thompson,Washington Nationals,Miami Marlins,1,1.0,1,0,0,0,1,0
7,Carl Edwards Jr.,Washington Nationals,Miami Marlins,1,1.0,2,1,1,1,1,0
8,Chad Kuhl,Washington Nationals,Miami Marlins,1,1.0,1,0,0,0,0,0
0,Domingo Germán,New York Yankees,Boston Red Sox,0,2.0,7,7,7,2,1,1
1,Matt Krook,New York Yankees,Boston Red Sox,0,1.2,4,5,5,1,0,1
2,Albert Abreu,New York Yankees,Boston Red Sox,0,1.2,3,2,0,0,2,0
3,Nick Ramirez,New York Yankees,Boston Red Sox,0,1.2,1,0,0,0,2,0
4,Isiah Kiner-Falefa,New York Yankees,Boston Red Sox,0,1.0,2,1,1,0,0,0
5,Tanner Houck,Boston Red Sox,New York Yankees,1,4.0,4,1,1,1,2,0
6,Joe Jacques,Boston Red Sox,New York Yankees,1,2.0,3,3,1,0,2,0
7,Corey Kluber,Boston Red Sox,New York Yankees,1,2.0,3,1,1,0,1,1
8,Brennan Bernardino,Boston Red Sox,New York Yankees,1,1.0,0,0,0,1,0,0
0,Miles Mikolas,St. Louis Cardinals,New York Mets,0,6.0,8,6,6,1,1,1
1,Génesis Cabrera,St. Louis Cardinals,New York Mets,0,1.0,0,0,0,0,0,0
2,Drew VerHagen,St. Louis Cardinals,New York Mets,0,1.0,0,0,0,0,2,0
3,Tylor Megill,New York Mets,St. Louis Cardinals,1,6.0,4,1,1,0,7,1
4,Dominic Leone,New York Mets,St. Louis Cardinals,1,1.0,1,0,0,0,1,0
5,Josh Walker,New York Mets,St. Louis Cardinals,1,2.0,0,0,0,0,3,0
0,Dinelson Lamet,Colorado Rockies,Atlanta Braves,0,4.0,5,8,8,5,5,3
1,Peter Lambert,Colorado Rockies,Atlanta Braves,0,2.0,0,0,0,1,0,0
2,Jake Bird,Colorado Rockies,Atlanta Braves,0,2.0,2,0,0,0,1,0
3,Jared Shuster,Atlanta Braves,Colorado Rockies,1,5.2,5,1,1,3,2,0
4,Kirby Yates,Atlanta Braves,Colorado Rockies,1,1.1,1,0,0,0,3,0
5,Ben Heller,Atlanta Braves,Colorado Rockies,1,2.0,1,0,0,1,5,0
0,Kevin Gausman,Toronto Blue Jays,Texas Rangers,0,6.0,4,1,1,2,4,1
1,Erik Swanson,Toronto Blue Jays,Texas Rangers,0,1.0,1,0,0,0,1,0
2,Tim Mayza,Toronto Blue Jays,Texas Rangers,0,0.2,1,0,0,1,0,0
3,Jordan Romano,Toronto Blue Jays,Texas Rangers,0,1.1,0,0,0,0,3,0
4,Martín Pérez,Texas Rangers,Toronto Blue Jays,1,6.0,3,2,2,2,3,1
5,Joe Barlow,Texas Rangers,Toronto Blue Jays,1,1.0,0,0,0,0,3,0
6,Grant Anderson,Texas Rangers,Toronto Blue Jays,1,1.0,0,0,0,0,0,0
7,José Leclerc,Texas Rangers,Toronto Blue Jays,1,1.0,0,0,0,0,1,0
0,Andrew Abbott,Cincinnati Reds,Houston Astros,0,6.0,4,0,0,2,2,0
1,Buck Farmer,Cincinnati Reds,Houston Astros,0,1.0,1,0,0,0,2,0
2,Lucas Sims,Cincinnati Reds,Houston Astros,0,1.0,0,0,0,0,0,0
3,Alexis Díaz,Cincinnati Reds,Houston Astros,0,1.0,1,1,1,1,0,0
4,J.P. France,Houston Astros,Cincinnati Reds,1,6.2,4,2,2,1,3,1
5,Seth Martinez,Houston Astros,Cincinnati Reds,1,1.1,0,0,0,0,1,0
6,Rafael Montero,Houston Astros,Cincinnati Reds,1,1.0,1,0,0,0,1,0
0,Patrick Sandoval,Los Angeles Angels,Kansas City Royals,0,7.0,4,0,0,4,6,0
1,Sam Bachman,Los Angeles Angels,Kansas City Royals,0,2.0,0,0,0,0,2,0
2,Brady Singer,Kansas City Royals,Los Angeles Angels,1,5.1,8,2,2,2,5,0
3,Carlos Hernández,Kansas City Royals,Los Angeles Angels,1,1.1,1,1,1,1,2,0
4,Jose Cuas,Kansas City Royals,Los Angeles Angels,1,0.1,0,0,0,1,0,0
5,Austin Cox,Kansas City Royals,Los Angeles Angels,1,2.0,0,0,0,1,3,0
0,Rich Hill,Pittsburgh Pirates,Milwaukee Brewers,0,5.0,3,4,3,6,5,0
1,Carmen Mlodzinski,Pittsburgh Pirates,Milwaukee Brewers,0,1.1,1,1,1,1,2,1
2,Dauri Moreta,Pittsburgh Pirates,Milwaukee Brewers,0,1.2,1,0,0,0,2,0
3,Julio Teheran,Milwaukee Brewers,Pittsburgh Pirates,1,6.0,1,2,2,1,4,1
4,Elvis Peguero,Milwaukee Brewers,Pittsburgh Pirates,1,1.0,2,2,2,1,1,0
5,Joel Payamps,Milwaukee Brewers,Pittsburgh Pirates,1,1.0,0,0,0,1,0,0
6,Devin Williams,Milwaukee Brewers,Pittsburgh Pirates,1,1.0,1,0,0,2,2,0
0,Will Vest,Detroit Tigers,Minnesota Twins,0,1.0,0,0,0,0,2,0
