,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,0,Edward Cabrera,Miami Marlins,New York Mets,0,2.2,0,2,2,7,4,0
1,1,Huascar Brazoban,Miami Marlins,New York Mets,0,1.0,3,1,1,1,1,0
2,2,Andrew Nardi,Miami Marlins,New York Mets,0,1.1,0,0,0,0,2,0
3,3,Matt Barnes,Miami Marlins,New York Mets,0,1.0,1,1,1,1,2,1
4,4,Tanner Scott,Miami Marlins,New York Mets,0,1.0,0,2,2,2,0,0
5,5,Daniel Castano,Miami Marlins,New York Mets,0,1.0,2,3,3,1,2,2
6,6,Tylor Megill,New York Mets,Miami Marlins,1,6.0,3,0,0,2,3,0
7,7,Adam Ottavino,New York Mets,Miami Marlins,1,1.0,0,0,0,0,2,0
8,8,Dennis Santana,New York Mets,Miami Marlins,1,0.2,1,3,3,2,1,1
9,9,Brooks Raley,New York Mets,Miami Marlins,1,0.1,1,0,0,0,0,0
10,10,Denyi Reyes,New York Mets,Miami Marlins,1,1.0,1,0,0,0,1,0
11,0,Nathan Eovaldi,Texas Rangers,Chicago Cubs,0,5.2,5,2,2,1,6,0
12,1,Cole Ragans,Texas Rangers,Chicago Cubs,0,1.1,1,0,0,1,3,0
13,2,Ian Kennedy,Texas Rangers,Chicago Cubs,0,1.0,0,0,0,0,0,0
14,3,Marcus Stroman,Chicago Cubs,Texas Rangers,1,6.0,2,0,0,3,6,0
15,4,Mark Leiter Jr.,Chicago Cubs,Texas Rangers,1,1.0,0,0,0,0,1,0
16,5,Michael Fulmer,Chicago Cubs,Texas Rangers,1,2.0,1,0,0,0,4,0
17,0,Clarke Schmidt,New York Yankees,Baltimore Orioles,0,3.1,5,4,4,3,3,0
18,1,Ian Hamilton,New York Yankees,Baltimore Orioles,0,2.0,2,1,1,0,4,0
19,2,Ron Marinaccio,New York Yankees,Baltimore Orioles,0,1.0,1,1,1,1,2,0
20,3,Jimmy Cordero,New York Yankees,Baltimore Orioles,0,0.2,1,1,1,1,0,0
