,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,Jesse Scholtens,Chicago White Sox,Cleveland Guardians,0,6.0,6,3,2,1,6,1
1,Lane Ramsey,Chicago White Sox,Cleveland Guardians,0,1.1,0,0,0,0,0,0
2,Sammy Peralta,Chicago White Sox,Cleveland Guardians,0,0.2,0,0,0,0,0,0
3,Jimmy Lambert,Chicago White Sox,Cleveland Guardians,0,1.0,1,0,0,0,0,0
4,Xzavion Curry,Cleveland Guardians,Chicago White Sox,1,5.0,4,2,2,0,4,0
5,Nick Sandlin,Cleveland Guardians,Chicago White Sox,1,1.0,0,0,0,0,1,0
6,Sam Hentges,Cleveland Guardians,Chicago White Sox,1,0.2,2,0,0,0,2,0
7,Enyel De Los Santos,Cleveland Guardians,Chicago White Sox,1,0.1,0,0,0,0,1,0
8,Trevor Stephan,Cleveland Guardians,Chicago White Sox,1,1.0,0,0,0,0,1,0
9,Emmanuel Clase,Cleveland Guardians,Chicago White Sox,1,1.0,4,3,0,0,3,0
0,José Quintana,New York Mets,Baltimore Orioles,0,6.0,6,2,2,2,6,0
1,Trevor Gott,New York Mets,Baltimore Orioles,0,1.0,0,0,0,0,1,0
2,Adam Ottavino,New York Mets,Baltimore Orioles,0,1.0,0,0,0,1,0,0
3,Kyle Bradish,Baltimore Orioles,New York Mets,1,4.2,3,0,0,5,5,0
4,Cionel Pérez,Baltimore Orioles,New York Mets,1,1.1,0,0,0,1,0,0
5,Cole Irvin,Baltimore Orioles,New York Mets,1,1.0,0,0,0,0,1,0
6,Shintaro Fujinami,Baltimore Orioles,New York Mets,1,1.0,0,0,0,0,2,0
7,Félix Bautista,Baltimore Orioles,New York Mets,1,1.0,1,0,0,0,1,0
0,Chris Bassitt,Toronto Blue Jays,Boston Red Sox,0,7.0,7,1,1,3,6,1
1,Bowden Francis,Toronto Blue Jays,Boston Red Sox,0,1.0,1,0,0,0,1,0
2,Jay Jackson,Toronto Blue Jays,Boston Red Sox,0,1.0,0,0,0,0,1,0
3,Brennan Bernardino,Boston Red Sox,Toronto Blue Jays,1,1.0,2,0,0,0,2,0
4,Chris Murphy,Boston Red Sox,Toronto Blue Jays,1,2.1,7,6,6,2,3,1
5,Mauricio Llovera,Boston Red Sox,Toronto Blue Jays,1,1.1,3,5,5,2,0,0
6,Richard Bleier,Boston Red Sox,Toronto Blue Jays,1,2.1,2,1,1,0,1,0
7,Nick Robertson,Boston Red Sox,Toronto Blue Jays,1,1.0,1,1,1,1,1,0
8,Pablo Reyes,Boston Red Sox,Toronto Blue Jays,1,1.0,1,0,0,2,0,0
0,José Urquidy,Houston Astros,New York Yankees,0,3.1,3,5,5,3,1,1
1,Phil Maton,Houston Astros,New York Yankees,0,0.1,0,0,0,2,1,0
2,J.P. France,Houston Astros,New York Yankees,0,3.1,3,1,0,3,4,0
3,Hector Neris,Houston Astros,New York Yankees,0,0.2,1,1,1,2,1,0
4,Bryan Abreu,Houston Astros,New York Yankees,0,1.1,1,0,0,2,2,0
5,Carlos Rodón,New York Yankees,Houston Astros,1,2.2,3,5,5,2,5,2
6,Jhony Brito,New York Yankees,Houston Astros,1,1.2,0,0,0,2,2,0
7,Wandy Peralta,New York Yankees,Houston Astros,1,1.2,3,4,4,1,3,2
8,Keynan Middleton,New York Yankees,Houston Astros,1,2.0,0,0,0,0,3,0
9,Albert Abreu,New York Yankees,Houston Astros,1,1.0,0,0,0,0,1,0
0,Zack Greinke,Kansas City Royals,Philadelphia Phillies,0,4.0,7,5,5,0,4,2
1,Jonathan Heasley,Kansas City Royals,Philadelphia Phillies,0,2.0,3,2,2,0,1,1
2,James McArthur,Kansas City Royals,Philadelphia Phillies,0,2.0,2,1,1,0,1,0
3,Taijuan Walker,Philadelphia Phillies,Kansas City Royals,1,7.0,7,4,4,1,2,1
4,Gregory Soto,Philadelphia Phillies,Kansas City Royals,1,1.0,0,0,0,0,1,0
5,Jeff Hoffman,Philadelphia Phillies,Kansas City Royals,1,1.0,0,0,0,0,1,0
0,Jake Irvin,Washington Nationals,Cincinnati Reds,0,4.1,5,3,3,2,6,2
1,Andrés Machado,Washington Nationals,Cincinnati Reds,0,0.2,0,0,0,0,2,0
2,Robert Garcia,Washington Nationals,Cincinnati Reds,0,2.0,0,0,0,1,2,0
3,Jordan Weems,Washington Nationals,Cincinnati Reds,0,1.0,0,0,0,0,1,0
4,Kyle Finnegan,Washington Nationals,Cincinnati Reds,0,1.0,2,0,0,0,2,0
5,Lyon Richardson,Cincinnati Reds,Washington Nationals,1,3.0,4,4,4,3,2,2
6,Buck Farmer,Cincinnati Reds,Washington Nationals,1,0.2,2,1,1,3,0,0
7,Sam Moll,Cincinnati Reds,Washington Nationals,1,1.1,0,0,0,0,2,0
8,Fernando Cruz,Cincinnati Reds,Washington Nationals,1,1.2,1,0,0,0,5,0
9,Alex Young,Cincinnati Reds,Washington Nationals,1,0.1,1,1,1,1,0,0
10,Lucas Sims,Cincinnati Reds,Washington Nationals,1,1.0,1,0,0,0,1,0
11,Ian Gibaut,Cincinnati Reds,Washington Nationals,1,1.0,1,0,0,0,1,0
0,Erasmo Ramírez,Tampa Bay Rays,Detroit Tigers,0,3.0,3,1,1,1,3,0
1,Shawn Armstrong,Tampa Bay Rays,Detroit Tigers,0,0.1,3,2,2,1,1,0
2,Colin Poche,Tampa Bay Rays,Detroit Tigers,0,1.2,2,0,0,0,2,0
3,Robert Stephenson,Tampa Bay Rays,Detroit Tigers,0,1.0,1,1,1,1,3,0
4,Jason Adam,Tampa Bay Rays,Detroit Tigers,0,1.0,1,2,2,1,2,1
5,Jake Diekman,Tampa Bay Rays,Detroit Tigers,0,1.0,0,0,0,0,1,0
6,Pete Fairbanks,Tampa Bay Rays,Detroit Tigers,0,1.0,1,0,0,0,1,0
7,Matt Manning,Detroit Tigers,Tampa Bay Rays,1,5.2,9,8,6,1,3,2
8,Andrew Vasquez,Detroit Tigers,Tampa Bay Rays,1,0.1,1,0,0,1,1,0
9,Brendan White,Detroit Tigers,Tampa Bay Rays,1,2.0,2,2,2,0,3,1
10,Chasen Shreve,Detroit Tigers,Tampa Bay Rays,1,1.0,1,0,0,1,2,0
0,Johan Oviedo,Pittsburgh Pirates,Milwaukee Brewers,0,7.0,2,0,0,3,6,0
1,Colin Holderman,Pittsburgh Pirates,Milwaukee Brewers,0,1.0,1,0,0,0,1,0
2,Carmen Mlodzinski,Pittsburgh Pirates,Milwaukee Brewers,0,1.0,1,1,0,1,1,0
3,Brandon Woodruff,Milwaukee Brewers,Pittsburgh Pirates,1,5.0,4,2,2,0,9,2
4,Hoby Milner,Milwaukee Brewers,Pittsburgh Pirates,1,1.0,0,0,0,0,0,0
5,Abner Uribe,Milwaukee Brewers,Pittsburgh Pirates,1,1.0,0,0,0,0,2,0
6,J.C. Mejía,Milwaukee Brewers,Pittsburgh Pirates,1,2.0,2,2,2,1,3,1
0,Zac Gallen,Arizona Diamondbacks,Minnesota Twins,0,7.0,4,2,2,2,8,0
1,Kevin Ginkel,Arizona Diamondbacks,Minnesota Twins,0,1.0,0,0,0,1,2,0
2,Paul Sewald,Arizona Diamondbacks,Minnesota Twins,0,0.0,2,3,3,1,0,2
3,Dallas Keuchel,Minnesota Twins,Arizona Diamondbacks,1,5.0,8,1,1,2,0,0
4,Dylan Floro,Minnesota Twins,Arizona Diamondbacks,1,1.0,1,0,0,1,1,0
5,Emilio Pagán,Minnesota Twins,Arizona Diamondbacks,1,1.0,1,1,1,1,1,0
6,Griffin Jax,Minnesota Twins,Arizona Diamondbacks,1,1.0,0,0,0,2,2,0
7,Caleb Thielbar,Minnesota Twins,Arizona Diamondbacks,1,1.0,1,1,1,0,1,1
0,Austin Gomber,Colorado Rockies,St. Louis Cardinals,0,6.0,6,0,0,3,2,0
1,Tyler Kinley,Colorado Rockies,St. Louis Cardinals,0,0.2,1,0,0,1,1,0
2,Brent Suter,Colorado Rockies,St. Louis Cardinals,0,1.0,0,0,0,0,1,0
3,Justin Lawrence,Colorado Rockies,St. Louis Cardinals,0,1.1,1,0,0,2,1,0
4,Zack Thompson,St. Louis Cardinals,Colorado Rockies,1,4.0,2,1,1,1,8,0
5,Drew VerHagen,St. Louis Cardinals,Colorado Rockies,1,1.0,0,0,0,0,0,0
6,John King,St. Louis Cardinals,Colorado Rockies,1,1.0,1,0,0,0,1,0
7,Andre Pallante,St. Louis Cardinals,Colorado Rockies,1,1.0,2,0,0,0,0,0
8,JoJo Romero,St. Louis Cardinals,Colorado Rockies,1,2.0,0,0,0,0,4,0
0,Charlie Morton,Atlanta Braves,Chicago Cubs,0,4.1,4,5,5,4,4,0
1,Collin McHugh,Atlanta Braves,Chicago Cubs,0,0.2,1,0,0,1,0,0
2,Brad Hand,Atlanta Braves,Chicago Cubs,0,1.0,0,0,0,0,0,0
3,Joe Jiménez,Atlanta Braves,Chicago Cubs,0,1.0,2,1,1,1,0,0
4,Kirby Yates,Atlanta Braves,Chicago Cubs,0,1.0,0,0,0,2,0,0
5,Justin Steele,Chicago Cubs,Atlanta Braves,1,5.1,8,4,3,4,7,1
6,Michael Fulmer,Chicago Cubs,Atlanta Braves,1,0.2,0,0,0,0,2,0
7,Jose Cuas,Chicago Cubs,Atlanta Braves,1,1.0,1,0,0,0,2,0
8,Mark Leiter Jr.,Chicago Cubs,Atlanta Braves,1,1.0,0,0,0,0,1,0
9,Adbert Alzolay,Chicago Cubs,Atlanta Braves,1,1.0,1,0,0,0,1,0
