,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
2,Jonathan Heasley,Kansas City Royals,New York Yankees,0,1.0,0,0,0,0,1,0
3,Clarke Schmidt,New York Yankees,Kansas City Royals,1,5.2,5,3,3,1,2,1
4,Wandy Peralta,New York Yankees,Kansas City Royals,1,0.2,1,0,0,0,0,0
5,Michael King,New York Yankees,Kansas City Royals,1,0.2,1,0,0,0,1,0
6,Tommy Kahnle,New York Yankees,Kansas City Royals,1,1.0,1,1,1,0,1,1
7,Clay Holmes,New York Yankees,Kansas City Royals,1,1.0,1,0,0,0,0,0
0,Alex Wood,San Francisco Giants,Washington Nationals,0,4.0,5,5,5,2,1,2
1,Ryan Walker,San Francisco Giants,Washington Nationals,0,3.0,2,0,0,0,3,0
2,Mauricio Llovera,San Francisco Giants,Washington Nationals,0,1.0,0,0,0,0,0,0
3,Jake Irvin,Washington Nationals,San Francisco Giants,1,6.2,5,3,3,1,9,2
4,Jordan Weems,Washington Nationals,San Francisco Giants,1,0.1,0,0,0,1,1,0
5,Jose Ferrer,Washington Nationals,San Francisco Giants,1,1.0,0,0,0,0,2,0
6,Kyle Finnegan,Washington Nationals,San Francisco Giants,1,1.0,0,0,0,0,0,0
0,Tommy Henry,Arizona Diamondbacks,Cincinnati Reds,0,4.1,4,4,3,4,2,0
1,Justin Martinez,Arizona Diamondbacks,Cincinnati Reds,0,0.1,4,5,5,1,1,1
2,Austin Adams,Arizona Diamondbacks,Cincinnati Reds,0,0.1,0,0,0,0,0,0
3,Luis Frías,Arizona Diamondbacks,Cincinnati Reds,0,1.0,1,0,0,1,0,0
4,Tyler Gilbert,Arizona Diamondbacks,Cincinnati Reds,0,1.0,0,0,0,0,1,0
5,José Ruiz,Arizona Diamondbacks,Cincinnati Reds,0,1.0,0,0,0,1,2,0
6,Ben Lively,Cincinnati Reds,Arizona Diamondbacks,1,4.2,4,3,3,2,6,1
7,Alex Young,Cincinnati Reds,Arizona Diamondbacks,1,0.1,0,0,0,0,0,0
8,Buck Farmer,Cincinnati Reds,Arizona Diamondbacks,1,1.0,0,0,0,0,1,0
9,Fernando Cruz,Cincinnati Reds,Arizona Diamondbacks,1,1.0,3,3,3,0,2,2
10,Lucas Sims,Cincinnati Reds,Arizona Diamondbacks,1,1.0,0,0,0,2,0,0
11,Alexis Díaz,Cincinnati Reds,Arizona Diamondbacks,1,1.0,0,0,0,0,0,0
0,Ranger Suárez,Philadelphia Phillies,Cleveland Guardians,0,5.0,8,4,4,2,5,0
1,Yunior Marte,Philadelphia Phillies,Cleveland Guardians,0,0.1,3,2,2,0,1,0
2,Matt Strahm,Philadelphia Phillies,Cleveland Guardians,0,0.2,1,0,0,0,0,0
3,Andrew Bellatti,Philadelphia Phillies,Cleveland Guardians,0,1.0,0,0,0,1,2,0
4,Gregory Soto,Philadelphia Phillies,Cleveland Guardians,0,1.0,1,0,0,0,0,0
5,Gavin Williams,Cleveland Guardians,Philadelphia Phillies,1,4.0,5,1,1,4,3,0
6,Eli Morgan,Cleveland Guardians,Philadelphia Phillies,1,1.1,1,1,1,0,3,0
7,Tim Herrin,Cleveland Guardians,Philadelphia Phillies,1,0.0,0,0,0,3,0,0
8,Nick Sandlin,Cleveland Guardians,Philadelphia Phillies,1,1.0,2,3,3,1,1,2
9,Trevor Stephan,Cleveland Guardians,Philadelphia Phillies,1,1.2,0,0,0,0,2,0
10,Emmanuel Clase,Cleveland Guardians,Philadelphia Phillies,1,1.0,0,0,0,0,0,0
0,Tony Gonsolin,Los Angeles Dodgers,Texas Rangers,0,5.0,2,4,4,3,6,1
1,Alex Vesia,Los Angeles Dodgers,Texas Rangers,0,0.1,1,1,1,1,1,1
2,Ryan Brasier,Los Angeles Dodgers,Texas Rangers,0,0.2,0,0,0,1,0,0
3,Brusdar Graterol,Los Angeles Dodgers,Texas Rangers,0,1.0,0,0,0,0,0,0
4,Caleb Ferguson,Los Angeles Dodgers,Texas Rangers,0,1.0,1,0,0,2,0,0
5,Justin Bruihl,Los Angeles Dodgers,Texas Rangers,0,1.0,0,0,0,1,0,0
6,Andrew Heaney,Texas Rangers,Los Angeles Dodgers,1,5.0,5,4,4,3,3,1
7,José Leclerc,Texas Rangers,Los Angeles Dodgers,1,0.2,2,0,0,1,1,0
8,Brock Burke,Texas Rangers,Los Angeles Dodgers,1,0.1,0,0,0,0,0,0
9,Alex Speas,Texas Rangers,Los Angeles Dodgers,1,0.0,1,2,2,3,0,0
10,Cody Bradford,Texas Rangers,Los Angeles Dodgers,1,1.1,1,1,1,0,0,0
11,Grant Anderson,Texas Rangers,Los Angeles Dodgers,1,1.2,4,4,4,1,4,0
0,Michael Soroka,Atlanta Braves,Milwaukee Brewers,0,6.0,6,4,4,2,4,1
1,Ben Heller,Atlanta Braves,Milwaukee Brewers,0,1.0,0,0,0,1,1,0
2,Joe Jiménez,Atlanta Braves,Milwaukee Brewers,0,1.0,0,0,0,0,2,0
3,Kirby Yates,Atlanta Braves,Milwaukee Brewers,0,1.0,0,0,0,2,3,0
4,Freddy Peralta,Milwaukee Brewers,Atlanta Braves,1,5.0,6,6,6,3,5,2
5,Bryse Wilson,Milwaukee Brewers,Atlanta Braves,1,3.0,0,0,0,0,5,0
6,J.C. Mejía,Milwaukee Brewers,Atlanta Braves,1,1.0,0,0,0,0,1,0
0,Lance Lynn,Chicago White Sox,Minnesota Twins,0,6.2,8,9,6,3,6,4
1,Bryan Shaw,Chicago White Sox,Minnesota Twins,0,1.1,1,0,0,1,1,0
2,Joe Ryan,Minnesota Twins,Chicago White Sox,1,6.0,7,4,4,1,10,2
3,Emilio Pagán,Minnesota Twins,Chicago White Sox,1,1.0,1,0,0,1,0,0
4,Jovani Moran,Minnesota Twins,Chicago White Sox,1,2.0,0,0,0,0,2,0
0,Johan Oviedo,Pittsburgh Pirates,Los Angeles Angels,0,4.0,3,5,5,3,4,2
1,Jose Hernandez,Pittsburgh Pirates,Los Angeles Angels,0,0.2,2,3,3,1,3,2
2,Dauri Moreta,Pittsburgh Pirates,Los Angeles Angels,0,1.1,0,0,0,0,3,0
3,Angel Perdomo,Pittsburgh Pirates,Los Angeles Angels,0,1.1,1,0,0,1,2,0
4,Yerry De Los Santos,Pittsburgh Pirates,Los Angeles Angels,0,0.2,0,0,0,0,1,0
5,Shohei Ohtani,Los Angeles Angels,Pittsburgh Pirates,1,6.1,6,5,5,1,9,4
6,Aaron Loup,Los Angeles Angels,Pittsburgh Pirates,1,0.2,1,0,0,0,0,0
7,Matt Moore,Los Angeles Angels,Pittsburgh Pirates,1,1.0,0,0,0,0,2,0
8,Carlos Estévez,Los Angeles Angels,Pittsburgh Pirates,1,1.0,1,0,0,0,2,0
0,Framber Valdez,Houston Astros,Oakland Athletics,0,5.0,6,4,4,2,4,0
1,Phil Maton,Houston Astros,Oakland Athletics,0,1.0,1,0,0,0,0,0
2,Rafael Montero,Houston Astros,Oakland Athletics,0,1.0,0,0,0,0,1,0
3,Hector Neris,Houston Astros,Oakland Athletics,0,1.0,0,0,0,2,0,0
4,Ryan Pressly,Houston Astros,Oakland Athletics,0,1.0,0,0,0,1,1,0
5,JP Sears,Oakland Athletics,Houston Astros,1,5.2,8,5,5,1,1,3
6,Tayler Scott,Oakland Athletics,Houston Astros,1,1.1,1,1,1,0,2,1
7,Austin Pruitt,Oakland Athletics,Houston Astros,1,2.0,0,0,0,0,3,0
0,Yusei Kikuchi,Toronto Blue Jays,Seattle Mariners,0,5.1,5,0,0,1,8,0
1,Trevor Richards,Toronto Blue Jays,Seattle Mariners,0,0.2,1,1,1,1,2,0
2,Erik Swanson,Toronto Blue Jays,Seattle Mariners,0,1.0,1,0,0,1,1,0
3,Yimi García,Toronto Blue Jays,Seattle Mariners,0,1.0,2,1,1,0,0,0
4,Jordan Romano,Toronto Blue Jays,Seattle Mariners,0,0.2,1,1,1,2,0,0
5,Bryce Miller,Seattle Mariners,Toronto Blue Jays,1,5.1,3,1,1,2,6,1
6,Justin Topa,Seattle Mariners,Toronto Blue Jays,1,0.2,1,0,0,0,2,0
7,Gabe Speier,Seattle Mariners,Toronto Blue Jays,1,0.2,1,1,1,0,1,0
8,Prelander Berroa,Seattle Mariners,Toronto Blue Jays,1,0.2,0,0,0,3,1,0
9,Tayler Saucedo,Seattle Mariners,Toronto Blue Jays,1,0.2,1,0,0,0,0,0
10,Paul Sewald,Seattle Mariners,Toronto Blue Jays,1,1.0,0,0,0,1,1,0
