,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,0,Logan Webb,San Francisco Giants,New York Yankees,0,6.0,4,4,4,2,12,2
1,1,John Brebbia,San Francisco Giants,New York Yankees,0,1.0,3,1,1,0,3,0
2,2,Tyler Rogers,San Francisco Giants,New York Yankees,0,1.0,1,0,0,0,1,0
3,3,Gerrit Cole,New York Yankees,San Francisco Giants,1,6.0,3,0,0,2,11,0
4,4,Wandy Peralta,New York Yankees,San Francisco Giants,1,0.2,1,0,0,0,2,0
5,5,Jonathan Loáisiga,New York Yankees,San Francisco Giants,1,0.1,0,0,0,0,0,0
6,6,Ron Marinaccio,New York Yankees,San Francisco Giants,1,2.0,0,0,0,1,3,0
7,0,Max Fried,Atlanta Braves,Washington Nationals,0,3.1,4,1,1,0,2,0
8,1,Lucas Luetge,Atlanta Braves,Washington Nationals,0,1.0,2,1,1,0,0,0
9,2,Jesse Chavez,Atlanta Braves,Washington Nationals,0,1.1,2,0,0,0,1,0
10,3,Dylan Lee,Atlanta Braves,Washington Nationals,0,0.2,0,0,0,1,0,0
11,4,Collin McHugh,Atlanta Braves,Washington Nationals,0,1.2,0,0,0,2,1,0
12,5,A.J. Minter,Atlanta Braves,Washington Nationals,0,1.0,0,0,0,1,1,0
13,6,Patrick Corbin,Washington Nationals,Atlanta Braves,1,3.0,7,4,2,3,3,0
14,7,Erasmo Ramírez,Washington Nationals,Atlanta Braves,1,2.0,2,0,0,1,1,0
15,8,Mason Thompson,Washington Nationals,Atlanta Braves,1,2.0,1,0,0,0,3,0
16,9,Hunter Harvey,Washington Nationals,Atlanta Braves,1,1.0,1,0,0,0,0,0
17,10,Kyle Finnegan,Washington Nationals,Atlanta Braves,1,1.0,1,3,2,2,0,0
18,0,Kyle Gibson,Baltimore Orioles,Boston Red Sox,0,5.0,6,4,4,1,3,0
19,1,Keegan Akin,Baltimore Orioles,Boston Red Sox,0,1.0,1,0,0,0,2,0
20,2,Cionel Pérez,Baltimore Orioles,Boston Red Sox,0,1.0,0,0,0,0,0,0
21,3,Bryan Baker,Baltimore Orioles,Boston Red Sox,0,0.2,2,3,3,1,1,0
22,4,Logan Gillaspie,Baltimore Orioles,Boston Red Sox,0,0.1,0,0,0,0,1,0
23,5,Félix Bautista,Baltimore Orioles,Boston Red Sox,0,1.0,2,2,1,1,2,0
24,6,Corey Kluber,Boston Red Sox,Baltimore Orioles,1,3.1,6,5,5,4,4,2
25,7,Zack Kelly,Boston Red Sox,Baltimore Orioles,1,0.2,0,0,0,2,2,0
26,8,Ryan Brasier,Boston Red Sox,Baltimore Orioles,1,1.0,2,3,3,2,0,0
27,9,Kaleb Ort,Boston Red Sox,Baltimore Orioles,1,2.0,4,2,2,0,1,0
28,10,Josh Winckowski,Boston Red Sox,Baltimore Orioles,1,1.0,1,0,0,0,1,0
29,11,Chris Martin,Boston Red Sox,Baltimore Orioles,1,1.0,2,0,0,1,0,0
30,0,Corbin Burnes,Milwaukee Brewers,Chicago Cubs,0,5.0,4,4,4,3,3,0
31,1,Peter Strzelecki,Milwaukee Brewers,Chicago Cubs,0,1.0,0,0,0,0,0,0
32,2,Gus Varland,Milwaukee Brewers,Chicago Cubs,0,1.0,2,0,0,1,1,0
33,3,Javy Guerra,Milwaukee Brewers,Chicago Cubs,0,1.0,0,0,0,0,1,0
34,4,Marcus Stroman,Chicago Cubs,Milwaukee Brewers,1,6.0,3,0,0,3,8,0
35,5,Keegan Thompson,Chicago Cubs,Milwaukee Brewers,1,1.0,0,0,0,1,1,0
36,6,Brad Boxberger,Chicago Cubs,Milwaukee Brewers,1,1.0,0,0,0,1,1,0
37,7,Michael Fulmer,Chicago Cubs,Milwaukee Brewers,1,1.0,1,0,0,0,2,0
38,0,Eduardo Rodriguez,Detroit Tigers,Tampa Bay Rays,0,5.1,3,3,3,2,5,1
39,1,Jason Foley,Detroit Tigers,Tampa Bay Rays,0,0.2,2,0,0,0,0,0
40,2,Chasen Shreve,Detroit Tigers,Tampa Bay Rays,0,1.0,0,0,0,1,2,0
41,3,Mason Englert,Detroit Tigers,Tampa Bay Rays,0,1.0,1,1,1,0,0,1
42,4,Shane McClanahan,Tampa Bay Rays,Detroit Tigers,1,6.0,4,0,0,1,6,0
43,5,Colin Poche,Tampa Bay Rays,Detroit Tigers,1,1.0,1,0,0,1,0,0
44,6,Jason Adam,Tampa Bay Rays,Detroit Tigers,1,1.0,0,0,0,1,0,0
45,7,Pete Fairbanks,Tampa Bay Rays,Detroit Tigers,1,1.0,1,0,0,0,0,0
46,0,Aaron Nola,Philadelphia Phillies,Texas Rangers,0,3.2,4,5,5,2,4,1
47,1,Gregory Soto,Philadelphia Phillies,Texas Rangers,0,0.0,2,4,3,2,0,0
48,2,Connor Brogdon,Philadelphia Phillies,Texas Rangers,0,1.0,3,2,2,0,1,1
49,3,Andrew Vasquez,Philadelphia Phillies,Texas Rangers,0,1.1,1,0,0,1,0,0
50,4,Andrew Bellatti,Philadelphia Phillies,Texas Rangers,0,1.0,0,0,0,1,2,0
51,5,Matt Strahm,Philadelphia Phillies,Texas Rangers,0,1.0,0,0,0,0,1,0
52,6,Jacob deGrom,Texas Rangers,Philadelphia Phillies,1,3.2,6,5,5,0,7,1
53,7,Cole Ragans,Texas Rangers,Philadelphia Phillies,1,0.1,1,0,0,1,0,0
54,8,Brock Burke,Texas Rangers,Philadelphia Phillies,1,2.0,3,1,1,0,3,0
55,9,Jonathan Hernández,Texas Rangers,Philadelphia Phillies,1,2.0,1,1,1,0,2,0
56,10,José Leclerc,Texas Rangers,Philadelphia Phillies,1,1.0,1,0,0,1,1,0
57,0,Mitch Keller,Pittsburgh Pirates,Cincinnati Reds,0,4.2,5,4,4,4,8,1
58,1,Dauri Moreta,Pittsburgh Pirates,Cincinnati Reds,0,1.0,0,0,0,2,3,0
59,2,Rob Zastryzny,Pittsburgh Pirates,Cincinnati Reds,0,1.1,0,0,0,0,1,0
60,3,Colin Holderman,Pittsburgh Pirates,Cincinnati Reds,0,1.0,1,0,0,0,1,0
61,4,David Bednar,Pittsburgh Pirates,Cincinnati Reds,0,1.0,1,0,0,0,2,0
62,5,Hunter Greene,Cincinnati Reds,Pittsburgh Pirates,1,3.1,5,3,3,3,8,1
63,6,Fernando Cruz,Cincinnati Reds,Pittsburgh Pirates,1,0.1,0,1,1,3,0,0
64,7,Alex Young,Cincinnati Reds,Pittsburgh Pirates,1,1.2,0,0,0,1,1,0
65,8,Derek Law,Cincinnati Reds,Pittsburgh Pirates,1,1.2,1,0,0,0,1,0
66,9,Buck Farmer,Cincinnati Reds,Pittsburgh Pirates,1,1.0,0,1,1,1,1,0
67,10,Ian Gibaut,Cincinnati Reds,Pittsburgh Pirates,1,1.0,0,0,0,1,0,0
68,0,Pablo López,Minnesota Twins,Kansas City Royals,0,5.1,2,0,0,3,8,0
69,1,Caleb Thielbar,Minnesota Twins,Kansas City Royals,0,1.0,0,0,0,0,1,0
70,2,Jorge López,Minnesota Twins,Kansas City Royals,0,0.2,0,0,0,0,1,0
71,3,Griffin Jax,Minnesota Twins,Kansas City Royals,0,1.0,0,0,0,1,0,0
72,4,Jhoan Duran,Minnesota Twins,Kansas City Royals,0,1.0,0,0,0,1,1,0
73,5,Zack Greinke,Kansas City Royals,Minnesota Twins,1,5.1,7,2,2,1,4,0
74,6,Amir Garrett,Kansas City Royals,Minnesota Twins,1,0.2,2,0,0,1,1,0
75,7,Dylan Coleman,Kansas City Royals,Minnesota Twins,1,1.0,1,0,0,2,0,0
76,8,Jose Cuas,Kansas City Royals,Minnesota Twins,1,1.0,0,0,0,0,3,0
77,9,Carlos Hernández,Kansas City Royals,Minnesota Twins,1,1.0,1,0,0,0,1,0
78,0,Max Scherzer,New York Mets,Miami Marlins,0,6.0,4,3,3,2,6,1
79,1,Drew Smith,New York Mets,Miami Marlins,0,1.0,1,0,0,0,2,0
80,2,Brooks Raley,New York Mets,Miami Marlins,0,1.0,0,0,0,0,2,0
81,3,David Robertson,New York Mets,Miami Marlins,0,1.0,0,0,0,0,2,0
82,4,Sandy Alcantara,Miami Marlins,New York Mets,1,5.2,3,3,3,4,2,0
83,5,Andrew Nardi,Miami Marlins,New York Mets,1,0.1,0,0,0,0,0,0
84,6,Tanner Scott,Miami Marlins,New York Mets,1,0.1,2,2,2,1,0,0
85,7,JT Chargois,Miami Marlins,New York Mets,1,0.2,0,0,0,0,0,0
86,8,Huascar Brazoban,Miami Marlins,New York Mets,1,2.0,3,0,0,0,3,0
87,0,Alek Manoah,Toronto Blue Jays,St. Louis Cardinals,0,3.1,9,5,5,2,3,2
88,1,Zach Pop,Toronto Blue Jays,St. Louis Cardinals,0,1.1,0,0,0,0,1,0
89,2,Erik Swanson,Toronto Blue Jays,St. Louis Cardinals,0,1.0,0,0,0,0,2,0
90,3,Tim Mayza,Toronto Blue Jays,St. Louis Cardinals,0,0.0,3,1,1,0,0,0
91,4,Anthony Bass,Toronto Blue Jays,St. Louis Cardinals,0,0.1,1,1,1,1,0,0
92,5,Adam Cimber,Toronto Blue Jays,St. Louis Cardinals,0,1.0,0,0,0,1,0,0
93,6,Yimi García,Toronto Blue Jays,St. Louis Cardinals,0,1.0,2,2,2,2,0,0
94,7,Jordan Romano,Toronto Blue Jays,St. Louis Cardinals,0,1.0,0,0,0,0,2,0
95,8,Miles Mikolas,St. Louis Cardinals,Toronto Blue Jays,1,3.1,10,5,5,0,6,0
96,9,Zack Thompson,St. Louis Cardinals,Toronto Blue Jays,1,1.2,1,0,0,0,3,0
97,10,Drew VerHagen,St. Louis Cardinals,Toronto Blue Jays,1,0.2,1,0,0,0,1,0
98,11,Andre Pallante,St. Louis Cardinals,Toronto Blue Jays,1,1.1,2,1,1,1,0,0
99,12,Jordan Hicks,St. Louis Cardinals,Toronto Blue Jays,1,1.0,3,2,2,1,1,0
100,13,Ryan Helsley,St. Louis Cardinals,Toronto Blue Jays,1,1.0,2,2,2,1,0,0
101,0,Dylan Cease,Chicago White Sox,Houston Astros,0,6.1,2,1,1,0,10,0
102,1,Aaron Bummer,Chicago White Sox,Houston Astros,0,0.2,0,0,0,1,2,0
103,2,Kendall Graveman,Chicago White Sox,Houston Astros,0,1.0,1,0,0,0,0,0
104,3,Reynaldo López,Chicago White Sox,Houston Astros,0,1.0,1,1,1,1,1,1
105,4,Framber Valdez,Houston Astros,Chicago White Sox,1,5.0,6,0,0,0,4,0
106,5,Bryan Abreu,Houston Astros,Chicago White Sox,1,1.0,0,0,0,0,1,0
107,6,Hector Neris,Houston Astros,Chicago White Sox,1,1.0,2,0,0,0,2,0
108,7,Rafael Montero,Houston Astros,Chicago White Sox,1,1.0,1,1,1,0,1,1
109,8,Ryan Pressly,Houston Astros,Chicago White Sox,1,1.0,2,2,2,1,1,0
110,0,Germán Márquez,Colorado Rockies,San Diego Padres,0,6.0,5,2,2,0,5,0
111,1,Dinelson Lamet,Colorado Rockies,San Diego Padres,0,1.0,2,0,0,0,2,0
112,2,Justin Lawrence,Colorado Rockies,San Diego Padres,0,1.0,0,0,0,0,3,0
113,3,Jake Bird,Colorado Rockies,San Diego Padres,0,1.0,0,0,0,1,0,0
114,4,Blake Snell,San Diego Padres,Colorado Rockies,1,4.1,6,3,3,1,9,0
115,5,Nabil Crismatt,San Diego Padres,Colorado Rockies,1,1.2,4,2,2,0,2,1
116,6,Domingo Tapia,San Diego Padres,Colorado Rockies,1,2.0,5,2,2,0,4,2
117,7,Steven Wilson,San Diego Padres,Colorado Rockies,1,1.0,2,0,0,0,2,0
118,0,Shohei Ohtani,Los Angeles Angels,Oakland Athletics,0,6.0,2,0,0,3,10,0
119,1,Jimmy Herget,Los Angeles Angels,Oakland Athletics,0,1.0,0,0,0,0,1,0
120,2,Aaron Loup,Los Angeles Angels,Oakland Athletics,0,0.1,2,2,2,0,1,0
121,3,Ryan Tepera,Los Angeles Angels,Oakland Athletics,0,0.2,2,0,0,1,0,0
122,4,Kyle Muller,Oakland Athletics,Los Angeles Angels,1,5.0,4,1,1,1,3,0
123,5,Zach Jackson,Oakland Athletics,Los Angeles Angels,1,1.0,0,0,0,1,1,0
124,6,Domingo Acevedo,Oakland Athletics,Los Angeles Angels,1,1.0,0,0,0,0,2,0
125,7,Trevor May,Oakland Athletics,Los Angeles Angels,1,1.0,1,0,0,1,1,0
126,8,Dany Jiménez,Oakland Athletics,Los Angeles Angels,1,1.0,0,0,0,1,1,0
127,0,Zac Gallen,Arizona Diamondbacks,Los Angeles Dodgers,0,4.2,6,5,5,3,7,0
128,1,Cole Sulser,Arizona Diamondbacks,Los Angeles Dodgers,0,1.0,2,2,2,1,0,1
129,2,Kyle Nelson,Arizona Diamondbacks,Los Angeles Dodgers,0,1.0,2,0,0,0,2,0
130,3,Carlos Vargas,Arizona Diamondbacks,Los Angeles Dodgers,0,0.2,2,1,1,1,2,0
131,4,Kevin Ginkel,Arizona Diamondbacks,Los Angeles Dodgers,0,0.2,0,0,0,0,1,0
132,5,Julio Urías,Los Angeles Dodgers,Arizona Diamondbacks,1,6.0,4,2,2,0,6,0
133,6,Phil Bickford,Los Angeles Dodgers,Arizona Diamondbacks,1,1.0,0,0,0,0,1,0
134,7,Shelby Miller,Los Angeles Dodgers,Arizona Diamondbacks,1,1.0,0,0,0,0,1,0
135,8,Yency Almonte,Los Angeles Dodgers,Arizona Diamondbacks,1,1.0,0,0,0,0,0,0
136,0,Shane Bieber,Cleveland Guardians,Seattle Mariners,0,6.0,6,0,0,0,3,0
137,1,Trevor Stephan,Cleveland Guardians,Seattle Mariners,0,1.0,0,0,0,0,1,0
138,2,James Karinchak,Cleveland Guardians,Seattle Mariners,0,0.1,1,3,3,1,0,1
139,3,Enyel De Los Santos,Cleveland Guardians,Seattle Mariners,0,0.2,0,0,0,0,1,0
140,4,Luis Castillo,Seattle Mariners,Cleveland Guardians,1,6.0,1,0,0,0,6,0
141,5,Matt Brash,Seattle Mariners,Cleveland Guardians,1,1.0,1,0,0,0,2,0
142,6,Paul Sewald,Seattle Mariners,Cleveland Guardians,1,1.0,0,0,0,0,1,0
143,7,Andrés Muñoz,Seattle Mariners,Cleveland Guardians,1,1.0,2,0,0,0,0,0
