,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,0,Corbin Burnes,Milwaukee Brewers,Cincinnati Reds,0,6.0,2,3,3,4,7,1
1,1,Joel Payamps,Milwaukee Brewers,Cincinnati Reds,0,1.0,0,0,0,1,2,0
2,2,Peter Strzelecki,Milwaukee Brewers,Cincinnati Reds,0,1.0,0,0,0,0,2,0
3,3,Devin Williams,Milwaukee Brewers,Cincinnati Reds,0,1.0,0,0,0,0,1,0
4,4,Elvis Peguero,Milwaukee Brewers,Cincinnati Reds,0,1.0,0,0,0,0,1,0
5,5,Bryse Wilson,Milwaukee Brewers,Cincinnati Reds,0,1.0,1,1,0,0,0,0
6,6,Brandon Williamson,Cincinnati Reds,Milwaukee Brewers,1,6.2,5,3,2,2,6,1
7,7,Buck Farmer,Cincinnati Reds,Milwaukee Brewers,1,0.1,0,0,0,0,0,0
8,8,Lucas Sims,Cincinnati Reds,Milwaukee Brewers,1,1.0,0,0,0,0,2,0
9,9,Alexis Díaz,Cincinnati Reds,Milwaukee Brewers,1,1.0,0,0,0,1,0,0
10,10,Alex Young,Cincinnati Reds,Milwaukee Brewers,1,0.2,1,0,0,1,2,0
11,11,Fernando Cruz,Cincinnati Reds,Milwaukee Brewers,1,1.1,1,2,1,1,1,0
12,0,Shintaro Fujinami,Oakland Athletics,Miami Marlins,0,1.0,2,2,2,0,1,1
13,1,Hogan Harris,Oakland Athletics,Miami Marlins,0,5.0,5,2,2,0,5,0
14,2,Austin Pruitt,Oakland Athletics,Miami Marlins,0,1.2,1,0,0,0,1,0
15,3,Sam Moll,Oakland Athletics,Miami Marlins,0,0.1,1,0,0,0,1,0
16,4,Edward Cabrera,Miami Marlins,Oakland Athletics,1,6.0,4,0,0,1,10,0
17,5,JT Chargois,Miami Marlins,Oakland Athletics,1,1.0,0,0,0,1,2,0
18,6,Andrew Nardi,Miami Marlins,Oakland Athletics,1,1.0,0,0,0,0,1,0
19,7,Tanner Scott,Miami Marlins,Oakland Athletics,1,1.0,1,0,0,0,2,0
20,0,Jack Flaherty,St. Louis Cardinals,Pittsburgh Pirates,0,5.1,6,1,1,1,6,0
21,1,Andre Pallante,St. Louis Cardinals,Pittsburgh Pirates,0,1.0,1,2,2,1,1,0
22,2,Giovanny Gallegos,St. Louis Cardinals,Pittsburgh Pirates,0,0.2,3,4,4,1,1,2
23,3,Génesis Cabrera,St. Louis Cardinals,Pittsburgh Pirates,0,1.0,1,0,0,0,1,0
24,4,Roansy Contreras,Pittsburgh Pirates,St. Louis Cardinals,1,4.0,7,5,5,0,6,2
25,5,Rob Zastryzny,Pittsburgh Pirates,St. Louis Cardinals,1,1.0,2,0,0,1,0,0
26,6,Cody Bolton,Pittsburgh Pirates,St. Louis Cardinals,1,1.2,2,0,0,4,2,0
27,7,Yohan Ramirez,Pittsburgh Pirates,St. Louis Cardinals,1,0.1,0,0,0,0,0,0
28,8,Colin Holderman,Pittsburgh Pirates,St. Louis Cardinals,1,1.0,1,0,0,0,0,0
29,9,David Bednar,Pittsburgh Pirates,St. Louis Cardinals,1,1.0,1,0,0,0,1,0
30,0,Zack Wheeler,Philadelphia Phillies,Washington Nationals,0,3.2,8,7,7,1,3,1
31,1,Andrew Vasquez,Philadelphia Phillies,Washington Nationals,0,1.1,0,0,0,0,2,0
32,2,Yunior Marte,Philadelphia Phillies,Washington Nationals,0,1.0,1,0,0,0,0,0
33,3,Jeff Hoffman,Philadelphia Phillies,Washington Nationals,0,1.0,1,0,0,1,0,0
34,4,Connor Brogdon,Philadelphia Phillies,Washington Nationals,0,1.0,1,1,1,1,1,0
35,5,Josiah Gray,Washington Nationals,Philadelphia Phillies,1,5.1,6,4,4,2,4,2
36,6,Carl Edwards Jr.,Washington Nationals,Philadelphia Phillies,1,1.0,3,2,2,0,2,0
37,7,Hunter Harvey,Washington Nationals,Philadelphia Phillies,1,0.2,1,0,0,1,1,0
38,8,Mason Thompson,Washington Nationals,Philadelphia Phillies,1,0.1,1,1,0,1,0,0
39,9,Kyle Finnegan,Washington Nationals,Philadelphia Phillies,1,1.2,1,0,0,0,1,0
40,0,Chris Bassitt,Toronto Blue Jays,New York Mets,0,7.2,3,0,0,0,8,0
41,1,Tim Mayza,Toronto Blue Jays,New York Mets,0,0.1,0,0,0,0,1,0
42,2,Jordan Romano,Toronto Blue Jays,New York Mets,0,1.0,1,0,0,0,1,0
43,3,Justin Verlander,New York Mets,Toronto Blue Jays,1,6.0,5,1,1,3,8,1
44,4,Dominic Leone,New York Mets,Toronto Blue Jays,1,1.0,0,0,0,0,1,0
45,5,Drew Smith,New York Mets,Toronto Blue Jays,1,1.0,1,0,0,0,0,0
46,6,Jeff Brigham,New York Mets,Toronto Blue Jays,1,1.0,2,2,2,0,1,1
47,0,Luis Castillo,Seattle Mariners,Texas Rangers,0,7.0,5,1,1,1,6,0
48,1,Matt Brash,Seattle Mariners,Texas Rangers,0,0.1,2,1,0,0,0,0
49,2,Gabe Speier,Seattle Mariners,Texas Rangers,0,0.2,0,0,0,0,1,0
50,3,Jon Gray,Texas Rangers,Seattle Mariners,1,7.0,2,0,0,1,5,0
51,4,Grant Anderson,Texas Rangers,Seattle Mariners,1,1.0,1,0,0,0,1,0
52,5,Will Smith,Texas Rangers,Seattle Mariners,1,1.0,0,0,0,0,1,0
53,0,Reese Olson,Detroit Tigers,Chicago White Sox,0,5.0,2,2,2,1,6,0
54,1,Will Vest,Detroit Tigers,Chicago White Sox,0,1.0,2,0,0,0,1,0
55,2,Chasen Shreve,Detroit Tigers,Chicago White Sox,0,0.2,0,1,1,1,0,0
56,3,Mason Englert,Detroit Tigers,Chicago White Sox,0,1.1,2,0,0,1,0,0
57,4,Mike Clevinger,Chicago White Sox,Detroit Tigers,1,5.0,3,0,0,1,6,0
58,5,Keynan Middleton,Chicago White Sox,Detroit Tigers,1,1.0,1,0,0,0,0,0
59,6,Reynaldo López,Chicago White Sox,Detroit Tigers,1,1.0,1,0,0,1,0,0
60,7,Joe Kelly,Chicago White Sox,Detroit Tigers,1,1.0,1,0,0,1,2,0
61,8,Kendall Graveman,Chicago White Sox,Detroit Tigers,1,1.0,0,0,0,0,1,0
62,0,Shohei Ohtani,Los Angeles Angels,Houston Astros,0,6.0,9,5,5,1,6,2
63,1,Chase Silseth,Los Angeles Angels,Houston Astros,0,2.0,2,1,1,2,2,0
64,2,Framber Valdez,Houston Astros,Los Angeles Angels,1,7.0,5,0,0,1,7,0
65,3,Phil Maton,Houston Astros,Los Angeles Angels,1,1.0,3,2,1,1,0,0
66,4,Bryan Abreu,Houston Astros,Los Angeles Angels,1,1.0,1,0,0,1,1,0
67,0,Chase Anderson,Colorado Rockies,Kansas City Royals,0,6.0,4,2,2,1,2,2
68,1,Brent Suter,Colorado Rockies,Kansas City Royals,0,2.0,1,0,0,0,1,0
69,2,Daniel Bard,Colorado Rockies,Kansas City Royals,0,0.2,1,0,0,2,1,0
70,3,Justin Lawrence,Colorado Rockies,Kansas City Royals,0,0.1,0,0,0,0,1,0
71,4,Jordan Lyles,Kansas City Royals,Colorado Rockies,1,5.0,2,1,1,1,8,1
72,5,Taylor Clarke,Kansas City Royals,Colorado Rockies,1,1.0,0,0,0,0,1,0
73,6,Jose Cuas,Kansas City Royals,Colorado Rockies,1,1.0,1,0,0,0,2,0
74,7,Carlos Hernández,Kansas City Royals,Colorado Rockies,1,0.1,3,4,4,0,0,0
75,8,Nick Wittgren,Kansas City Royals,Colorado Rockies,1,1.2,3,2,2,0,1,0
76,0,Aaron Civale,Cleveland Guardians,Minnesota Twins,0,5.0,4,0,0,2,4,0
77,1,Sam Hentges,Cleveland Guardians,Minnesota Twins,0,1.0,0,0,0,0,1,0
78,2,Nick Sandlin,Cleveland Guardians,Minnesota Twins,0,1.0,2,1,1,1,1,0
79,3,Hunter Gaddis,Cleveland Guardians,Minnesota Twins,0,1.0,0,0,0,0,1,0
80,4,Bailey Ober,Minnesota Twins,Cleveland Guardians,1,6.0,4,0,0,0,3,0
81,5,Jovani Moran,Minnesota Twins,Cleveland Guardians,1,0.1,2,0,0,0,0,0
82,6,Brock Stewart,Minnesota Twins,Cleveland Guardians,1,1.0,1,0,0,0,0,0
83,7,Jhoan Duran,Minnesota Twins,Cleveland Guardians,1,1.2,1,0,0,1,3,0
84,0,Charlie Morton,Atlanta Braves,Arizona Diamondbacks,0,7.0,6,3,3,2,9,0
85,1,Collin McHugh,Atlanta Braves,Arizona Diamondbacks,0,1.0,0,0,0,0,1,0
86,2,Merrill Kelly,Arizona Diamondbacks,Atlanta Braves,1,7.0,5,2,2,3,8,2
87,3,Austin Adams,Arizona Diamondbacks,Atlanta Braves,1,1.0,0,0,0,0,2,0
88,4,Miguel Castro,Arizona Diamondbacks,Atlanta Braves,1,1.0,2,0,0,0,0,0
89,0,Jameson Taillon,Chicago Cubs,San Diego Padres,0,5.2,3,1,1,0,3,0
90,1,Brandon Hughes,Chicago Cubs,San Diego Padres,0,0.2,0,0,0,1,1,0
