,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,Ross Stripling,San Francisco Giants,Detroit Tigers,0,6.0,10,3,3,0,3,0
1,Scott Alexander,San Francisco Giants,Detroit Tigers,0,1.1,0,0,0,0,1,0
2,Ryan Walker,San Francisco Giants,Detroit Tigers,0,0.2,2,2,2,0,1,1
3,Tarik Skubal,Detroit Tigers,San Francisco Giants,1,5.0,2,0,0,0,9,0
4,José Cisnero,Detroit Tigers,San Francisco Giants,1,1.2,1,1,1,0,2,1
5,Tyler Holton,Detroit Tigers,San Francisco Giants,1,1.1,0,0,0,0,2,0
6,Jason Foley,Detroit Tigers,San Francisco Giants,1,1.0,1,0,0,1,2,0
0,Dean Kremer,Baltimore Orioles,Philadelphia Phillies,0,7.0,3,1,1,2,3,0
1,Danny Coulombe,Baltimore Orioles,Philadelphia Phillies,0,0.2,2,1,1,1,0,0
2,Bryan Baker,Baltimore Orioles,Philadelphia Phillies,0,0.1,1,0,0,0,0,0
3,Cionel Pérez,Baltimore Orioles,Philadelphia Phillies,0,1.0,1,0,0,1,0,0
4,Cristopher Sánchez,Philadelphia Phillies,Baltimore Orioles,1,7.0,4,2,2,0,8,2
5,Jeff Hoffman,Philadelphia Phillies,Baltimore Orioles,1,1.0,0,0,0,0,2,0
6,Craig Kimbrel,Philadelphia Phillies,Baltimore Orioles,1,1.0,1,1,1,1,1,0
0,Jake Bird,Colorado Rockies,Washington Nationals,0,2.0,1,0,0,0,0,0
1,Karl Kauffmann,Colorado Rockies,Washington Nationals,0,4.0,2,1,1,1,0,0
2,Brad Hand,Colorado Rockies,Washington Nationals,0,1.0,1,0,0,0,1,0
3,Gavin Hollowell,Colorado Rockies,Washington Nationals,0,1.0,1,3,3,1,2,1
4,Matt Koch,Colorado Rockies,Washington Nationals,0,1.0,2,2,2,1,3,0
5,Patrick Corbin,Washington Nationals,Colorado Rockies,1,6.1,10,6,5,2,5,1
6,Rico Garcia,Washington Nationals,Colorado Rockies,1,1.0,3,2,2,1,0,0
7,Cory Abbott,Washington Nationals,Colorado Rockies,1,1.2,3,2,2,2,1,0
0,Ryan Yarbrough,Kansas City Royals,Cleveland Guardians,0,6.0,6,1,1,0,1,0
1,Jose Cuas,Kansas City Royals,Cleveland Guardians,0,1.0,2,2,2,1,1,0
2,Carlos Hernández,Kansas City Royals,Cleveland Guardians,0,1.0,0,0,0,0,0,0
3,Scott Barlow,Kansas City Royals,Cleveland Guardians,0,1.0,2,0,0,0,0,0
4,Logan Allen,Cleveland Guardians,Kansas City Royals,1,7.0,7,5,4,0,5,2
5,Daniel Norris,Cleveland Guardians,Kansas City Royals,1,2.0,0,0,0,0,2,0
0,Luis Castillo,Seattle Mariners,Minnesota Twins,0,7.0,4,2,2,2,9,0
1,Justin Topa,Seattle Mariners,Minnesota Twins,0,1.0,0,0,0,0,1,0
2,Andrés Muñoz,Seattle Mariners,Minnesota Twins,0,1.0,2,1,1,1,2,0
3,Paul Sewald,Seattle Mariners,Minnesota Twins,0,0.1,2,1,0,0,0,0
4,Kenta Maeda,Minnesota Twins,Seattle Mariners,1,6.1,6,1,1,2,8,1
5,Jovani Moran,Minnesota Twins,Seattle Mariners,1,0.2,0,0,0,0,0,0
6,Jordan Balazovic,Minnesota Twins,Seattle Mariners,1,1.0,1,0,0,0,1,0
7,Griffin Jax,Minnesota Twins,Seattle Mariners,1,1.0,2,2,2,0,1,1
8,Jorge López,Minnesota Twins,Seattle Mariners,1,1.0,0,0,0,0,0,0
0,Jon Gray,Texas Rangers,Houston Astros,0,5.0,7,6,6,3,6,0
1,José Leclerc,Texas Rangers,Houston Astros,0,1.0,0,0,0,0,2,0
2,Aroldis Chapman,Texas Rangers,Houston Astros,0,1.0,1,3,3,2,2,1
3,Brock Burke,Texas Rangers,Houston Astros,0,1.0,0,0,0,0,1,0
4,Alex Speas,Texas Rangers,Houston Astros,0,0.1,1,1,1,2,1,0
5,Brandon Bielak,Houston Astros,Texas Rangers,1,4.2,6,6,3,4,5,2
6,Parker Mushinski,Houston Astros,Texas Rangers,1,1.1,0,0,0,0,3,0
7,Phil Maton,Houston Astros,Texas Rangers,1,0.0,2,3,3,2,0,0
8,Ryne Stanek,Houston Astros,Texas Rangers,1,1.0,0,0,0,1,0,0
9,Bryan Abreu,Houston Astros,Texas Rangers,1,1.0,1,0,0,0,2,0
10,Ryan Pressly,Houston Astros,Texas Rangers,1,1.0,1,0,0,0,1,0
0,Graham Ashcraft,Cincinnati Reds,Milwaukee Brewers,0,5.1,5,2,2,4,8,1
1,Buck Farmer,Cincinnati Reds,Milwaukee Brewers,0,0.2,0,0,0,0,2,0
2,Alex Young,Cincinnati Reds,Milwaukee Brewers,0,0.2,0,0,0,1,0,0
3,Fernando Cruz,Cincinnati Reds,Milwaukee Brewers,0,0.1,0,0,0,0,0,0
4,Derek Law,Cincinnati Reds,Milwaukee Brewers,0,1.0,0,0,0,2,1,0
