,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,Yu Darvish,San Diego Padres,Philadelphia Phillies,0,6.0,5,1,1,2,9,0
1,Tom Cosgrove,San Diego Padres,Philadelphia Phillies,0,1.0,0,0,0,1,1,0
2,Nick Martinez,San Diego Padres,Philadelphia Phillies,0,1.0,0,0,0,0,1,0
3,Luis García,San Diego Padres,Philadelphia Phillies,0,0.1,2,2,1,2,0,1
4,Josh Hader,San Diego Padres,Philadelphia Phillies,0,0.2,0,0,0,0,1,0
5,Cristopher Sánchez,Philadelphia Phillies,San Diego Padres,1,5.0,3,3,3,1,5,2
6,Jeff Hoffman,Philadelphia Phillies,San Diego Padres,1,1.0,1,1,1,0,2,1
7,Andrew Vasquez,Philadelphia Phillies,San Diego Padres,1,0.2,4,2,2,1,0,0
8,Dylan Covey,Philadelphia Phillies,San Diego Padres,1,2.0,3,2,2,2,0,1
9,Andrew Bellatti,Philadelphia Phillies,San Diego Padres,1,0.1,0,0,0,0,0,0
0,Sandy Alcantara,Miami Marlins,Baltimore Orioles,0,6.0,8,3,2,1,5,2
1,Robert Garcia,Miami Marlins,Baltimore Orioles,0,0.1,1,0,0,1,0,0
2,Bryan Hoeing,Miami Marlins,Baltimore Orioles,0,1.2,2,2,2,0,1,1
3,Dean Kremer,Baltimore Orioles,Miami Marlins,1,6.0,2,1,1,2,8,0
4,Bryan Baker,Baltimore Orioles,Miami Marlins,1,1.0,1,0,0,0,0,0
5,Yennier Cano,Baltimore Orioles,Miami Marlins,1,1.0,2,1,1,0,1,1
6,Félix Bautista,Baltimore Orioles,Miami Marlins,1,1.0,0,0,0,0,2,0
0,Ross Stripling,San Francisco Giants,Pittsburgh Pirates,0,4.2,5,2,2,0,6,1
1,Sean Manaea,San Francisco Giants,Pittsburgh Pirates,0,0.2,1,2,2,2,0,0
2,Mauricio Llovera,San Francisco Giants,Pittsburgh Pirates,0,0.2,0,0,0,1,0,0
3,Tyler Rogers,San Francisco Giants,Pittsburgh Pirates,0,2.0,1,0,0,0,2,0
4,Camilo Doval,San Francisco Giants,Pittsburgh Pirates,0,1.0,1,0,0,0,0,0
5,Rich Hill,Pittsburgh Pirates,San Francisco Giants,1,6.0,7,3,3,2,2,0
6,Colin Holderman,Pittsburgh Pirates,San Francisco Giants,1,0.1,2,3,2,1,0,0
7,Ryan Borucki,Pittsburgh Pirates,San Francisco Giants,1,1.2,1,0,0,0,1,0
8,Yerry De Los Santos,Pittsburgh Pirates,San Francisco Giants,1,1.0,0,0,0,0,2,0
0,Ryne Nelson,Arizona Diamondbacks,Toronto Blue Jays,0,5.2,9,2,1,0,3,1
1,Kyle Nelson,Arizona Diamondbacks,Toronto Blue Jays,0,0.1,2,1,1,0,0,0
2,Austin Adams,Arizona Diamondbacks,Toronto Blue Jays,0,0.2,3,4,3,0,0,0
3,Justin Martinez,Arizona Diamondbacks,Toronto Blue Jays,0,1.1,2,0,0,1,1,0
4,José Berríos,Toronto Blue Jays,Arizona Diamondbacks,1,5.1,7,1,1,1,4,0
5,Trevor Richards,Toronto Blue Jays,Arizona Diamondbacks,1,1.2,2,1,1,0,3,1
6,Nate Pearson,Toronto Blue Jays,Arizona Diamondbacks,1,1.0,0,0,0,1,2,0
7,Jay Jackson,Toronto Blue Jays,Arizona Diamondbacks,1,1.0,0,0,0,0,2,0
0,Corbin Burnes,Milwaukee Brewers,Cincinnati Reds,0,6.0,2,0,0,2,13,0
1,Elvis Peguero,Milwaukee Brewers,Cincinnati Reds,0,1.0,0,0,0,0,1,0
2,Joel Payamps,Milwaukee Brewers,Cincinnati Reds,0,1.0,0,0,0,0,2,0
3,Devin Williams,Milwaukee Brewers,Cincinnati Reds,0,1.0,0,0,0,0,2,0
4,Graham Ashcraft,Cincinnati Reds,Milwaukee Brewers,1,6.0,5,1,1,2,2,0
5,Lucas Sims,Cincinnati Reds,Milwaukee Brewers,1,1.0,1,0,0,1,2,0
