,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
1,Tanner Banks,Chicago White Sox,Baltimore Orioles,0,1.0,0,0,0,0,0,0
2,Aaron Bummer,Chicago White Sox,Baltimore Orioles,0,0.1,2,3,3,2,1,0
3,Bryan Shaw,Chicago White Sox,Baltimore Orioles,0,0.2,6,5,5,1,0,0
4,Lane Ramsey,Chicago White Sox,Baltimore Orioles,0,0.2,0,0,0,0,0,0
5,Dean Kremer,Baltimore Orioles,Chicago White Sox,1,6.0,6,1,1,0,5,1
6,Danny Coulombe,Baltimore Orioles,Chicago White Sox,1,1.2,0,0,0,0,0,0
7,Yennier Cano,Baltimore Orioles,Chicago White Sox,1,0.1,0,0,0,0,0,0
8,Shintaro Fujinami,Baltimore Orioles,Chicago White Sox,1,1.0,4,2,2,0,0,0
0,MacKenzie Gore,Washington Nationals,Toronto Blue Jays,0,5.0,6,1,1,2,2,1
1,Mason Thompson,Washington Nationals,Toronto Blue Jays,0,1.2,1,1,1,1,2,0
2,Hunter Harvey,Washington Nationals,Toronto Blue Jays,0,1.1,2,1,1,0,0,0
3,Kyle Finnegan,Washington Nationals,Toronto Blue Jays,0,1.0,2,1,1,1,1,0
4,José Berríos,Toronto Blue Jays,Washington Nationals,1,6.0,6,5,5,2,2,2
5,Bowden Francis,Toronto Blue Jays,Washington Nationals,1,3.0,2,0,0,0,4,0
0,J.P. France,Houston Astros,Boston Red Sox,0,5.2,5,2,2,1,3,1
1,Rafael Montero,Houston Astros,Boston Red Sox,0,1.1,1,0,0,1,2,0
2,Hector Neris,Houston Astros,Boston Red Sox,0,1.0,0,0,0,0,0,0
3,Bryan Abreu,Houston Astros,Boston Red Sox,0,1.0,0,0,0,2,1,0
4,Brayan Bello,Boston Red Sox,Houston Astros,1,4.2,4,3,2,2,2,2
5,Joe Jacques,Boston Red Sox,Houston Astros,1,1.0,2,1,1,0,1,0
6,John Schreiber,Boston Red Sox,Houston Astros,1,0.1,1,1,1,1,0,0
7,Josh Winckowski,Boston Red Sox,Houston Astros,1,2.0,2,1,1,1,0,0
8,Mauricio Llovera,Boston Red Sox,Houston Astros,1,1.0,0,0,0,0,0,0
0,Andrew Heaney,Texas Rangers,New York Mets,0,5.1,5,0,0,1,7,0
1,Chris Stratton,Texas Rangers,New York Mets,0,0.2,0,0,0,0,1,0
2,Brock Burke,Texas Rangers,New York Mets,0,1.0,1,0,0,0,2,0
3,Will Smith,Texas Rangers,New York Mets,0,1.0,0,0,0,0,0,0
4,Aroldis Chapman,Texas Rangers,New York Mets,0,1.0,1,1,1,0,1,1
5,José Quintana,New York Mets,Texas Rangers,1,6.0,3,0,0,3,5,0
6,Drew Smith,New York Mets,Texas Rangers,1,1.0,1,1,1,1,1,1
7,Phil Bickford,New York Mets,Texas Rangers,1,1.1,2,1,1,1,2,0
8,Sam Coonrod,New York Mets,Texas Rangers,1,0.2,0,0,0,0,0,0
0,Gavin Williams,Cleveland Guardians,Minnesota Twins,0,1.0,0,0,0,1,0,0
1,Hunter Gaddis,Cleveland Guardians,Minnesota Twins,0,3.0,4,1,1,1,2,1
2,Sam Hentges,Cleveland Guardians,Minnesota Twins,0,2.0,2,0,0,0,4,0
3,Trevor Stephan,Cleveland Guardians,Minnesota Twins,0,1.0,0,0,0,1,0,0
4,Nick Sandlin,Cleveland Guardians,Minnesota Twins,0,1.0,0,0,0,0,0,0
5,Emmanuel Clase,Cleveland Guardians,Minnesota Twins,0,1.0,1,1,1,0,0,1
6,Pablo López,Minnesota Twins,Cleveland Guardians,1,6.0,8,3,3,3,5,1
7,Emilio Pagán,Minnesota Twins,Cleveland Guardians,1,1.0,2,1,1,0,0,0
8,Cole Sands,Minnesota Twins,Cleveland Guardians,1,2.0,1,0,0,0,1,0
0,Seth Lugo,San Diego Padres,St. Louis Cardinals,0,6.0,6,3,2,1,6,1
1,Scott Barlow,San Diego Padres,St. Louis Cardinals,0,1.0,0,0,0,0,2,0
2,Robert Suarez,San Diego Padres,St. Louis Cardinals,0,1.0,2,2,2,0,2,1
3,Nick Martinez,San Diego Padres,St. Louis Cardinals,0,1.0,0,0,0,0,0,0
4,Josh Hader,San Diego Padres,St. Louis Cardinals,0,0.1,1,1,0,1,0,0
5,Zack Thompson,St. Louis Cardinals,San Diego Padres,1,4.0,5,3,2,4,3,0
6,Casey Lawrence,St. Louis Cardinals,San Diego Padres,1,3.2,5,2,2,0,2,1
7,John King,St. Louis Cardinals,San Diego Padres,1,0.1,0,0,0,0,0,0
8,JoJo Romero,St. Louis Cardinals,San Diego Padres,1,2.0,2,0,0,0,3,0
0,Corbin Burnes,Milwaukee Brewers,Chicago Cubs,0,7.0,8,1,1,2,7,0
1,Abner Uribe,Milwaukee Brewers,Chicago Cubs,0,1.0,0,0,0,0,1,0
2,Justin Steele,Chicago Cubs,Milwaukee Brewers,1,6.0,6,0,0,1,8,0
3,Mark Leiter Jr.,Chicago Cubs,Milwaukee Brewers,1,1.0,0,0,0,0,1,0
4,Julian Merryweather,Chicago Cubs,Milwaukee Brewers,1,1.0,1,0,0,0,1,0
5,Adbert Alzolay,Chicago Cubs,Milwaukee Brewers,1,1.0,0,0,0,0,1,0
0,Colin Selby,Pittsburgh Pirates,Kansas City Royals,0,2.0,0,0,0,0,1,0
1,Luis Ortiz,Pittsburgh Pirates,Kansas City Royals,0,5.0,3,1,1,2,5,0
2,Colin Holderman,Pittsburgh Pirates,Kansas City Royals,0,1.0,0,0,0,0,0,0
3,Cody Bolton,Pittsburgh Pirates,Kansas City Royals,0,1.0,3,2,2,0,2,0
4,Cole Ragans,Kansas City Royals,Pittsburgh Pirates,1,7.0,3,0,0,1,9,0
5,Austin Cox,Kansas City Royals,Pittsburgh Pirates,1,0.2,1,1,1,0,1,0
6,Carlos Hernández,Kansas City Royals,Pittsburgh Pirates,1,0.1,2,1,1,0,0,1
7,Steven Cruz,Kansas City Royals,Pittsburgh Pirates,1,0.2,3,4,4,3,1,1
8,Tucker Davidson,Kansas City Royals,Pittsburgh Pirates,1,0.1,0,0,0,0,1,0
0,Charlie Morton,Atlanta Braves,Colorado Rockies,0,6.0,3,1,1,2,8,0
1,Pierce Johnson,Atlanta Braves,Colorado Rockies,0,1.0,0,0,0,0,2,0
2,A.J. Minter,Atlanta Braves,Colorado Rockies,0,1.0,0,0,0,0,1,0
3,Raisel Iglesias,Atlanta Braves,Colorado Rockies,0,1.0,0,0,0,0,1,0
4,Peter Lambert,Colorado Rockies,Atlanta Braves,1,5.0,9,3,3,0,2,1
5,Brent Suter,Colorado Rockies,Atlanta Braves,1,1.0,3,0,0,0,1,0
6,Gavin Hollowell,Colorado Rockies,Atlanta Braves,1,2.0,2,0,0,1,0,0
7,Matt Koch,Colorado Rockies,Atlanta Braves,1,1.0,1,0,0,0,1,0
0,Ken Waldichuk,Oakland Athletics,Seattle Mariners,0,4.0,1,1,1,5,3,0
1,Lucas Erceg,Oakland Athletics,Seattle Mariners,0,1.0,0,0,0,0,0,0
2,Sean Newcomb,Oakland Athletics,Seattle Mariners,0,1.2,0,0,0,1,4,0
3,Dany Jiménez,Oakland Athletics,Seattle Mariners,0,1.0,0,0,0,0,2,0
4,Kirby Snead,Oakland Athletics,Seattle Mariners,0,0.1,1,0,0,0,0,0
5,Trevor May,Oakland Athletics,Seattle Mariners,0,1.0,2,0,0,0,3,0
6,Luke Weaver,Seattle Mariners,Oakland Athletics,1,3.2,7,3,3,0,0,2
7,Isaiah Campbell,Seattle Mariners,Oakland Athletics,1,1.1,0,0,0,0,1,0
8,Matt Brash,Seattle Mariners,Oakland Athletics,1,1.0,1,0,0,0,1,0
9,Trent Thornton,Seattle Mariners,Oakland Athletics,1,2.0,1,0,0,0,1,0
10,Tayler Saucedo,Seattle Mariners,Oakland Athletics,1,1.0,0,0,0,0,0,0
0,Brandon Williamson,Cincinnati Reds,San Francisco Giants,0,6.0,6,5,3,0,5,1
1,Sam Moll,Cincinnati Reds,San Francisco Giants,0,1.0,0,0,0,0,0,0
2,Derek Law,Cincinnati Reds,San Francisco Giants,0,1.0,1,1,1,1,2,0
3,Alex Cobb,San Francisco Giants,Cincinnati Reds,1,9.0,1,1,1,1,8,0
0,Merrill Kelly,Arizona Diamondbacks,Los Angeles Dodgers,0,5.0,12,7,7,3,1,0
1,Scott McGough,Arizona Diamondbacks,Los Angeles Dodgers,0,1.0,2,2,2,0,1,2
2,Miguel Castro,Arizona Diamondbacks,Los Angeles Dodgers,0,1.0,2,0,0,0,1,0
3,Jose Herrera,Arizona Diamondbacks,Los Angeles Dodgers,0,1.0,0,0,0,0,0,0
4,Clayton Kershaw,Los Angeles Dodgers,Arizona Diamondbacks,1,5.0,3,1,1,3,5,1
5,Gus Varland,Los Angeles Dodgers,Arizona Diamondbacks,1,1.0,2,0,0,2,1,0
6,Tyson Miller,Los Angeles Dodgers,Arizona Diamondbacks,1,2.0,1,0,0,0,2,0
7,Victor González,Los Angeles Dodgers,Arizona Diamondbacks,1,1.0,0,0,0,0,1,0
