,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
4,Kenley Jansen,Boston Red Sox,Texas Rangers,1,1.0,0,0,0,0,0,0
0,Michael Soroka,Atlanta Braves,Cleveland Guardians,0,4.2,5,0,0,3,4,0
1,Michael Tonkin,Atlanta Braves,Cleveland Guardians,0,3.1,1,0,0,0,3,0
2,Ben Heller,Atlanta Braves,Cleveland Guardians,0,1.0,1,1,1,0,0,0
3,Cal Quantrill,Cleveland Guardians,Atlanta Braves,1,4.1,11,5,5,0,3,1
4,Tim Herrin,Cleveland Guardians,Atlanta Braves,1,2.2,3,1,1,1,3,1
5,Xzavion Curry,Cleveland Guardians,Atlanta Braves,1,1.0,2,0,0,0,1,0
6,Sam Hentges,Cleveland Guardians,Atlanta Braves,1,1.0,3,2,2,1,1,1
0,Alec Marsh,Kansas City Royals,Minnesota Twins,0,5.0,3,3,2,3,5,1
1,Amir Garrett,Kansas City Royals,Minnesota Twins,0,1.0,0,0,0,1,1,0
2,Taylor Clarke,Kansas City Royals,Minnesota Twins,0,1.0,1,1,1,1,1,1
3,Dylan Coleman,Kansas City Royals,Minnesota Twins,0,1.0,1,1,1,1,2,0
4,Pablo López,Minnesota Twins,Kansas City Royals,1,9.0,4,0,0,0,12,0
0,Justin Steele,Chicago Cubs,Milwaukee Brewers,0,6.0,9,3,3,0,5,1
1,Michael Rucker,Chicago Cubs,Milwaukee Brewers,0,2.0,0,0,0,3,0,0
2,Adbert Alzolay,Chicago Cubs,Milwaukee Brewers,0,1.0,0,0,0,0,2,0
3,Adrian Houser,Milwaukee Brewers,Chicago Cubs,1,5.0,6,1,1,3,4,0
4,Hoby Milner,Milwaukee Brewers,Chicago Cubs,1,1.2,0,0,0,0,0,0
5,J.C. Mejía,Milwaukee Brewers,Chicago Cubs,1,0.1,0,0,0,0,0,0
6,Joel Payamps,Milwaukee Brewers,Chicago Cubs,1,1.0,0,0,0,0,1,0
7,Devin Williams,Milwaukee Brewers,Chicago Cubs,1,1.0,3,3,2,0,1,0
0,Patrick Sandoval,Los Angeles Angels,San Diego Padres,0,5.0,2,2,1,4,5,0
1,José Soriano,Los Angeles Angels,San Diego Padres,0,1.0,1,1,1,1,2,1
2,Jacob Webb,Los Angeles Angels,San Diego Padres,0,1.0,1,1,1,3,1,0
3,Chris Devenski,Los Angeles Angels,San Diego Padres,0,1.0,1,1,1,3,0,0
4,Seth Lugo,San Diego Padres,Los Angeles Angels,1,6.0,5,2,1,1,6,0
5,Nick Martinez,San Diego Padres,Los Angeles Angels,1,1.0,1,1,1,1,1,1
6,Tom Cosgrove,San Diego Padres,Los Angeles Angels,1,1.0,0,0,0,0,0,0
7,Josh Hader,San Diego Padres,Los Angeles Angels,1,1.0,0,0,0,1,1,0
0,Tommy Milone,Seattle Mariners,San Francisco Giants,0,4.1,4,2,1,4,0,0
1,Ty Adcock,Seattle Mariners,San Francisco Giants,0,1.2,1,0,0,0,2,0
2,Justin Topa,Seattle Mariners,San Francisco Giants,0,0.2,2,0,0,0,1,0
3,Tayler Saucedo,Seattle Mariners,San Francisco Giants,0,0.1,0,0,0,0,0,0
4,Matt Festa,Seattle Mariners,San Francisco Giants,0,1.0,1,0,0,0,2,0
5,Alex Cobb,San Francisco Giants,Seattle Mariners,1,6.0,6,0,0,0,7,0
6,Taylor Rogers,San Francisco Giants,Seattle Mariners,1,1.0,0,0,0,0,1,0
7,Tyler Rogers,San Francisco Giants,Seattle Mariners,1,1.0,1,0,0,0,0,0
8,Camilo Doval,San Francisco Giants,Seattle Mariners,1,1.0,0,0,0,0,1,0
0,Kodai Senga,New York Mets,Arizona Diamondbacks,0,8.0,4,1,1,1,12,1
1,David Robertson,New York Mets,Arizona Diamondbacks,0,1.0,0,0,0,0,1,0
2,Tommy Henry,Arizona Diamondbacks,New York Mets,1,6.0,2,0,0,4,2,0
3,Kyle Nelson,Arizona Diamondbacks,New York Mets,1,0.2,1,0,0,0,2,0
4,Scott McGough,Arizona Diamondbacks,New York Mets,1,1.1,0,0,0,1,2,0
5,Andrew Chafin,Arizona Diamondbacks,New York Mets,1,0.2,3,2,2,1,0,1
6,Kevin Ginkel,Arizona Diamondbacks,New York Mets,1,0.1,0,0,0,0,0,0
0,Osvaldo Bido,Pittsburgh Pirates,Los Angeles Dodgers,0,4.0,2,2,2,4,4,0
1,Roansy Contreras,Pittsburgh Pirates,Los Angeles Dodgers,0,1.0,3,4,4,2,2,2
2,Dauri Moreta,Pittsburgh Pirates,Los Angeles Dodgers,0,1.0,1,0,0,0,0,0
3,Ryan Borucki,Pittsburgh Pirates,Los Angeles Dodgers,0,1.0,0,0,0,0,1,0
4,Yohan Ramirez,Pittsburgh Pirates,Los Angeles Dodgers,0,1.0,0,0,0,0,0,0
5,Bobby Miller,Los Angeles Dodgers,Pittsburgh Pirates,1,5.2,5,4,4,1,7,2
6,Phil Bickford,Los Angeles Dodgers,Pittsburgh Pirates,1,0.1,2,0,0,2,0,0
7,Ryan Brasier,Los Angeles Dodgers,Pittsburgh Pirates,1,1.0,0,0,0,0,0,0
8,Caleb Ferguson,Los Angeles Dodgers,Pittsburgh Pirates,1,1.0,1,0,0,0,3,0
9,Daniel Hudson,Los Angeles Dodgers,Pittsburgh Pirates,1,1.0,1,0,0,2,2,0
