,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
3,Kyle Finnegan,Washington Nationals,New York Yankees,0,1.0,0,0,0,1,0,0
4,Carlos Rodón,New York Yankees,Washington Nationals,1,6.0,6,1,1,0,1,1
5,Jonathan Loáisiga,New York Yankees,Washington Nationals,1,1.0,0,0,0,0,1,0
6,Tommy Kahnle,New York Yankees,Washington Nationals,1,1.0,1,1,1,0,2,1
7,Keynan Middleton,New York Yankees,Washington Nationals,1,1.0,0,0,0,2,1,0
0,Adam Wainwright,St. Louis Cardinals,Pittsburgh Pirates,0,4.2,7,6,6,1,3,1
1,John King,St. Louis Cardinals,Pittsburgh Pirates,0,1.2,1,0,0,1,1,0
2,Jacob Barnes,St. Louis Cardinals,Pittsburgh Pirates,0,0.2,0,0,0,0,0,0
3,Andre Pallante,St. Louis Cardinals,Pittsburgh Pirates,0,1.0,0,0,0,0,0,0
4,Johan Oviedo,Pittsburgh Pirates,St. Louis Cardinals,1,5.0,4,1,1,1,5,1
5,Dauri Moreta,Pittsburgh Pirates,St. Louis Cardinals,1,1.2,3,2,2,1,0,0
6,Colin Holderman,Pittsburgh Pirates,St. Louis Cardinals,1,1.1,1,0,0,1,2,0
7,David Bednar,Pittsburgh Pirates,St. Louis Cardinals,1,1.0,1,0,0,0,1,0
0,Bobby Miller,Los Angeles Dodgers,Cleveland Guardians,0,6.1,6,4,4,1,5,1
1,Caleb Ferguson,Los Angeles Dodgers,Cleveland Guardians,0,0.2,3,3,3,0,1,1
2,Bryan Hudson,Los Angeles Dodgers,Cleveland Guardians,0,1.0,3,1,1,1,1,0
3,Noah Syndergaard,Cleveland Guardians,Los Angeles Dodgers,1,6.0,4,3,3,1,4,1
4,Sam Hentges,Cleveland Guardians,Los Angeles Dodgers,1,1.0,0,0,0,0,3,0
5,Trevor Stephan,Cleveland Guardians,Los Angeles Dodgers,1,1.0,1,0,0,0,1,0
6,Emmanuel Clase,Cleveland Guardians,Los Angeles Dodgers,1,1.0,1,0,0,0,1,0
0,Tylor Megill,New York Mets,Atlanta Braves,0,4.2,8,3,3,2,5,2
1,Adam Kolarek,New York Mets,Atlanta Braves,0,2.0,0,0,0,1,2,0
2,Reed Garrett,New York Mets,Atlanta Braves,0,1.0,1,0,0,0,0,0
3,Brooks Raley,New York Mets,Atlanta Braves,0,0.1,0,0,0,0,1,0
4,Bryce Elder,Atlanta Braves,New York Mets,1,5.1,2,1,1,3,3,0
5,Pierce Johnson,Atlanta Braves,New York Mets,1,0.2,1,1,1,0,2,1
6,Joe Jiménez,Atlanta Braves,New York Mets,1,1.0,0,0,0,0,2,0
7,A.J. Minter,Atlanta Braves,New York Mets,1,1.0,1,0,0,0,0,0
8,Raisel Iglesias,Atlanta Braves,New York Mets,1,1.0,1,0,0,1,0,0
0,Bryan Woo,Seattle Mariners,Chicago White Sox,0,4.0,3,1,1,1,3,0
1,Tayler Saucedo,Seattle Mariners,Chicago White Sox,0,0.2,1,0,0,0,1,0
2,Trent Thornton,Seattle Mariners,Chicago White Sox,0,0.1,0,0,0,1,0,0
3,Isaiah Campbell,Seattle Mariners,Chicago White Sox,0,1.2,4,1,1,0,2,0
4,Justin Topa,Seattle Mariners,Chicago White Sox,0,1.1,0,0,0,0,1,0
5,Gabe Speier,Seattle Mariners,Chicago White Sox,0,0.2,2,1,1,0,2,1
6,Andrés Muñoz,Seattle Mariners,Chicago White Sox,0,0.1,0,0,0,0,1,0
7,Mike Clevinger,Chicago White Sox,Seattle Mariners,1,5.0,6,4,4,4,4,1
8,Bryan Shaw,Chicago White Sox,Seattle Mariners,1,1.0,1,2,2,2,0,0
9,Jimmy Lambert,Chicago White Sox,Seattle Mariners,1,2.0,1,0,0,0,1,0
10,Lane Ramsey,Chicago White Sox,Seattle Mariners,1,1.0,1,0,0,0,1,0
0,Tanner Houck,Boston Red Sox,Houston Astros,0,5.0,4,3,3,3,2,1
1,Josh Winckowski,Boston Red Sox,Houston Astros,0,1.0,1,0,0,1,2,0
2,Mauricio Llovera,Boston Red Sox,Houston Astros,0,1.0,2,4,0,1,1,0
3,Brennan Bernardino,Boston Red Sox,Houston Astros,0,1.0,1,0,0,0,1,0
4,Justin Verlander,Houston Astros,Boston Red Sox,1,6.0,5,0,0,1,9,0
5,Kendall Graveman,Houston Astros,Boston Red Sox,1,1.0,1,0,0,1,2,0
6,Ryne Stanek,Houston Astros,Boston Red Sox,1,1.0,1,1,1,0,0,1
7,Rafael Montero,Houston Astros,Boston Red Sox,1,1.0,3,2,2,0,1,0
0,Bailey Ober,Minnesota Twins,Milwaukee Brewers,0,5.0,2,2,2,3,3,1
1,Dylan Floro,Minnesota Twins,Milwaukee Brewers,0,1.0,6,5,5,0,2,0
2,Oliver Ortega,Minnesota Twins,Milwaukee Brewers,0,0.2,0,0,0,3,0,0
3,Cole Sands,Minnesota Twins,Milwaukee Brewers,0,1.1,0,0,0,1,1,0
4,Wade Miley,Milwaukee Brewers,Minnesota Twins,1,5.0,5,3,3,1,4,1
5,Bryse Wilson,Milwaukee Brewers,Minnesota Twins,1,2.0,0,0,0,0,3,0
6,Hoby Milner,Milwaukee Brewers,Minnesota Twins,1,1.0,1,0,0,0,1,0
7,Trevor Megill,Milwaukee Brewers,Minnesota Twins,1,1.0,1,0,0,0,1,0
0,Graham Ashcraft,Cincinnati Reds,Los Angeles Angels,0,7.0,5,3,3,2,10,3
1,Sam Moll,Cincinnati Reds,Los Angeles Angels,0,0.2,1,0,0,0,1,0
2,Ian Gibaut,Cincinnati Reds,Los Angeles Angels,0,0.1,0,0,0,0,0,0
3,Alexis Díaz,Cincinnati Reds,Los Angeles Angels,0,1.0,0,0,0,0,1,0
4,Lucas Giolito,Los Angeles Angels,Cincinnati Reds,1,6.0,5,4,1,2,9,1
5,José Soriano,Los Angeles Angels,Cincinnati Reds,1,1.0,0,0,0,1,0,0
6,Dominic Leone,Los Angeles Angels,Cincinnati Reds,1,1.0,1,0,0,0,2,0
7,Aaron Loup,Los Angeles Angels,Cincinnati Reds,1,1.0,1,0,0,0,1,0
0,Jon Gray,Texas Rangers,Arizona Diamondbacks,0,4.0,7,5,4,3,5,0
1,Grant Anderson,Texas Rangers,Arizona Diamondbacks,0,0.2,1,0,0,1,0,0
2,Brock Burke,Texas Rangers,Arizona Diamondbacks,0,1.1,1,1,1,0,1,0
3,José Leclerc,Texas Rangers,Arizona Diamondbacks,0,2.0,0,0,0,0,1,0
4,Zac Gallen,Arizona Diamondbacks,Texas Rangers,1,6.0,7,1,1,1,11,1
5,Justin Martinez,Arizona Diamondbacks,Texas Rangers,1,0.1,1,2,2,1,1,0
6,Kyle Nelson,Arizona Diamondbacks,Texas Rangers,1,0.1,2,0,0,0,0,0
7,Miguel Castro,Arizona Diamondbacks,Texas Rangers,1,0.1,0,0,0,0,0,0
8,Kevin Ginkel,Arizona Diamondbacks,Texas Rangers,1,1.0,1,0,0,0,0,0
9,Paul Sewald,Arizona Diamondbacks,Texas Rangers,1,1.0,2,0,0,1,1,0
0,Angel Zerpa,Kansas City Royals,Oakland Athletics,0,3.0,4,5,4,1,4,1
1,Zack Greinke,Kansas City Royals,Oakland Athletics,0,4.0,2,0,0,0,5,0
2,John McMillon,Kansas City Royals,Oakland Athletics,0,1.0,0,0,0,0,2,0
3,Dany Jiménez,Oakland Athletics,Kansas City Royals,1,1.0,0,0,0,0,0,0
4,Hogan Harris,Oakland Athletics,Kansas City Royals,1,3.2,5,4,4,2,5,0
5,Spencer Patton,Oakland Athletics,Kansas City Royals,1,1.2,1,0,0,0,1,0
6,Kirby Snead,Oakland Athletics,Kansas City Royals,1,1.2,0,0,0,1,1,0
7,Trevor May,Oakland Athletics,Kansas City Royals,1,1.0,0,0,0,0,1,0
0,Jesús Luzardo,Miami Marlins,San Diego Padres,0,6.0,2,0,0,1,7,0
1,Andrew Nardi,Miami Marlins,San Diego Padres,0,1.0,0,0,0,0,3,0
2,Tanner Scott,Miami Marlins,San Diego Padres,0,1.0,1,0,0,0,1,0
3,David Robertson,Miami Marlins,San Diego Padres,0,1.0,0,0,0,1,1,0
4,Blake Snell,San Diego Padres,Miami Marlins,1,6.0,6,3,3,2,8,1
5,Scott Barlow,San Diego Padres,Miami Marlins,1,1.0,1,0,0,0,1,0
6,Nick Martinez,San Diego Padres,Miami Marlins,1,1.0,1,0,0,1,0,0
7,Luis García,San Diego Padres,Miami Marlins,1,1.0,0,0,0,0,0,0
