,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
2,Abner Uribe,Milwaukee Brewers,New York Yankees,0,1.0,0,0,0,1,2,0
3,Joel Payamps,Milwaukee Brewers,New York Yankees,0,1.0,1,1,0,2,1,0
4,Andrew Chafin,Milwaukee Brewers,New York Yankees,0,1.0,1,2,1,0,2,1
5,Hoby Milner,Milwaukee Brewers,New York Yankees,0,0.1,1,1,0,0,1,0
6,Gerrit Cole,New York Yankees,Milwaukee Brewers,1,7.0,3,0,0,0,9,0
7,Wandy Peralta,New York Yankees,Milwaukee Brewers,1,1.0,0,0,0,1,0,0
8,Clay Holmes,New York Yankees,Milwaukee Brewers,1,1.0,0,0,0,0,2,0
9,Tommy Kahnle,New York Yankees,Milwaukee Brewers,1,1.0,0,0,0,1,0,0
10,Nick Ramirez,New York Yankees,Milwaukee Brewers,1,2.0,3,3,1,0,1,0
11,Anthony Misiewicz,New York Yankees,Milwaukee Brewers,1,1.0,0,0,0,1,0,0
0,Ryan Yarbrough,Los Angeles Dodgers,Washington Nationals,0,4.0,5,2,2,0,5,0
1,Wander Suero,Los Angeles Dodgers,Washington Nationals,0,1.1,2,1,1,1,2,0
2,Alex Vesia,Los Angeles Dodgers,Washington Nationals,0,0.2,2,0,0,0,1,0
3,Brusdar Graterol,Los Angeles Dodgers,Washington Nationals,0,1.0,0,0,0,0,1,0
4,Caleb Ferguson,Los Angeles Dodgers,Washington Nationals,0,1.0,0,0,0,0,0,0
5,Victor González,Los Angeles Dodgers,Washington Nationals,0,1.0,0,0,0,1,0,0
6,Trevor Williams,Washington Nationals,Los Angeles Dodgers,1,4.1,8,6,6,4,4,1
7,Mason Thompson,Washington Nationals,Los Angeles Dodgers,1,0.2,3,1,1,0,1,0
8,Joe La Sorsa,Washington Nationals,Los Angeles Dodgers,1,3.2,3,0,0,0,4,0
9,Jose Ferrer,Washington Nationals,Los Angeles Dodgers,1,0.1,0,0,0,0,0,0
0,Cole Ragans,Kansas City Royals,Toronto Blue Jays,0,5.2,1,2,2,6,6,0
1,Taylor Clarke,Kansas City Royals,Toronto Blue Jays,0,1.0,1,1,1,0,1,1
2,Collin Snider,Kansas City Royals,Toronto Blue Jays,0,0.2,2,2,2,2,1,0
3,Jackson Kowar,Kansas City Royals,Toronto Blue Jays,0,0.2,2,0,0,0,0,0
4,José Berríos,Toronto Blue Jays,Kansas City Royals,1,7.0,5,2,2,2,7,0
5,Yimi García,Toronto Blue Jays,Kansas City Royals,1,0.2,1,0,0,0,0,0
6,Génesis Cabrera,Toronto Blue Jays,Kansas City Royals,1,0.1,0,0,0,0,0,0
7,Jordan Romano,Toronto Blue Jays,Kansas City Royals,1,1.0,2,0,0,1,2,0
0,Miles Mikolas,St. Louis Cardinals,Cincinnati Reds,0,5.1,7,5,5,1,2,2
1,Andre Pallante,St. Louis Cardinals,Cincinnati Reds,0,0.2,0,0,0,1,1,0
2,Andrew Suárez,St. Louis Cardinals,Cincinnati Reds,0,1.0,2,2,2,1,1,2
3,Jacob Barnes,St. Louis Cardinals,Cincinnati Reds,0,1.0,1,0,0,0,2,0
4,Hunter Greene,Cincinnati Reds,St. Louis Cardinals,1,6.0,1,1,0,4,9,0
5,Buck Farmer,Cincinnati Reds,St. Louis Cardinals,1,1.0,0,0,0,0,1,0
6,Tejay Antone,Cincinnati Reds,St. Louis Cardinals,1,1.0,0,0,0,1,1,0
7,Alexis Díaz,Cincinnati Reds,St. Louis Cardinals,1,1.0,0,0,0,0,0,0
0,Matt Waldron,San Diego Padres,Houston Astros,0,5.0,4,4,4,2,1,1
1,Tim Hill,San Diego Padres,Houston Astros,0,0.0,6,6,5,0,0,0
2,Rich Hill,San Diego Padres,Houston Astros,0,3.0,1,2,0,2,3,0
3,J.P. France,Houston Astros,San Diego Padres,1,6.0,4,1,1,5,5,1
4,Parker Mushinski,Houston Astros,San Diego Padres,1,1.0,2,1,1,0,1,1
5,Joel Kuhnel,Houston Astros,San Diego Padres,1,2.0,1,0,0,2,0,0
0,Tylor Megill,New York Mets,Minnesota Twins,0,5.0,2,0,0,4,2,0
1,Phil Bickford,New York Mets,Minnesota Twins,0,1.0,0,0,0,1,1,0
2,Trevor Gott,New York Mets,Minnesota Twins,0,1.0,1,0,0,0,2,0
3,Brooks Raley,New York Mets,Minnesota Twins,0,1.0,0,0,0,0,2,0
4,Adam Ottavino,New York Mets,Minnesota Twins,0,1.0,1,0,0,1,2,0
5,Pablo López,Minnesota Twins,New York Mets,1,8.0,2,0,0,0,14,0
6,Griffin Jax,Minnesota Twins,New York Mets,1,1.0,2,2,2,0,2,0
0,Joe Mantiply,Arizona Diamondbacks,Chicago Cubs,0,1.1,2,1,1,0,0,0
1,Scott McGough,Arizona Diamondbacks,Chicago Cubs,0,0.2,0,0,0,1,1,0
2,Brandon Pfaadt,Arizona Diamondbacks,Chicago Cubs,0,6.0,7,4,4,1,4,3
3,Kyle Hendricks,Chicago Cubs,Arizona Diamondbacks,1,5.2,7,2,2,1,4,0
4,Jose Cuas,Chicago Cubs,Arizona Diamondbacks,1,0.1,0,0,0,0,0,0
5,Mark Leiter Jr.,Chicago Cubs,Arizona Diamondbacks,1,1.0,1,0,0,1,0,0
6,Hayden Wesneski,Chicago Cubs,Arizona Diamondbacks,1,1.0,1,0,0,0,0,0
7,Julian Merryweather,Chicago Cubs,Arizona Diamondbacks,1,1.0,0,0,0,1,2,0
0,Luis Medina,Oakland Athletics,Texas Rangers,0,4.1,6,5,5,3,3,1
1,Adrián Martinez,Oakland Athletics,Texas Rangers,0,2.2,5,4,4,0,2,2
2,Easton Lucas,Oakland Athletics,Texas Rangers,0,1.0,1,0,0,0,1,0
3,Jon Gray,Texas Rangers,Oakland Athletics,1,2.2,4,4,3,2,3,1
4,Andrew Heaney,Texas Rangers,Oakland Athletics,1,3.2,4,0,0,1,6,0
5,José Leclerc,Texas Rangers,Oakland Athletics,1,0.2,0,0,0,1,2,0
6,Brock Burke,Texas Rangers,Oakland Athletics,1,1.0,1,0,0,0,0,0
7,Cody Bradford,Texas Rangers,Oakland Athletics,1,1.0,0,0,0,0,1,0
0,Tanner Bibee,Cleveland Guardians,Los Angeles Angels,0,7.0,2,2,2,0,8,0
1,Eli Morgan,Cleveland Guardians,Los Angeles Angels,0,1.0,1,0,0,1,0,0
2,Kenny Rosenberg,Los Angeles Angels,Cleveland Guardians,1,5.0,6,1,1,1,4,1
3,Andrew Wantz,Los Angeles Angels,Cleveland Guardians,1,1.0,1,0,0,1,0,0
4,Ben Joyce,Los Angeles Angels,Cleveland Guardians,1,1.0,0,0,0,1,0,0
5,Jimmy Herget,Los Angeles Angels,Cleveland Guardians,1,1.0,1,0,0,0,3,0
6,Carlos Estévez,Los Angeles Angels,Cleveland Guardians,1,1.0,0,0,0,0,1,0
0,Peter Lambert,Colorado Rockies,San Francisco Giants,0,5.0,8,6,6,2,2,3
1,Brent Suter,Colorado Rockies,San Francisco Giants,0,1.0,1,0,0,1,1,0
2,Nick Mears,Colorado Rockies,San Francisco Giants,0,1.0,1,0,0,1,2,0
3,Tyler Kinley,Colorado Rockies,San Francisco Giants,0,1.0,1,0,0,0,0,0
4,Keaton Winn,San Francisco Giants,Colorado Rockies,1,6.0,5,3,3,0,9,0
5,Ryan Walker,San Francisco Giants,Colorado Rockies,1,1.0,0,0,0,0,1,0
6,Tyler Rogers,San Francisco Giants,Colorado Rockies,1,1.0,0,0,0,0,1,0
7,Camilo Doval,San Francisco Giants,Colorado Rockies,1,1.0,1,0,0,0,1,0
