,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,Bryce Elder,Atlanta Braves,Philadelphia Phillies,0,7.0,3,0,0,2,6,0
1,A.J. Minter,Atlanta Braves,Philadelphia Phillies,0,1.0,0,0,0,0,3,0
2,Raisel Iglesias,Atlanta Braves,Philadelphia Phillies,0,1.0,0,0,0,0,1,0
3,Nick Anderson,Atlanta Braves,Philadelphia Phillies,0,1.0,1,1,0,1,0,0
4,Aaron Nola,Philadelphia Phillies,Atlanta Braves,1,6.0,2,0,0,2,5,0
5,Gregory Soto,Philadelphia Phillies,Atlanta Braves,1,1.0,0,0,0,1,1,0
6,José Alvarado,Philadelphia Phillies,Atlanta Braves,1,1.0,1,0,0,1,0,0
7,Craig Kimbrel,Philadelphia Phillies,Atlanta Braves,1,1.0,0,0,0,0,3,0
8,Yunior Marte,Philadelphia Phillies,Atlanta Braves,1,1.0,3,5,0,0,2,1
0,Tommy Henry,Arizona Diamondbacks,Washington Nationals,0,6.2,7,1,1,1,5,1
1,Miguel Castro,Arizona Diamondbacks,Washington Nationals,0,0.1,0,0,0,0,0,0
2,Andrew Chafin,Arizona Diamondbacks,Washington Nationals,0,1.0,0,0,0,0,2,0
3,Joe Mantiply,Arizona Diamondbacks,Washington Nationals,0,0.1,2,2,2,0,1,1
4,Scott McGough,Arizona Diamondbacks,Washington Nationals,0,0.2,0,0,0,0,1,0
5,Jake Irvin,Washington Nationals,Arizona Diamondbacks,1,6.0,5,2,1,1,6,0
6,Jordan Weems,Washington Nationals,Arizona Diamondbacks,1,1.0,1,3,0,1,0,1
7,Cory Abbott,Washington Nationals,Arizona Diamondbacks,1,2.0,3,0,0,0,2,0
0,JP Sears,Oakland Athletics,Cleveland Guardians,0,7.0,4,2,2,1,8,1
1,Yacksel Ríos,Oakland Athletics,Cleveland Guardians,0,1.0,2,4,4,4,1,0
2,Logan Allen,Cleveland Guardians,Oakland Athletics,1,4.0,2,0,0,3,5,0
3,Nick Sandlin,Cleveland Guardians,Oakland Athletics,1,2.0,0,1,1,1,1,0
4,Enyel De Los Santos,Cleveland Guardians,Oakland Athletics,1,2.0,1,0,0,0,1,0
5,Eli Morgan,Cleveland Guardians,Oakland Athletics,1,1.0,0,0,0,0,0,0
0,Justin Garza,Boston Red Sox,Minnesota Twins,0,1.0,4,3,3,0,2,2
1,Brandon Walter,Boston Red Sox,Minnesota Twins,0,6.2,6,3,3,3,2,1
2,Joe Jacques,Boston Red Sox,Minnesota Twins,0,0.1,0,0,0,0,1,0
3,Joe Ryan,Minnesota Twins,Boston Red Sox,1,9.0,3,0,0,0,9,0
0,Blake Snell,San Diego Padres,San Francisco Giants,0,6.0,3,0,0,0,11,0
1,Luis García,San Diego Padres,San Francisco Giants,0,1.0,0,0,0,0,2,0
2,Ray Kerr,San Diego Padres,San Francisco Giants,0,2.0,0,0,0,0,1,0
3,Alex Wood,San Francisco Giants,San Diego Padres,1,3.1,4,6,6,4,2,2
4,Jakob Junis,San Francisco Giants,San Diego Padres,1,3.2,7,4,4,0,3,1
5,Sean Manaea,San Francisco Giants,San Diego Padres,1,1.0,0,0,0,1,1,0
6,David Villar,San Francisco Giants,San Diego Padres,1,1.0,0,0,0,1,0,0
0,Mitch Keller,Pittsburgh Pirates,Miami Marlins,0,7.0,5,1,1,0,5,0
1,Dauri Moreta,Pittsburgh Pirates,Miami Marlins,0,0.0,2,3,3,1,0,0
2,Carmen Mlodzinski,Pittsburgh Pirates,Miami Marlins,0,1.0,3,2,2,0,0,1
3,Braxton Garrett,Miami Marlins,Pittsburgh Pirates,1,7.0,3,2,1,0,13,0
4,Andrew Nardi,Miami Marlins,Pittsburgh Pirates,1,0.2,2,2,2,1,1,2
5,Huascar Brazoban,Miami Marlins,Pittsburgh Pirates,1,0.1,0,0,0,0,0,0
6,A.J. Puk,Miami Marlins,Pittsburgh Pirates,1,1.0,0,0,0,0,1,0
0,Jose Cuas,Kansas City Royals,Tampa Bay Rays,0,1.1,2,2,2,1,1,0
1,Austin Cox,Kansas City Royals,Tampa Bay Rays,0,3.2,2,0,0,1,4,0
2,Carlos Hernández,Kansas City Royals,Tampa Bay Rays,0,1.0,0,0,0,1,2,0
3,Taylor Clarke,Kansas City Royals,Tampa Bay Rays,0,0.2,5,3,3,0,1,1
4,Nick Wittgren,Kansas City Royals,Tampa Bay Rays,0,0.1,0,0,0,0,0,0
5,Aroldis Chapman,Kansas City Royals,Tampa Bay Rays,0,1.0,0,0,0,0,3,0
6,Scott Barlow,Kansas City Royals,Tampa Bay Rays,0,1.0,1,0,0,0,2,0
7,Shane McClanahan,Tampa Bay Rays,Kansas City Royals,1,3.2,4,2,2,2,3,0
8,Kevin Kelly,Tampa Bay Rays,Kansas City Royals,1,1.1,0,0,0,0,0,0
9,Shawn Armstrong,Tampa Bay Rays,Kansas City Royals,1,1.0,0,0,0,0,1,0
10,Robert Stephenson,Tampa Bay Rays,Kansas City Royals,1,1.0,1,1,1,0,1,1
11,Jason Adam,Tampa Bay Rays,Kansas City Royals,1,1.0,3,2,2,1,1,0
12,Pete Fairbanks,Tampa Bay Rays,Kansas City Royals,1,1.0,1,1,1,1,2,0
0,Bryan Woo,Seattle Mariners,New York Yankees,0,5.1,2,0,0,3,5,0
1,Ty Adcock,Seattle Mariners,New York Yankees,0,1.2,0,0,0,0,0,0
2,Chris Flexen,Seattle Mariners,New York Yankees,0,2.0,3,2,2,1,2,1
3,Domingo Germán,New York Yankees,Seattle Mariners,1,3.1,8,10,8,2,4,4
4,Nick Ramirez,New York Yankees,Seattle Mariners,1,2.2,2,0,0,0,5,0
5,Albert Abreu,New York Yankees,Seattle Mariners,1,2.0,1,0,0,1,4,0
6,Isiah Kiner-Falefa,New York Yankees,Seattle Mariners,1,1.0,0,0,0,0,1,0
