,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
20,10,Joe Jacques,Boston Red Sox,Colorado Rockies,1,0.0,0,0,0,0,0,0
21,11,Justin Garza,Boston Red Sox,Colorado Rockies,1,0.1,0,0,0,0,0,0
22,0,Logan Webb,San Francisco Giants,St. Louis Cardinals,0,7.0,7,3,3,0,6,2
23,1,Tyler Rogers,San Francisco Giants,St. Louis Cardinals,0,0.2,2,0,0,0,0,0
24,2,Camilo Doval,San Francisco Giants,St. Louis Cardinals,0,1.1,1,0,0,2,0,0
25,3,Matthew Liberatore,St. Louis Cardinals,San Francisco Giants,1,6.0,7,2,2,2,5,0
26,4,Andre Pallante,St. Louis Cardinals,San Francisco Giants,1,1.0,2,1,1,1,1,0
27,5,Chris Stratton,St. Louis Cardinals,San Francisco Giants,1,1.0,3,1,1,0,0,0
28,6,Steven Matz,St. Louis Cardinals,San Francisco Giants,1,1.0,0,0,0,0,0,0
29,0,Tyler Anderson,Los Angeles Angels,Texas Rangers,0,6.0,8,5,5,2,7,1
30,1,Chris Devenski,Los Angeles Angels,Texas Rangers,0,1.0,0,0,0,2,1,0
31,2,Jacob Webb,Los Angeles Angels,Texas Rangers,0,1.0,1,0,0,0,1,0
32,3,Carlos Estévez,Los Angeles Angels,Texas Rangers,0,1.0,1,0,0,1,2,0
33,4,Sam Bachman,Los Angeles Angels,Texas Rangers,0,2.0,1,0,0,1,1,0
34,5,Aaron Loup,Los Angeles Angels,Texas Rangers,0,1.0,1,1,0,0,2,0
35,6,Dane Dunning,Texas Rangers,Los Angeles Angels,1,5.0,6,4,3,5,3,0
36,7,Grant Anderson,Texas Rangers,Los Angeles Angels,1,1.2,1,1,1,2,0,1
37,8,Josh Sborz,Texas Rangers,Los Angeles Angels,1,1.1,1,0,0,0,1,0
38,9,Will Smith,Texas Rangers,Los Angeles Angels,1,2.0,0,0,0,0,2,0
39,10,Cole Ragans,Texas Rangers,Los Angeles Angels,1,1.2,2,4,3,1,1,2
40,11,Yerry Rodríguez,Texas Rangers,Los Angeles Angels,1,0.1,0,0,0,0,0,0
41,0,Luke Weaver,Cincinnati Reds,Kansas City Royals,0,4.2,5,3,3,4,3,0
42,1,Alex Young,Cincinnati Reds,Kansas City Royals,0,1.1,1,0,0,0,2,0
43,2,Fernando Cruz,Cincinnati Reds,Kansas City Royals,0,1.0,0,0,0,0,2,0
44,3,Casey Legumina,Cincinnati Reds,Kansas City Royals,0,0.1,1,0,0,1,1,0
45,4,Buck Farmer,Cincinnati Reds,Kansas City Royals,0,1.2,1,1,1,0,1,1
46,5,Ricky Karcher,Cincinnati Reds,Kansas City Royals,0,1.0,0,0,0,1,0,0
47,6,Zack Greinke,Kansas City Royals,Cincinnati Reds,1,5.0,6,3,3,0,4,1
48,7,Jose Cuas,Kansas City Royals,Cincinnati Reds,1,1.0,1,0,0,1,1,0
49,8,Taylor Clarke,Kansas City Royals,Cincinnati Reds,1,1.0,2,0,0,1,1,0
50,9,Aroldis Chapman,Kansas City Royals,Cincinnati Reds,1,1.0,0,0,0,0,3,0
51,10,Scott Barlow,Kansas City Royals,Cincinnati Reds,1,1.0,1,1,1,1,1,0
52,11,Carlos Hernández,Kansas City Royals,Cincinnati Reds,1,1.0,0,1,0,0,0,0
53,0,Matt Strahm,Philadelphia Phillies,Arizona Diamondbacks,0,2.2,4,3,3,1,1,0
54,1,Yunior Marte,Philadelphia Phillies,Arizona Diamondbacks,0,1.1,3,2,2,0,2,0
55,2,Dylan Covey,Philadelphia Phillies,Arizona Diamondbacks,0,1.1,2,2,2,1,2,0
56,3,Andrew Vasquez,Philadelphia Phillies,Arizona Diamondbacks,0,1.2,3,2,2,1,0,1
57,4,Jeff Hoffman,Philadelphia Phillies,Arizona Diamondbacks,0,1.0,0,0,0,0,2,0
58,5,Tommy Henry,Arizona Diamondbacks,Philadelphia Phillies,1,4.2,9,5,5,1,6,1
59,6,Drey Jameson,Arizona Diamondbacks,Philadelphia Phillies,1,2.0,1,2,2,2,1,0
60,7,Austin Adams,Arizona Diamondbacks,Philadelphia Phillies,1,0.1,1,0,0,1,0,0
61,8,Andrew Chafin,Arizona Diamondbacks,Philadelphia Phillies,1,1.0,0,0,0,1,1,0
62,9,Miguel Castro,Arizona Diamondbacks,Philadelphia Phillies,1,1.0,2,1,1,0,1,0
63,0,Zach Eflin,Tampa Bay Rays,Oakland Athletics,0,4.2,5,4,4,2,6,0
64,1,Kevin Kelly,Tampa Bay Rays,Oakland Athletics,0,1.1,0,0,0,0,1,0
65,2,Shawn Armstrong,Tampa Bay Rays,Oakland Athletics,0,1.0,1,0,0,0,0,0
66,3,Robert Stephenson,Tampa Bay Rays,Oakland Athletics,0,1.0,0,0,0,0,1,0
67,4,James Kaprielian,Oakland Athletics,Tampa Bay Rays,1,6.0,5,3,3,3,4,1
68,5,Ken Waldichuk,Oakland Athletics,Tampa Bay Rays,1,3.0,2,0,0,0,5,0
69,0,Jesús Luzardo,Miami Marlins,Seattle Mariners,0,4.0,6,6,5,1,3,1
70,1,Huascar Brazoban,Miami Marlins,Seattle Mariners,0,2.0,2,1,1,1,1,1
71,2,Bryan Hoeing,Miami Marlins,Seattle Mariners,0,2.0,2,1,1,1,2,1
72,3,Bryce Miller,Seattle Mariners,Miami Marlins,1,6.0,1,1,1,3,6,1
73,4,Ty Adcock,Seattle Mariners,Miami Marlins,1,2.0,0,0,0,0,0,0
74,5,Gabe Speier,Seattle Mariners,Miami Marlins,1,1.0,0,0,0,0,1,0
