,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,Patrick Corbin,Washington Nationals,New York Yankees,0,6.0,7,3,3,3,7,2
1,Hunter Harvey,Washington Nationals,New York Yankees,0,1.0,0,0,0,1,1,0
2,Jordan Weems,Washington Nationals,New York Yankees,0,0.2,2,1,1,0,2,1
3,Kyle Finnegan,Washington Nationals,New York Yankees,0,1.1,3,1,1,0,2,0
4,Michael King,New York Yankees,Washington Nationals,1,2.2,1,1,0,2,3,0
5,Keynan Middleton,New York Yankees,Washington Nationals,1,1.1,0,0,0,0,3,0
6,Jhony Brito,New York Yankees,Washington Nationals,1,2.1,1,1,1,0,2,0
7,Tommy Kahnle,New York Yankees,Washington Nationals,1,0.2,3,3,3,0,2,2
8,Albert Abreu,New York Yankees,Washington Nationals,1,1.0,0,0,0,1,0,0
9,Clay Holmes,New York Yankees,Washington Nationals,1,1.0,4,1,1,0,0,0
0,Peter Lambert,Colorado Rockies,Tampa Bay Rays,0,5.0,4,2,2,1,6,1
1,Tommy Doyle,Colorado Rockies,Tampa Bay Rays,0,1.0,1,1,1,0,1,1
2,Matt Koch,Colorado Rockies,Tampa Bay Rays,0,1.2,3,2,2,0,2,1
3,Justin Bruihl,Colorado Rockies,Tampa Bay Rays,0,0.1,0,0,0,0,1,0
4,Shawn Armstrong,Tampa Bay Rays,Colorado Rockies,1,2.0,2,0,0,0,2,0
5,Jake Diekman,Tampa Bay Rays,Colorado Rockies,1,1.1,2,0,0,1,0,0
6,Erasmo Ramírez,Tampa Bay Rays,Colorado Rockies,1,2.2,3,3,3,2,2,1
7,Jason Adam,Tampa Bay Rays,Colorado Rockies,1,2.0,0,0,0,0,5,0
8,Pete Fairbanks,Tampa Bay Rays,Colorado Rockies,1,1.0,1,0,0,0,3,0
0,Brayan Bello,Boston Red Sox,Houston Astros,0,7.0,9,1,1,3,4,0
1,Mauricio Llovera,Boston Red Sox,Houston Astros,0,2.0,1,0,0,0,3,0
2,J.P. France,Houston Astros,Boston Red Sox,1,2.1,11,10,10,2,3,2
3,Brandon Bielak,Houston Astros,Boston Red Sox,1,5.1,6,3,3,3,3,0
4,Rafael Montero,Houston Astros,Boston Red Sox,1,0.1,2,0,0,0,1,0
5,Martín Maldonado,Houston Astros,Boston Red Sox,1,1.0,5,4,4,1,0,1
0,Caleb Ferguson,Los Angeles Dodgers,Cleveland Guardians,0,1.0,1,0,0,0,0,0
1,Ryan Yarbrough,Los Angeles Dodgers,Cleveland Guardians,0,3.0,6,2,2,1,2,0
2,Ryan Pepiot,Los Angeles Dodgers,Cleveland Guardians,0,4.0,3,1,1,0,6,1
3,Evan Phillips,Los Angeles Dodgers,Cleveland Guardians,0,1.0,0,0,0,0,0,0
4,Gavin Williams,Cleveland Guardians,Los Angeles Dodgers,1,4.1,8,7,5,2,5,1
5,Hunter Gaddis,Cleveland Guardians,Los Angeles Dodgers,1,4.2,7,2,2,2,0,1
0,José Berríos,Toronto Blue Jays,Baltimore Orioles,0,6.0,9,5,5,0,4,2
1,Tim Mayza,Toronto Blue Jays,Baltimore Orioles,0,1.0,1,0,0,0,1,0
2,Yimi García,Toronto Blue Jays,Baltimore Orioles,0,1.0,0,0,0,0,1,0
3,Kyle Gibson,Baltimore Orioles,Toronto Blue Jays,1,8.0,6,3,3,1,8,1
4,Félix Bautista,Baltimore Orioles,Toronto Blue Jays,1,1.0,0,0,0,0,0,0
0,Justin Steele,Chicago Cubs,Pittsburgh Pirates,0,6.0,6,3,2,2,6,1
1,Julian Merryweather,Chicago Cubs,Pittsburgh Pirates,0,1.0,0,0,0,0,1,0
2,Michael Fulmer,Chicago Cubs,Pittsburgh Pirates,0,1.0,0,0,0,1,1,0
3,Daniel Palencia,Chicago Cubs,Pittsburgh Pirates,0,1.0,0,0,0,2,0,0
4,Adbert Alzolay,Chicago Cubs,Pittsburgh Pirates,0,1.0,0,1,0,0,0,0
5,Rob Zastryzny,Pittsburgh Pirates,Chicago Cubs,1,1.0,2,1,1,0,1,0
6,Andre Jackson,Pittsburgh Pirates,Chicago Cubs,1,6.0,6,2,2,0,2,0
7,Colin Holderman,Pittsburgh Pirates,Chicago Cubs,1,1.0,0,0,0,0,0,0
8,David Bednar,Pittsburgh Pirates,Chicago Cubs,1,1.0,1,0,0,0,0,0
9,Thomas Hatch,Pittsburgh Pirates,Chicago Cubs,1,1.0,1,2,0,2,0,0
0,Andrew Heaney,Texas Rangers,Minnesota Twins,0,4.1,7,3,3,1,5,3
1,Chris Stratton,Texas Rangers,Minnesota Twins,0,1.2,1,1,1,0,2,1
2,José Leclerc,Texas Rangers,Minnesota Twins,0,1.0,0,0,0,0,2,0
3,Josh Sborz,Texas Rangers,Minnesota Twins,0,0.0,2,2,2,1,0,0
4,Will Smith,Texas Rangers,Minnesota Twins,0,1.0,1,1,1,0,0,1
5,Pablo López,Minnesota Twins,Texas Rangers,1,5.0,10,5,5,1,4,3
6,Josh Winder,Minnesota Twins,Texas Rangers,1,3.0,0,0,0,2,3,0
7,Griffin Jax,Minnesota Twins,Texas Rangers,1,1.0,0,0,0,1,1,0
0,Ken Waldichuk,Oakland Athletics,Chicago White Sox,0,5.0,8,5,5,0,4,3
1,Lucas Erceg,Oakland Athletics,Chicago White Sox,0,1.0,1,0,0,1,0,0
