,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,0,Zac Gallen,Arizona Diamondbacks,San Diego Padres,0,6.0,7,5,4,1,3,2
1,1,Kevin Ginkel,Arizona Diamondbacks,San Diego Padres,0,1.0,0,0,0,0,1,0
2,2,Drey Jameson,Arizona Diamondbacks,San Diego Padres,0,2.0,3,1,1,1,2,1
3,3,Yu Darvish,San Diego Padres,Arizona Diamondbacks,1,5.0,3,1,1,4,3,0
4,4,Nabil Crismatt,San Diego Padres,Arizona Diamondbacks,1,1.0,3,3,3,2,1,0
5,5,Domingo Tapia,San Diego Padres,Arizona Diamondbacks,1,1.0,0,0,0,0,0,0
6,6,Luis García,San Diego Padres,Arizona Diamondbacks,1,0.1,2,4,4,1,0,0
7,7,Brent Honeywell Jr.,San Diego Padres,Arizona Diamondbacks,1,1.2,1,0,0,0,1,0
8,0,Hayden Wesneski,Chicago Cubs,Cincinnati Reds,0,4.2,6,3,3,2,4,2
9,1,Michael Rucker,Chicago Cubs,Cincinnati Reds,0,0.1,0,0,0,0,0,0
10,2,Adbert Alzolay,Chicago Cubs,Cincinnati Reds,0,2.2,2,2,2,0,5,1
11,3,Brad Boxberger,Chicago Cubs,Cincinnati Reds,0,0.1,0,0,0,0,0,0
12,4,Julian Merryweather,Chicago Cubs,Cincinnati Reds,0,1.0,1,0,0,0,1,0
13,5,Luis Cessa,Cincinnati Reds,Chicago Cubs,1,5.1,4,2,2,3,2,0
14,6,Ian Gibaut,Cincinnati Reds,Chicago Cubs,1,0.2,1,0,0,0,2,0
15,7,Buck Farmer,Cincinnati Reds,Chicago Cubs,1,0.0,2,3,3,1,0,0
16,8,Reiver Sanmartin,Cincinnati Reds,Chicago Cubs,1,0.0,2,3,1,1,0,0
17,9,Joel Kuhnel,Cincinnati Reds,Chicago Cubs,1,2.0,5,3,3,1,0,0
18,10,Fernando Cruz,Cincinnati Reds,Chicago Cubs,1,1.0,2,1,1,0,3,0
19,0,Kenta Maeda,Minnesota Twins,Miami Marlins,0,5.0,3,1,1,0,9,1
20,1,Emilio Pagán,Minnesota Twins,Miami Marlins,0,2.0,0,0,0,1,2,0
21,2,Jovani Moran,Minnesota Twins,Miami Marlins,0,1.0,0,0,0,0,1,0
22,3,Sandy Alcantara,Miami Marlins,Minnesota Twins,1,9.0,3,0,0,1,5,0
23,0,Matt Strahm,Philadelphia Phillies,New York Yankees,0,4.0,1,0,0,1,3,0
24,1,Andrew Bellatti,Philadelphia Phillies,New York Yankees,0,1.0,0,0,0,0,2,0
25,2,José Alvarado,Philadelphia Phillies,New York Yankees,0,1.0,0,0,0,0,3,0
26,3,Connor Brogdon,Philadelphia Phillies,New York Yankees,0,2.0,1,0,0,0,1,0
27,4,Craig Kimbrel,Philadelphia Phillies,New York Yankees,0,1.0,2,1,1,1,0,1
28,5,Domingo Germán,New York Yankees,Philadelphia Phillies,1,4.2,4,4,4,0,8,2
29,6,Michael King,New York Yankees,Philadelphia Phillies,1,1.1,4,0,0,0,1,0
30,7,Albert Abreu,New York Yankees,Philadelphia Phillies,1,2.0,2,0,0,1,1,0
31,8,Jimmy Cordero,New York Yankees,Philadelphia Phillies,1,1.0,0,0,0,0,2,0
32,0,Josh Fleming,Tampa Bay Rays,Washington Nationals,0,3.0,10,5,5,1,2,0
33,1,Jalen Beeks,Tampa Bay Rays,Washington Nationals,0,2.0,2,0,0,1,1,0
34,2,Kevin Kelly,Tampa Bay Rays,Washington Nationals,0,2.0,4,1,1,0,2,0
35,3,Ryan Thompson,Tampa Bay Rays,Washington Nationals,0,1.0,0,0,0,0,1,0
