,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
8,Thaddeus Ward,Washington Nationals,Miami Marlins,1,2.0,2,2,2,2,1,0
0,Cristopher Sánchez,Philadelphia Phillies,Oakland Athletics,0,4.0,1,0,0,1,5,0
1,Matt Strahm,Philadelphia Phillies,Oakland Athletics,0,1.2,2,1,1,0,2,1
2,Yunior Marte,Philadelphia Phillies,Oakland Athletics,0,0.2,2,0,0,0,1,0
3,Gregory Soto,Philadelphia Phillies,Oakland Athletics,0,0.2,0,0,0,0,0,0
4,José Alvarado,Philadelphia Phillies,Oakland Athletics,0,1.0,1,0,0,0,1,0
5,Craig Kimbrel,Philadelphia Phillies,Oakland Athletics,0,1.0,1,0,0,0,2,0
6,Andrew Vasquez,Philadelphia Phillies,Oakland Athletics,0,2.0,1,1,0,1,2,0
7,Jeff Hoffman,Philadelphia Phillies,Oakland Athletics,0,1.0,0,0,0,0,1,0
8,James Kaprielian,Oakland Athletics,Philadelphia Phillies,1,5.1,5,1,1,0,6,0
9,Sam Moll,Oakland Athletics,Philadelphia Phillies,1,1.2,1,0,0,1,3,0
10,Lucas Erceg,Oakland Athletics,Philadelphia Phillies,1,1.0,1,0,0,0,1,0
11,Sam Long,Oakland Athletics,Philadelphia Phillies,1,1.0,0,0,0,0,0,0
12,Trevor May,Oakland Athletics,Philadelphia Phillies,1,1.0,0,0,0,1,1,0
13,Ken Waldichuk,Oakland Athletics,Philadelphia Phillies,1,2.0,2,2,0,2,1,0
0,Connor Seabold,Colorado Rockies,Atlanta Braves,0,3.0,9,9,9,1,1,4
1,Gavin Hollowell,Colorado Rockies,Atlanta Braves,0,2.0,1,1,1,2,2,0
2,Daniel Bard,Colorado Rockies,Atlanta Braves,0,1.0,0,0,0,0,2,0
3,Justin Lawrence,Colorado Rockies,Atlanta Braves,0,1.0,1,0,0,1,0,0
4,Harold Castro,Colorado Rockies,Atlanta Braves,0,1.0,2,0,0,0,0,0
5,Bryce Elder,Atlanta Braves,Colorado Rockies,1,6.0,4,1,1,0,4,1
6,Joe Jiménez,Atlanta Braves,Colorado Rockies,1,1.0,2,1,1,1,2,0
7,A.J. Minter,Atlanta Braves,Colorado Rockies,1,1.0,0,0,0,0,1,0
8,Nick Anderson,Atlanta Braves,Colorado Rockies,1,1.0,0,0,0,1,2,0
0,Hunter Greene,Cincinnati Reds,Houston Astros,0,6.0,5,2,2,4,3,1
1,Ian Gibaut,Cincinnati Reds,Houston Astros,0,1.0,1,1,1,0,0,1
2,Buck Farmer,Cincinnati Reds,Houston Astros,0,1.0,1,0,0,0,0,0
3,Fernando Cruz,Cincinnati Reds,Houston Astros,0,1.0,0,0,0,0,1,0
4,Brandon Bielak,Houston Astros,Cincinnati Reds,1,4.2,5,5,4,3,3,1
5,Phil Maton,Houston Astros,Cincinnati Reds,1,1.1,1,0,0,1,3,0
6,Ryne Stanek,Houston Astros,Cincinnati Reds,1,1.0,3,1,1,0,1,0
7,Hector Neris,Houston Astros,Cincinnati Reds,1,1.0,0,0,0,2,0,0
8,Rafael Montero,Houston Astros,Cincinnati Reds,1,1.0,4,4,4,2,1,0
0,Griffin Canning,Los Angeles Angels,Kansas City Royals,0,6.0,3,2,2,2,5,1
1,Kolton Ingram,Los Angeles Angels,Kansas City Royals,0,0.1,2,3,3,2,0,0
2,Jacob Webb,Los Angeles Angels,Kansas City Royals,0,0.2,1,0,0,1,1,0
3,José Soriano,Los Angeles Angels,Kansas City Royals,0,0.1,1,3,3,2,0,0
4,Chris Devenski,Los Angeles Angels,Kansas City Royals,0,1.0,4,2,2,0,1,0
5,Mike Mayers,Kansas City Royals,Los Angeles Angels,1,5.0,7,6,6,1,1,3
6,Jackson Kowar,Kansas City Royals,Los Angeles Angels,1,1.0,1,1,1,1,1,0
7,Taylor Clarke,Kansas City Royals,Los Angeles Angels,1,1.0,1,1,1,0,1,1
8,Scott Barlow,Kansas City Royals,Los Angeles Angels,1,1.0,1,0,0,0,1,0
9,Aroldis Chapman,Kansas City Royals,Los Angeles Angels,1,1.0,1,1,1,2,3,0
0,Mitch Keller,Pittsburgh Pirates,Milwaukee Brewers,0,5.0,5,4,4,3,7,1
1,Roansy Contreras,Pittsburgh Pirates,Milwaukee Brewers,0,2.0,0,0,0,0,1,0
2,Jose Hernandez,Pittsburgh Pirates,Milwaukee Brewers,0,1.0,1,1,1,0,3,1
3,Wade Miley,Milwaukee Brewers,Pittsburgh Pirates,1,5.0,2,0,0,2,4,0
4,Peter Strzelecki,Milwaukee Brewers,Pittsburgh Pirates,1,1.2,1,0,0,0,1,0
5,Hoby Milner,Milwaukee Brewers,Pittsburgh Pirates,1,0.1,1,0,0,1,0,0
6,Elvis Peguero,Milwaukee Brewers,Pittsburgh Pirates,1,1.0,1,0,0,0,0,0
7,Trevor Megill,Milwaukee Brewers,Pittsburgh Pirates,1,1.0,1,0,0,0,3,0
0,Adam Wainwright,St. Louis Cardinals,New York Mets,0,6.1,7,3,3,2,3,2
1,Andre Pallante,St. Louis Cardinals,New York Mets,0,0.2,1,0,0,1,0,0
2,Giovanny Gallegos,St. Louis Cardinals,New York Mets,0,1.0,1,0,0,0,2,0
3,Jordan Hicks,St. Louis Cardinals,New York Mets,0,1.0,0,0,0,0,3,0
4,Kodai Senga,New York Mets,St. Louis Cardinals,1,6.2,5,4,4,1,8,2
5,Jeff Brigham,New York Mets,St. Louis Cardinals,1,1.0,0,0,0,1,0,0
6,Brooks Raley,New York Mets,St. Louis Cardinals,1,0.2,3,1,1,0,0,0
7,Adam Ottavino,New York Mets,St. Louis Cardinals,1,0.2,0,0,0,0,2,0
0,Lucas Giolito,Chicago White Sox,Seattle Mariners,0,5.0,8,3,2,3,5,1
1,Gregory Santos,Chicago White Sox,Seattle Mariners,0,2.0,0,0,0,0,2,0
2,Keynan Middleton,Chicago White Sox,Seattle Mariners,0,1.2,0,0,0,1,2,0
3,Aaron Bummer,Chicago White Sox,Seattle Mariners,0,1.1,0,0,0,1,3,0
4,Jesse Scholtens,Chicago White Sox,Seattle Mariners,0,1.0,0,0,0,0,1,0
5,Logan Gilbert,Seattle Mariners,Chicago White Sox,1,5.1,6,2,2,3,3,1
6,Matt Brash,Seattle Mariners,Chicago White Sox,1,0.2,0,0,0,0,1,0
7,Justin Topa,Seattle Mariners,Chicago White Sox,1,1.0,2,0,0,0,0,0
8,Andrés Muñoz,Seattle Mariners,Chicago White Sox,1,1.0,0,0,0,1,2,0
9,Paul Sewald,Seattle Mariners,Chicago White Sox,1,1.0,2,1,1,1,1,0
10,Gabe Speier,Seattle Mariners,Chicago White Sox,1,1.0,0,0,0,0,2,0
11,Tayler Saucedo,Seattle Mariners,Chicago White Sox,1,0.2,2,1,0,0,0,0
12,Ty Adcock,Seattle Mariners,Chicago White Sox,1,0.1,0,0,0,0,1,0
0,Zach Eflin,Tampa Bay Rays,San Diego Padres,0,6.0,4,2,2,2,5,0
1,Shawn Armstrong,Tampa Bay Rays,San Diego Padres,0,1.0,0,0,0,0,1,0
2,Zack Littell,Tampa Bay Rays,San Diego Padres,0,1.0,0,0,0,1,0,0
3,Blake Snell,San Diego Padres,Tampa Bay Rays,1,6.0,2,0,0,3,12,0
4,Steven Wilson,San Diego Padres,Tampa Bay Rays,1,1.0,0,0,0,0,2,0
5,Nick Martinez,San Diego Padres,Tampa Bay Rays,1,1.0,0,0,0,0,1,0
6,Josh Hader,San Diego Padres,Tampa Bay Rays,1,1.0,1,0,0,0,2,0
0,Alex Wood,San Francisco Giants,Los Angeles Dodgers,0,5.0,3,0,0,0,4,0
1,Tristan Beck,San Francisco Giants,Los Angeles Dodgers,0,4.0,3,0,0,1,2,0
2,Bobby Miller,Los Angeles Dodgers,San Francisco Giants,1,5.2,7,7,7,3,5,1
3,Alex Vesia,Los Angeles Dodgers,San Francisco Giants,1,0.1,1,2,2,1,0,1
4,Nick Robertson,Los Angeles Dodgers,San Francisco Giants,1,1.0,5,3,3,0,3,0
5,Bryan Hudson,Los Angeles Dodgers,San Francisco Giants,1,2.0,4,3,3,1,2,0
0,Shane Bieber,Cleveland Guardians,Arizona Diamondbacks,0,7.1,7,5,5,2,5,3
1,Nick Sandlin,Cleveland Guardians,Arizona Diamondbacks,0,0.2,1,1,1,0,0,1
2,Tommy Henry,Arizona Diamondbacks,Cleveland Guardians,1,6.0,7,2,2,2,3,1
3,Joe Mantiply,Arizona Diamondbacks,Cleveland Guardians,1,1.2,0,0,0,1,0,0
4,Miguel Castro,Arizona Diamondbacks,Cleveland Guardians,1,0.1,0,0,0,0,0,0
5,Kyle Nelson,Arizona Diamondbacks,Cleveland Guardians,1,0.1,1,1,1,1,1,0
6,Scott McGough,Arizona Diamondbacks,Cleveland Guardians,1,0.2,1,0,0,0,0,0
