,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
4,Albert Abreu,New York Yankees,Tampa Bay Rays,0,1.0,1,1,1,0,1,0
5,Zack Littell,Tampa Bay Rays,New York Yankees,1,6.0,4,4,4,1,4,3
6,Shawn Armstrong,Tampa Bay Rays,New York Yankees,1,1.0,0,0,0,0,0,0
7,Robert Stephenson,Tampa Bay Rays,New York Yankees,1,1.0,0,0,0,0,1,0
8,Jason Adam,Tampa Bay Rays,New York Yankees,1,1.0,0,0,0,0,0,0
0,Paul Blackburn,Oakland Athletics,Chicago White Sox,0,6.0,9,4,4,2,6,0
1,Spencer Patton,Oakland Athletics,Chicago White Sox,0,0.2,2,2,2,0,1,0
2,Francisco Pérez,Oakland Athletics,Chicago White Sox,0,1.1,3,0,0,0,1,0
3,Mike Clevinger,Chicago White Sox,Oakland Athletics,1,7.0,1,1,1,2,10,0
4,Lane Ramsey,Chicago White Sox,Oakland Athletics,1,1.0,0,0,0,0,2,0
5,Tanner Banks,Chicago White Sox,Oakland Athletics,1,1.0,1,0,0,1,1,0
0,Michael Wacha,San Diego Padres,Milwaukee Brewers,0,5.1,4,4,4,5,5,1
1,Steven Wilson,San Diego Padres,Milwaukee Brewers,0,0.1,1,4,4,3,0,0
2,Nick Martinez,San Diego Padres,Milwaukee Brewers,0,1.1,4,2,2,1,2,0
3,Luis García,San Diego Padres,Milwaukee Brewers,0,1.0,0,0,0,0,0,0
4,Adrian Houser,Milwaukee Brewers,San Diego Padres,1,2.0,4,4,4,1,2,2
5,Bryse Wilson,Milwaukee Brewers,San Diego Padres,1,4.0,2,0,0,1,4,0
6,Abner Uribe,Milwaukee Brewers,San Diego Padres,1,0.0,0,2,2,3,0,0
7,Hoby Milner,Milwaukee Brewers,San Diego Padres,1,1.0,0,0,0,0,0,0
8,Trevor Megill,Milwaukee Brewers,San Diego Padres,1,2.0,3,0,0,0,5,0
0,Jordan Montgomery,Texas Rangers,Minnesota Twins,0,5.1,4,3,3,2,4,0
1,Chris Stratton,Texas Rangers,Minnesota Twins,0,1.2,1,1,1,1,2,1
2,José Leclerc,Texas Rangers,Minnesota Twins,0,0.2,1,0,0,1,1,0
3,Will Smith,Texas Rangers,Minnesota Twins,0,0.1,0,0,0,0,1,0
4,Aroldis Chapman,Texas Rangers,Minnesota Twins,0,1.0,1,1,1,2,3,0
5,Josh Sborz,Texas Rangers,Minnesota Twins,0,2.0,0,0,0,0,0,0
6,Brock Burke,Texas Rangers,Minnesota Twins,0,1.0,1,1,0,1,0,0
7,Jonathan Hernández,Texas Rangers,Minnesota Twins,0,0.2,0,1,0,3,2,0
8,Bailey Ober,Minnesota Twins,Texas Rangers,1,4.0,5,5,5,1,4,2
9,Dallas Keuchel,Minnesota Twins,Texas Rangers,1,5.0,5,0,0,2,3,0
10,Jhoan Duran,Minnesota Twins,Texas Rangers,1,1.0,0,0,0,0,0,0
11,Caleb Thielbar,Minnesota Twins,Texas Rangers,1,1.0,0,0,0,0,2,0
12,Emilio Pagán,Minnesota Twins,Texas Rangers,1,1.0,0,1,0,0,1,0
13,Dylan Floro,Minnesota Twins,Texas Rangers,1,1.0,0,0,0,1,2,0
0,Graham Ashcraft,Cincinnati Reds,Arizona Diamondbacks,0,6.2,7,2,2,1,5,1
1,Ian Gibaut,Cincinnati Reds,Arizona Diamondbacks,0,0.1,0,2,2,2,1,0
2,Lucas Sims,Cincinnati Reds,Arizona Diamondbacks,0,1.0,1,1,1,2,1,0
3,Slade Cecconi,Arizona Diamondbacks,Cincinnati Reds,1,5.2,3,1,1,0,5,0
4,Joe Mantiply,Arizona Diamondbacks,Cincinnati Reds,1,0.2,0,1,1,1,1,0
5,Scott McGough,Arizona Diamondbacks,Cincinnati Reds,1,1.2,1,0,0,0,3,0
6,Ryan Thompson,Arizona Diamondbacks,Cincinnati Reds,1,1.0,0,0,0,0,1,0
0,Alec Marsh,Kansas City Royals,Seattle Mariners,0,5.2,5,3,3,2,9,2
1,Collin Snider,Kansas City Royals,Seattle Mariners,0,0.1,1,0,0,0,0,0
2,Austin Cox,Kansas City Royals,Seattle Mariners,0,1.0,0,0,0,0,1,0
3,John McMillon,Kansas City Royals,Seattle Mariners,0,1.0,0,0,0,0,2,0
4,Luis Castillo,Seattle Mariners,Kansas City Royals,1,7.0,1,0,0,1,6,0
5,Gabe Speier,Seattle Mariners,Kansas City Royals,1,0.1,3,2,2,0,0,1
6,Justin Topa,Seattle Mariners,Kansas City Royals,1,0.2,1,0,0,0,2,0
7,Andrés Muñoz,Seattle Mariners,Kansas City Royals,1,1.0,0,0,0,0,3,0
0,Jared Shuster,Atlanta Braves,San Francisco Giants,0,4.2,4,4,4,2,3,1
1,Collin McHugh,Atlanta Braves,San Francisco Giants,0,1.1,3,4,4,4,1,0
2,Michael Tonkin,Atlanta Braves,San Francisco Giants,0,1.1,0,0,0,0,3,0
3,Brad Hand,Atlanta Braves,San Francisco Giants,0,0.2,1,0,0,0,1,0
4,Tristan Beck,San Francisco Giants,Atlanta Braves,1,4.1,3,3,3,1,5,0
5,Scott Alexander,San Francisco Giants,Atlanta Braves,1,1.1,3,2,2,1,0,1
6,Tyler Rogers,San Francisco Giants,Atlanta Braves,1,1.1,0,0,0,0,1,0
7,Taylor Rogers,San Francisco Giants,Atlanta Braves,1,1.0,0,0,0,0,1,0
8,Camilo Doval,San Francisco Giants,Atlanta Braves,1,1.0,0,0,0,0,2,0
