,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,0,Michael Wacha,San Diego Padres,New York Yankees,0,7.0,5,2,2,0,4,1
1,1,Nick Martinez,San Diego Padres,New York Yankees,0,2.1,3,1,0,1,1,0
2,2,Luis Severino,New York Yankees,San Diego Padres,1,6.2,1,2,1,3,5,1
3,3,Michael King,New York Yankees,San Diego Padres,1,1.0,1,0,0,1,2,0
4,4,Wandy Peralta,New York Yankees,San Diego Padres,1,1.1,1,0,0,1,0,0
5,5,Clay Holmes,New York Yankees,San Diego Padres,1,1.0,0,0,0,0,1,0
6,0,Jesse Scholtens,Chicago White Sox,Detroit Tigers,0,4.2,4,2,2,2,3,0
7,1,Gregory Santos,Chicago White Sox,Detroit Tigers,0,1.1,0,0,0,2,0,0
8,2,Joe Kelly,Chicago White Sox,Detroit Tigers,0,0.1,4,3,3,0,0,1
9,3,Aaron Bummer,Chicago White Sox,Detroit Tigers,0,0.2,0,0,0,0,0,0
10,4,Jimmy Lambert,Chicago White Sox,Detroit Tigers,0,1.0,3,2,2,0,0,1
11,5,Michael Lorenzen,Detroit Tigers,Chicago White Sox,1,6.2,2,2,0,1,4,0
12,6,Jason Foley,Detroit Tigers,Chicago White Sox,1,0.1,1,1,0,0,1,0
13,7,Chasen Shreve,Detroit Tigers,Chicago White Sox,1,1.0,0,0,0,0,1,0
14,8,Will Vest,Detroit Tigers,Chicago White Sox,1,1.0,1,0,0,0,1,0
15,0,Chris Bassitt,Toronto Blue Jays,Minnesota Twins,0,4.0,9,7,7,2,5,2
16,1,Anthony Bass,Toronto Blue Jays,Minnesota Twins,0,2.0,0,0,0,0,2,0
17,2,Adam Cimber,Toronto Blue Jays,Minnesota Twins,0,1.0,3,1,1,0,1,1
18,3,Yimi García,Toronto Blue Jays,Minnesota Twins,0,1.0,2,1,1,0,3,1
19,4,Pablo López,Minnesota Twins,Toronto Blue Jays,1,5.2,5,4,4,3,6,2
20,5,Jovani Moran,Minnesota Twins,Toronto Blue Jays,1,1.1,0,0,0,0,1,0
21,6,Jhoan Duran,Minnesota Twins,Toronto Blue Jays,1,1.0,1,0,0,0,2,0
22,7,Jorge López,Minnesota Twins,Toronto Blue Jays,1,0.0,3,3,3,0,0,1
23,8,Brock Stewart,Minnesota Twins,Toronto Blue Jays,1,1.0,1,0,0,0,1,0
24,0,Andrew Heaney,Texas Rangers,Baltimore Orioles,0,7.0,4,1,1,1,3,1
25,1,Brock Burke,Texas Rangers,Baltimore Orioles,0,1.0,0,0,0,0,0,0
26,2,Will Smith,Texas Rangers,Baltimore Orioles,0,1.0,2,2,2,1,1,0
27,3,Dean Kremer,Baltimore Orioles,Texas Rangers,1,6.1,5,3,3,2,5,0
28,4,Bryan Baker,Baltimore Orioles,Texas Rangers,1,0.2,2,1,1,0,0,0
29,5,Mychal Givens,Baltimore Orioles,Texas Rangers,1,0.2,1,1,0,0,0,0
30,6,Keegan Akin,Baltimore Orioles,Texas Rangers,1,1.1,2,0,0,0,0,0
31,0,Framber Valdez,Houston Astros,Oakland Athletics,0,6.0,4,1,1,3,5,0
32,1,Phil Maton,Houston Astros,Oakland Athletics,0,1.0,0,0,0,0,0,0
33,2,Bryan Abreu,Houston Astros,Oakland Athletics,0,0.2,1,2,2,1,1,0
34,3,Hector Neris,Houston Astros,Oakland Athletics,0,0.1,1,0,0,0,0,0
35,4,Ryan Pressly,Houston Astros,Oakland Athletics,0,1.0,0,0,0,0,2,0
36,5,Austin Pruitt,Oakland Athletics,Houston Astros,1,1.0,3,2,2,0,1,1
37,6,Hogan Harris,Oakland Athletics,Houston Astros,1,5.0,1,0,0,1,5,0
38,7,Trevor May,Oakland Athletics,Houston Astros,1,1.0,1,0,0,1,0,0
39,8,Garrett Acton,Oakland Athletics,Houston Astros,1,0.0,3,4,4,1,0,0
40,9,Richard Lovelady,Oakland Athletics,Houston Astros,1,1.0,0,0,0,0,1,0
41,10,Shintaro Fujinami,Oakland Athletics,Houston Astros,1,1.0,0,0,0,0,1,0
42,0,Zack Wheeler,Philadelphia Phillies,Atlanta Braves,0,8.0,3,0,0,1,12,0
43,1,Craig Kimbrel,Philadelphia Phillies,Atlanta Braves,0,1.0,1,1,1,0,2,1
44,2,Charlie Morton,Atlanta Braves,Philadelphia Phillies,1,5.1,7,2,2,4,9,0
45,3,A.J. Minter,Atlanta Braves,Philadelphia Phillies,1,1.0,0,0,0,0,1,0
46,4,Kirby Yates,Atlanta Braves,Philadelphia Phillies,1,0.2,1,0,0,1,1,0
47,5,Jesse Chavez,Atlanta Braves,Philadelphia Phillies,1,1.0,0,0,0,0,3,0
48,6,Joe Jiménez,Atlanta Braves,Philadelphia Phillies,1,1.0,1,0,0,0,1,0
49,0,Josiah Gray,Washington Nationals,Kansas City Royals,0,4.0,4,2,2,3,4,1
50,1,Mason Thompson,Washington Nationals,Kansas City Royals,0,2.0,1,0,0,0,1,0
51,2,Carl Edwards Jr.,Washington Nationals,Kansas City Royals,0,1.0,1,0,0,1,1,0
52,3,Hunter Harvey,Washington Nationals,Kansas City Royals,0,1.0,0,0,0,1,2,0
53,4,Kyle Finnegan,Washington Nationals,Kansas City Royals,0,1.0,1,0,0,0,2,0
54,5,Brady Singer,Kansas City Royals,Washington Nationals,1,5.0,4,2,2,3,6,0
55,6,Josh Taylor,Kansas City Royals,Washington Nationals,1,0.0,3,2,2,1,0,0
56,7,Carlos Hernández,Kansas City Royals,Washington Nationals,1,2.0,1,0,0,0,2,0
57,8,Taylor Clarke,Kansas City Royals,Washington Nationals,1,1.0,0,0,0,1,0,0
58,9,Scott Barlow,Kansas City Royals,Washington Nationals,1,1.0,0,0,0,0,1,0
59,0,Logan Webb,San Francisco Giants,Milwaukee Brewers,0,7.0,4,1,1,1,11,0
60,1,Tyler Rogers,San Francisco Giants,Milwaukee Brewers,0,1.0,0,0,0,0,1,0
61,2,Camilo Doval,San Francisco Giants,Milwaukee Brewers,0,1.0,1,0,0,0,1,0
62,3,Corbin Burnes,Milwaukee Brewers,San Francisco Giants,1,7.0,4,1,1,3,8,0
63,4,Peter Strzelecki,Milwaukee Brewers,San Francisco Giants,1,1.0,2,2,2,0,1,1
64,5,Trevor Megill,Milwaukee Brewers,San Francisco Giants,1,1.0,0,0,0,0,3,0
65,0,Vince Velasquez,Pittsburgh Pirates,Seattle Mariners,0,2.0,7,4,4,1,3,0
66,1,Jose Hernandez,Pittsburgh Pirates,Seattle Mariners,0,3.0,2,0,0,0,2,0
67,2,Rob Zastryzny,Pittsburgh Pirates,Seattle Mariners,0,0.2,1,0,0,0,1,0
68,3,Dauri Moreta,Pittsburgh Pirates,Seattle Mariners,0,1.1,1,1,0,0,2,0
69,4,David Bednar,Pittsburgh Pirates,Seattle Mariners,0,1.0,0,0,0,0,1,0
70,5,Luis Castillo,Seattle Mariners,Pittsburgh Pirates,1,6.0,1,0,0,2,10,0
71,6,Gabe Speier,Seattle Mariners,Pittsburgh Pirates,1,0.2,1,0,0,0,1,0
72,7,Matt Brash,Seattle Mariners,Pittsburgh Pirates,1,0.1,0,0,0,0,1,0
73,8,Trevor Gott,Seattle Mariners,Pittsburgh Pirates,1,1.0,0,0,0,0,2,0
74,9,Justin Topa,Seattle Mariners,Pittsburgh Pirates,1,1.0,0,0,0,1,3,0
75,0,Clayton Kershaw,Los Angeles Dodgers,Tampa Bay Rays,0,5.0,6,4,4,2,6,1
76,1,Yency Almonte,Los Angeles Dodgers,Tampa Bay Rays,0,1.0,0,0,0,0,0,0
77,2,Brusdar Graterol,Los Angeles Dodgers,Tampa Bay Rays,0,1.0,0,0,0,0,1,0
78,3,Evan Phillips,Los Angeles Dodgers,Tampa Bay Rays,0,1.1,1,0,0,0,1,0
79,4,Caleb Ferguson,Los Angeles Dodgers,Tampa Bay Rays,0,0.2,2,1,1,1,1,0
80,5,Tyler Glasnow,Tampa Bay Rays,Los Angeles Dodgers,1,4.1,5,3,3,1,8,1
81,6,Kevin Kelly,Tampa Bay Rays,Los Angeles Dodgers,1,0.2,0,0,0,1,1,0
82,7,Jake Diekman,Tampa Bay Rays,Los Angeles Dodgers,1,1.0,0,0,0,0,1,0
83,8,Colin Poche,Tampa Bay Rays,Los Angeles Dodgers,1,1.0,3,2,2,0,1,0
84,9,Trevor Kelley,Tampa Bay Rays,Los Angeles Dodgers,1,2.0,1,1,1,1,3,1
85,0,Garrett Whitlock,Boston Red Sox,Arizona Diamondbacks,0,5.0,3,1,1,0,4,1
86,1,Kutter Crawford,Boston Red Sox,Arizona Diamondbacks,0,2.1,0,0,0,0,3,0
87,2,Chris Martin,Boston Red Sox,Arizona Diamondbacks,0,0.2,0,0,0,0,0,0
88,3,Kenley Jansen,Boston Red Sox,Arizona Diamondbacks,0,1.0,0,0,0,0,1,0
89,4,Zach Davies,Arizona Diamondbacks,Boston Red Sox,1,3.1,5,2,2,2,3,0
90,5,Kyle Nelson,Arizona Diamondbacks,Boston Red Sox,1,0.2,0,0,0,1,1,0
91,6,Tommy Henry,Arizona Diamondbacks,Boston Red Sox,1,1.1,1,0,0,0,0,0
92,7,Austin Adams,Arizona Diamondbacks,Boston Red Sox,1,0.2,0,0,0,0,1,0
93,8,Scott McGough,Arizona Diamondbacks,Boston Red Sox,1,2.0,0,0,0,1,5,0
94,9,Miguel Castro,Arizona Diamondbacks,Boston Red Sox,1,1.0,0,0,0,0,0,0
95,0,Brandon Williamson,Cincinnati Reds,Chicago Cubs,0,4.1,6,4,4,3,3,0
96,1,Buck Farmer,Cincinnati Reds,Chicago Cubs,0,1.2,0,0,0,1,0,0
97,2,Ian Gibaut,Cincinnati Reds,Chicago Cubs,0,1.0,1,1,1,1,0,0
98,3,Alex Young,Cincinnati Reds,Chicago Cubs,0,1.0,0,0,0,0,1,0
99,4,Alexis Díaz,Cincinnati Reds,Chicago Cubs,0,1.0,1,0,0,0,2,0
100,5,Jameson Taillon,Chicago Cubs,Cincinnati Reds,1,4.2,6,4,4,1,5,0
101,6,Michael Fulmer,Chicago Cubs,Cincinnati Reds,1,0.2,1,2,2,2,2,1
102,7,Jeremiah Estrada,Chicago Cubs,Cincinnati Reds,1,0.2,3,2,2,0,0,1
103,8,Julian Merryweather,Chicago Cubs,Cincinnati Reds,1,1.0,1,0,0,0,2,0
