,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,0,Tyler Mahle,Minnesota Twins,New York Yankees,0,4.1,4,4,2,3,5,2
1,1,Jovani Moran,Minnesota Twins,New York Yankees,0,1.2,0,0,0,1,2,0
2,2,Jorge Alcala,Minnesota Twins,New York Yankees,0,2.0,2,2,2,1,2,0
3,3,Domingo Germán,New York Yankees,Minnesota Twins,1,6.1,3,1,1,0,11,0
4,4,Michael King,New York Yankees,Minnesota Twins,1,2.2,2,0,0,0,2,0
5,0,Anthony DeSclafani,San Francisco Giants,Detroit Tigers,0,6.2,6,3,2,0,5,1
6,1,John Brebbia,San Francisco Giants,Detroit Tigers,0,0.1,2,3,3,1,0,0
7,2,Sean Hjelle,San Francisco Giants,Detroit Tigers,0,1.0,1,0,0,0,1,0
8,3,Tyler Rogers,San Francisco Giants,Detroit Tigers,0,2.0,0,0,0,1,1,0
9,4,Taylor Rogers,San Francisco Giants,Detroit Tigers,0,0.0,1,1,0,0,0,0
10,5,Michael Lorenzen,Detroit Tigers,San Francisco Giants,1,4.0,8,6,6,2,6,2
11,6,Tyler Holton,Detroit Tigers,San Francisco Giants,1,3.0,1,0,0,0,2,0
12,7,Trey Wingenter,Detroit Tigers,San Francisco Giants,1,1.0,0,0,0,0,1,0
13,8,Alex Lange,Detroit Tigers,San Francisco Giants,1,1.0,0,0,0,1,1,0
14,9,Jason Foley,Detroit Tigers,San Francisco Giants,1,1.0,0,0,0,1,2,0
15,10,Chasen Shreve,Detroit Tigers,San Francisco Giants,1,1.0,0,0,0,1,0,0
16,0,Kyle Gibson,Baltimore Orioles,Chicago White Sox,0,5.1,7,4,4,2,1,1
17,1,Danny Coulombe,Baltimore Orioles,Chicago White Sox,0,1.0,1,1,1,0,1,0
18,2,Bryan Baker,Baltimore Orioles,Chicago White Sox,0,1.0,1,0,0,0,0,0
19,3,Cionel Pérez,Baltimore Orioles,Chicago White Sox,0,0.2,1,0,0,1,0,0
20,4,Yennier Cano,Baltimore Orioles,Chicago White Sox,0,1.0,0,0,0,0,2,0
21,5,Logan Gillaspie,Baltimore Orioles,Chicago White Sox,0,0.0,3,2,1,0,0,0
22,6,Michael Kopech,Chicago White Sox,Baltimore Orioles,1,5.0,6,3,3,4,4,2
23,7,Keynan Middleton,Chicago White Sox,Baltimore Orioles,1,0.1,2,1,1,1,1,0
24,8,Aaron Bummer,Chicago White Sox,Baltimore Orioles,1,0.2,0,0,0,1,0,0
25,9,Kendall Graveman,Chicago White Sox,Baltimore Orioles,1,1.0,1,1,1,2,0,0
26,10,Tanner Banks,Chicago White Sox,Baltimore Orioles,1,1.0,0,0,0,1,0,0
27,11,Reynaldo López,Chicago White Sox,Baltimore Orioles,1,1.0,2,0,0,0,2,0
28,12,Jimmy Lambert,Chicago White Sox,Baltimore Orioles,1,1.0,0,1,0,1,0,0
29,0,Roansy Contreras,Pittsburgh Pirates,St. Louis Cardinals,0,6.0,6,2,2,3,6,0
30,1,Rob Zastryzny,Pittsburgh Pirates,St. Louis Cardinals,0,0.1,1,1,1,2,0,0
31,2,Robert Stephenson,Pittsburgh Pirates,St. Louis Cardinals,0,0.2,0,0,0,1,1,0
32,3,Colin Holderman,Pittsburgh Pirates,St. Louis Cardinals,0,1.0,0,0,0,0,2,0
33,4,David Bednar,Pittsburgh Pirates,St. Louis Cardinals,0,1.0,0,0,0,0,1,0
34,5,Dauri Moreta,Pittsburgh Pirates,St. Louis Cardinals,0,1.0,0,0,0,1,1,0
35,6,Steven Matz,St. Louis Cardinals,Pittsburgh Pirates,1,5.2,3,2,2,5,6,1
