,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,0,Kenta Maeda,Minnesota Twins,Boston Red Sox,0,2.0,1,1,1,1,0,1
1,1,Emilio Pagán,Minnesota Twins,Boston Red Sox,0,1.2,8,6,6,0,1,0
2,2,Jorge Alcala,Minnesota Twins,Boston Red Sox,0,2.1,2,3,3,1,1,1
3,3,Jovani Moran,Minnesota Twins,Boston Red Sox,0,1.2,3,1,1,1,2,0
4,4,Willi Castro,Minnesota Twins,Boston Red Sox,0,0.1,0,0,0,0,0,0
5,5,Tanner Houck,Boston Red Sox,Minnesota Twins,1,7.0,6,3,3,1,7,1
6,6,Kaleb Ort,Boston Red Sox,Minnesota Twins,1,1.0,0,0,0,0,2,0
7,7,Ryan Brasier,Boston Red Sox,Minnesota Twins,1,1.0,4,2,2,1,1,0
8,0,Patrick Sandoval,Los Angeles Angels,New York Yankees,0,4.0,4,5,5,6,5,0
9,1,Tucker Davidson,Los Angeles Angels,New York Yankees,0,2.0,0,1,1,2,3,0
10,2,Jimmy Herget,Los Angeles Angels,New York Yankees,0,1.0,2,2,2,2,0,0
11,3,Aaron Loup,Los Angeles Angels,New York Yankees,0,1.0,3,1,1,1,2,0
12,4,Nestor Cortes,New York Yankees,Los Angeles Angels,1,6.0,4,3,3,2,7,0
13,5,Ron Marinaccio,New York Yankees,Los Angeles Angels,1,0.2,1,0,0,0,1,0
14,6,Wandy Peralta,New York Yankees,Los Angeles Angels,1,0.1,1,0,0,1,0,0
15,7,Ian Hamilton,New York Yankees,Los Angeles Angels,1,1.0,0,0,0,0,0,0
16,8,Greg Weissert,New York Yankees,Los Angeles Angels,1,1.0,1,0,0,0,1,0
17,0,Luke Weaver,Cincinnati Reds,Pittsburgh Pirates,0,6.0,4,4,4,2,8,2
18,1,Alex Young,Cincinnati Reds,Pittsburgh Pirates,0,1.0,0,0,0,1,2,0
19,2,Buck Farmer,Cincinnati Reds,Pittsburgh Pirates,0,1.0,0,0,0,0,1,0
20,3,Roansy Contreras,Pittsburgh Pirates,Cincinnati Reds,1,6.2,5,1,1,2,8,0
21,4,Robert Stephenson,Pittsburgh Pirates,Cincinnati Reds,1,0.1,0,0,0,0,1,0
22,5,Colin Holderman,Pittsburgh Pirates,Cincinnati Reds,1,1.0,3,2,2,0,1,0
23,6,David Bednar,Pittsburgh Pirates,Cincinnati Reds,1,1.0,0,0,0,0,1,0
