,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,0,Kodai Senga,New York Mets,Cincinnati Reds,0,5.0,8,5,5,1,7,1
1,1,Tommy Hunter,New York Mets,Cincinnati Reds,0,2.1,2,0,0,0,2,0
2,2,Dominic Leone,New York Mets,Cincinnati Reds,0,0.2,0,0,0,0,0,0
3,3,Derek Law,Cincinnati Reds,New York Mets,1,1.1,0,0,0,1,1,0
4,4,Ben Lively,Cincinnati Reds,New York Mets,1,3.0,4,0,0,0,1,0
5,5,Lucas Sims,Cincinnati Reds,New York Mets,1,1.2,0,0,0,2,3,0
6,6,Kevin Herget,Cincinnati Reds,New York Mets,1,3.0,2,0,0,0,4,0
7,0,Yu Darvish,San Diego Padres,Minnesota Twins,0,6.0,4,2,2,1,7,1
8,1,Brent Honeywell Jr.,San Diego Padres,Minnesota Twins,0,0.2,1,3,3,1,0,0
9,2,Steven Wilson,San Diego Padres,Minnesota Twins,0,0.1,1,0,0,1,1,0
10,3,Tom Cosgrove,San Diego Padres,Minnesota Twins,0,1.0,0,0,0,0,1,0
11,4,Bailey Ober,Minnesota Twins,San Diego Padres,1,6.0,6,3,3,0,6,2
12,5,Emilio Pagán,Minnesota Twins,San Diego Padres,1,1.0,0,0,0,0,1,0
13,6,Brock Stewart,Minnesota Twins,San Diego Padres,1,1.0,0,0,0,2,1,0
14,7,Jorge López,Minnesota Twins,San Diego Padres,1,1.0,0,0,0,0,2,0
15,0,Mike Clevinger,Chicago White Sox,Kansas City Royals,0,6.0,3,3,3,2,2,1
16,1,Gregory Santos,Chicago White Sox,Kansas City Royals,0,1.0,1,0,0,0,1,0
17,2,Joe Kelly,Chicago White Sox,Kansas City Royals,0,1.0,0,0,0,0,1,0
18,3,Reynaldo López,Chicago White Sox,Kansas City Royals,0,0.1,2,1,1,1,1,0
19,4,Brady Singer,Kansas City Royals,Chicago White Sox,1,6.0,5,1,1,2,4,0
20,5,Carlos Hernández,Kansas City Royals,Chicago White Sox,1,1.0,0,0,0,0,0,0
21,6,Aroldis Chapman,Kansas City Royals,Chicago White Sox,1,1.0,3,2,2,0,1,0
22,7,Scott Barlow,Kansas City Royals,Chicago White Sox,1,1.0,0,0,0,0,0,0
23,0,Drew Rasmussen,Tampa Bay Rays,New York Yankees,0,7.0,2,0,0,0,7,0
24,1,Jake Diekman,Tampa Bay Rays,New York Yankees,0,1.0,0,0,0,0,1,0
25,2,Javy Guerra,Tampa Bay Rays,New York Yankees,0,1.0,2,2,2,2,1,0
26,3,Domingo Germán,New York Yankees,Tampa Bay Rays,1,5.2,3,2,1,3,3,0
27,4,Ron Marinaccio,New York Yankees,Tampa Bay Rays,1,0.1,2,2,2,0,0,0
28,5,Albert Abreu,New York Yankees,Tampa Bay Rays,1,1.0,1,1,1,2,0,0
29,6,Ryan Weber,New York Yankees,Tampa Bay Rays,1,2.0,5,3,3,0,1,1
30,0,Alex Cobb,San Francisco Giants,Arizona Diamondbacks,0,7.1,7,0,0,2,3,0
31,1,Tyler Rogers,San Francisco Giants,Arizona Diamondbacks,0,0.2,0,0,0,0,0,0
32,2,Cole Waites,San Francisco Giants,Arizona Diamondbacks,0,0.1,2,2,2,1,0,0
33,3,Camilo Doval,San Francisco Giants,Arizona Diamondbacks,0,0.2,0,0,0,0,2,0
34,4,Tommy Henry,Arizona Diamondbacks,San Francisco Giants,1,6.2,5,2,2,2,2,1
35,5,Scott McGough,Arizona Diamondbacks,San Francisco Giants,1,1.1,0,0,0,0,1,0
36,6,José Ruiz,Arizona Diamondbacks,San Francisco Giants,1,1.0,3,4,3,1,0,0
37,0,Nathan Eovaldi,Texas Rangers,Oakland Athletics,0,8.2,3,0,0,1,12,0
38,1,Will Smith,Texas Rangers,Oakland Athletics,0,0.1,0,0,0,0,1,0
39,2,Luis Medina,Oakland Athletics,Texas Rangers,1,6.0,5,3,3,0,3,1
40,3,Sam Long,Oakland Athletics,Texas Rangers,1,2.0,1,1,1,1,2,0
41,4,Austin Pruitt,Oakland Athletics,Texas Rangers,1,1.0,1,0,0,0,2,0
