,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
9,Adbert Alzolay,Chicago Cubs,St. Louis Cardinals,1,1.0,1,0,0,0,2,0
0,Bobby Miller,Los Angeles Dodgers,Texas Rangers,0,6.0,7,3,3,0,6,1
1,Yency Almonte,Los Angeles Dodgers,Texas Rangers,0,1.0,0,0,0,0,1,0
2,Phil Bickford,Los Angeles Dodgers,Texas Rangers,0,2.0,2,0,0,1,0,0
3,Dane Dunning,Texas Rangers,Los Angeles Dodgers,1,3.0,7,5,5,2,1,2
4,Glenn Otto,Texas Rangers,Los Angeles Dodgers,1,2.0,5,5,5,3,3,2
5,Yerry Rodríguez,Texas Rangers,Los Angeles Dodgers,1,2.0,4,3,3,0,5,0
6,Brad Miller,Texas Rangers,Los Angeles Dodgers,1,2.0,2,3,3,2,0,1
0,Brandon Pfaadt,Arizona Diamondbacks,Cincinnati Reds,0,6.0,4,3,3,0,6,3
1,Andrew Chafin,Arizona Diamondbacks,Cincinnati Reds,0,1.0,0,0,0,0,1,0
2,Scott McGough,Arizona Diamondbacks,Cincinnati Reds,0,1.0,2,1,1,1,1,0
3,Brandon Williamson,Cincinnati Reds,Arizona Diamondbacks,1,6.0,3,1,1,1,5,0
4,Ian Gibaut,Cincinnati Reds,Arizona Diamondbacks,1,1.1,0,0,0,0,1,0
5,Alex Young,Cincinnati Reds,Arizona Diamondbacks,1,0.2,0,0,0,0,0,0
6,Alexis Díaz,Cincinnati Reds,Arizona Diamondbacks,1,1.0,2,1,1,0,2,1
0,Kevin Gausman,Toronto Blue Jays,Seattle Mariners,0,6.0,5,4,4,0,9,4
1,Nate Pearson,Toronto Blue Jays,Seattle Mariners,0,0.1,3,4,4,0,0,0
2,Yimi García,Toronto Blue Jays,Seattle Mariners,0,0.2,1,1,1,0,1,0
3,Jay Jackson,Toronto Blue Jays,Seattle Mariners,0,1.0,0,0,0,0,1,0
4,Logan Gilbert,Seattle Mariners,Toronto Blue Jays,1,5.0,8,5,5,1,5,3
5,Gabe Speier,Seattle Mariners,Toronto Blue Jays,1,0.1,1,0,0,1,0,0
6,Matt Brash,Seattle Mariners,Toronto Blue Jays,1,1.1,1,2,2,1,2,0
7,Isaiah Campbell,Seattle Mariners,Toronto Blue Jays,1,0.1,1,0,0,1,0,0
8,Andrés Muñoz,Seattle Mariners,Toronto Blue Jays,1,1.0,0,0,0,0,1,0
9,Justin Topa,Seattle Mariners,Toronto Blue Jays,1,1.0,3,1,1,0,1,0
0,Grayson Rodriguez,Baltimore Orioles,Tampa Bay Rays,0,5.2,3,2,2,2,6,0
1,Danny Coulombe,Baltimore Orioles,Tampa Bay Rays,0,0.2,2,1,1,0,0,0
2,Yennier Cano,Baltimore Orioles,Tampa Bay Rays,0,0.2,1,0,0,0,0,0
3,Shintaro Fujinami,Baltimore Orioles,Tampa Bay Rays,0,0.2,1,2,2,2,1,0
4,Cionel Pérez,Baltimore Orioles,Tampa Bay Rays,0,0.1,0,0,0,0,1,0
5,Félix Bautista,Baltimore Orioles,Tampa Bay Rays,0,1.0,0,0,0,0,2,0
6,Shane McClanahan,Tampa Bay Rays,Baltimore Orioles,1,4.0,5,5,5,3,5,0
7,Shawn Armstrong,Tampa Bay Rays,Baltimore Orioles,1,1.0,0,0,0,1,2,0
8,Kevin Kelly,Tampa Bay Rays,Baltimore Orioles,1,1.0,0,0,0,0,0,0
9,Calvin Faucher,Tampa Bay Rays,Baltimore Orioles,1,2.0,0,0,0,0,3,0
10,Pete Fairbanks,Tampa Bay Rays,Baltimore Orioles,1,0.2,2,1,1,0,0,0
11,Jake Diekman,Tampa Bay Rays,Baltimore Orioles,1,0.1,0,0,0,1,1,0
0,Jackson Wolf,San Diego Padres,Detroit Tigers,0,5.0,6,3,3,1,1,0
1,Brent Honeywell Jr.,San Diego Padres,Detroit Tigers,0,2.0,1,0,0,1,3,0
2,Tim Hill,San Diego Padres,Detroit Tigers,0,1.0,1,0,0,0,0,0
3,Luis García,San Diego Padres,Detroit Tigers,0,1.0,0,0,0,0,2,0
4,Matt Manning,Detroit Tigers,San Diego Padres,1,2.0,1,0,0,2,2,0
5,Mason Englert,Detroit Tigers,San Diego Padres,1,2.1,10,9,9,1,1,1
6,Brendan White,Detroit Tigers,San Diego Padres,1,1.2,1,1,1,2,0,0
7,Chasen Shreve,Detroit Tigers,San Diego Padres,1,1.0,1,1,1,0,3,1
8,José Cisnero,Detroit Tigers,San Diego Padres,1,1.0,3,3,3,0,1,1
9,Zack Short,Detroit Tigers,San Diego Padres,1,1.0,2,0,0,0,0,0
0,Logan Webb,San Francisco Giants,Washington Nationals,0,1.1,5,6,6,1,2,1
1,Sean Manaea,San Francisco Giants,Washington Nationals,0,5.2,9,4,4,1,5,0
2,Luke Jackson,San Francisco Giants,Washington Nationals,0,1.0,0,0,0,0,1,0
3,Josiah Gray,Washington Nationals,San Francisco Giants,1,7.0,4,1,1,3,4,0
4,Rico Garcia,Washington Nationals,San Francisco Giants,1,1.0,1,0,0,0,2,0
5,Joe La Sorsa,Washington Nationals,San Francisco Giants,1,1.0,0,0,0,0,0,0
0,Max Scherzer,New York Mets,Boston Red Sox,0,6.0,6,5,5,2,7,4
1,Trevor Gott,New York Mets,Boston Red Sox,0,0.1,2,3,3,1,1,1
2,Josh Walker,New York Mets,Boston Red Sox,0,0.2,1,0,0,0,1,0
3,Drew Smith,New York Mets,Boston Red Sox,0,1.0,1,0,0,0,0,0
4,James Paxton,Boston Red Sox,New York Mets,1,6.0,3,3,2,1,7,0
5,Josh Winckowski,Boston Red Sox,New York Mets,1,1.0,1,0,0,0,1,0
6,Nick Pivetta,Boston Red Sox,New York Mets,1,1.0,0,0,0,0,1,0
7,Justin Garza,Boston Red Sox,New York Mets,1,0.2,3,3,3,0,0,0
8,Kenley Jansen,Boston Red Sox,New York Mets,1,0.1,1,0,0,0,0,0
0,Zack Wheeler,Philadelphia Phillies,Cleveland Guardians,0,7.0,5,1,1,1,8,0
1,Matt Strahm,Philadelphia Phillies,Cleveland Guardians,0,1.0,0,0,0,0,0,0
2,Tanner Bibee,Cleveland Guardians,Philadelphia Phillies,1,7.0,2,0,0,1,8,0
3,Enyel De Los Santos,Cleveland Guardians,Philadelphia Phillies,1,1.0,0,0,0,0,1,0
4,Emmanuel Clase,Cleveland Guardians,Philadelphia Phillies,1,1.0,0,0,0,0,1,0
0,Allan Winans,Atlanta Braves,Milwaukee Brewers,0,4.1,5,2,2,1,5,0
1,Michael Tonkin,Atlanta Braves,Milwaukee Brewers,0,1.2,2,1,1,1,2,0
2,Collin McHugh,Atlanta Braves,Milwaukee Brewers,0,1.0,0,0,0,0,0,0
3,Joe Jiménez,Atlanta Braves,Milwaukee Brewers,0,1.0,1,1,0,0,1,0
4,Adrian Houser,Milwaukee Brewers,Atlanta Braves,1,6.0,6,3,3,2,10,1
5,Elvis Peguero,Milwaukee Brewers,Atlanta Braves,1,1.0,0,0,0,1,0,0
6,Joel Payamps,Milwaukee Brewers,Atlanta Braves,1,1.0,0,0,0,0,1,0
7,Devin Williams,Milwaukee Brewers,Atlanta Braves,1,1.0,1,0,0,2,3,0
0,Dylan Cease,Chicago White Sox,Minnesota Twins,0,6.0,3,1,1,2,9,0
1,Keynan Middleton,Chicago White Sox,Minnesota Twins,0,0.1,1,2,2,1,0,0
2,Gregory Santos,Chicago White Sox,Minnesota Twins,0,0.2,2,0,0,1,1,0
3,Aaron Bummer,Chicago White Sox,Minnesota Twins,0,1.0,0,0,0,0,1,0
4,Sonny Gray,Minnesota Twins,Chicago White Sox,1,6.0,7,2,2,1,4,0
5,Jordan Balazovic,Minnesota Twins,Chicago White Sox,1,1.0,0,0,0,1,0,0
6,Griffin Jax,Minnesota Twins,Chicago White Sox,1,1.0,1,0,0,1,1,0
7,Jhoan Duran,Minnesota Twins,Chicago White Sox,1,1.0,2,0,0,0,3,0
0,Ryan Borucki,Pittsburgh Pirates,Los Angeles Angels,0,1.2,0,0,0,0,3,0
1,Osvaldo Bido,Pittsburgh Pirates,Los Angeles Angels,0,3.0,4,0,0,1,3,0
2,Jose Hernandez,Pittsburgh Pirates,Los Angeles Angels,0,1.2,0,0,0,0,2,0
3,Carmen Mlodzinski,Pittsburgh Pirates,Los Angeles Angels,0,1.2,1,0,0,0,3,0
4,David Bednar,Pittsburgh Pirates,Los Angeles Angels,0,1.0,0,0,0,2,1,0
5,Reid Detmers,Los Angeles Angels,Pittsburgh Pirates,1,5.0,6,2,2,2,9,0
6,Gerardo Reyes,Los Angeles Angels,Pittsburgh Pirates,1,2.0,1,1,1,1,2,1
7,Jaime Barria,Los Angeles Angels,Pittsburgh Pirates,1,2.0,0,0,0,0,2,0
0,Cristian Javier,Houston Astros,Oakland Athletics,0,5.2,1,2,2,6,5,0
1,Phil Maton,Houston Astros,Oakland Athletics,0,0.0,1,0,0,2,0,0
2,Ryne Stanek,Houston Astros,Oakland Athletics,0,1.1,1,1,1,0,0,1
3,Joel Kuhnel,Houston Astros,Oakland Athletics,0,0.1,3,1,1,0,1,1
4,Seth Martinez,Houston Astros,Oakland Athletics,0,0.2,0,0,0,0,0,0
5,Paul Blackburn,Oakland Athletics,Houston Astros,1,5.1,5,1,1,3,5,1
6,Austin Pruitt,Oakland Athletics,Houston Astros,1,0.2,0,0,0,0,0,0
7,Lucas Erceg,Oakland Athletics,Houston Astros,1,2.0,1,0,0,0,4,0
8,Trevor May,Oakland Athletics,Houston Astros,1,1.0,0,0,0,2,2,0
