,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,Yusei Kikuchi,Toronto Blue Jays,Chicago White Sox,0,5.0,8,4,4,0,4,1
1,Jay Jackson,Toronto Blue Jays,Chicago White Sox,0,1.1,0,0,0,0,0,0
2,Tim Mayza,Toronto Blue Jays,Chicago White Sox,0,1.1,0,0,0,0,3,0
3,Nate Pearson,Toronto Blue Jays,Chicago White Sox,0,1.1,1,0,0,0,0,0
4,Jesse Scholtens,Chicago White Sox,Toronto Blue Jays,1,4.0,11,3,3,0,1,2
5,Bryan Shaw,Chicago White Sox,Toronto Blue Jays,1,2.0,1,1,1,0,0,1
6,Nicholas Padilla,Chicago White Sox,Toronto Blue Jays,1,1.0,2,1,1,0,1,0
7,Jimmy Lambert,Chicago White Sox,Toronto Blue Jays,1,2.0,2,0,0,0,3,0
0,Brandon Williamson,Cincinnati Reds,Washington Nationals,0,3.0,1,0,0,1,4,0
1,Buck Farmer,Cincinnati Reds,Washington Nationals,0,1.2,2,2,2,1,1,0
2,Ian Gibaut,Cincinnati Reds,Washington Nationals,0,1.1,2,0,0,0,2,0
3,Daniel Duarte,Cincinnati Reds,Washington Nationals,0,1.0,1,1,1,0,0,1
4,Lucas Sims,Cincinnati Reds,Washington Nationals,0,1.0,0,0,0,0,0,0
5,Tony Santillan,Cincinnati Reds,Washington Nationals,0,1.0,1,0,0,0,0,0
6,Alexis Díaz,Cincinnati Reds,Washington Nationals,0,1.0,1,1,0,0,1,0
7,MacKenzie Gore,Washington Nationals,Cincinnati Reds,1,1.1,1,0,0,0,1,0
8,Mason Thompson,Washington Nationals,Cincinnati Reds,1,2.2,1,1,1,1,0,0
9,Jordan Weems,Washington Nationals,Cincinnati Reds,1,1.2,0,1,1,1,2,0
10,Jose Ferrer,Washington Nationals,Cincinnati Reds,1,1.1,1,0,0,0,0,0
11,Kyle Finnegan,Washington Nationals,Cincinnati Reds,1,1.0,2,1,1,0,0,0
12,Hunter Harvey,Washington Nationals,Cincinnati Reds,1,1.1,1,2,1,0,3,1
13,Cory Abbott,Washington Nationals,Cincinnati Reds,1,0.2,0,0,0,1,2,0
0,Hogan Harris,Oakland Athletics,Detroit Tigers,0,4.2,8,7,7,4,6,0
1,Rico Garcia,Oakland Athletics,Detroit Tigers,0,1.2,4,2,2,0,2,1
2,Richard Lovelady,Oakland Athletics,Detroit Tigers,0,0.2,0,0,0,0,1,0
3,Jace Peterson,Oakland Athletics,Detroit Tigers,0,1.0,1,0,0,1,0,0
4,Michael Lorenzen,Detroit Tigers,Oakland Athletics,1,5.0,3,0,0,0,4,0
5,Tyler Holton,Detroit Tigers,Oakland Athletics,1,2.0,0,0,0,0,1,0
6,Brendan White,Detroit Tigers,Oakland Athletics,1,1.0,1,0,0,0,1,0
7,Chasen Shreve,Detroit Tigers,Oakland Athletics,1,1.0,0,0,0,0,3,0
0,Marcus Stroman,Chicago Cubs,Milwaukee Brewers,0,5.0,4,4,4,4,6,1
1,Daniel Palencia,Chicago Cubs,Milwaukee Brewers,0,1.0,1,0,0,1,2,0
2,Mark Leiter Jr.,Chicago Cubs,Milwaukee Brewers,0,1.0,0,1,0,2,2,0
3,Michael Fulmer,Chicago Cubs,Milwaukee Brewers,0,1.0,1,1,1,0,1,1
4,Freddy Peralta,Milwaukee Brewers,Chicago Cubs,1,5.1,4,3,3,3,10,1
5,Bryse Wilson,Milwaukee Brewers,Chicago Cubs,1,0.2,0,0,0,0,2,0
6,Elvis Peguero,Milwaukee Brewers,Chicago Cubs,1,1.0,0,0,0,0,2,0
7,J.C. Mejía,Milwaukee Brewers,Chicago Cubs,1,1.0,3,2,2,0,1,1
8,Joel Payamps,Milwaukee Brewers,Chicago Cubs,1,1.0,1,0,0,0,1,0
0,José Berríos,Toronto Blue Jays,Chicago White Sox,0,7.0,1,0,0,1,6,0
1,Trevor Richards,Toronto Blue Jays,Chicago White Sox,0,2.0,1,0,0,0,4,0
2,Jordan Romano,Toronto Blue Jays,Chicago White Sox,0,1.0,0,0,0,1,2,0
3,Thomas Hatch,Toronto Blue Jays,Chicago White Sox,0,0.1,2,2,1,1,0,0
4,Yimi García,Toronto Blue Jays,Chicago White Sox,0,0.2,0,0,0,0,0,0
5,Lance Lynn,Chicago White Sox,Toronto Blue Jays,1,7.0,1,0,0,1,11,0
6,Gregory Santos,Chicago White Sox,Toronto Blue Jays,1,1.0,0,0,0,0,0,0
