,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,0,Martín Pérez,Texas Rangers,Pittsburgh Pirates,0,7.0,6,2,2,2,3,0
1,1,José Leclerc,Texas Rangers,Pittsburgh Pirates,0,0.1,2,0,0,1,0,0
2,2,Will Smith,Texas Rangers,Pittsburgh Pirates,0,1.2,0,0,0,0,2,0
3,3,Johan Oviedo,Pittsburgh Pirates,Texas Rangers,1,5.2,6,3,3,2,5,1
4,4,Robert Stephenson,Pittsburgh Pirates,Texas Rangers,1,0.1,0,0,0,0,1,0
5,5,Rob Zastryzny,Pittsburgh Pirates,Texas Rangers,1,0.2,1,0,0,0,0,0
6,6,Dauri Moreta,Pittsburgh Pirates,Texas Rangers,1,1.1,0,0,0,0,2,0
7,7,Colin Holderman,Pittsburgh Pirates,Texas Rangers,1,1.0,1,0,0,1,1,0
8,0,Zac Gallen,Arizona Diamondbacks,Philadelphia Phillies,0,5.2,5,2,2,2,3,0
9,1,Kevin Ginkel,Arizona Diamondbacks,Philadelphia Phillies,0,1.0,3,1,0,0,2,0
10,2,Scott McGough,Arizona Diamondbacks,Philadelphia Phillies,0,1.1,0,0,0,0,2,0
11,3,José Ruiz,Arizona Diamondbacks,Philadelphia Phillies,0,1.0,3,3,2,3,1,1
12,4,Ranger Suárez,Philadelphia Phillies,Arizona Diamondbacks,1,5.0,5,5,5,1,5,1
13,5,Jeff Hoffman,Philadelphia Phillies,Arizona Diamondbacks,1,0.1,0,0,0,3,1,0
14,6,Andrew Vasquez,Philadelphia Phillies,Arizona Diamondbacks,1,1.0,1,0,0,0,1,0
15,7,Connor Brogdon,Philadelphia Phillies,Arizona Diamondbacks,1,1.2,0,0,0,3,3,0
16,8,Yunior Marte,Philadelphia Phillies,Arizona Diamondbacks,1,1.0,0,0,0,0,0,0
17,9,Craig Kimbrel,Philadelphia Phillies,Arizona Diamondbacks,1,1.0,0,0,0,0,1,0
18,0,Michael Kopech,Chicago White Sox,Cleveland Guardians,0,7.0,2,0,0,1,9,0
