,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
4,Jake Diekman,Tampa Bay Rays,Houston Astros,0,1.0,2,1,1,1,0,0
5,Hunter Brown,Houston Astros,Tampa Bay Rays,1,6.0,4,2,2,2,4,1
6,Ryne Stanek,Houston Astros,Tampa Bay Rays,1,1.0,0,0,0,0,2,0
7,Parker Mushinski,Houston Astros,Tampa Bay Rays,1,1.0,1,1,1,1,0,1
8,Rafael Montero,Houston Astros,Tampa Bay Rays,1,1.0,2,1,1,1,3,1
0,James Paxton,Boston Red Sox,San Francisco Giants,0,5.0,8,1,1,2,5,0
1,Richard Bleier,Boston Red Sox,San Francisco Giants,0,2.0,1,1,1,0,0,0
2,Mauricio Llovera,Boston Red Sox,San Francisco Giants,0,1.0,1,0,0,2,3,0
3,Kenley Jansen,Boston Red Sox,San Francisco Giants,0,0.0,1,1,1,0,0,1
4,Ryan Walker,San Francisco Giants,Boston Red Sox,1,2.2,1,0,0,0,3,0
5,Sean Manaea,San Francisco Giants,Boston Red Sox,1,4.2,2,0,0,0,5,0
6,Tyler Rogers,San Francisco Giants,Boston Red Sox,1,0.2,0,0,0,0,0,0
7,Camilo Doval,San Francisco Giants,Boston Red Sox,1,1.0,2,2,2,1,1,0
0,Jameson Taillon,Chicago Cubs,St. Louis Cardinals,0,6.0,2,1,1,4,4,0
1,Michael Fulmer,Chicago Cubs,St. Louis Cardinals,0,1.0,2,0,0,0,0,0
2,Mark Leiter Jr.,Chicago Cubs,St. Louis Cardinals,0,0.2,1,0,0,1,0,0
3,Javier Assad,Chicago Cubs,St. Louis Cardinals,0,0.1,0,0,0,0,0,0
4,Daniel Palencia,Chicago Cubs,St. Louis Cardinals,0,1.0,0,0,0,0,1,0
5,Adam Wainwright,St. Louis Cardinals,Chicago Cubs,1,6.0,7,4,4,3,3,2
6,Drew VerHagen,St. Louis Cardinals,Chicago Cubs,1,0.2,2,1,1,0,1,0
7,Andre Pallante,St. Louis Cardinals,Chicago Cubs,1,2.1,1,0,0,0,2,0
0,Julio Teheran,Milwaukee Brewers,Atlanta Braves,0,5.0,11,9,9,0,4,3
1,Trevor Megill,Milwaukee Brewers,Atlanta Braves,0,2.0,4,2,2,0,3,1
2,Abner Uribe,Milwaukee Brewers,Atlanta Braves,0,1.0,2,0,0,1,0,0
3,Bryce Elder,Atlanta Braves,Milwaukee Brewers,1,7.0,4,1,1,0,3,0
4,Taylor Hearn,Atlanta Braves,Milwaukee Brewers,1,0.1,2,4,4,2,0,1
5,Daysbel Hernández,Atlanta Braves,Milwaukee Brewers,1,0.2,1,0,0,1,1,0
6,Michael Tonkin,Atlanta Braves,Milwaukee Brewers,1,1.0,0,0,0,0,2,0
0,Bryan Woo,Seattle Mariners,Arizona Diamondbacks,0,5.0,7,3,3,2,0,0
1,Gabe Speier,Seattle Mariners,Arizona Diamondbacks,0,1.1,0,0,0,0,2,0
2,Justin Topa,Seattle Mariners,Arizona Diamondbacks,0,0.2,1,0,0,0,0,0
3,Andrés Muñoz,Seattle Mariners,Arizona Diamondbacks,0,1.0,1,1,1,1,0,0
4,Brandon Pfaadt,Arizona Diamondbacks,Seattle Mariners,1,5.2,8,3,3,1,3,1
5,Kyle Nelson,Arizona Diamondbacks,Seattle Mariners,1,0.2,1,0,0,0,2,0
6,Miguel Castro,Arizona Diamondbacks,Seattle Mariners,1,0.2,0,0,0,0,0,0
7,Kevin Ginkel,Arizona Diamondbacks,Seattle Mariners,1,1.1,0,0,0,0,3,0
8,Andrew Chafin,Arizona Diamondbacks,Seattle Mariners,1,0.1,1,0,0,1,1,0
9,Scott McGough,Arizona Diamondbacks,Seattle Mariners,1,0.1,0,0,0,0,1,0
0,Paul Blackburn,Oakland Athletics,Colorado Rockies,0,6.0,9,2,2,0,7,0
1,Sam Long,Oakland Athletics,Colorado Rockies,0,1.0,0,0,0,0,1,0
2,Tayler Scott,Oakland Athletics,Colorado Rockies,0,1.0,3,1,1,0,0,1
3,Angel Felipe,Oakland Athletics,Colorado Rockies,0,1.0,0,0,0,0,1,0
4,Chris Flexen,Colorado Rockies,Oakland Athletics,1,3.2,4,6,5,6,4,2
5,Jake Bird,Colorado Rockies,Oakland Athletics,1,1.2,1,2,2,2,1,0
6,Brent Suter,Colorado Rockies,Oakland Athletics,1,0.2,4,2,2,0,0,0
7,Tommy Doyle,Colorado Rockies,Oakland Athletics,1,2.0,4,1,1,0,3,0
8,Brad Hand,Colorado Rockies,Oakland Athletics,1,1.0,0,0,0,0,2,0
0,Martín Pérez,Texas Rangers,San Diego Padres,0,5.2,8,4,4,3,1,0
1,José Leclerc,Texas Rangers,San Diego Padres,0,1.1,0,0,0,0,2,0
2,Josh Sborz,Texas Rangers,San Diego Padres,0,1.0,0,0,0,0,1,0
3,Yu Darvish,San Diego Padres,Texas Rangers,1,6.0,3,0,0,2,9,0
4,Steven Wilson,San Diego Padres,Texas Rangers,1,1.0,1,0,0,1,2,0
5,Robert Suarez,San Diego Padres,Texas Rangers,1,1.0,0,0,0,0,1,0
6,Josh Hader,San Diego Padres,Texas Rangers,1,1.0,0,0,0,0,2,0
0,Luke Weaver,Cincinnati Reds,Los Angeles Dodgers,0,6.0,2,3,1,2,2,2
1,Fernando Cruz,Cincinnati Reds,Los Angeles Dodgers,0,1.0,0,0,0,0,2,0
2,Buck Farmer,Cincinnati Reds,Los Angeles Dodgers,0,1.0,0,0,0,0,1,0
3,Emmet Sheehan,Los Angeles Dodgers,Cincinnati Reds,1,5.0,2,0,0,1,5,0
4,Caleb Ferguson,Los Angeles Dodgers,Cincinnati Reds,1,0.2,3,2,2,1,1,0
5,Joe Kelly,Los Angeles Dodgers,Cincinnati Reds,1,0.1,0,0,0,1,1,0
6,Brusdar Graterol,Los Angeles Dodgers,Cincinnati Reds,1,1.2,1,0,0,0,1,0
7,Evan Phillips,Los Angeles Dodgers,Cincinnati Reds,1,1.1,1,0,0,0,1,0
