,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
2,Brusdar Graterol,Los Angeles Dodgers,Washington Nationals,0,1.0,1,0,0,1,0,0
3,Ryan Brasier,Los Angeles Dodgers,Washington Nationals,0,1.0,1,1,0,1,1,0
4,Gus Varland,Los Angeles Dodgers,Washington Nationals,0,0.2,0,1,0,1,0,0
5,Jake Irvin,Washington Nationals,Los Angeles Dodgers,1,6.0,3,1,1,2,4,0
6,Jordan Weems,Washington Nationals,Los Angeles Dodgers,1,0.2,1,1,1,0,0,0
7,Hunter Harvey,Washington Nationals,Los Angeles Dodgers,1,1.1,3,2,2,0,2,1
8,Kyle Finnegan,Washington Nationals,Los Angeles Dodgers,1,1.0,1,1,1,2,1,0
9,Robert Garcia,Washington Nationals,Los Angeles Dodgers,1,1.0,1,1,0,1,2,0
10,Andrés Machado,Washington Nationals,Los Angeles Dodgers,1,1.0,0,0,0,1,1,0
0,Jack Flaherty,Baltimore Orioles,Boston Red Sox,0,3.1,8,5,4,1,3,1
1,Cionel Pérez,Baltimore Orioles,Boston Red Sox,0,1.0,3,1,0,0,1,0
2,Shintaro Fujinami,Baltimore Orioles,Boston Red Sox,0,1.2,0,0,0,0,1,0
3,Jacob Webb,Baltimore Orioles,Boston Red Sox,0,0.2,3,3,3,0,1,0
4,Danny Coulombe,Baltimore Orioles,Boston Red Sox,0,0.2,3,0,0,0,0,0
5,Jorge López,Baltimore Orioles,Boston Red Sox,0,0.2,2,0,0,0,2,0
6,Yennier Cano,Baltimore Orioles,Boston Red Sox,0,1.0,4,3,3,1,0,0
7,Chris Sale,Boston Red Sox,Baltimore Orioles,1,4.0,6,7,6,2,5,2
8,Zack Weiss,Boston Red Sox,Baltimore Orioles,1,2.0,2,2,2,0,2,2
9,Mauricio Llovera,Boston Red Sox,Baltimore Orioles,1,1.0,3,3,3,0,1,1
10,John Schreiber,Boston Red Sox,Baltimore Orioles,1,1.0,1,0,0,0,1,0
11,Joe Jacques,Boston Red Sox,Baltimore Orioles,1,1.0,2,1,1,1,1,0
0,Johnny Cueto,Miami Marlins,Philadelphia Phillies,0,3.2,5,5,5,3,3,1
1,Enmanuel De Jesus,Miami Marlins,Philadelphia Phillies,0,4.1,2,3,3,2,3,0
2,Aaron Nola,Philadelphia Phillies,Miami Marlins,1,4.1,7,4,4,0,6,1
3,Jeff Hoffman,Philadelphia Phillies,Miami Marlins,1,1.2,1,0,0,0,2,0
4,Gregory Soto,Philadelphia Phillies,Miami Marlins,1,1.0,0,0,0,0,1,0
5,José Alvarado,Philadelphia Phillies,Miami Marlins,1,1.0,1,0,0,0,1,0
6,Craig Kimbrel,Philadelphia Phillies,Miami Marlins,1,1.0,1,0,0,0,2,0
0,José Ureña,Chicago White Sox,Detroit Tigers,0,4.0,4,1,1,2,3,0
1,Tanner Banks,Chicago White Sox,Detroit Tigers,0,1.0,0,0,0,0,0,0
2,Luis Patiño,Chicago White Sox,Detroit Tigers,0,1.0,1,1,1,3,2,0
3,Michael Kopech,Chicago White Sox,Detroit Tigers,0,1.0,1,1,1,1,1,1
4,Edgar Navarro,Chicago White Sox,Detroit Tigers,0,1.0,0,0,0,0,2,0
5,Tarik Skubal,Detroit Tigers,Chicago White Sox,1,5.0,2,0,0,1,9,0
6,Alex Faedo,Detroit Tigers,Chicago White Sox,1,2.0,0,0,0,1,3,0
7,Jason Foley,Detroit Tigers,Chicago White Sox,1,0.2,2,1,1,0,1,0
8,Alex Lange,Detroit Tigers,Chicago White Sox,1,1.1,0,0,0,0,2,0
0,Zack Thompson,St. Louis Cardinals,Cincinnati Reds,0,5.0,5,3,3,3,6,0
1,Casey Lawrence,St. Louis Cardinals,Cincinnati Reds,0,1.0,0,0,0,0,1,0
2,John King,St. Louis Cardinals,Cincinnati Reds,0,1.0,1,0,0,0,2,0
3,Giovanny Gallegos,St. Louis Cardinals,Cincinnati Reds,0,1.0,0,0,0,0,2,0
4,Ryan Helsley,St. Louis Cardinals,Cincinnati Reds,0,1.0,0,0,0,1,1,0
5,Carson Spiers,Cincinnati Reds,St. Louis Cardinals,1,3.0,5,4,4,3,1,1
6,Sam Moll,Cincinnati Reds,St. Louis Cardinals,1,0.2,1,0,0,2,0,0
7,Lucas Sims,Cincinnati Reds,St. Louis Cardinals,1,1.1,0,0,0,0,0,0
8,Daniel Duarte,Cincinnati Reds,St. Louis Cardinals,1,1.0,0,0,0,0,0,0
9,Ian Gibaut,Cincinnati Reds,St. Louis Cardinals,1,2.0,2,0,0,0,1,0
10,Fernando Cruz,Cincinnati Reds,St. Louis Cardinals,1,1.0,0,0,0,0,3,0
0,Sean Newcomb,Oakland Athletics,Texas Rangers,0,4.0,1,0,0,2,5,0
1,Kyle Muller,Oakland Athletics,Texas Rangers,0,2.0,4,2,2,2,1,0
2,Lucas Erceg,Oakland Athletics,Texas Rangers,0,0.2,0,1,1,3,0,0
3,Francisco Pérez,Oakland Athletics,Texas Rangers,0,1.1,0,0,0,0,0,0
4,Nathan Eovaldi,Texas Rangers,Oakland Athletics,1,2.1,3,0,0,2,3,0
5,Martín Pérez,Texas Rangers,Oakland Athletics,1,2.2,1,0,0,1,3,0
6,Chris Stratton,Texas Rangers,Oakland Athletics,1,1.2,1,2,2,1,3,1
7,Will Smith,Texas Rangers,Oakland Athletics,1,1.1,2,0,0,0,1,0
8,Aroldis Chapman,Texas Rangers,Oakland Athletics,1,1.0,0,0,0,2,1,0
0,Seth Lugo,San Diego Padres,Houston Astros,0,4.1,7,6,6,3,2,1
1,Nick Martinez,San Diego Padres,Houston Astros,0,0.2,4,1,1,0,0,0
2,Tom Cosgrove,San Diego Padres,Houston Astros,0,2.0,0,0,0,0,1,0
3,Luis García,San Diego Padres,Houston Astros,0,1.0,0,0,0,0,1,0
4,Cristian Javier,Houston Astros,San Diego Padres,1,4.0,4,4,4,3,5,1
5,Phil Maton,Houston Astros,San Diego Padres,1,1.0,0,0,0,0,0,0
6,Kendall Graveman,Houston Astros,San Diego Padres,1,0.1,3,1,1,1,0,0
7,Hector Neris,Houston Astros,San Diego Padres,1,0.2,0,0,0,0,0,0
8,Rafael Montero,Houston Astros,San Diego Padres,1,1.0,0,0,0,0,1,0
9,Bryan Abreu,Houston Astros,San Diego Padres,1,1.0,1,0,0,0,1,0
10,Ryan Pressly,Houston Astros,San Diego Padres,1,1.0,1,0,0,1,3,0
0,Johan Oviedo,Pittsburgh Pirates,Atlanta Braves,0,3.2,9,3,3,1,4,0
1,Ryan Borucki,Pittsburgh Pirates,Atlanta Braves,0,1.0,0,0,0,0,0,0
2,Colin Selby,Pittsburgh Pirates,Atlanta Braves,0,1.1,0,0,0,1,3,0
3,Carmen Mlodzinski,Pittsburgh Pirates,Atlanta Braves,0,0.2,3,1,1,0,1,1
4,Colin Holderman,Pittsburgh Pirates,Atlanta Braves,0,1.1,0,0,0,0,1,0
5,David Bednar,Pittsburgh Pirates,Atlanta Braves,0,1.0,0,0,0,0,2,0
6,Dylan Dodd,Atlanta Braves,Pittsburgh Pirates,1,4.0,7,4,4,3,2,1
7,Michael Tonkin,Atlanta Braves,Pittsburgh Pirates,1,1.0,3,2,2,0,2,0
8,Darius Vines,Atlanta Braves,Pittsburgh Pirates,1,3.0,2,1,1,0,1,0
9,Kirby Yates,Atlanta Braves,Pittsburgh Pirates,1,1.0,2,1,1,0,3,1
0,Chase Anderson,Colorado Rockies,San Francisco Giants,0,3.1,6,6,6,2,3,1
1,Gavin Hollowell,Colorado Rockies,San Francisco Giants,0,1.2,1,0,0,1,0,0
2,Victor Vodnik,Colorado Rockies,San Francisco Giants,0,0.2,4,3,3,0,2,0
3,Nick Mears,Colorado Rockies,San Francisco Giants,0,1.1,1,0,0,0,1,0
4,Evan Justice,Colorado Rockies,San Francisco Giants,0,1.0,1,0,0,0,1,0
5,Logan Webb,San Francisco Giants,Colorado Rockies,1,6.0,3,0,0,1,4,0
6,Ryan Walker,San Francisco Giants,Colorado Rockies,1,1.0,1,1,1,0,1,0
7,Scott Alexander,San Francisco Giants,Colorado Rockies,1,1.0,2,0,0,0,1,0
8,Luke Jackson,San Francisco Giants,Colorado Rockies,1,1.0,1,0,0,0,0,0
0,Lucas Giolito,Cleveland Guardians,Los Angeles Angels,0,7.0,4,4,4,0,9,3
1,Xzavion Curry,Cleveland Guardians,Los Angeles Angels,0,1.0,3,2,2,1,0,1
2,Tyler Anderson,Los Angeles Angels,Cleveland Guardians,1,8.0,4,2,2,1,4,2
3,Carlos Estévez,Los Angeles Angels,Cleveland Guardians,1,1.0,0,0,0,0,1,0
