,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,0,Miles Mikolas,St. Louis Cardinals,Cincinnati Reds,0,7.0,5,0,0,0,5,0
1,1,Drew VerHagen,St. Louis Cardinals,Cincinnati Reds,0,0.2,0,0,0,2,1,0
2,2,Giovanny Gallegos,St. Louis Cardinals,Cincinnati Reds,0,1.1,2,1,1,0,2,0
3,3,Luke Weaver,Cincinnati Reds,St. Louis Cardinals,1,6.1,3,0,0,1,6,0
4,4,Lucas Sims,Cincinnati Reds,St. Louis Cardinals,1,1.2,2,2,2,2,2,0
5,5,Alan Busenitz,Cincinnati Reds,St. Louis Cardinals,1,1.0,1,0,0,0,1,0
6,0,Alek Manoah,Toronto Blue Jays,Tampa Bay Rays,0,3.0,3,5,4,5,6,0
7,1,Trevor Richards,Toronto Blue Jays,Tampa Bay Rays,0,3.0,0,0,0,0,3,0
8,2,Adam Cimber,Toronto Blue Jays,Tampa Bay Rays,0,1.0,2,1,1,1,0,0
9,3,Tim Mayza,Toronto Blue Jays,Tampa Bay Rays,0,1.0,0,0,0,0,2,0
10,4,Zach Eflin,Tampa Bay Rays,Toronto Blue Jays,1,7.0,6,1,1,2,0,0
11,5,Calvin Faucher,Tampa Bay Rays,Toronto Blue Jays,1,1.0,0,0,0,1,0,0
12,6,Jake Diekman,Tampa Bay Rays,Toronto Blue Jays,1,0.1,2,2,2,1,1,0
13,7,Colin Poche,Tampa Bay Rays,Toronto Blue Jays,1,0.2,0,0,0,1,0,0
14,0,Braxton Garrett,Miami Marlins,Colorado Rockies,0,5.0,6,2,2,3,3,1
15,1,Andrew Nardi,Miami Marlins,Colorado Rockies,0,1.0,0,0,0,0,1,0
16,2,Tanner Scott,Miami Marlins,Colorado Rockies,0,0.2,0,0,0,2,2,0
17,3,JT Chargois,Miami Marlins,Colorado Rockies,0,0.2,1,1,1,0,1,0
18,4,Dylan Floro,Miami Marlins,Colorado Rockies,0,0.1,4,3,3,1,0,0
19,5,Bryan Hoeing,Miami Marlins,Colorado Rockies,0,0.1,1,0,0,0,0,0
20,6,Huascar Brazoban,Miami Marlins,Colorado Rockies,0,0.1,1,1,1,3,0,0
21,7,Kyle Freeland,Colorado Rockies,Miami Marlins,1,5.0,7,2,2,2,4,0
22,8,Daniel Bard,Colorado Rockies,Miami Marlins,1,2.0,1,0,0,1,2,0
23,9,Justin Lawrence,Colorado Rockies,Miami Marlins,1,1.0,0,0,0,1,2,0
24,10,Pierce Johnson,Colorado Rockies,Miami Marlins,1,0.2,4,4,4,1,2,2
25,11,Brent Suter,Colorado Rockies,Miami Marlins,1,0.1,0,0,0,0,0,0
26,0,Blake Snell,San Diego Padres,Washington Nationals,0,5.0,4,1,1,4,6,0
27,1,Brent Honeywell Jr.,San Diego Padres,Washington Nationals,0,1.0,1,0,0,0,1,0
28,2,Tim Hill,San Diego Padres,Washington Nationals,0,0.0,3,3,3,0,0,0
29,3,Nick Martinez,San Diego Padres,Washington Nationals,0,1.0,4,2,1,0,0,0
30,4,Drew Carlton,San Diego Padres,Washington Nationals,0,1.0,0,0,0,0,0,0
31,5,Josh Hader,San Diego Padres,Washington Nationals,0,1.0,0,0,0,0,2,0
32,6,Jake Irvin,Washington Nationals,San Diego Padres,1,4.0,2,2,2,4,4,1
33,7,Andrés Machado,Washington Nationals,San Diego Padres,1,1.0,3,3,3,1,1,0
34,8,Mason Thompson,Washington Nationals,San Diego Padres,1,1.0,0,0,0,1,0,0
