,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
1,Yimi García,Toronto Blue Jays,New York Yankees,0,1.0,1,0,0,0,1,0
2,Trevor Richards,Toronto Blue Jays,New York Yankees,0,1.0,0,0,0,0,2,0
3,Jordan Hicks,Toronto Blue Jays,New York Yankees,0,1.0,0,0,0,0,1,0
4,Nate Pearson,Toronto Blue Jays,New York Yankees,0,1.0,1,0,0,0,1,0
5,Clarke Schmidt,New York Yankees,Toronto Blue Jays,1,5.0,4,4,4,2,1,2
6,Nick Ramirez,New York Yankees,Toronto Blue Jays,1,1.1,2,0,0,0,1,0
7,Greg Weissert,New York Yankees,Toronto Blue Jays,1,1.2,1,0,0,1,0,0
8,Zach McAllister,New York Yankees,Toronto Blue Jays,1,1.0,3,3,2,0,0,1
0,José Ureña,Chicago White Sox,Washington Nationals,0,6.0,4,1,1,0,4,0
1,Aaron Bummer,Chicago White Sox,Washington Nationals,0,0.2,1,2,2,1,1,0
2,Bryan Shaw,Chicago White Sox,Washington Nationals,0,0.1,2,1,1,1,0,1
3,Sammy Peralta,Chicago White Sox,Washington Nationals,0,1.0,0,0,0,0,0,0
4,Jackson Rutledge,Washington Nationals,Chicago White Sox,1,6.1,6,2,2,1,2,2
5,Robert Garcia,Washington Nationals,Chicago White Sox,1,0.2,0,0,0,0,1,0
6,Hunter Harvey,Washington Nationals,Chicago White Sox,1,1.0,0,0,0,0,0,0
7,Kyle Finnegan,Washington Nationals,Chicago White Sox,1,1.0,2,1,1,1,1,0
0,Cristopher Sánchez,Philadelphia Phillies,Atlanta Braves,0,4.0,7,3,3,1,2,1
1,Michael Lorenzen,Philadelphia Phillies,Atlanta Braves,0,0.1,3,4,4,3,0,0
2,Yunior Marte,Philadelphia Phillies,Atlanta Braves,0,1.2,3,2,2,1,3,1
3,Seranthony Domínguez,Philadelphia Phillies,Atlanta Braves,0,1.0,0,0,0,0,0,0
4,Dylan Covey,Philadelphia Phillies,Atlanta Braves,0,1.0,0,0,0,1,0,0
5,Spencer Strider,Atlanta Braves,Philadelphia Phillies,1,7.0,4,3,3,0,11,1
6,A.J. Minter,Atlanta Braves,Philadelphia Phillies,1,1.0,0,0,0,0,1,0
7,Joe Jiménez,Atlanta Braves,Philadelphia Phillies,1,1.0,0,0,0,0,2,0
0,Bailey Falter,Pittsburgh Pirates,Chicago Cubs,0,1.0,1,2,2,2,1,1
1,Quinn Priester,Pittsburgh Pirates,Chicago Cubs,0,6.0,5,4,4,2,2,1
2,Kyle Nicolas,Pittsburgh Pirates,Chicago Cubs,0,0.1,3,6,6,2,0,1
3,Jose Hernandez,Pittsburgh Pirates,Chicago Cubs,0,0.2,3,2,2,0,0,1
4,Javier Assad,Chicago Cubs,Pittsburgh Pirates,1,5.0,5,1,1,1,8,1
5,Drew Smyly,Chicago Cubs,Pittsburgh Pirates,1,1.0,0,0,0,0,3,0
6,Jose Cuas,Chicago Cubs,Pittsburgh Pirates,1,1.0,0,0,0,0,1,0
7,Mark Leiter Jr.,Chicago Cubs,Pittsburgh Pirates,1,1.0,0,0,0,1,1,0
8,Luke Little,Chicago Cubs,Pittsburgh Pirates,1,1.0,0,0,0,1,3,0
0,Logan Allen,Cleveland Guardians,Kansas City Royals,0,3.0,8,4,4,2,1,1
1,Michael Kelly,Cleveland Guardians,Kansas City Royals,0,1.0,2,3,2,1,1,0
2,James Karinchak,Cleveland Guardians,Kansas City Royals,0,1.0,1,0,0,0,2,0
3,Eli Morgan,Cleveland Guardians,Kansas City Royals,0,1.0,0,0,0,0,1,0
4,Xzavion Curry,Cleveland Guardians,Kansas City Royals,0,1.0,1,0,0,0,0,0
5,Nick Sandlin,Cleveland Guardians,Kansas City Royals,0,1.0,1,0,0,0,1,0
6,Steven Cruz,Kansas City Royals,Cleveland Guardians,1,1.2,1,0,0,4,2,0
7,Alec Marsh,Kansas City Royals,Cleveland Guardians,1,4.1,5,4,3,1,2,0
8,Taylor Clarke,Kansas City Royals,Cleveland Guardians,1,0.2,2,1,1,1,1,0
9,Carlos Hernández,Kansas City Royals,Cleveland Guardians,1,0.1,2,1,1,1,0,1
10,James McArthur,Kansas City Royals,Cleveland Guardians,1,1.0,0,0,0,0,3,0
11,Collin Snider,Kansas City Royals,Cleveland Guardians,1,1.0,0,0,0,0,0,0
0,Trevor Megill,Milwaukee Brewers,St. Louis Cardinals,0,1.0,3,2,2,1,2,0
1,Colin Rea,Milwaukee Brewers,St. Louis Cardinals,0,4.2,3,1,1,3,2,1
2,Hoby Milner,Milwaukee Brewers,St. Louis Cardinals,0,0.1,0,0,0,0,0,0
3,Abner Uribe,Milwaukee Brewers,St. Louis Cardinals,0,1.0,0,0,0,1,1,0
4,Joel Payamps,Milwaukee Brewers,St. Louis Cardinals,0,1.0,1,0,0,0,0,0
5,Andrew Chafin,Milwaukee Brewers,St. Louis Cardinals,0,1.0,1,0,0,1,1,0
6,Drew Rom,St. Louis Cardinals,Milwaukee Brewers,1,3.1,6,5,5,2,3,1
7,Jake Woodford,St. Louis Cardinals,Milwaukee Brewers,1,2.2,1,0,0,2,3,0
8,Drew VerHagen,St. Louis Cardinals,Milwaukee Brewers,1,1.0,0,1,1,1,1,0
9,Andre Pallante,St. Louis Cardinals,Milwaukee Brewers,1,1.0,1,0,0,0,0,0
10,Casey Lawrence,St. Louis Cardinals,Milwaukee Brewers,1,1.0,1,1,1,1,2,0
0,Tanner Houck,Boston Red Sox,Texas Rangers,0,4.0,3,2,2,4,4,1
1,Brennan Bernardino,Boston Red Sox,Texas Rangers,0,1.0,0,0,0,0,1,0
2,Mauricio Llovera,Boston Red Sox,Texas Rangers,0,1.0,2,2,2,1,1,0
3,Chris Murphy,Boston Red Sox,Texas Rangers,0,0.1,1,2,2,0,0,0
4,John Schreiber,Boston Red Sox,Texas Rangers,0,0.2,1,0,0,2,2,0
5,Zack Weiss,Boston Red Sox,Texas Rangers,0,1.0,0,0,0,1,1,0
6,Nathan Eovaldi,Texas Rangers,Boston Red Sox,1,5.0,4,3,3,3,3,0
7,Chris Stratton,Texas Rangers,Boston Red Sox,1,1.0,0,0,0,0,1,0
8,Andrew Heaney,Texas Rangers,Boston Red Sox,1,0.1,1,1,0,1,1,0
9,Aroldis Chapman,Texas Rangers,Boston Red Sox,1,1.2,0,0,0,0,3,0
10,José Leclerc,Texas Rangers,Boston Red Sox,1,1.0,0,0,0,0,1,0
0,Kyle Gibson,Baltimore Orioles,Houston Astros,0,4.2,5,3,3,2,5,2
1,DL Hall,Baltimore Orioles,Houston Astros,0,0.2,0,1,0,0,1,0
2,Jorge López,Baltimore Orioles,Houston Astros,0,0.2,1,1,1,0,0,1
3,Jack Flaherty,Baltimore Orioles,Houston Astros,0,2.0,3,0,0,0,2,0
4,Yennier Cano,Baltimore Orioles,Houston Astros,0,0.2,1,0,0,1,0,0
5,Cionel Pérez,Baltimore Orioles,Houston Astros,0,0.1,0,0,0,0,1,0
6,Hunter Brown,Houston Astros,Baltimore Orioles,1,5.1,6,7,7,2,5,2
7,Phil Maton,Houston Astros,Baltimore Orioles,1,0.2,2,0,0,0,1,0
8,José Urquidy,Houston Astros,Baltimore Orioles,1,1.1,2,2,2,1,0,2
9,Bennett Sousa,Houston Astros,Baltimore Orioles,1,1.2,0,0,0,0,3,0
0,Alex Cobb,San Francisco Giants,Arizona Diamondbacks,0,2.0,5,5,5,1,1,0
1,Alex Wood,San Francisco Giants,Arizona Diamondbacks,0,5.0,7,3,3,1,2,0
2,Scott Alexander,San Francisco Giants,Arizona Diamondbacks,0,1.0,1,0,0,0,1,0
3,Zac Gallen,Arizona Diamondbacks,San Francisco Giants,1,5.0,6,4,4,3,6,1
4,Miguel Castro,Arizona Diamondbacks,San Francisco Giants,1,1.0,0,0,0,0,1,0
5,Andrew Saalfrank,Arizona Diamondbacks,San Francisco Giants,1,1.0,0,0,0,1,0,0
6,Kevin Ginkel,Arizona Diamondbacks,San Francisco Giants,1,1.0,0,0,0,1,1,0
7,Paul Sewald,Arizona Diamondbacks,San Francisco Giants,1,1.0,0,0,0,0,2,0
0,Luis Castillo,Seattle Mariners,Oakland Athletics,0,7.0,5,2,2,3,8,0
1,Matt Brash,Seattle Mariners,Oakland Athletics,0,1.0,1,0,0,1,1,0
2,Eduard Bazardo,Seattle Mariners,Oakland Athletics,0,1.0,0,0,0,0,0,0
3,Paul Blackburn,Oakland Athletics,Seattle Mariners,1,5.0,4,2,2,1,4,0
4,Lucas Erceg,Oakland Athletics,Seattle Mariners,1,1.1,1,0,0,0,3,0
5,Easton Lucas,Oakland Athletics,Seattle Mariners,1,0.2,4,4,4,1,1,0
6,Devin Sweet,Oakland Athletics,Seattle Mariners,1,1.2,2,1,1,2,0,1
7,Francisco Pérez,Oakland Athletics,Seattle Mariners,1,0.1,0,0,0,0,0,0
0,Ryan Feltner,Colorado Rockies,San Diego Padres,0,5.0,2,0,0,2,5,0
1,Gavin Hollowell,Colorado Rockies,San Diego Padres,0,2.0,1,0,0,0,3,0
2,Justin Lawrence,Colorado Rockies,San Diego Padres,0,1.0,1,0,0,2,0,0
3,Tyler Kinley,Colorado Rockies,San Diego Padres,0,0.2,1,2,2,1,2,1
4,Blake Snell,San Diego Padres,Colorado Rockies,1,7.0,0,0,0,4,10,0
5,Robert Suarez,San Diego Padres,Colorado Rockies,1,1.0,0,0,0,0,2,0
6,Josh Hader,San Diego Padres,Colorado Rockies,1,1.0,2,0,0,0,0,0
0,Miguel Díaz,Detroit Tigers,Los Angeles Dodgers,0,0.2,2,0,0,1,1,0
1,Tyler Holton,Detroit Tigers,Los Angeles Dodgers,0,3.1,2,1,1,0,2,1
2,Beau Brieske,Detroit Tigers,Los Angeles Dodgers,0,2.1,2,0,0,1,1,0
3,Jason Foley,Detroit Tigers,Los Angeles Dodgers,0,1.1,2,1,1,0,0,0
4,Alex Lange,Detroit Tigers,Los Angeles Dodgers,0,1.0,3,1,1,1,0,0
5,Caleb Ferguson,Los Angeles Dodgers,Detroit Tigers,1,1.0,1,1,1,0,3,1
6,Ryan Pepiot,Los Angeles Dodgers,Detroit Tigers,1,6.0,5,1,1,1,4,1
7,Brusdar Graterol,Los Angeles Dodgers,Detroit Tigers,1,1.0,0,0,0,0,0,0
8,Alex Vesia,Los Angeles Dodgers,Detroit Tigers,1,1.0,0,0,0,0,1,0
