,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,Reese Olson,Detroit Tigers,Miami Marlins,0,6.0,8,4,4,0,2,1
1,José Cisnero,Detroit Tigers,Miami Marlins,0,1.0,1,0,0,0,1,0
2,Jason Foley,Detroit Tigers,Miami Marlins,0,1.0,3,2,2,0,1,0
3,Braxton Garrett,Miami Marlins,Detroit Tigers,1,6.0,5,1,0,1,6,0
4,Huascar Brazoban,Miami Marlins,Detroit Tigers,1,0.2,1,1,1,0,1,0
5,Tanner Scott,Miami Marlins,Detroit Tigers,1,0.2,2,1,1,1,0,0
6,JT Chargois,Miami Marlins,Detroit Tigers,1,0.2,1,1,1,1,0,0
7,A.J. Puk,Miami Marlins,Detroit Tigers,1,1.0,2,1,1,0,3,0
0,Gerrit Cole,New York Yankees,Baltimore Orioles,0,7.0,3,0,0,0,5,0
1,Michael King,New York Yankees,Baltimore Orioles,0,0.2,0,0,0,1,2,0
2,Wandy Peralta,New York Yankees,Baltimore Orioles,0,0.1,0,0,0,0,0,0
3,Tommy Kahnle,New York Yankees,Baltimore Orioles,0,0.1,1,1,1,0,1,1
4,Grayson Rodriguez,Baltimore Orioles,New York Yankees,1,6.1,3,0,0,2,4,0
5,Shintaro Fujinami,Baltimore Orioles,New York Yankees,1,0.2,0,0,0,1,0,0
6,Yennier Cano,Baltimore Orioles,New York Yankees,1,0.2,1,0,0,1,0,0
7,Danny Coulombe,Baltimore Orioles,New York Yankees,1,0.1,0,0,0,0,0,0
8,Félix Bautista,Baltimore Orioles,New York Yankees,1,1.0,0,0,0,0,2,0
0,Zack Wheeler,Philadelphia Phillies,Pittsburgh Pirates,0,6.2,3,1,1,1,11,0
1,Jeff Hoffman,Philadelphia Phillies,Pittsburgh Pirates,0,0.2,1,0,0,0,2,0
2,Gregory Soto,Philadelphia Phillies,Pittsburgh Pirates,0,0.2,1,0,0,0,0,0
3,Craig Kimbrel,Philadelphia Phillies,Pittsburgh Pirates,0,1.0,0,0,0,1,0,0
4,Mitch Keller,Pittsburgh Pirates,Philadelphia Phillies,1,5.2,6,2,2,3,8,1
5,Ryan Borucki,Pittsburgh Pirates,Philadelphia Phillies,1,1.1,0,0,0,1,2,0
6,Jose Hernandez,Pittsburgh Pirates,Philadelphia Phillies,1,0.2,0,0,0,1,2,0
7,Yerry De Los Santos,Pittsburgh Pirates,Philadelphia Phillies,1,1.0,1,0,0,1,0,0
8,Carmen Mlodzinski,Pittsburgh Pirates,Philadelphia Phillies,1,0.1,0,0,0,0,0,0
0,Lucas Giolito,Los Angeles Angels,Toronto Blue Jays,0,5.1,6,3,3,1,5,2
1,José Soriano,Los Angeles Angels,Toronto Blue Jays,0,1.2,2,1,1,0,4,1
2,Jacob Webb,Los Angeles Angels,Toronto Blue Jays,0,1.0,0,0,0,0,0,0
3,Kevin Gausman,Toronto Blue Jays,Los Angeles Angels,1,6.0,5,1,1,3,9,1
4,Erik Swanson,Toronto Blue Jays,Los Angeles Angels,1,1.0,0,0,0,0,2,0
5,Tim Mayza,Toronto Blue Jays,Los Angeles Angels,1,1.0,2,0,0,0,2,0
6,Jordan Romano,Toronto Blue Jays,Los Angeles Angels,1,0.2,2,0,0,1,1,0
7,Yimi García,Toronto Blue Jays,Los Angeles Angels,1,0.1,0,0,0,0,0,0
0,Xzavion Curry,Cleveland Guardians,Chicago White Sox,0,3.0,2,1,1,3,0,1
1,Daniel Norris,Cleveland Guardians,Chicago White Sox,0,2.2,2,1,1,1,3,1
2,Nick Sandlin,Cleveland Guardians,Chicago White Sox,0,1.1,0,0,0,1,3,0
3,Michael Kelly,Cleveland Guardians,Chicago White Sox,0,1.0,2,1,1,1,1,0
4,Touki Toussaint,Chicago White Sox,Cleveland Guardians,1,5.0,3,0,0,1,4,0
5,Tanner Banks,Chicago White Sox,Cleveland Guardians,1,3.0,2,0,0,0,2,0
6,Gregory Santos,Chicago White Sox,Cleveland Guardians,1,1.0,1,0,0,0,2,0
0,MacKenzie Gore,Washington Nationals,New York Mets,0,5.0,5,3,3,4,2,1
1,Andrés Machado,Washington Nationals,New York Mets,0,1.0,0,0,0,0,1,0
2,Rico Garcia,Washington Nationals,New York Mets,0,1.0,2,2,2,0,2,1
3,Cory Abbott,Washington Nationals,New York Mets,0,1.0,1,0,0,1,1,0
4,Max Scherzer,New York Mets,Washington Nationals,1,7.0,6,1,1,2,7,1
5,Adam Ottavino,New York Mets,Washington Nationals,1,1.0,1,0,0,0,0,0
6,Brooks Raley,New York Mets,Washington Nationals,1,1.0,1,0,0,0,1,0
0,Adrian Houser,Milwaukee Brewers,Atlanta Braves,0,4.0,8,6,6,2,3,1
1,Hoby Milner,Milwaukee Brewers,Atlanta Braves,0,1.0,0,0,0,1,2,0
2,Bryse Wilson,Milwaukee Brewers,Atlanta Braves,0,1.0,5,4,4,0,1,2
3,J.C. Mejía,Milwaukee Brewers,Atlanta Braves,0,2.0,2,0,0,2,2,0
4,Yonny Chirinos,Atlanta Braves,Milwaukee Brewers,1,3.2,6,4,4,1,3,0
5,Collin McHugh,Atlanta Braves,Milwaukee Brewers,1,1.1,1,0,0,0,2,0
6,Pierce Johnson,Atlanta Braves,Milwaukee Brewers,1,1.0,1,0,0,0,1,0
7,Joe Jiménez,Atlanta Braves,Milwaukee Brewers,1,1.0,1,0,0,0,0,0
8,Ben Heller,Atlanta Braves,Milwaukee Brewers,1,0.1,2,3,3,2,0,1
9,Kirby Yates,Atlanta Braves,Milwaukee Brewers,1,0.2,0,0,0,0,0,0
10,Raisel Iglesias,Atlanta Braves,Milwaukee Brewers,1,1.0,0,0,0,0,1,0
0,Shane McClanahan,Tampa Bay Rays,Houston Astros,0,5.0,8,3,3,0,6,1
1,Robert Stephenson,Tampa Bay Rays,Houston Astros,0,1.0,0,0,0,0,1,0
2,Kevin Kelly,Tampa Bay Rays,Houston Astros,0,1.0,0,0,0,0,1,0
3,Colin Poche,Tampa Bay Rays,Houston Astros,0,1.0,0,0,0,0,1,0
4,Pete Fairbanks,Tampa Bay Rays,Houston Astros,0,1.0,0,0,0,1,1,0
5,Cristian Javier,Houston Astros,Tampa Bay Rays,1,6.0,3,3,3,2,9,1
6,Hector Neris,Houston Astros,Tampa Bay Rays,1,1.0,1,0,0,0,0,0
7,Bryan Abreu,Houston Astros,Tampa Bay Rays,1,1.0,0,0,0,1,2,0
8,Ryan Pressly,Houston Astros,Tampa Bay Rays,1,1.0,2,1,1,0,0,0
0,Sonny Gray,Minnesota Twins,Kansas City Royals,0,6.0,5,3,3,0,5,1
1,Emilio Pagán,Minnesota Twins,Kansas City Royals,0,1.0,0,0,0,0,1,0
2,Jovani Moran,Minnesota Twins,Kansas City Royals,0,0.2,1,1,1,0,0,0
3,Dylan Floro,Minnesota Twins,Kansas City Royals,0,0.1,1,0,0,0,0,0
4,Griffin Jax,Minnesota Twins,Kansas City Royals,0,1.0,1,0,0,0,0,0
5,Jhoan Duran,Minnesota Twins,Kansas City Royals,0,0.1,1,4,3,2,1,1
6,Brady Singer,Kansas City Royals,Minnesota Twins,1,5.0,4,2,2,2,10,0
7,Jose Cuas,Kansas City Royals,Minnesota Twins,1,1.0,1,0,0,0,1,0
8,Austin Cox,Kansas City Royals,Minnesota Twins,1,1.0,0,0,0,0,1,0
9,Carlos Hernández,Kansas City Royals,Minnesota Twins,1,1.0,0,0,0,1,1,0
10,Scott Barlow,Kansas City Royals,Minnesota Twins,1,1.0,2,2,2,1,0,0
11,Taylor Clarke,Kansas City Royals,Minnesota Twins,1,1.0,1,1,0,0,1,0
0,Hayden Wesneski,Chicago Cubs,St. Louis Cardinals,0,2.0,2,1,1,1,4,1
1,Drew Smyly,Chicago Cubs,St. Louis Cardinals,0,4.1,2,1,1,1,6,1
2,Julian Merryweather,Chicago Cubs,St. Louis Cardinals,0,1.1,1,0,0,0,1,0
3,Adbert Alzolay,Chicago Cubs,St. Louis Cardinals,0,1.1,2,0,0,0,1,0
4,Jordan Montgomery,St. Louis Cardinals,Chicago Cubs,1,6.0,5,3,3,4,3,1
5,Giovanny Gallegos,St. Louis Cardinals,Chicago Cubs,1,1.0,1,0,0,0,1,0
6,Andre Pallante,St. Louis Cardinals,Chicago Cubs,1,0.2,1,0,0,0,1,0
7,Chris Stratton,St. Louis Cardinals,Chicago Cubs,1,1.1,1,0,0,1,0,0
0,JP Sears,Oakland Athletics,Colorado Rockies,0,5.0,4,1,1,1,5,1
1,Austin Pruitt,Oakland Athletics,Colorado Rockies,0,0.2,2,0,0,1,0,0
2,Sam Moll,Oakland Athletics,Colorado Rockies,0,0.2,1,1,1,1,0,0
3,Tayler Scott,Oakland Athletics,Colorado Rockies,0,1.0,1,1,1,0,0,0
4,Sam Long,Oakland Athletics,Colorado Rockies,0,0.0,3,2,2,0,0,0
5,Lucas Erceg,Oakland Athletics,Colorado Rockies,0,0.2,0,0,0,0,0,0
6,Trevor May,Oakland Athletics,Colorado Rockies,0,1.0,0,0,0,1,1,0
7,Kyle Freeland,Colorado Rockies,Oakland Athletics,1,4.0,9,5,3,0,3,0
8,Gavin Hollowell,Colorado Rockies,Oakland Athletics,1,1.0,2,2,2,0,1,1
9,Connor Seabold,Colorado Rockies,Oakland Athletics,1,3.0,1,0,0,0,4,0
10,Matt Koch,Colorado Rockies,Oakland Athletics,1,1.0,2,1,1,1,0,1
