,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,0,Martín Pérez,Texas Rangers,Detroit Tigers,0,4.2,7,6,6,4,3,2
1,1,Grant Anderson,Texas Rangers,Detroit Tigers,0,2.2,1,0,0,0,7,0
2,2,Cole Ragans,Texas Rangers,Detroit Tigers,0,0.2,0,0,0,0,1,0
3,3,Will Smith,Texas Rangers,Detroit Tigers,0,1.0,0,0,0,0,1,0
4,4,Alex Faedo,Detroit Tigers,Texas Rangers,1,4.1,7,6,6,1,4,0
5,5,José Cisnero,Detroit Tigers,Texas Rangers,1,0.2,2,1,1,0,1,0
6,6,Tyler Holton,Detroit Tigers,Texas Rangers,1,2.0,2,2,2,2,1,1
7,7,Braden Bristo,Detroit Tigers,Texas Rangers,1,2.0,2,1,0,1,0,0
8,0,Ryan Weathers,San Diego Padres,Miami Marlins,0,4.0,7,3,3,3,4,1
9,1,Domingo Tapia,San Diego Padres,Miami Marlins,0,1.0,0,1,1,3,0,0
10,2,Tim Hill,San Diego Padres,Miami Marlins,0,1.0,1,0,0,0,1,0
11,3,Steven Wilson,San Diego Padres,Miami Marlins,0,1.0,0,0,0,1,0,0
12,4,Nick Martinez,San Diego Padres,Miami Marlins,0,1.0,1,0,0,1,0,0
13,5,Brent Honeywell Jr.,San Diego Padres,Miami Marlins,0,1.0,1,0,0,0,2,0
14,6,Sandy Alcantara,Miami Marlins,San Diego Padres,1,6.1,5,4,4,5,3,0
15,7,Tanner Scott,Miami Marlins,San Diego Padres,1,1.0,1,0,0,0,3,0
16,8,JT Chargois,Miami Marlins,San Diego Padres,1,0.1,2,0,0,1,0,0
17,9,Andrew Nardi,Miami Marlins,San Diego Padres,1,0.1,0,0,0,0,1,0
18,10,Dylan Floro,Miami Marlins,San Diego Padres,1,0.0,2,5,3,2,0,0
19,11,Bryan Hoeing,Miami Marlins,San Diego Padres,1,1.0,1,0,0,0,1,0
20,0,Cal Quantrill,Cleveland Guardians,Baltimore Orioles,0,4.1,8,8,8,2,3,0
21,1,Eli Morgan,Cleveland Guardians,Baltimore Orioles,0,0.2,0,0,0,0,2,0
22,2,James Karinchak,Cleveland Guardians,Baltimore Orioles,0,1.0,0,0,0,0,1,0
23,3,Sam Hentges,Cleveland Guardians,Baltimore Orioles,0,1.0,2,0,0,1,0,0
24,4,Emmanuel Clase,Cleveland Guardians,Baltimore Orioles,0,1.0,1,0,0,0,1,0
25,5,Kyle Gibson,Baltimore Orioles,Cleveland Guardians,1,5.2,7,3,3,1,3,0
26,6,Bryan Baker,Baltimore Orioles,Cleveland Guardians,1,0.1,1,2,2,1,1,0
27,7,Danny Coulombe,Baltimore Orioles,Cleveland Guardians,1,0.2,1,0,0,1,0,0
28,8,Yennier Cano,Baltimore Orioles,Cleveland Guardians,1,1.1,2,0,0,0,0,0
29,9,Félix Bautista,Baltimore Orioles,Cleveland Guardians,1,1.0,0,0,0,0,1,0
30,0,Adrian Houser,Milwaukee Brewers,Toronto Blue Jays,0,4.1,11,7,6,3,3,0
31,1,Bryse Wilson,Milwaukee Brewers,Toronto Blue Jays,0,1.2,1,0,0,0,0,0
32,2,Hoby Milner,Milwaukee Brewers,Toronto Blue Jays,0,1.0,1,0,0,0,1,0
33,3,Jake Cousins,Milwaukee Brewers,Toronto Blue Jays,0,1.0,1,0,0,1,0,0
34,4,Yusei Kikuchi,Toronto Blue Jays,Milwaukee Brewers,1,5.0,3,2,2,5,4,1
35,5,Nate Pearson,Toronto Blue Jays,Milwaukee Brewers,1,2.0,0,0,0,0,4,0
36,6,Adam Cimber,Toronto Blue Jays,Milwaukee Brewers,1,0.2,0,0,0,1,0,0
37,7,Tim Mayza,Toronto Blue Jays,Milwaukee Brewers,1,0.1,0,0,0,0,0,0
38,8,Yimi García,Toronto Blue Jays,Milwaukee Brewers,1,1.0,1,0,0,0,0,0
39,0,Ben Lively,Cincinnati Reds,Boston Red Sox,0,5.2,4,0,0,2,6,0
40,1,Alex Young,Cincinnati Reds,Boston Red Sox,0,0.1,0,0,0,0,0,0
41,2,Fernando Cruz,Cincinnati Reds,Boston Red Sox,0,1.0,4,3,3,0,1,0
42,3,Buck Farmer,Cincinnati Reds,Boston Red Sox,0,1.0,1,0,0,0,0,0
43,4,Eduardo Salazar,Cincinnati Reds,Boston Red Sox,0,0.1,4,5,5,1,0,0
44,5,Alexis Díaz,Cincinnati Reds,Boston Red Sox,0,0.2,1,0,0,0,1,0
45,6,Brayan Bello,Boston Red Sox,Cincinnati Reds,1,4.0,5,1,1,2,4,0
46,7,Justin Garza,Boston Red Sox,Cincinnati Reds,1,1.2,3,2,1,1,2,0
47,8,Joely Rodríguez,Boston Red Sox,Cincinnati Reds,1,0.2,2,5,5,3,1,1
48,9,Ryan Sherriff,Boston Red Sox,Cincinnati Reds,1,2.2,2,1,1,0,2,0
49,0,Ranger Suárez,Philadelphia Phillies,New York Mets,0,6.2,5,2,2,2,4,1
50,1,Connor Brogdon,Philadelphia Phillies,New York Mets,0,0.1,1,0,0,0,0,0
51,2,Yunior Marte,Philadelphia Phillies,New York Mets,0,1.0,0,0,0,1,2,0
52,3,Kodai Senga,New York Mets,Philadelphia Phillies,1,7.0,1,0,0,0,9,0
53,4,Adam Ottavino,New York Mets,Philadelphia Phillies,1,1.0,0,0,0,1,1,0
54,5,David Robertson,New York Mets,Philadelphia Phillies,1,1.0,1,0,0,0,1,0
55,0,Zack Greinke,Kansas City Royals,St. Louis Cardinals,0,5.0,2,0,0,1,6,0
56,1,Carlos Hernández,Kansas City Royals,St. Louis Cardinals,0,1.0,2,1,1,0,2,0
57,2,Jose Cuas,Kansas City Royals,St. Louis Cardinals,0,1.0,0,0,0,0,0,0
58,3,Aroldis Chapman,Kansas City Royals,St. Louis Cardinals,0,0.2,1,1,1,1,1,0
59,4,Nick Wittgren,Kansas City Royals,St. Louis Cardinals,0,0.1,0,0,0,0,0,0
60,5,Miles Mikolas,St. Louis Cardinals,Kansas City Royals,1,8.0,3,0,0,1,10,0
61,6,Giovanny Gallegos,St. Louis Cardinals,Kansas City Royals,1,1.0,2,1,1,0,1,0
