,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,0,Zack Greinke,Kansas City Royals,Miami Marlins,0,4.1,4,5,5,0,3,1
1,1,Jackson Kowar,Kansas City Royals,Miami Marlins,0,2.1,2,1,1,2,3,0
2,2,Jose Cuas,Kansas City Royals,Miami Marlins,0,0.1,0,0,0,0,1,0
3,3,Nick Wittgren,Kansas City Royals,Miami Marlins,0,1.0,1,0,0,1,1,0
4,4,Jesús Luzardo,Miami Marlins,Kansas City Royals,1,7.0,2,1,1,0,8,0
5,5,Tanner Scott,Miami Marlins,Kansas City Royals,1,1.0,1,0,0,0,1,0
6,6,Bryan Hoeing,Miami Marlins,Kansas City Royals,1,1.0,2,0,0,0,2,0
7,0,Tyler Alexander,Detroit Tigers,Philadelphia Phillies,0,3.0,1,1,1,0,3,1
8,1,José Cisnero,Detroit Tigers,Philadelphia Phillies,0,1.0,0,0,0,0,1,0
9,2,Tyler Holton,Detroit Tigers,Philadelphia Phillies,0,2.0,2,0,0,0,2,0
10,3,Will Vest,Detroit Tigers,Philadelphia Phillies,0,2.0,0,0,0,0,3,0
11,4,Taijuan Walker,Philadelphia Phillies,Detroit Tigers,1,7.0,2,0,0,3,8,0
12,5,Seranthony Domínguez,Philadelphia Phillies,Detroit Tigers,1,1.0,1,0,0,0,2,0
13,6,Craig Kimbrel,Philadelphia Phillies,Detroit Tigers,1,1.0,0,0,0,0,3,0
14,0,Louie Varland,Minnesota Twins,Tampa Bay Rays,0,6.0,6,7,7,4,5,2
15,1,Emilio Pagán,Minnesota Twins,Tampa Bay Rays,0,2.0,1,0,0,0,2,0
16,2,Zach Eflin,Tampa Bay Rays,Minnesota Twins,1,6.2,3,0,0,1,9,0
17,3,Jalen Beeks,Tampa Bay Rays,Minnesota Twins,1,1.1,1,0,0,1,2,0
18,4,Jake Diekman,Tampa Bay Rays,Minnesota Twins,1,1.0,0,0,0,0,1,0
19,0,Lucas Giolito,Chicago White Sox,New York Yankees,0,6.0,0,0,0,3,7,0
20,1,Joe Kelly,Chicago White Sox,New York Yankees,0,1.0,2,1,1,1,2,0
21,2,Kendall Graveman,Chicago White Sox,New York Yankees,0,1.0,0,0,0,0,1,0
22,3,Liam Hendriks,Chicago White Sox,New York Yankees,0,1.0,1,1,1,0,0,1
23,4,Clarke Schmidt,New York Yankees,Chicago White Sox,1,6.0,6,3,3,0,1,2
24,5,Tommy Kahnle,New York Yankees,Chicago White Sox,1,1.0,1,0,0,0,1,0
25,6,Jimmy Cordero,New York Yankees,Chicago White Sox,1,1.0,0,0,0,1,3,0
26,7,Albert Abreu,New York Yankees,Chicago White Sox,1,1.0,0,0,0,0,0,0
27,0,James Kaprielian,Oakland Athletics,Pittsburgh Pirates,0,6.0,4,2,1,5,1,0
28,1,Sam Long,Oakland Athletics,Pittsburgh Pirates,0,2.0,2,0,0,0,2,0
29,2,Trevor May,Oakland Athletics,Pittsburgh Pirates,0,1.0,0,0,0,0,1,0
30,3,Mitch Keller,Pittsburgh Pirates,Oakland Athletics,1,5.1,8,5,5,4,1,1
31,4,Yohan Ramirez,Pittsburgh Pirates,Oakland Athletics,1,0.2,2,0,0,0,0,0
32,5,Jose Hernandez,Pittsburgh Pirates,Oakland Athletics,1,1.0,0,0,0,0,1,0
33,6,Chase De Jong,Pittsburgh Pirates,Oakland Athletics,1,2.0,5,6,6,1,2,3
34,0,Tommy Henry,Arizona Diamondbacks,Washington Nationals,0,4.1,5,5,5,3,2,2
35,1,José Ruiz,Arizona Diamondbacks,Washington Nationals,0,1.2,0,0,0,0,1,0
36,2,Scott McGough,Arizona Diamondbacks,Washington Nationals,0,1.0,1,0,0,0,1,0
37,3,Kyle Nelson,Arizona Diamondbacks,Washington Nationals,0,1.0,0,0,0,0,1,0
38,4,Kevin Ginkel,Arizona Diamondbacks,Washington Nationals,0,1.0,1,0,0,0,0,0
39,5,Jake Irvin,Washington Nationals,Arizona Diamondbacks,1,4.0,5,4,3,3,1,0
40,6,Erasmo Ramírez,Washington Nationals,Arizona Diamondbacks,1,0.2,2,2,2,1,0,0
41,7,Chad Kuhl,Washington Nationals,Arizona Diamondbacks,1,2.1,4,4,3,3,0,1
42,8,Thaddeus Ward,Washington Nationals,Arizona Diamondbacks,1,2.0,1,0,0,1,3,0
43,0,Hunter Brown,Houston Astros,Toronto Blue Jays,0,6.0,3,3,3,3,5,2
44,1,Phil Maton,Houston Astros,Toronto Blue Jays,0,1.0,0,0,0,1,0,0
45,2,Rafael Montero,Houston Astros,Toronto Blue Jays,0,1.0,2,2,1,1,1,1
46,3,Kevin Gausman,Toronto Blue Jays,Houston Astros,1,7.0,4,1,1,0,13,1
47,4,Erik Swanson,Toronto Blue Jays,Houston Astros,1,1.0,0,0,0,0,2,0
48,5,Trevor Richards,Toronto Blue Jays,Houston Astros,1,1.0,0,0,0,1,1,0
49,0,Tony Gonsolin,Los Angeles Dodgers,Cincinnati Reds,0,5.0,5,4,3,3,5,0
50,1,Yency Almonte,Los Angeles Dodgers,Cincinnati Reds,0,1.0,3,1,1,1,0,0
51,2,Brusdar Graterol,Los Angeles Dodgers,Cincinnati Reds,0,1.0,4,1,1,0,0,0
52,3,Evan Phillips,Los Angeles Dodgers,Cincinnati Reds,0,1.0,0,0,0,0,1,0
53,4,Caleb Ferguson,Los Angeles Dodgers,Cincinnati Reds,0,0.1,1,3,3,3,0,0
54,5,Shelby Miller,Los Angeles Dodgers,Cincinnati Reds,0,0.0,1,0,0,0,0,0
